VibAccel_m_s2,RUL_seconds
35.97919850830546,506
35.97919850830546,498
36.66729554830148,538
36.66729554830148,506
36.66729554830148,491
36.66729554830148,592
36.66729554830148,530
36.66729554830148,520
36.66729554830148,468
36.66729554830148,532
36.66729554830148,515
36.66729554830148,542
37.92194237007597,464
37.92194237007597,482
37.92194237007597,472
37.92194237007597,537
37.92194237007597,440
37.92194237007597,498
37.92194237007597,450
37.92194237007597,407
37.92194237007597,482
37.92194237007597,479
38.61314776938847,565
38.61314776938847,520
38.61314776938847,444
38.61314776938847,434
38.61314776938847,486
38.61314776938847,559
38.61314776938847,510
38.61314776938847,508
38.61314776938847,573
38.61314776938847,522
38.81045899825386,483
38.81045899825386,496
38.81045899825386,456
38.81045899825386,475
38.81045899825386,512
38.81045899825386,515
38.81045899825386,528
38.81045899825386,590
38.81045899825386,510
38.81045899825386,510
38.98278231218829,547
38.98278231218829,490
38.98278231218829,576
38.98278231218829,538
38.98278231218829,535
38.98278231218829,452
38.98278231218829,450
38.98278231218829,585
38.98278231218829,476
38.98278231218829,449
38.78520879293759,565
38.78520879293759,510
38.78520879293759,544
38.78520879293759,495
38.78520879293759,529
38.78520879293759,565
38.78520879293759,511
38.78520879293759,529
38.78520879293759,537
38.78520879293759,457
41.05128676516905,506
41.05128676516905,490
41.05128676516905,517
41.05128676516905,487
41.05128676516905,461
41.05128676516905,109
41.05128676516905,144
,476
41.05128676516905,476
41.05128676516905,468
37.859130578062825,530
37.859130578062825,472
37.859130578062825,499
37.859130578062825,163
37.859130578062825,452
37.859130578062825,528
37.859130578062825,461
37.859130578062825,516
37.859130578062825,521
37.859130578062825,528
37.57939007385671,532
37.57939007385671,477
37.57939007385671,466
37.57939007385671,451
37.57939007385671,445
37.57939007385671,478
37.57939007385671,567
37.57939007385671,537
37.57939007385671,478
37.57939007385671,461
37.84774825992876,452
37.84774825992876,529
37.84774825992876,565
37.84774825992876,430
37.84774825992876,547
37.84774825992876,513
37.84774825992876,583
37.84774825992876,567
37.84774825992876,538
37.84774825992876,565
37.145127175868005,456
37.145127175868005,447
37.145127175868005,467
37.145127175868005,476
37.145127175868005,498
37.145127175868005,463
37.145127175868005,495
37.145127175868005,476
37.145127175868005,477
37.145127175868005,526
37.45042471477274,457
37.45042471477274,391
37.45042471477274,504
37.45042471477274,516
37.45042471477274,515
37.45042471477274,514
37.45042471477274,509
37.45042471477274,492
37.45042471477274,561
37.45042471477274,524
37.69219909085485,519
37.69219909085485,483
37.69219909085485,482
37.69219909085485,566
37.69219909085485,473
37.69219909085485,495
37.69219909085485,586
37.69219909085485,495
37.69219909085485,497
37.69219909085485,540
36.96779055622479,479
36.96779055622479,452
36.96779055622479,511
36.96779055622479,538
36.96779055622479,505
36.96779055622479,442
36.96779055622479,539
36.96779055622479,493
36.96779055622479,497
36.96779055622479,555
38.68669476992181,527
38.68669476992181,522
38.68669476992181,523
38.68669476992181,431
38.68669476992181,524
38.68669476992181,453
38.68669476992181,507
38.68669476992181,446
38.68669476992181,415
38.68669476992181,408
37.17773878893302,471
37.17773878893302,526
37.17773878893302,535
37.17773878893302,498
37.17773878893302,524
37.17773878893302,469
37.17773878893302,515
37.17773878893302,522
37.17773878893302,465
37.17773878893302,482
37.648431883060205,539
37.648431883060205,524
37.648431883060205,516
37.648431883060205,485
37.648431883060205,448
37.648431883060205,465
37.648431883060205,562
37.648431883060205,553
37.648431883060205,507
37.648431883060205,518
38.10862868640757,592
38.10862868640757,552
38.10862868640757,490
38.10862868640757,541
38.10862868640757,474
38.10862868640757,491
38.10862868640757,443
38.10862868640757,509
38.10862868640757,490
38.10862868640757,431
37.52913278205905,485
37.52913278205905,136
37.52913278205905,484
37.52913278205905,490
37.52913278205905,448
37.52913278205905,547
37.52913278205905,488
37.52913278205905,533
37.52913278205905,472
37.52913278205905,498
36.93445066093277,481
36.93445066093277,502
36.93445066093277,469
36.93445066093277,526
36.93445066093277,526
36.93445066093277,487
36.93445066093277,467
36.93445066093277,492
36.93445066093277,552
36.93445066093277,495
34.43449056702778,482
34.43449056702778,490
34.43449056702778,510
34.43449056702778,464
34.43449056702778,455
34.43449056702778,394
34.43449056702778,547
34.43449056702778,476
34.43449056702778,512
34.43449056702778,487
32.71960008392717,602
32.71960008392717,497
32.71960008392717,500
32.71960008392717,497
32.71960008392717,451
32.71960008392717,410
32.71960008392717,464
32.71960008392717,471
32.71960008392717,483
32.71960008392717,458
34.592037248484104,497
34.592037248484104,551
34.592037248484104,479
34.592037248484104,509
34.592037248484104,555
34.592037248484104,461
34.592037248484104,435
34.592037248484104,434
34.592037248484104,505
34.592037248484104,487
34.68253043496585,503
34.68253043496585,476
34.68253043496585,526
34.68253043496585,583
34.68253043496585,463
34.68253043496585,489
34.68253043496585,467
34.68253043496585,462
34.68253043496585,562
34.68253043496585,435
34.54104214148768,548
34.54104214148768,532
34.54104214148768,534
34.54104214148768,444
34.54104214148768,461
34.54104214148768,501
34.54104214148768,492
34.54104214148768,467
34.54104214148768,507
34.54104214148768,495
35.90476627369422,531
35.90476627369422,463
35.90476627369422,587
35.90476627369422,532
35.90476627369422,494
35.90476627369422,510
35.90476627369422,479
35.90476627369422,516
35.90476627369422,525
35.90476627369422,455
38.04340333279707,535
38.04340333279707,453
38.04340333279707,514
38.04340333279707,544
38.04340333279707,510
38.04340333279707,570
38.04340333279707,589
38.04340333279707,560
38.04340333279707,515
38.04340333279707,430
37.42749186922192,513
37.42749186922192,543
37.42749186922192,478
37.42749186922192,423
37.42749186922192,467
37.42749186922192,473
37.42749186922192,479
37.42749186922192,504
37.42749186922192,565
37.42749186922192,504
34.9171468740334,502
34.9171468740334,444
34.9171468740334,611
34.9171468740334,526
34.9171468740334,502
34.9171468740334,537
34.9171468740334,467
34.9171468740334,490
34.9171468740334,499
34.9171468740334,518
35.18862062554704,556
35.18862062554704,525
35.18862062554704,450
35.18862062554704,558
35.18862062554704,485
35.18862062554704,500
35.18862062554704,436
35.18862062554704,471
35.18862062554704,449
35.18862062554704,432
39.08415399810863,491
39.08415399810863,489
39.08415399810863,548
39.08415399810863,550
39.08415399810863,543
39.08415399810863,601
39.08415399810863,513
39.08415399810863,510
39.08415399810863,540
39.08415399810863,462
36.80016159796434,496
36.80016159796434,550
36.80016159796434,515
36.80016159796434,487
36.80016159796434,523
36.80016159796434,506
36.80016159796434,421
36.80016159796434,461
36.80016159796434,514
36.80016159796434,580
37.13000275399906,502
37.13000275399906,452
37.13000275399906,500
37.13000275399906,547
37.13000275399906,525
37.13000275399906,516
37.13000275399906,561
37.13000275399906,564
37.13000275399906,422
37.13000275399906,526
36.19266928665025,457
36.19266928665025,432
36.19266928665025,532
36.19266928665025,448
36.19266928665025,121
36.19266928665025,429
36.19266928665025,487
36.19266928665025,499
36.19266928665025,440
36.19266928665025,490
36.81598654339367,462
36.81598654339367,521
,450
36.81598654339367,494
36.81598654339367,515
36.81598654339367,461
36.81598654339367,497
36.81598654339367,513
36.81598654339367,442
36.81598654339367,539
40.28516669170289,586
40.28516669170289,539
40.28516669170289,538
40.28516669170289,472
40.28516669170289,523
40.28516669170289,526
40.28516669170289,569
40.28516669170289,87
40.28516669170289,549
40.28516669170289,542
39.9418635225076,546
39.9418635225076,568
39.9418635225076,479
39.9418635225076,548
39.9418635225076,578
39.9418635225076,597
39.9418635225076,525
39.9418635225076,434
39.9418635225076,481
39.9418635225076,499
38.1177079423079,463
38.1177079423079,491
38.1177079423079,522
38.1177079423079,511
38.1177079423079,507
38.1177079423079,515
38.1177079423079,465
38.1177079423079,554
38.1177079423079,521
38.1177079423079,506
37.8190377376885,515
37.8190377376885,503
37.8190377376885,470
37.8190377376885,510
37.8190377376885,538
37.8190377376885,498
37.8190377376885,568
37.8190377376885,495
37.8190377376885,556
37.8190377376885,504
39.81943197626483,495
39.81943197626483,567
39.81943197626483,574
39.81943197626483,541
39.81943197626483,523
39.81943197626483,523
39.81943197626483,514
39.81943197626483,461
39.81943197626483,510
39.81943197626483,464
38.10800801233355,488
38.10800801233355,461
38.10800801233355,406
38.10800801233355,484
38.10800801233355,519
38.10800801233355,501
38.10800801233355,477
38.10800801233355,493
38.10800801233355,529
38.10800801233355,565
38.30871025371052,406
38.30871025371052,516
38.30871025371052,501
38.30871025371052,481
38.30871025371052,553
38.30871025371052,535
38.30871025371052,472
38.30871025371052,418
38.30871025371052,565
38.30871025371052,496
39.53353303572376,488
39.53353303572376,506
39.53353303572376,511
39.53353303572376,517
39.53353303572376,479
39.53353303572376,549
39.53353303572376,566
39.53353303572376,541
39.53353303572376,473
39.53353303572376,570
39.271698683294886,491
39.271698683294886,485
39.271698683294886,457
39.271698683294886,129
39.271698683294886,494
39.271698683294886,494
39.271698683294886,523
39.271698683294886,498
39.271698683294886,516
,446
37.80153462968425,592
37.80153462968425,542
37.80153462968425,523
37.80153462968425,506
37.80153462968425,562
37.80153462968425,513
37.80153462968425,518
37.80153462968425,517
37.80153462968425,552
37.80153462968425,455
38.37601089741779,457
38.37601089741779,487
38.37601089741779,458
38.37601089741779,523
38.37601089741779,438
38.37601089741779,452
38.37601089741779,437
38.37601089741779,519
38.37601089741779,506
38.37601089741779,545
37.9994175723369,542
37.9994175723369,524
37.9994175723369,444
37.9994175723369,460
37.9994175723369,439
37.9994175723369,455
37.9994175723369,453
37.9994175723369,444
37.9994175723369,512
37.9994175723369,436
38.24059847879904,421
38.24059847879904,543
38.24059847879904,464
38.24059847879904,569
38.24059847879904,519
38.24059847879904,462
38.24059847879904,481
38.24059847879904,490
38.24059847879904,560
38.24059847879904,484
39.00841864323159,597
39.00841864323159,498
39.00841864323159,565
39.00841864323159,476
39.00841864323159,590
39.00841864323159,544
39.00841864323159,540
39.00841864323159,456
39.00841864323159,530
39.00841864323159,432
38.3106072149898,536
38.3106072149898,496
38.3106072149898,522
38.3106072149898,538
38.3106072149898,513
38.3106072149898,585
38.3106072149898,520
38.3106072149898,587
38.3106072149898,530
38.3106072149898,557
37.10907406011995,528
37.10907406011995,542
37.10907406011995,519
37.10907406011995,445
37.10907406011995,569
37.10907406011995,466
37.10907406011995,508
37.10907406011995,533
,518
37.10907406011995,491
38.63140251884329,464
38.63140251884329,468
38.63140251884329,434
38.63140251884329,465
38.63140251884329,517
38.63140251884329,506
38.63140251884329,540
38.63140251884329,521
38.63140251884329,567
38.63140251884329,527
38.88676804679272,555
38.88676804679272,513
38.88676804679272,477
38.88676804679272,444
38.88676804679272,531
38.88676804679272,464
38.88676804679272,485
38.88676804679272,467
38.88676804679272,522
38.88676804679272,521
39.17412095228041,531
39.17412095228041,604
39.17412095228041,486
39.17412095228041,551
39.17412095228041,407
39.17412095228041,543
39.17412095228041,488
39.17412095228041,526
39.17412095228041,513
39.17412095228041,461
38.481252873390325,167
38.481252873390325,591
38.481252873390325,539
38.481252873390325,85
38.481252873390325,496
38.481252873390325,522
38.481252873390325,485
38.481252873390325,500
38.481252873390325,452
38.481252873390325,485
40.39646287419687,429
40.39646287419687,421
,518
40.39646287419687,540
40.39646287419687,534
40.39646287419687,424
40.39646287419687,505
40.39646287419687,427
40.39646287419687,514
40.39646287419687,450
40.76708166105427,446
40.76708166105427,605
40.76708166105427,570
40.76708166105427,495
40.76708166105427,509
40.76708166105427,475
40.76708166105427,402
40.76708166105427,101
40.76708166105427,498
40.76708166105427,475
38.94422863911919,593
38.94422863911919,498
38.94422863911919,463
38.94422863911919,496
38.94422863911919,478
38.94422863911919,415
38.94422863911919,510
38.94422863911919,460
38.94422863911919,514
38.94422863911919,525
37.899390242406085,570
37.899390242406085,526
37.899390242406085,410
37.899390242406085,457
37.899390242406085,469
37.899390242406085,440
37.899390242406085,535
37.899390242406085,413
37.899390242406085,493
37.899390242406085,530
39.22391819618601,466
39.22391819618601,507
39.22391819618601,464
39.22391819618601,451
39.22391819618601,496
39.22391819618601,423
39.22391819618601,495
,487
39.22391819618601,501
39.22391819618601,472
38.00278065372766,469
38.00278065372766,538
38.00278065372766,556
38.00278065372766,458
38.00278065372766,446
38.00278065372766,488
38.00278065372766,470
38.00278065372766,510
38.00278065372766,442
38.00278065372766,564
39.161258336703774,428
39.161258336703774,467
39.161258336703774,413
39.161258336703774,504
39.161258336703774,511
39.161258336703774,465
39.161258336703774,529
39.161258336703774,486
39.161258336703774,533
39.161258336703774,485
37.54656720915892,455
37.54656720915892,486
37.54656720915892,563
37.54656720915892,472
37.54656720915892,543
37.54656720915892,396
37.54656720915892,480
37.54656720915892,582
37.54656720915892,532
37.54656720915892,518
37.39374432446577,443
37.39374432446577,486
37.39374432446577,579
37.39374432446577,496
37.39374432446577,441
37.39374432446577,507
37.39374432446577,489
37.39374432446577,552
37.39374432446577,495
37.39374432446577,509
37.34866164500165,537
37.34866164500165,492
37.34866164500165,558
37.34866164500165,472
37.34866164500165,572
37.34866164500165,391
37.34866164500165,489
37.34866164500165,462
37.34866164500165,475
37.34866164500165,520
35.95496580603361,463
35.95496580603361,423
35.95496580603361,502
35.95496580603361,600
35.95496580603361,492
35.95496580603361,421
35.95496580603361,594
35.95496580603361,498
35.95496580603361,504
35.95496580603361,538
36.92969547031527,564
36.92969547031527,490
36.92969547031527,474
36.92969547031527,447
36.92969547031527,515
36.92969547031527,515
36.92969547031527,550
36.92969547031527,503
36.92969547031527,526
36.92969547031527,478
39.00233552087802,536
39.00233552087802,494
39.00233552087802,492
39.00233552087802,524
39.00233552087802,534
39.00233552087802,455
39.00233552087802,523
39.00233552087802,486
39.00233552087802,445
39.00233552087802,478
42.646524098370406,444
42.646524098370406,532
42.646524098370406,470
42.646524098370406,510
42.646524098370406,550
42.646524098370406,548
42.646524098370406,461
42.646524098370406,494
42.646524098370406,543
42.646524098370406,530
39.66263117376313,520
39.66263117376313,577
39.66263117376313,504
39.66263117376313,522
39.66263117376313,524
39.66263117376313,555
39.66263117376313,555
39.66263117376313,517
39.66263117376313,544
39.66263117376313,541
38.74507745458838,493
38.74507745458838,559
38.74507745458838,507
38.74507745458838,551
38.74507745458838,487
38.74507745458838,537
38.74507745458838,490
38.74507745458838,494
38.74507745458838,469
38.74507745458838,511
39.61043411455286,521
39.61043411455286,453
39.61043411455286,512
39.61043411455286,545
39.61043411455286,505
39.61043411455286,475
39.61043411455286,485
39.61043411455286,423
39.61043411455286,491
39.61043411455286,515
37.766914900107935,462
37.766914900107935,118
37.766914900107935,411
37.766914900107935,435
37.766914900107935,467
37.766914900107935,493
37.766914900107935,494
37.766914900107935,564
37.766914900107935,515
37.766914900107935,478
40.39269407250124,527
40.39269407250124,482
40.39269407250124,493
40.39269407250124,520
40.39269407250124,492
40.39269407250124,477
40.39269407250124,487
40.39269407250124,542
40.39269407250124,547
40.39269407250124,509
38.22896559532131,515
38.22896559532131,515
38.22896559532131,479
38.22896559532131,498
38.22896559532131,526
38.22896559532131,450
38.22896559532131,398
38.22896559532131,476
38.22896559532131,531
38.22896559532131,535
38.36428395519047,595
38.36428395519047,512
38.36428395519047,529
38.36428395519047,527
38.36428395519047,556
38.36428395519047,509
38.36428395519047,497
38.36428395519047,514
38.36428395519047,515
38.36428395519047,554
40.91107881347581,592
40.91107881347581,116
40.91107881347581,505
40.91107881347581,526
40.91107881347581,429
40.91107881347581,513
40.91107881347581,605
40.91107881347581,515
40.91107881347581,518
40.91107881347581,451
38.11460334493543,530
38.11460334493543,475
38.11460334493543,532
38.11460334493543,506
38.11460334493543,510
38.11460334493543,530
38.11460334493543,511
38.11460334493543,495
38.11460334493543,512
38.11460334493543,502
37.93019631155295,518
37.93019631155295,523
37.93019631155295,485
37.93019631155295,547
37.93019631155295,468
37.93019631155295,516
37.93019631155295,466
37.93019631155295,473
37.93019631155295,551
37.93019631155295,514
37.99618961664444,490
37.99618961664444,531
37.99618961664444,547
37.99618961664444,508
37.99618961664444,458
37.99618961664444,187
37.99618961664444,475
37.99618961664444,563
37.99618961664444,471
37.99618961664444,538
38.21513891418417,538
38.21513891418417,453
38.21513891418417,542
38.21513891418417,513
38.21513891418417,502
38.21513891418417,491
38.21513891418417,498
38.21513891418417,454
38.21513891418417,471
38.21513891418417,435
37.51380272206404,547
37.51380272206404,494
37.51380272206404,431
,536
37.51380272206404,575
37.51380272206404,538
37.51380272206404,535
37.51380272206404,552
37.51380272206404,503
37.51380272206404,531
36.54960979414753,481
36.54960979414753,433
36.54960979414753,441
36.54960979414753,485
36.54960979414753,528
36.54960979414753,513
36.54960979414753,499
36.54960979414753,483
36.54960979414753,555
36.54960979414753,525
34.097621220980734,389
34.097621220980734,430
34.097621220980734,437
34.097621220980734,525
34.097621220980734,497
34.097621220980734,531
34.097621220980734,458
34.097621220980734,547
34.097621220980734,448
34.097621220980734,456
35.52305447471313,413
35.52305447471313,525
35.52305447471313,528
35.52305447471313,508
35.52305447471313,425
35.52305447471313,526
35.52305447471313,462
35.52305447471313,536
35.52305447471313,585
35.52305447471313,476
36.60812484791053,447
36.60812484791053,541
36.60812484791053,515
36.60812484791053,550
,449
36.60812484791053,475
36.60812484791053,503
36.60812484791053,445
36.60812484791053,499
36.60812484791053,542
37.40700766751719,515
37.40700766751719,479
37.40700766751719,469
37.40700766751719,564
37.40700766751719,526
37.40700766751719,562
37.40700766751719,502
37.40700766751719,527
37.40700766751719,475
37.40700766751719,571
38.5798815901964,526
38.5798815901964,477
38.5798815901964,506
38.5798815901964,493
38.5798815901964,507
38.5798815901964,493
38.5798815901964,558
38.5798815901964,537
38.5798815901964,541
38.5798815901964,575
38.609836143625294,428
38.609836143625294,480
38.609836143625294,519
38.609836143625294,529
38.609836143625294,567
38.609836143625294,518
38.609836143625294,553
38.609836143625294,398
38.609836143625294,515
38.609836143625294,544
36.44560984575382,466
36.44560984575382,534
36.44560984575382,481
36.44560984575382,440
36.44560984575382,521
36.44560984575382,540
36.44560984575382,487
36.44560984575382,479
36.44560984575382,563
36.44560984575382,529
34.095788785368505,461
34.095788785368505,534
34.095788785368505,453
34.095788785368505,520
34.095788785368505,586
34.095788785368505,474
34.095788785368505,546
34.095788785368505,510
34.095788785368505,517
34.095788785368505,438
35.45188748347321,462
35.45188748347321,461
35.45188748347321,510
35.45188748347321,505
35.45188748347321,552
35.45188748347321,444
35.45188748347321,454
35.45188748347321,455
35.45188748347321,408
35.45188748347321,496
36.25895187727731,490
36.25895187727731,533
36.25895187727731,544
36.25895187727731,560
36.25895187727731,556
36.25895187727731,597
36.25895187727731,510
36.25895187727731,523
36.25895187727731,528
36.25895187727731,567
37.71569356458421,449
37.71569356458421,449
37.71569356458421,502
37.71569356458421,522
37.71569356458421,555
37.71569356458421,517
37.71569356458421,481
37.71569356458421,473
37.71569356458421,499
37.71569356458421,600
39.57174803160912,532
39.57174803160912,480
39.57174803160912,544
39.57174803160912,544
39.57174803160912,490
39.57174803160912,532
39.57174803160912,526
39.57174803160912,448
39.57174803160912,517
39.57174803160912,522
38.27959079409226,527
38.27959079409226,105
38.27959079409226,487
38.27959079409226,536
38.27959079409226,548
38.27959079409226,541
38.27959079409226,498
38.27959079409226,549
38.27959079409226,552
38.27959079409226,492
37.3340558137024,495
37.3340558137024,576
37.3340558137024,551
37.3340558137024,503
37.3340558137024,554
37.3340558137024,526
,453
37.3340558137024,501
37.3340558137024,463
37.3340558137024,557
36.96142798258279,490
36.96142798258279,501
36.96142798258279,463
36.96142798258279,523
36.96142798258279,548
36.96142798258279,521
36.96142798258279,468
36.96142798258279,507
,545
36.96142798258279,583
38.90186686300654,453
38.90186686300654,508
38.90186686300654,387
38.90186686300654,469
38.90186686300654,496
38.90186686300654,484
38.90186686300654,418
38.90186686300654,522
38.90186686300654,494
38.90186686300654,492
37.924488836195,488
37.924488836195,465
37.924488836195,519
37.924488836195,512
37.924488836195,418
37.924488836195,495
37.924488836195,465
37.924488836195,536
37.924488836195,530
37.924488836195,514
37.390207018721,456
37.390207018721,486
37.390207018721,486
37.390207018721,434
37.390207018721,507
37.390207018721,538
37.390207018721,567
37.390207018721,537
37.390207018721,541
37.390207018721,511
36.40245977502664,455
36.40245977502664,485
36.40245977502664,468
36.40245977502664,541
36.40245977502664,478
36.40245977502664,515
36.40245977502664,551
36.40245977502664,414
36.40245977502664,488
36.40245977502664,502
34.031055755433826,490
34.031055755433826,441
34.031055755433826,486
34.031055755433826,440
34.031055755433826,422
34.031055755433826,439
34.031055755433826,476
34.031055755433826,452
34.031055755433826,470
34.031055755433826,558
35.76912904309746,503
35.76912904309746,502
35.76912904309746,532
35.76912904309746,593
35.76912904309746,446
35.76912904309746,466
35.76912904309746,568
35.76912904309746,530
35.76912904309746,551
35.76912904309746,548
38.51608630381577,533
38.51608630381577,491
38.51608630381577,484
38.51608630381577,516
38.51608630381577,530
38.51608630381577,541
38.51608630381577,468
38.51608630381577,520
38.51608630381577,518
38.51608630381577,517
38.1738667342817,560
38.1738667342817,521
38.1738667342817,458
38.1738667342817,538
38.1738667342817,449
38.1738667342817,516
38.1738667342817,465
38.1738667342817,565
38.1738667342817,483
38.1738667342817,470
36.87301682573619,533
36.87301682573619,522
36.87301682573619,499
36.87301682573619,544
36.87301682573619,569
36.87301682573619,572
36.87301682573619,508
36.87301682573619,540
36.87301682573619,533
36.87301682573619,521
37.25183841202677,512
37.25183841202677,488
37.25183841202677,467
37.25183841202677,509
37.25183841202677,437
37.25183841202677,534
37.25183841202677,552
37.25183841202677,538
37.25183841202677,491
37.25183841202677,520
36.77467321662946,493
36.77467321662946,439
36.77467321662946,497
36.77467321662946,471
36.77467321662946,475
36.77467321662946,575
36.77467321662946,511
36.77467321662946,449
36.77467321662946,484
36.77467321662946,499
34.09255120027225,467
34.09255120027225,578
34.09255120027225,485
34.09255120027225,599
34.09255120027225,520
34.09255120027225,498
34.09255120027225,487
34.09255120027225,527
34.09255120027225,507
34.09255120027225,501
33.29739865007056,520
33.29739865007056,457
33.29739865007056,523
33.29739865007056,523
33.29739865007056,505
33.29739865007056,555
33.29739865007056,442
33.29739865007056,514
33.29739865007056,569
33.29739865007056,542
35.217775728819674,517
35.217775728819674,543
35.217775728819674,487
35.217775728819674,440
35.217775728819674,442
35.217775728819674,457
35.217775728819674,548
35.217775728819674,487
35.217775728819674,457
35.217775728819674,474
38.08262783843151,592
38.08262783843151,442
38.08262783843151,511
38.08262783843151,472
38.08262783843151,464
38.08262783843151,431
38.08262783843151,490
38.08262783843151,462
38.08262783843151,575
38.08262783843151,517
39.15303176668968,506
39.15303176668968,495
39.15303176668968,534
39.15303176668968,547
39.15303176668968,460
39.15303176668968,538
39.15303176668968,517
39.15303176668968,488
39.15303176668968,469
39.15303176668968,470
38.90277890465767,569
38.90277890465767,444
38.90277890465767,441
38.90277890465767,491
38.90277890465767,505
38.90277890465767,586
38.90277890465767,485
38.90277890465767,551
38.90277890465767,434
38.90277890465767,504
36.53273233994084,532
36.53273233994084,457
36.53273233994084,450
36.53273233994084,498
36.53273233994084,481
36.53273233994084,504
36.53273233994084,535
36.53273233994084,467
36.53273233994084,535
36.53273233994084,474
35.289572804820395,503
35.289572804820395,553
35.289572804820395,555
35.289572804820395,516
35.289572804820395,499
35.289572804820395,502
35.289572804820395,445
35.289572804820395,533
35.289572804820395,532
35.289572804820395,465
37.99496747214032,529
37.99496747214032,498
37.99496747214032,531
37.99496747214032,526
37.99496747214032,426
37.99496747214032,513
37.99496747214032,587
37.99496747214032,567
37.99496747214032,495
37.99496747214032,552
37.01884824182716,498
37.01884824182716,511
37.01884824182716,582
37.01884824182716,453
37.01884824182716,487
37.01884824182716,495
37.01884824182716,497
37.01884824182716,513
37.01884824182716,527
37.01884824182716,533
36.607081344907584,513
36.607081344907584,466
36.607081344907584,538
36.607081344907584,489
36.607081344907584,562
36.607081344907584,520
36.607081344907584,378
36.607081344907584,548
36.607081344907584,491
36.607081344907584,553
37.70563568903206,561
37.70563568903206,415
37.70563568903206,489
37.70563568903206,452
37.70563568903206,493
37.70563568903206,484
37.70563568903206,514
37.70563568903206,525
37.70563568903206,562
37.70563568903206,481
36.86815984754477,524
36.86815984754477,551
36.86815984754477,469
36.86815984754477,490
36.86815984754477,571
36.86815984754477,523
36.86815984754477,489
36.86815984754477,505
36.86815984754477,123
36.86815984754477,455
37.04376192390278,495
37.04376192390278,408
37.04376192390278,520
37.04376192390278,505
37.04376192390278,406
37.04376192390278,561
37.04376192390278,596
,491
37.04376192390278,501
37.04376192390278,511
34.23989249499435,142
34.23989249499435,531
34.23989249499435,446
34.23989249499435,494
34.23989249499435,483
34.23989249499435,466
34.23989249499435,563
34.23989249499435,525
34.23989249499435,501
34.23989249499435,512
38.05885323879543,565
38.05885323879543,531
38.05885323879543,536
38.05885323879543,487
38.05885323879543,507
38.05885323879543,526
38.05885323879543,541
38.05885323879543,551
38.05885323879543,539
38.05885323879543,542
36.17299933978034,434
36.17299933978034,398
36.17299933978034,473
36.17299933978034,415
36.17299933978034,474
36.17299933978034,502
,482
36.17299933978034,498
36.17299933978034,624
36.17299933978034,615
35.775807513196256,523
35.775807513196256,489
35.775807513196256,537
35.775807513196256,434
35.775807513196256,520
,427
35.775807513196256,460
35.775807513196256,497
35.775807513196256,505
35.775807513196256,579
39.475305986546125,474
39.475305986546125,500
39.475305986546125,500
39.475305986546125,561
39.475305986546125,505
39.475305986546125,488
39.475305986546125,434
39.475305986546125,492
39.475305986546125,476
39.475305986546125,500
39.46607588664707,579
39.46607588664707,436
39.46607588664707,498
39.46607588664707,521
39.46607588664707,565
39.46607588664707,494
39.46607588664707,497
39.46607588664707,493
39.46607588664707,553
39.46607588664707,494
41.68884471715822,471
41.68884471715822,528
41.68884471715822,491
41.68884471715822,498
41.68884471715822,553
41.68884471715822,530
41.68884471715822,576
41.68884471715822,468
41.68884471715822,516
41.68884471715822,595
40.77286630149394,421
40.77286630149394,534
40.77286630149394,476
40.77286630149394,465
40.77286630149394,538
40.77286630149394,456
40.77286630149394,494
40.77286630149394,526
40.77286630149394,498
40.77286630149394,457
38.65124392241787,565
38.65124392241787,433
38.65124392241787,515
38.65124392241787,519
38.65124392241787,455
38.65124392241787,468
38.65124392241787,419
38.65124392241787,503
38.65124392241787,475
38.65124392241787,501
38.93893681627581,524
38.93893681627581,466
38.93893681627581,379
38.93893681627581,487
38.93893681627581,537
38.93893681627581,463
38.93893681627581,490
38.93893681627581,495
38.93893681627581,445
38.93893681627581,461
38.7856364431884,457
38.7856364431884,462
38.7856364431884,553
38.7856364431884,418
38.7856364431884,490
38.7856364431884,508
38.7856364431884,452
38.7856364431884,522
38.7856364431884,467
38.7856364431884,450
39.6157349172568,464
39.6157349172568,488
39.6157349172568,436
39.6157349172568,490
,455
39.6157349172568,483
39.6157349172568,482
39.6157349172568,572
39.6157349172568,440
39.6157349172568,561
38.65299323465777,451
38.65299323465777,506
38.65299323465777,510
38.65299323465777,605
38.65299323465777,437
38.65299323465777,471
38.65299323465777,537
38.65299323465777,485
38.65299323465777,467
38.65299323465777,492
38.98989979442977,505
38.98989979442977,535
38.98989979442977,555
38.98989979442977,472
38.98989979442977,483
38.98989979442977,463
38.98989979442977,488
38.98989979442977,485
38.98989979442977,465
38.98989979442977,538
37.20519423527393,404
,498
37.20519423527393,547
37.20519423527393,453
37.20519423527393,459
37.20519423527393,487
37.20519423527393,589
37.20519423527393,416
37.20519423527393,538
37.20519423527393,560
39.08209817748414,460
39.08209817748414,475
39.08209817748414,461
39.08209817748414,550
39.08209817748414,459
39.08209817748414,519
39.08209817748414,528
39.08209817748414,509
39.08209817748414,516
39.08209817748414,495
38.497017789023815,455
38.497017789023815,495
38.497017789023815,484
38.497017789023815,486
38.497017789023815,490
38.497017789023815,474
38.497017789023815,419
38.497017789023815,492
38.497017789023815,526
38.497017789023815,482
37.43353205650756,468
37.43353205650756,502
37.43353205650756,540
37.43353205650756,478
37.43353205650756,496
37.43353205650756,464
37.43353205650756,444
37.43353205650756,470
