Current_A,RUL_seconds
5.029119689112549,470
5.330203292995015,508
5.323373403242335,442
5.548982531176263,460
5.616360781739237,456
5.572641676115466,492
5.38981475040215,494
5.261703325991178,459
5.274970002705092,408
5.377766974467199,391
5.342238214707043,504
5.95307764577611,431
5.283597330532748,466
6.341539424730726,441
5.542647338745039,486
5.60818639565207,487
6.089808032745665,391
6.133089616472899,478
6.459033123456763,464
6.249664166044952,537
5.521526821899023,461
6.075450541618313,478
5.691159685349509,487
5.33075266072413,529
4.944645310499114,466
5.092937659522197,464
5.318619273621067,434
5.506066809388754,485
5.631312933636757,410
5.845410315655009,427
5.5157580701418585,482
6.094504691679805,352
5.561191187464212,447
5.386747299221888,473
4.866662603444749,426
5.470354773665481,415
5.682105710206312,443
5.540646705600701,421
5.322903063828325,474
5.55218647236379,510
5.406878259381747,406
5.402610882866518,422
5.798712224036405,456
5.727922520227476,489
5.142971129750137,506
5.169311136918815,436
5.246542383571313,513
5.512617287452103,428
5.747882507985922,443
5.927632766207394,505
5.763435580087001,461
5.574577273387286,397
5.0760277005091,347
5.203770206648305,449
5.004005492867555,353
5.29031509592016,421
5.14590465721215,416
5.213353377275564,396
5.690798867069144,459
5.645642397459238,406
5.3868370013759295,359
5.68987037689746,452
5.482892917030727,425
5.2549270096292,469
5.68953127692385,531
5.370222019272728,426
5.803090927447466,469
5.500859210333578,429
5.228491284147504,418
5.146480403198969,478
5.688928560671297,449
4.846606149297098,508
5.617726202120817,486
5.439729877346417,500
5.443530294626374,471
5.361176640927528,482
5.483655475268854,445
5.459214970936499,468
5.631015389992073,471
5.586611774766542,96
5.313918578582985,462
5.941167508432097,435
5.483979792632664,413
5.00243437534558,454
4.994926615497326,480
5.193325879637764,533
5.757125166936197,397
5.810048995061537,452
5.628965003736264,362
5.552620689980509,454
5.256119349184474,460
5.317656919394719,501
5.572572262076804,412
5.619494092507369,414
5.260370650287283,451
5.504483650673041,394
5.7478354160209335,450
5.726511803005359,490
5.749119268182954,470
5.558275652676136,390
5.521864349233732,412
5.75826221615999,472
6.25009744887546,502
6.112805504978329,446
5.882755500950772,457
5.649686577580044,487
5.601748025879767,464
,487
5.692437380126963,435
5.865932938874288,458
6.3061543913039735,406
5.7785583686587,525
5.9522817744006735,414
5.736246900749364,529
5.609830211108941,455
5.694012598064498,495
5.921709108095223,509
5.980545373142744,421
5.5417608769194,462
5.137517948637632,469
4.46001497603743,526
5.493107317909619,543
5.326603118006254,440
5.743644015693482,372
5.620990903850121,437
5.455673293136629,496
5.849036624897422,470
5.148454727323706,430
5.52659844888932,446
5.87043363587076,444
5.610097085757147,485
5.983129940010992,522
5.381977008279634,498
5.381155801895358,500
5.388043605798359,509
5.511327142297732,499
5.508381557884119,463
5.553433752715621,513
5.71412445077181,520
5.859385904605482,424
6.164255877316294,475
6.227625026873728,404
5.7754340443580165,303
5.644692641755282,350
5.381585570197083,478
5.664145533826128,391
5.467790083468752,459
5.683942399286401,421
5.372071419685954,471
5.65264499115759,429
6.0167783290527925,436
6.1229703468673,435
5.601918168318614,499
5.732264721938375,448
5.687146450269932,495
5.5843347821011,465
5.6876177988323775,477
6.029620423962127,417
6.244903300887589,472
6.024209722353636,470
6.0889774258415255,419
6.261210422577873,486
5.640638159509175,451
5.773708395683505,531
5.825327770620204,434
5.620887893523011,472
5.47486423686686,365
5.530819208447547,449
5.171157791552903,463
5.329011167800569,484
5.807385905602927,458
6.115653241597885,441
5.925435364146102,358
5.980823717257045,451
5.349758335175778,385
5.760838137472913,385
5.8317832765458135,449
6.03342644420664,420
5.544369420236697,402
5.710400380107318,445
5.623808491515881,409
5.592073137998095,134
5.91809250065728,459
5.830590517360207,404
5.882479753934444,395
5.686724531828443,428
6.131014520123012,468
5.656944464224785,429
5.708837053137079,476
5.341974596419072,501
5.775641932804876,467
6.334696774905444,473
5.706792920316126,433
5.772612053100471,507
5.899661529308485,419
5.676550132331119,483
5.893908653130376,396
6.282111379399401,569
5.938461637629104,459
5.179234481088175,449
5.940602298617108,528
5.837949020795301,402
5.57286433572821,439
5.359891078831345,455
5.358395468974801,458
5.469382862847032,468
5.578820596116074,442
5.448585398813439,446
5.571124309492227,361
5.778210786045392,473
5.463417120364418,488
5.583324257015772,396
6.126357931789539,428
5.703811325300589,484
5.81207245681625,478
5.627426157110648,458
5.430832504532816,460
5.919098230859702,463
5.910385351879363,442
6.016259823184973,370
5.667913060618036,396
5.309714944392161,469
6.001893196578575,498
6.000625133412044,426
5.680713396763475,474
5.652403006767407,408
6.507495484215692,487
6.472792204210799,465
5.943219601402778,435
5.61896635001807,400
5.619966304113358,427
5.718846643602555,439
6.014344081288032,448
5.59492810135938,576
5.7084470767173,500
5.9815877485448725,482
5.690613322395095,455
5.643356127043951,487
5.303392196187128,392
5.258735417116928,425
5.313287191514732,451
5.757995460708691,457
5.8173993474114,476
5.787760299410256,511
5.536214448980773,471
5.347740709491969,436
5.975416673460239,447
6.316134802450562,449
6.49551796931739,498
5.705256359743366,419
5.063101530026661,438
5.1360633717086674,422
5.675289259610984,537
5.704557113601384,544
5.596268571309261,475
5.189936411627758,469
5.103446472587795,492
5.875824704863354,483
5.778404530090392,458
5.742199560170908,462
5.0578437610146745,568
5.468763669749661,455
6.038860330401843,459
5.418871477905325,478
5.974090565128378,489
5.553690452714758,446
6.056851053142859,497
5.860265355385649,550
6.00544137279911,498
5.618149884090534,488
5.8653384372760415,439
5.288152048205035,440
,497
5.7871509786829805,456
5.676843965163146,389
5.488897351585229,470
4.918772410454976,340
5.591331274796042,395
5.87920702450453,514
5.668000214527383,449
5.505205597383308,464
5.790967658175186,367
5.922108977860053,499
6.111367337172036,450
5.958536800339957,417
5.720978189181857,439
5.308182927254436,75
5.221682185350415,470
5.039739133932502,386
5.404036918773254,475
5.716680271226181,433
5.528288877975862,429
5.731332615924007,464
5.705615752847688,427
5.699412630825151,455
6.015910450713816,502
6.058360967054719,481
5.73567552888596,527
5.876837396706827,431
5.461326019371393,443
5.576388657827557,524
5.837894021466879,504
5.849154754965211,419
5.43155521976803,436
5.794585311066765,481
5.870897249862099,461
6.065211964667113,533
5.662247261994799,406
5.926302545282119,487
5.586285260370332,520
5.51886902209859,476
5.740231523552883,455
6.0765240825407725,512
5.391197528994976,437
5.607441538766424,456
6.299533479736707,466
5.767776443584487,472
5.624502240021669,468
5.93938746487646,474
5.537986031220331,466
5.4311347823344605,573
5.599172613906306,489
5.674866052654179,474
5.785916518039708,548
5.631282148616165,495
5.431252127806915,498
5.452661133723652,508
5.5914665468636615,485
6.260667181643593,122
6.584670114858476,458
5.772324789117287,490
5.848764215016481,447
5.819412074449164,447
5.991268588207155,462
5.738755654423036,449
5.037727606121522,521
5.54004978590909,454
5.45625268537614,471
5.465957710077932,480
5.528462416704716,451
5.336590018906529,449
5.623260264079598,381
6.009253373726455,462
5.599837319693423,425
5.17228039041728,478
5.668153460082072,448
5.313478499205527,451
5.570568675103126,474
6.036255303677925,488
5.925586407686669,479
5.680763763863335,486
5.597925988255117,488
5.421183506232279,453
5.644609737032149,474
5.413779586216873,419
5.950486432718316,480
5.804420671935103,493
6.202514405660916,543
5.700539076529767,483
6.032902302867059,564
5.317302874530256,524
4.868226864726197,463
5.086444334259032,441
5.410924815378719,544
6.007324797723517,505
5.607973371488788,477
5.841244886629809,426
5.535400816724759,462
5.952574599770429,419
6.203527567710658,442
5.857204691914054,497
5.794848239214283,377
5.750561269623375,466
5.251010556648204,404
5.680142316384399,457
5.707512315470453,457
5.975071780382918,516
5.619337301300708,497
5.894498328556656,516
6.667608365555923,416
5.9943941944723935,452
5.726804033998119,447
5.857661173002746,521
5.687809791607807,464
5.342208522169324,392
5.514507181906048,472
5.645502841632201,404
5.739977089248424,501
5.687195548774717,394
5.813878041621281,432
6.014210579583919,372
5.849981221906233,448
5.870084063576133,408
5.585949312733608,450
5.824221101017766,422
5.835317656341483,520
5.543191060305144,447
6.214319013920314,511
5.535798506699626,509
5.669301926703093,449
5.995807598057645,493
5.398804679482163,478
5.16048324198895,514
6.141123060047352,484
6.077657107517819,518
6.78825055580693,465
6.619318648571406,480
5.975908366008332,533
6.241999594451608,532
5.959187596690325,451
5.718135092229325,493
5.751835548917731,490
5.878479595459811,524
5.815292400075229,564
5.875152502085243,491
6.255728166523557,488
5.825761074903618,493
5.954394072374072,447
6.066964233407319,464
6.172405363374296,457
5.928607600427777,521
6.386017875462891,369
6.495521647489879,436
6.709145113590286,451
5.8064500796402125,458
6.004395616535491,586
5.949656729392197,490
5.6415999871493945,444
5.833474151622878,555
5.232764679385985,471
5.682750417026459,466
6.139417215919455,478
6.315865565508302,506
5.953525799922554,534
6.015379192002897,498
5.798718536583451,443
6.467460467740461,495
6.291725567615535,496
6.427538082273129,415
5.533760579002482,432
5.404174108921152,510
5.329782286407517,497
5.359015651774011,504
5.416608132165624,450
5.744337259412788,495
5.193872349925875,408
5.327071259271055,502
5.695613256358419,436
5.389489325933996,471
5.677835018447258,451
5.987104867822096,473
5.951326024725314,484
5.946336591558662,453
5.8586337774250525,475
5.998284437018476,530
6.0417421959875695,470
6.113173240166065,391
5.614327172842317,516
5.665139383707691,470
6.175201390806047,537
5.702104240805784,453
5.626598494431016,469
5.161017477184569,489
5.317768376721662,505
5.57549569763301,491
5.698935145506442,456
5.945027954742786,449
5.872363384172326,528
5.654050469022319,502
6.320482943943326,468
5.582091594126344,424
5.591994606367832,487
6.106460366561822,444
6.135648763577295,474
5.805381564210759,550
5.7672967006390135,460
5.586516211609768,465
6.148876553816204,476
6.191576448086912,421
6.233637286768002,420
6.111218053227415,440
5.922525605733759,457
5.913405920399111,469
6.030866437018558,486
6.105839208758499,482
5.868093640037559,525
5.576545062109053,427
5.49169305737013,504
5.045883268552882,483
5.783553658066795,474
6.019863053456511,539
5.79715248169847,407
5.92731816370895,495
5.565070919032187,461
5.654920427393172,402
5.227315003859875,428
5.347620319410202,491
5.868349337960574,487
5.575616497799138,485
5.939453216903951,463
6.087432666626574,428
5.808259191799336,416
5.633029057171444,423
5.181991845139054,443
5.564200656441253,448
5.173349609734002,479
5.915343288545921,398
5.830830913223786,478
5.44729236384695,507
5.394117127534209,514
,48
5.283686422496635,470
5.191001185784462,476
5.575235601068445,445
5.952789332633483,475
6.230997948207177,482
5.876262270231406,538
6.518768705697416,515
5.8702575786041455,469
5.714499193827075,422
6.067313083540193,455
5.867469385097408,516
5.908369728781884,481
5.641457406467258,530
5.647771775094763,407
5.866141704806057,420
6.2604724225170525,490
6.069035551590235,489
5.744127266668767,445
5.536194478855316,443
5.508827308553135,489
5.6371400569411785,490
5.653304594005276,478
5.71450135567219,526
5.41311077778223,501
6.01253084709322,505
6.136541683539023,481
5.734603845233371,380
6.588004527392672,505
6.088821970916404,462
5.560620172260269,492
5.898365625812855,425
6.045225059012764,488
5.594131170555581,469
6.065032514286862,476
6.414381037012546,449
6.712925296352556,506
6.11564709927629,414
6.095533282079033,470
6.206671668593915,517
5.78026568184886,449
5.572846540856551,487
5.394002001730149,458
5.686321177558219,132
5.391322798125115,563
5.517222565747961,490
5.413765026804681,447
5.47907112489593,459
5.70888177595355,483
6.173434927547993,529
6.36515085989944,563
6.129625271539936,516
6.297828169933116,456
5.762322567030704,564
6.259246005350904,481
6.405764046264283,490
6.3176984635767015,473
5.765830720678901,486
5.529710807225492,436
5.590093165452327,528
6.064480652780066,115
5.815329967870213,432
5.64672038359733,527
6.206151114298738,595
5.972053313397327,466
6.142618801017602,458
5.837089312437994,471
5.94318171376554,466
6.087187955554959,439
5.306585274734309,458
4.938690198279758,404
4.497593728926772,482
5.451708651282217,442
5.369395048825625,461
5.619437335181663,505
5.504932162299342,540
6.06106727330459,484
5.88658694471591,513
5.829049154578554,485
5.37684675486147,514
5.504473302875385,409
5.52960424969693,467
5.410449153887885,411
5.836023809067406,428
6.181561300077549,468
6.963756986563743,474
6.4523848520007,505
6.595114238791378,452
6.617885532158097,467
6.179515076638545,536
6.121350420610333,494
6.123040703186586,457
6.134060768307913,461
6.098841099864237,542
6.254090710927874,523
6.070769761698704,599
5.647094247773674,434
5.703190421239103,485
6.152556682446703,458
5.9390549029163004,520
5.586270633708828,502
5.497601390069524,422
5.776087755521788,544
5.7592835193771394,458
5.923956767590174,517
6.834549007389323,476
6.101056103101996,479
5.735260862302961,501
5.990291615503894,432
6.070841581476059,450
5.982131858644034,370
6.19447681819849,499
6.177395796412427,416
6.092677459932098,532
,391
6.362979188546176,473
5.603006797142148,491
5.937207341116345,431
6.075399188794836,466
5.986459089226871,453
6.070329128698227,434
5.642721188204117,398
5.347215098327479,439
5.303303554976062,328
5.3734079617042045,539
5.541489498928846,497
5.197939057646596,424
6.065812048565973,517
6.385275372504559,487
6.402628353987247,484
6.04115022098375,563
6.011877105592566,479
5.555523592325453,527
5.747783859573796,504
5.922805250323011,523
5.473924624362847,494
5.63870066635344,450
6.109632847612997,454
5.658793657693566,480
5.460559790377976,456
5.839657222406765,524
6.110498973037478,460
5.7088288136113805,454
5.637209577833471,505
5.966765679846116,480
6.116810725845092,448
6.052315576222424,425
5.513462979401954,517
5.9351424628657,483
5.811023208511275,483
6.162923223516206,463
6.076050984259389,476
6.1232844989548045,496
5.26559158317419,512
5.649487545807782,473
6.05901694606643,433
5.6968964644660245,425
5.869773342855821,509
6.043800494301304,472
5.965401620023804,477
5.745347590789264,447
6.041825947225875,496
5.902600350774197,175
6.236537125831535,105
5.965124912136862,511
5.995567672855295,489
6.11565347809149,504
6.657217304997174,447
5.78681864363971,450
5.865999814205302,146
5.871630718272969,447
6.442580523774036,435
6.417315112656838,473
5.936430372066426,533
5.5931606193353165,416
6.064554294049992,497
6.118451263849414,488
6.036287623496525,414
6.086937733047674,337
6.210818286630778,450
6.073616218050875,420
5.849564258867722,553
5.842933445999193,391
5.425002157290161,528
6.154540200761518,487
6.380154767761223,427
6.536694088086204,538
7.430295969099728,445
6.206737546748647,496
6.428942312525313,486
6.73024984751275,481
6.553142758000615,382
6.201264905574775,452
5.734444912642176,574
5.936916812624805,544
6.427598496788956,575
6.177285827322798,482
6.254304497991856,488
6.227593910256075,479
6.412817118615343,450
6.69087973478172,468
,430
6.3527724344551615,480
6.208637394465837,536
5.6936354077369415,456
5.863375294275455,462
6.089317892439901,431
6.089629633718932,448
6.51061781298335,459
6.33857206926182,510
6.841423138261416,425
6.524999394752094,503
6.168583501492627,415
6.081352874879179,471
6.168355871122237,477
5.965234104856453,442
5.9923921315448725,488
5.88561880682189,496
5.815384289862304,456
5.889682884486799,508
6.205822356815846,511
5.921367421186469,517
5.666063514083576,387
5.75193935269482,485
5.667790345379358,482
5.548539277558987,499
5.919045891692293,409
6.0856166827508416,492
6.229867897321448,461
6.433456011609355,468
6.483380322655487,445
6.51545653260852,431
6.407833432619739,467
6.305671795872238,505
6.152133452373497,502
6.115842865135302,483
5.861890995655343,449
6.046044255935208,478
5.941476011954346,398
6.5597031567342325,525
6.339976998476291,456
6.778328410441969,406
6.711799437724554,427
6.27986327603163,453
6.007872355763055,485
6.254107714431019,557
6.516286588428488,473
6.856405261814312,459
6.583718888815569,545
6.253705887942695,457
6.282566689209408,443
6.295605231411603,453
6.157531177582233,462
5.872049413589103,398
6.115380797054728,417
6.459476342504796,468
6.29777186626424,481
6.626507423133929,500
6.249286676345248,500
6.317062186513056,532
5.979623432526982,540
5.841283634716278,490
5.575774146001818,487
5.698823065925513,491
5.587653347478277,487
5.815684977838059,458
5.495361803482576,486
5.681847360451494,511
6.599708663505161,516
6.201138792158288,510
5.670132337618577,475
5.506196594490353,426
5.911141548101816,450
6.183444796554936,457
6.8297382396066695,473
6.912570788424992,405
6.837349466012111,511
6.110992831429004,515
5.910601465101537,493
5.673164162513094,432
5.370041249158546,449
6.100206891347162,511
5.901621694244162,425
6.428223672031588,472
6.074194142081504,462
5.824363041052172,519
5.748380957904804,383
5.635811415753208,388
6.266728834306524,452
6.502049428810836,504
6.043789195136919,477
5.99965758271042,570
6.231095821799363,489
5.903343353840204,478
6.00765135825246,537
6.183871431860579,437
6.022698820132888,618
5.543506222031975,542
6.091449223504543,454
6.067898250074604,498
7.001984304677674,489
6.8326643250204,479
6.456184981897621,488
6.0437094842768175,479
6.4050992562116855,464
5.787680040890644,471
6.049549664498176,499
6.44082316385483,449
6.3510367022911165,468
6.207406031317438,509
6.439798926602041,477
5.921452683925237,489
5.950763602581263,528
6.161002170829633,426
6.309347328308094,464
6.267023913239783,478
6.523148714859501,443
6.042489942296213,486
5.784897918803901,559
6.163418448348335,464
6.219231468686576,449
6.658289316851438,525
6.467469900033893,523
6.157621905775156,519
6.915462252713701,511
6.530869575989131,434
6.613872150812897,503
6.660113105606872,456
6.01554845092883,121
5.708894182417856,503
6.2588664457613525,375
6.695291337671795,522
6.579845240172704,512
6.704828612411404,444
6.803830034179707,439
6.312857794227618,475
6.108987442207465,402
5.751232726244047,467
6.378728597295358,543
6.432427303383623,425
6.301701084581581,456
6.224767531887674,502
6.441921803003023,438
6.269881982737548,395
6.770245107316185,549
6.623153587547005,500
6.824980181358485,486
5.912068965968357,416
5.893793761167029,516
6.066638367226992,549
6.218634724191402,462
6.193806899034862,473
6.396234152716216,481
5.810200004506521,513
5.929711040263716,516
5.771043300825943,474
5.959407385272955,460
6.207271198245714,520
6.245707127093111,389
6.364169757563319,129
6.41519685905684,512
6.935526442176397,465
6.371873258551934,496
6.750780010763946,478
6.03401762019159,450
5.290445479362065,472
5.442793478103741,510
5.794824223663214,531
6.027749861398048,390
5.879840031049885,486
5.687215827733964,418
5.896302302604265,449
5.746230327046716,557
5.742581545000484,508
6.067147035283087,420
5.701665887076717,516
5.5951110349021125,496
5.821169278953748,495
5.798037558931077,494
5.763553258730644,492
6.012579202776645,484
5.941048287030555,530
6.060142732918807,539
6.183856517331333,459
5.993457807771218,438
5.865843159237125,503
5.804666724805961,518
5.952174796929497,483
5.892052954110404,534
6.098047241265742,471
6.186176791445949,469
5.896199945254836,451
5.479355413455502,455
5.6832978833436645,471
5.899244054462484,414
5.948812626145577,440
5.951441422977537,474
5.147530206852495,528
5.593274597595544,501
6.041395043646394,500
6.006120834915206,492
5.875046191645577,475
5.9351621257139495,495
6.303399623549117,476
5.972023797744679,528
6.131988358026105,511
5.968408346359984,517
6.502751335009625,496
6.140518683392097,435
,473
5.664621553895556,493
5.394951240900157,416
6.016578183269348,522
6.337568049313963,489
6.581112531483433,413
5.755028677352877,477
6.04750743711927,498
6.45550538259921,475
6.398851387273094,505
5.96468724834638,567
5.357127850999854,401
5.63992781930272,432
5.474326951627603,457
5.92220084125278,462
6.212263216016998,444
6.110417376141128,453
6.462782187957725,474
6.606795216476513,489
5.341117853338713,501
6.018736982503915,587
5.703342117938452,492
5.73555788751734,524
6.346041017588734,498
6.220492820234662,479
6.161496277343927,495
6.2176922522435145,514
6.516930204876866,419
6.556881135240157,481
6.190416590245215,540
6.664185720640531,582
6.081376841693379,515
6.239701953730295,536
6.518332983316035,538
6.389172348714875,481
6.333288554896612,465
6.33584927800813,547
6.029409796086917,591
5.88836971963537,479
5.995811303288504,501
6.107920966676957,572
6.110781366356521,542
5.991355728555999,445
5.825823888638052,546
5.912573066428341,496
6.154907697367807,504
6.089021919414984,424
5.590670327736093,486
5.855398443867085,481
6.332254414475113,517
6.716677707110226,457
5.920847217665322,410
6.453816557622927,480
6.383135874962025,506
5.970884880403316,441
6.36759272730006,471
6.9700903983782485,497
6.413136979084598,497
6.732337548796881,496
6.5910297017468205,512
5.589345424357775,497
5.559876492869616,505
5.771840623461342,498
5.962163482469805,524
5.781440918070844,549
5.5737825914871415,443
5.597381438977447,510
5.9018544070710695,92
6.168827686739837,541
5.945781049856071,523
6.084111697132081,470
6.6100611252472445,478
6.305148284969871,498
6.11017101574322,426
,431
5.792212371194969,563
5.96658750873309,478
6.047724747925623,595
6.193534926830955,524
5.934588135054691,482
6.722371307545837,512
6.04669335650398,493
6.866041128891828,509
6.005812677359413,450
6.401381355659668,529
6.534861429646512,453
6.542884889049668,497
6.015784335186099,435
6.341240609645817,451
6.314345815376123,458
6.506543187227723,444
7.033380760047057,507
6.6252144217764215,58
6.315253897847842,464
6.313031871986974,513
5.761353181202667,509
5.993568198784876,478
6.01842628181271,523
6.115118928860343,469
6.292154078110254,464
5.984683871891973,550
5.986018667005388,443
6.118887066842283,503
6.23257189704841,508
6.237852343303763,461
6.887610129467091,452
6.347212914366904,512
6.195494417554404,454
6.476764491289116,501
6.685348511804484,530
6.47638111560457,431
5.861013644644776,397
5.743552994672238,509
5.8139097823778165,485
6.080785080370251,448
6.637724659689244,472
6.283181097248038,500
5.8910552037265385,461
5.887821696585737,448
6.112160531905193,538
6.603925148949657,519
6.200521026322753,492
6.08765945367567,502
6.266290451542018,477
5.804921463307207,489
6.239113211460867,587
5.610444146572768,515
5.880435266408451,507
6.051512989707777,424
6.0915725173987765,522
6.065075247525492,451
6.049676514734793,496
6.325079891312561,479
6.556872044504982,474
6.173389000943499,509
5.569217230036681,493
5.878741083454444,557
6.485101218587648,426
6.408383951382894,483
6.528218791867609,479
5.996433440470686,496
6.205483114392437,501
6.581594669644988,483
6.459514268255571,511
6.247231040332092,481
5.81337522992505,542
5.8526997735503565,480
5.781338693533544,475
5.587666715091085,475
5.710187062239507,452
5.881327066927795,528
6.843601832400357,513
6.324282847072958,488
6.524680614672433,577
6.229502304573011,492
6.0118075202282695,551
6.360498886020093,436
6.173973018292567,534
6.319189824299405,552
6.553462533041573,470
6.022716086780359,469
5.830767279998686,492
5.764975535558793,434
5.753466542346624,447
5.733365856969273,499
6.158711012139881,493
5.869947563242414,499
6.338127560829928,531
6.70769703759734,564
6.447535459585606,582
6.272271361655964,559
,552
5.571022240806341,491
5.474817607488116,532
6.13558361628285,541
6.09154506948457,439
6.027968168411186,504
5.981818246707206,456
6.376720420925676,521
6.260621806805319,482
6.671868542530394,538
6.050485563639756,557
5.936145825516312,541
5.905769922950652,507
5.620487129394847,402
6.13864144734314,482
5.969269376069255,489
6.501370787041785,471
6.194192657912288,486
6.133700906403873,408
6.667891356165967,490
6.368598206687333,490
6.375659845133956,530
6.692689070471038,506
6.765896399899774,498
6.661959012844873,538
6.440694357732369,506
6.360910698289624,491
5.91255248478511,592
6.198928790127285,530
6.0310760980191205,520
6.062516837909257,468
6.044284891175693,532
6.770375078333378,515
6.89828992674673,542
6.235947587459584,464
5.726182707215232,482
5.703771053925665,472
6.06007690002828,537
5.925615467613073,440
6.028959476654386,498
6.410751368013703,450
6.368610765664983,407
6.202204810335514,482
5.8944845137215385,479
5.8345180624964295,565
6.471458755285336,520
6.587713296345417,444
6.891319797591318,434
6.82001533402176,486
6.06125775536804,559
5.496605926654468,510
5.6992193342628825,508
5.747107269505895,573
5.946702898617254,522
5.916698943475732,483
6.190435244553854,496
6.529718421041363,456
6.243092025952636,475
5.950459946801332,512
6.526979889690976,515
6.674455063903247,528
6.584058094517601,590
6.291494429714101,510
6.220033589593523,510
6.216351937087953,547
6.50057584557998,490
,576
5.948169195230366,538
6.014900730658891,535
6.297169786181623,452
6.30450019965428,450
6.6102507757336335,585
5.959183207131722,476
6.1330961911818,449
5.839393969603945,565
5.820913850171454,510
5.764585213933839,544
6.278744211262293,495
6.173239858078164,529
6.075880466557686,565
6.619035872105507,511
6.439359196218438,529
6.665790632975869,537
6.274472921660414,457
6.064433278202276,506
5.943948709003952,490
5.742888340963111,517
5.527028049603067,487
5.771464498038653,461
5.825667732094182,109
6.338016095830341,144
6.278568916558006,476
6.160669108530692,476
5.657786532862024,468
5.925439269397393,530
6.046374649088103,472
6.019061487932161,499
5.998621694741333,163
5.919938474465814,452
6.292136597331611,528
6.138021169833728,461
6.076572858966718,516
6.8983762371713295,521
6.672399422704942,528
6.123759363254514,532
6.2293933908134855,477
5.964224802132295,466
6.19061560058548,451
5.687638364225506,445
5.915707801063766,478
5.442307998207892,567
6.024125856046215,537
6.034841952480272,478
6.101260265319225,461
6.239816965452295,452
6.675868762918027,529
6.706309363572075,565
6.678738957303123,430
6.462283140216675,547
6.0304055742714935,513
5.934797137742457,583
6.066085604092113,567
6.075949545321013,538
6.081328388732089,565
6.426781825756736,456
6.252190440388067,447
6.248538878509755,467
6.426025715477311,476
6.662958244941268,498
6.048800695940582,463
5.857450145618494,495
5.795811181912388,476
5.278430426260811,477
5.767745407933994,526
5.880222293289943,457
6.26369498240082,391
5.247080339160685,504
5.897302986339899,516
5.659109534236334,515
5.911578064706135,514
6.306878486020594,509
6.122630056422511,492
5.860638172944614,561
6.126256236416107,524
6.7317578286891,519
6.218502821286846,483
6.389453128002356,482
6.475906505282422,566
6.18021461376218,473
6.311008554758695,495
6.8628561347823,586
6.700854785244871,495
5.877386400419218,497
6.347323483254031,540
5.645536782926644,479
5.853450952553875,452
6.183235729618002,511
5.752957140072104,538
5.9062376160985846,505
5.750184574943795,442
5.904198368539211,539
5.223010665462101,493
5.629247898738622,497
5.690045843730277,555
6.561146590496477,527
6.217747515833111,522
6.198571295738772,523
6.42471138774372,431
6.232720603207545,524
6.160996595290941,453
5.926272054326778,507
6.086665545076474,446
5.864509136305193,415
5.5460757364934885,408
6.434756088967693,471
6.425557146523013,526
6.6011466923493405,535
6.842543493042527,498
6.521691636870114,524
5.960705316200944,469
6.385192905880004,515
5.67100843493142,522
6.130509575588633,465
6.11184205585531,482
6.0052477332893535,539
6.435259795399131,524
6.57185936690612,516
6.679123125491134,485
6.228072845164784,448
6.407499088092436,465
6.383186736454635,562
6.838030523253037,553
6.138814757233707,507
6.256724177815182,518
6.569373387171426,592
6.593203125687791,552
5.762132002816705,490
5.77912238198713,541
5.653066531303163,474
6.157974538447623,491
6.120288039618159,443
6.225528883690883,509
6.7372219187106825,490
6.840174482953305,431
6.8035230436298,485
6.300615579798635,136
6.078564093878959,484
6.356653851635356,490
6.627817007592003,448
6.150879452864376,547
5.966350640523759,488
6.075559173177311,533
6.251740556569078,472
6.10832720850499,498
6.0924370295460575,481
6.075598752399579,502
5.69068328562873,469
6.339947322496439,526
5.929360114444787,526
5.782145556326669,487
5.941804366103697,467
6.081733177266887,492
6.029673314259934,552
6.482532552564409,495
6.513130602890902,482
5.998031237584839,490
6.339246033673801,510
6.048934649706022,464
5.630836485957136,455
6.209718129688294,394
6.1279814992332335,547
6.273013247635757,476
6.273356230610445,512
6.236571321257375,487
6.661622376032217,602
6.316938221048898,497
6.670971592992781,500
5.90887539390072,497
6.50069029106063,451
6.080321510347995,410
6.316064641322554,464
5.880242814280297,471
5.967155206987085,483
6.359457563535828,458
6.449071199261222,497
5.852889942449443,551
5.664223409156149,479
5.754914340322613,509
6.246848527818506,555
6.418422321395933,461
6.03078211979501,435
5.913298474673722,434
6.239429582286311,505
6.301452430226312,487
6.628325792824104,503
6.472712054528929,476
6.43450575482816,526
6.3451973133145625,583
5.932562494114562,463
5.619445178053057,489
6.024966944436681,467
5.856268674438869,462
5.775200958783177,562
6.023979498669237,435
6.85928916312728,548
6.594449087861023,532
6.097580509558096,534
6.427840959895,444
6.3762543255638215,461
,501
6.367057581001133,492
5.63857035385205,467
6.0840986482202215,507
6.253772842187694,495
6.311021923969729,531
5.859799450891288,463
6.127585597026236,587
6.018609453392562,532
5.691678684648655,494
6.114776002607928,510
5.705102246709859,479
6.01500720898221,516
5.728314790372359,525
5.581241214126432,455
5.748844275270524,535
5.511890808793708,453
5.997356449110901,514
6.004823411565313,544
6.120179670809479,510
5.939641719082806,570
5.745589650173945,589
5.807848070362711,560
5.756642996011162,515
5.809259852838381,430
5.725836607950017,513
5.787550126194202,543
6.149689579385438,478
6.461656478747477,423
7.0592834861048654,467
6.950673937938778,473
6.248352233083896,479
6.333763455098039,504
5.962068681862971,565
5.842262126767986,504
6.042615526679783,502
5.796822015154236,444
5.621230210765823,611
