Temperature_C,RUL_seconds
73.66259671574215,432
72.78274850102113,423
69.61439916961095,443
65.78468182642442,350
64.75572166931502,303
64.16983108989588,457
67.25161867042355,333
67.72257914812465,417
63.69561675162825,354
64.08435966237373,402
67.83034763571813,393
68.28875566404413,422
69.10911577857779,434
69.02314790094383,465
72.34294215279769,427
70.25409630278011,411
67.5353991947499,428
64.75107713345167,385
66.51070370411708,399
60.13197396662937,374
63.040232885809175,328
64.44147817786964,384
62.01910018415125,381
61.99096766242853,465
66.67459732118026,456
67.45856125219075,448
67.50775259101684,412
68.08996057772133,429
67.80932307306558,441
70.7799409861915,385
69.24808192147779,461
64.21702017128446,513
70.04531745855704,445
69.56333563613236,383
66.7367425123027,473
63.53554782905124,414
66.39340482850896,503
66.4423016810984,473
71.03861186135859,418
68.15792184260809,404
65.3958990806494,352
68.69976619095132,430
70.43661148283653,462
69.26743196995274,416
70.05894764956444,381
68.53208617303187,408
68.5071462079833,357
71.01401544383799,447
70.81563362016684,434
68.57634149131786,412
71.5704143792037,392
63.03626136148171,479
70.70019104052332,436
64.3907669427722,468
64.15429219982727,417
65.62402630125533,466
66.07917088909606,425
69.42484861473706,492
65.52951641913103,392
67.14737702347568,372
65.69636148034235,407
67.3342040452615,425
67.18665640672019,440
67.54399057098877,380
,395
65.32927143362953,425
67.15589621659251,391
69.8469004622261,424
67.03431207679826,404
64.90299505644288,451
67.84464648263192,459
67.5766641317919,389
69.77807309754876,388
66.19607458184078,453
62.051536909436926,400
63.34993612524713,433
63.37438844727154,435
65.24833147278535,448
64.68384284602645,380
68.12711939527303,393
67.07529896252052,440
67.73896812302975,426
68.09542713551824,414
68.37971410169155,368
67.93562199991374,479
,388
66.25454639436904,438
70.73248887906293,367
68.5596715018726,425
64.57602152622306,402
66.63846745503052,368
64.86899496122454,374
68.08413889382581,374
73.8665320290324,426
68.6733379715218,436
69.10317968532338,393
63.68611866450011,343
66.9482855880014,446
64.96768560675407,463
64.6870470504019,433
63.26559507024827,518
67.51043796773396,483
70.38105962738351,450
69.16507522671382,427
66.16527699412816,384
71.2963280256836,417
67.54931953683229,476
61.86972065475669,432
66.11034366465134,415
64.01539782275479,380
68.6253445441873,429
67.23728634236765,348
69.2076384103056,435
72.35212294388745,441
66.88167832653535,377
65.88762735518337,471
66.71960255083577,375
71.49657259575902,381
67.96131737095813,530
66.37144443114539,368
68.4779284657566,365
66.68695399694388,382
67.76708448652964,468
63.71145874268706,327
71.85676733273979,435
66.31719508774378,372
66.32277045688556,421
67.11187015750022,384
72.76365491845824,417
66.85348351544323,389
72.83676001031289,484
72.52205156287965,418
71.45175398156725,470
67.13721317054947,441
69.18581100871957,402
66.71989025129946,380
70.86560431419879,468
66.901883278377,377
67.24163671410173,396
66.22307805216342,389
64.55199769341426,403
68.38960625932182,431
69.7578585012557,489
72.26584599102944,467
65.45512145726386,443
69.73395452777598,441
75.77009345606454,507
70.8092907734429,434
74.67049205527356,450
70.77892602740525,440
65.84344176150067,437
66.26126751436956,429
70.13080746855933,475
,372
66.04845418593301,403
68.81261033628512,441
68.60566133261374,395
70.07767313012778,388
69.88260302733812,369
70.44318235370638,375
68.26653578994936,421
68.97636415089652,394
66.20696212790253,363
70.81020302328488,305
67.92577451851119,307
71.24925333218776,420
69.23762839044733,377
69.413214251532,409
67.62446731729229,379
65.32857176611601,359
62.2182194394781,381
62.52978146207719,494
64.66564369934355,368
67.18546193742921,422
70.60658038152653,376
68.39082880499777,394
66.110462107729,410
63.461500435416326,400
67.33377834437418,428
71.71362729364128,341
73.59327438689832,425
73.03608022898052,457
72.56998679560917,426
75.20171194412042,414
72.83586438084966,472
72.50612440339467,468
69.7358409876372,481
65.54455122880026,414
65.28528353842232,350
66.98256393297137,479
68.02530514344623,417
73.58877764303296,432
71.3942405154158,431
73.26565046001372,458
69.84901862467096,422
68.47913489024423,421
65.05264529334059,361
64.92868295418569,380
68.2990841215526,400
68.58709385067053,372
71.26186638411953,417
70.54794938468656,412
68.7552249584745,437
74.6161336225208,446
71.49789051397069,408
73.33765439589679,487
70.03941149637541,472
71.39471558455476,456
72.6673328481201,456
71.36616850064193,431
63.80079453838086,494
66.42973295719942,444
71.0224019542757,373
71.42593131235937,377
71.41250087859052,498
65.55716458169661,380
65.3395984980838,425
,323
69.77072519735896,342
72.68691545634864,453
70.47950476754745,499
70.86789884033564,474
70.01581485514691,443
66.88604999258229,464
61.90050873790313,454
66.66733266311188,411
68.36190711498799,466
67.07569486294726,477
63.73512409713991,439
68.1421320532287,458
67.93258393553016,451
70.05458401451627,481
74.65018091409786,392
66.13841192217474,380
65.78069497336465,390
66.93067026445563,395
72.0042278558722,447
66.19991232868544,477
72.94809136250579,382
71.46739029522105,467
70.1062496639126,447
69.1553417674593,391
68.04196035385064,414
71.49831581001094,396
67.51679234096932,439
69.34887438234985,367
68.30022542278364,391
66.76064929280038,410
75.03597202994897,480
73.32815427588199,453
73.00384160217433,375
74.26308116545954,511
67.98827369383879,460
73.4249172135436,415
64.64308002461942,310
64.95588942968452,408
65.95379018097866,475
69.26799075105755,408
69.9501881905168,513
69.25555804050911,454
69.33145950874135,327
,349
64.08713787070523,394
68.75684828330073,448
71.00833546387933,475
74.54441352732016,410
69.90647705977028,411
71.59636083888894,450
69.80989758400212,476
72.90215997703437,427
73.99851090599158,428
72.36285424598884,449
70.06323040658542,440
72.42986737813278,472
72.7705110726202,429
69.35140078940515,430
65.90997677045499,425
67.00048008805457,452
72.42158490340825,476
74.14123164189911,506
68.90745109618257,485
66.1460948259368,523
71.36520223866552,408
67.47208600984368,495
69.97203488256667,451
68.18871160045349,378
73.33165473774608,437
69.46214851486342,337
72.6998082142753,425
71.73586927694143,436
71.4408957818797,415
65.29783724364107,382
61.60346182578229,416
65.11379811460363,379
,333
65.94809375294467,475
64.95772331893816,429
68.92316936033784,484
70.91480556316456,443
70.02419712321516,396
72.06251906356403,412
67.80996906697989,419
67.89819509636011,472
73.35778025229868,496
71.82795059678317,384
71.22478657832372,439
76.81339254969195,490
69.60859110812282,464
71.939950640159,429
75.4532049969278,418
71.84512565125759,412
73.2443775428848,411
68.97671896322838,397
67.64533529010956,466
69.87839988561204,492
72.11682171423031,485
74.11159922519661,421
76.32562380390705,535
73.01769961151011,414
74.77376056022361,414
71.50998100058047,448
73.24312480373904,463
72.23943306237952,395
72.38586010820768,449
72.40437603855673,365
66.94261988689385,355
65.51447615851913,366
68.1175542088118,392
64.59173600526215,493
69.63390773446652,389
72.26908122785512,410
72.12198301560167,442
68.14316639600494,434
72.9123490235049,422
77.07618704929169,392
74.05989703830244,425
73.53824153696107,395
72.44881319372297,453
72.79655116829215,479
71.22076354644592,387
70.66750291278714,469
72.93478068240252,391
77.96131353376225,342
70.36634777114169,367
70.07390802514252,414
67.02588218650868,451
72.99272256404869,524
70.09592489172617,474
66.34291743106694,461
70.09130085942557,423
74.95716691979372,540
74.47731253094035,485
73.0037628157806,447
72.82385074450369,463
75.45441967590176,486
70.59443109495527,487
70.22792152531346,444
69.12952349186705,496
66.65448361392663,489
67.68871796557816,386
72.08842555389386,486
72.83238753171221,425
73.41930949933545,113
72.37374379802002,511
72.8735776052753,482
69.55405204720462,525
69.22533125420422,497
70.42018281860278,438
71.25361288212068,481
71.7906642761061,477
70.82629854474257,479
69.7036978649822,452
78.6925423437486,426
77.1144259887454,485
78.1476576515498,422
75.34922870180537,471
73.36650174305217,439
73.2453819493956,519
74.33373503936993,430
69.01521029147769,375
67.20088357818274,456
68.81660032122058,402
71.90842730530144,335
72.2541355423701,456
77.0690622265396,454
71.488233725041,421
70.67676385464387,414
76.40901424076411,375
75.53001778950855,407
77.13067526528538,478
81.08539770333333,454
75.6562211942251,329
,275
73.5373686440849,382
68.49337441978436,433
70.4158040542233,486
74.59905416080247,441
75.77649809072112,429
76.58224687388014,490
74.30481548592066,438
72.4136035274872,463
76.67154142185643,429
74.03585377691364,487
74.85987676414548,414
74.92395839098789,445
78.46671849866806,412
78.91936194829145,523
73.03075698903027,391
70.38234317354751,499
73.8326692424348,455
73.82614601434271,511
72.77271310006097,375
76.22223558695342,449
75.71602068560203,451
75.10348562572696,423
76.76619722427564,571
74.48429711314137,463
78.5962172713232,494
74.29452113190229,441
76.05018270512589,504
79.03072521188615,458
72.93602046627133,478
72.68543037537138,405
76.5761686481643,396
78.56720542999312,476
75.98019169075849,464
73.17117619918285,465
76.33637127440977,421
78.53858775209378,513
73.30458438970071,468
70.58666784504973,460
73.09152934284072,465
75.4400995636985,424
74.11268216104561,476
76.09560995305688,503
73.3406672656104,485
68.17594652923786,478
70.16377938480052,488
72.47800781790403,431
72.72467857221227,447
70.46960316262523,461
67.57309107434905,462
69.6440954366249,444
74.49635481790492,528
77.89559275569766,487
79.41534941657301,444
74.77048940092675,442
71.54105049270017,471
74.38729289157665,436
76.18931086860911,427
76.46104685230073,343
70.08352404557468,438
69.9971819605834,410
72.21947529956122,399
74.7313054410717,412
76.74849475252846,400
76.07987639874159,478
76.25423021860666,441
75.68245768538918,396
77.02363595393022,455
76.69281786232361,480
75.8651899260088,458
74.55431406308519,399
74.84798313833524,457
76.0887508067802,477
76.12794357562136,482
76.45860869665049,464
79.22607875777373,538
77.70542600373818,460
74.48187852255664,455
77.01315544260383,424
72.20933524031298,435
70.58135853060682,499
73.59898676013096,420
75.60029593647229,434
71.85005172087646,428
72.30797004776792,466
71.93911821770934,498
72.08209955540676,460
76.02033608993443,413
77.35430972900734,412
76.06710534349612,469
74.00603807899694,349
70.8105485977128,465
76.69635716797548,425
77.40846832277585,442
74.26280726679529,434
76.54589824431449,484
75.55991639516327,462
74.48632746230705,373
75.90479246051942,434
73.4419000272101,404
73.28934674274095,432
74.47414662575645,491
73.39507130927342,432
76.01556856035565,416
80.57075208136034,484
75.77024350736048,469
70.91573883983243,402
67.58460809111406,419
70.92245769764476,468
71.21208137164953,457
73.71363900599464,334
74.76618500272956,490
70.61073438336905,402
67.96648256495138,437
72.34853584946178,427
74.11117245966962,373
73.48209493431975,472
69.84794645977263,400
73.78288443551241,422
77.91669265932784,385
77.30498620680521,423
73.9653652516891,493
74.70898823238207,472
71.2769627040533,438
76.11091247065103,423
75.89733245046459,442
70.80049712961632,426
72.21923914328127,408
74.9963005156292,476
74.23964278914127,454
74.02057702095489,485
71.35502831453141,384
74.86275099456319,446
73.34103395657935,456
68.51358760276617,411
70.92481859966402,471
75.78687849911674,449
74.52903868838342,437
79.64233043311076,464
78.66957169599792,399
77.9445659964245,503
76.32567958283772,446
75.6834764236172,450
74.84043997672914,404
74.31897308988715,376
76.31264191469276,470
73.35432293052254,490
71.50192536998044,73
70.4529429235881,500
78.48927393299553,459
78.42102499062135,517
77.78202930503188,428
73.79003725971677,499
76.33727808452363,443
75.61805334737899,426
76.15636012263907,462
73.21530155119675,479
74.81929073342025,497
74.04912521951236,462
72.74615791578931,470
76.14882517734402,508
71.72117295767748,442
75.18896483811389,460
77.2509870710041,456
74.06375599854522,492
72.63519848468867,494
73.538542822421,459
75.35878633137263,408
,391
76.55824253739084,504
80.88188801826243,431
76.91772920432042,466
71.68039656981931,441
75.9276058946238,486
80.37106091295018,487
79.11320694840137,391
74.49177588726305,478
74.7883629458412,464
72.25604161434437,537
75.75049197276608,461
72.1184096291644,478
73.1453898312877,487
71.76239914759545,529
74.12992481696827,466
73.98701931026605,464
75.38682620492716,434
75.67469651490336,485
73.09918243951864,410
76.17284808881297,427
75.89031941810356,482
73.21656645101456,352
80.60409101120472,447
79.53858264947095,473
77.31053172096618,426
80.43622875438653,415
83.15579255830653,443
79.15509281903618,421
78.49002212562309,474
74.55676705561567,510
74.8651863747487,406
74.8842058106032,422
75.93507422843307,456
76.86478412031214,489
77.94757653248494,506
77.62392360860295,436
73.55630795359706,513
72.26249366216888,428
72.67899531576178,443
73.60534385780501,505
77.67250360456075,461
73.73390147265708,397
73.94435743272368,347
77.59257262550463,449
76.03872487687022,353
77.31943046120207,421
76.34473404531265,416
76.93229924782396,396
75.92072482099539,459
77.83772242027293,406
72.82832284250624,359
73.51916215870725,452
75.6510982209044,425
77.36212347341521,469
80.81245581271757,531
77.45570662184491,426
80.83252122350143,469
76.75178379080222,429
80.0829435868932,418
80.37315679681893,478
75.84957988519677,449
76.88794993288954,508
76.44460516341323,486
78.0551593438745,500
76.57333464976811,471
75.61049918843939,482
79.66000854351964,445
77.72646683019713,468
79.26238655401336,471
77.19535951148968,96
81.27508666851733,462
76.9882553027929,435
75.02295342365346,413
79.8194827282281,454
76.90499053660713,480
80.97679360101623,533
81.10255582515812,397
78.34470339168129,452
72.49222770656218,362
74.4145099844277,454
75.70699732399197,460
79.2351118286418,501
82.14127113919324,412
77.46085905793237,414
79.13808864534457,451
79.88487643557932,394
81.09467519839242,450
80.15259789073261,490
73.09512600335837,470
74.39626500029539,390
72.35083480309129,412
73.90626320248312,472
77.88179150092904,502
78.05221698337006,446
80.41813175842138,457
79.42874177942029,487
74.51059198700388,464
68.75546946146731,487
73.09073645338674,435
74.28374094106437,458
72.8248456800167,406
70.14621092685901,525
71.41953182375649,414
73.51962173384435,529
76.89741203293646,455
77.30248760402867,495
81.3422480743476,509
76.22895923868553,421
78.85204663673517,462
77.91717819570017,469
79.20238266985761,526
76.79552520886708,543
79.66895908633855,440
,372
76.05961400361515,437
76.38919837687354,496
75.94438366832885,470
77.69428611514937,430
74.06778439103432,446
75.36540536426891,444
77.16551761954965,485
77.09212806628047,522
80.60773107084293,498
80.82337043090104,500
78.82584657216375,509
78.43705783237823,499
78.4606127340211,463
78.76771334143356,513
72.90778770642756,520
74.09768842389238,424
71.50348060467674,475
77.67042540520444,404
,303
76.5261846735836,350
79.16587582258559,478
79.20934364199823,391
75.04818384798882,459
75.82816744707783,421
75.50934602963555,471
71.54933882503343,429
72.42051800955369,436
74.2289827190552,435
75.32309292272734,499
72.18317552566768,448
77.72942190874139,495
77.12205126187384,465
77.20011732858853,477
78.22416762990977,417
75.53133094815983,472
77.54955442009326,470
76.34007660527331,419
74.31032972234438,486
77.269215229674,451
81.23253724198908,531
81.14838452264725,434
81.64597297615835,472
78.0016881438449,365
73.27633640794758,449
79.25526473444191,463
83.77320570810926,484
84.65522050206033,458
80.0286820925374,441
75.50917502293004,358
73.49424202756936,451
70.82269028290395,385
73.74771776531568,385
79.84013024334119,449
78.173161156126,420
78.54308010048793,402
81.63052037861394,445
78.37371048562858,409
83.33693520597066,134
85.7059032011787,459
81.16236562620088,404
77.68988715452824,395
79.40016364113212,428
77.43907056678987,468
74.27876930679783,429
79.28528740987942,476
81.61823358703919,501
79.92480186459095,467
75.2530899005503,473
73.01186619365143,433
75.50511086947337,507
75.11717715963248,419
75.35652425510877,483
79.16106056016103,396
80.28822191877346,569
82.59781148991159,459
77.36154438835494,449
76.49608059837097,528
79.04381904748602,402
79.48284998171567,439
82.6345799615202,455
81.21306425656338,458
84.36134734115538,468
82.40823605667745,442
82.8460763736595,446
79.32824420644701,361
78.48598231206466,473
80.49041236368384,488
83.3927033579675,396
82.46233057159374,428
79.80822185869755,484
82.42911530555965,478
74.10699272637707,458
72.02881651145233,460
76.67474802445686,463
77.19996620515036,442
79.06394005958559,370
78.53950910700163,396
79.64951356097959,469
76.46863985700904,498
78.62196630902956,426
80.84779777546119,474
82.57584054958559,408
85.58552972583108,487
82.31739952590993,465
80.76838275685128,435
75.14630116027172,400
75.01756578773649,427
75.87123601815385,439
79.6598024336447,448
77.0730648984291,576
79.5840604743422,500
78.68960299828473,482
77.77293857833114,455
78.46951175490686,487
77.09419834455925,392
76.30879735977514,425
72.47610773683466,451
74.49773891455284,457
74.88664542807103,476
74.98839072182989,511
77.56249417478234,471
79.50681792086644,436
79.33211984823761,447
81.30998597422894,449
81.16983267771221,498
78.75360271456528,419
77.09694121177402,438
78.36745434725945,422
79.71177208513427,537
82.6134475335157,544
83.51077912982228,475
79.2858049994422,469
78.36438063450781,492
79.99533414739288,483
81.88715562179432,458
82.48918683701064,462
80.0870097645857,568
75.67702336846729,455
74.16525438605088,459
76.84709798431106,478
78.38040585721392,489
75.26110203003653,446
76.79270609236646,497
79.14695776340986,550
75.51594579056189,498
79.79672225832829,488
77.93876008166205,439
81.42914273327642,440
78.34292938391692,497
75.47272593699853,456
75.57701166633957,389
76.61369108455595,470
,340
76.68005867973078,395
78.33720879837118,514
77.80635261584928,449
77.82906240213713,464
73.40846460397941,367
76.87511482702892,499
77.31445766886229,450
82.12721839248017,417
77.6534291794306,439
73.07540863205115,75
77.34202424198456,470
78.74661169248223,386
75.79495300726225,475
72.91600839877998,433
79.76226526397836,429
82.8569544554085,464
73.87449968206238,427
74.86663335411573,455
81.09764895947905,502
78.4388954019741,481
77.07465864047127,527
76.95816529759482,431
74.64136721775587,443
71.91091377743237,524
77.99487562726452,504
73.22346352777326,419
76.4857324449813,436
79.84740904877113,481
75.22058018276101,461
74.33435857159478,533
79.66676079382634,406
80.50058830148772,487
77.81642358926347,520
81.39148356257478,476
83.19498432800566,455
81.5699251839145,512
77.6049133998055,437
76.94091931504182,456
78.50286668729571,466
78.00577684591373,472
80.8060070764213,468
75.54493053492158,474
73.01465150038666,466
76.27675426673636,573
76.09666048961843,489
75.64512701861193,474
72.34301116106656,548
75.52285091327067,495
76.9219269713925,498
79.53266379234934,508
79.26405025257847,485
78.5900286443039,122
81.79331129185442,458
76.67774788503266,490
79.11623548493968,447
74.37948572537402,447
74.26398377218082,462
73.19998625060578,449
78.05775520831314,521
78.20313380115292,454
78.42031653214907,471
75.58153012743924,480
76.34548405932256,451
75.4796156200001,449
78.14770270043417,381
75.77480604074589,462
80.85908093063018,425
75.29103670463766,478
74.85780654606566,448
81.35156263650474,451
78.89944888575964,474
75.30241638983786,488
77.64988586001736,479
76.95288637737335,486
75.63541200280885,488
74.27898726548878,453
84.03854671427862,474
80.76883740839715,419
74.61844878892782,480
80.77960841589797,493
81.4813669751328,543
78.11719703339777,483
75.98944940612328,564
79.26767113211129,524
78.42602134121698,463
73.47602912772788,441
81.03101226849803,544
78.81547084365496,505
82.9218051469803,477
84.39298799615042,426
78.97836218203716,462
81.76766851335746,419
78.61809290984934,442
73.76638507052441,497
75.23848226023786,377
78.19883964068737,466
77.36027851651099,404
77.36562467912509,457
81.28922280165044,457
80.45519138978521,516
77.4779984981596,497
80.16604926662293,516
80.15257460416281,416
72.80803596935503,452
77.10490606712608,447
79.15897723479159,521
79.1866517220614,464
81.55800073657987,392
78.5248661347859,472
79.73655396274668,404
75.20729904815487,501
78.27684471181388,394
83.9899713484757,432
78.89139587585959,372
76.98098694833894,448
76.16443683164823,408
78.02842683650186,450
75.74345471970558,422
78.61275841524557,520
81.20073195390876,447
81.65520797142038,511
75.66920434148517,509
80.1420922189682,449
82.2266886862171,493
82.98374166950295,478
82.13171544506444,514
81.29774618099475,484
83.0779063982106,518
86.37822402078127,465
80.265887484754,480
82.69806520291719,533
80.77462533954089,532
79.69976818538538,451
75.36801567894538,493
76.5860304172815,490
75.27554117608982,524
76.0646901882776,564
74.75075145746858,491
75.85101355407588,488
76.52087798586925,493
78.21772297560283,447
74.44925691919882,464
73.02612170181492,457
77.1987916276279,521
76.15904296940334,369
80.69764763547767,436
80.67811124759375,451
81.70253388904804,458
84.3895157628935,586
81.09207514884129,490
78.73261464584988,444
81.46174800586034,555
81.85255466035304,471
80.17062766693984,466
83.59653845972062,478
80.9836414529195,506
80.34288295186236,534
79.99545538002872,498
77.2451740601962,443
78.60705240265429,495
82.85389622900786,496
82.41161063396831,415
81.07705294519255,432
79.8932572873594,510
80.63559597752216,497
82.14191591057822,504
82.5197702741166,450
80.1718347171337,495
80.77492738053341,408
81.49951349768122,502
77.85065335311393,436
79.20398054673623,471
73.59500730009648,451
77.93298606771651,473
80.58616233265151,484
82.1522981749359,453
79.8544622385735,475
80.61069217253133,530
84.00314877663928,470
85.67597021514588,391
82.62052482370247,516
81.55181740331841,470
83.64484452053232,537
77.64381404016109,453
77.82723898067246,469
82.40137318081263,489
83.71951625646687,505
82.74663102095008,491
77.20149894354965,456
78.36399074758258,449
77.4912884279253,528
79.54557733429975,502
77.49774189768272,468
75.89366599495999,424
72.29000162797527,487
79.36623274427552,444
78.53014740392051,474
79.61982859198405,550
79.73838024470888,460
76.92567268185445,465
75.0059582982378,476
74.73526628961186,421
75.36575482416202,420
78.62742694607782,440
77.12402236912123,457
83.24031411395845,469
84.36027242877627,486
84.33354163676721,482
81.8185511943023,525
84.97671547974237,427
81.88264462309299,504
80.84383647755438,483
80.87178508149336,474
82.32576363929086,539
82.88149352655319,407
80.16087710876148,495
78.64833051039061,461
81.06288233495673,402
82.47756083057104,428
80.19571274846021,491
75.8354261307105,487
77.38493201429911,485
80.4069506231713,463
85.11305599294377,428
79.36098461515294,416
78.571678645392,423
78.28136171131288,443
82.8522482402947,448
81.38665367802216,479
78.30239305460408,398
80.72249570806353,478
79.33551743030327,507
76.4326759918587,514
75.88057998467907,48
82.7008978588776,470
82.4704707546218,476
81.61280445517775,445
80.22226373309356,475
80.99446365750853,482
81.35235178459357,538
81.56746527218611,515
81.20019622173378,469
83.05618141876847,422
81.7047438434347,455
78.33014972209462,516
77.63368461801852,481
73.59957995290357,530
82.40221850624148,407
83.66450081264097,420
79.72894371847582,490
79.24530154398086,489
78.04881983858579,445
83.33894534389378,443
77.98938232571955,489
79.46127219723972,490
79.59902191075841,478
82.19729918846016,526
80.9870591826311,501
75.91950832906522,505
77.45878454393242,481
76.28550626980646,380
78.54247097376945,505
83.33226524743999,462
77.16233254532908,492
76.61710690589572,425
77.01671605139795,488
77.68227681207588,469
81.04768722730803,476
80.26736761087905,449
81.47232709663847,506
79.26643187816609,414
80.47774444325835,470
82.56653342602604,517
79.53753796348802,449
82.11378597638617,487
81.43751717238754,458
83.78458418106348,132
81.59540414070874,563
82.0778688507825,490
81.18396183715394,447
80.59072766727657,459
81.25684905649437,483
82.34402856217612,529
78.06826127464299,563
83.17885961237769,516
76.84610138863904,456
76.85566093425419,564
78.45874563861605,481
80.6320119051708,490
84.86478363247028,473
77.71194811596416,486
77.78597226794821,436
73.45513468637188,528
77.12136982762215,115
79.6064755032786,432
84.41445049270634,527
82.85282023173926,595
84.56897355642371,466
84.18835451426605,458
81.25032432914774,471
77.15609250182395,466
79.65948151961881,439
76.14379664507855,458
81.9154885755072,404
80.87050514961258,482
84.01635505769032,442
81.06951451522939,461
81.62236037692008,505
81.74191568596022,540
81.11861744136525,484
79.76418943194194,513
81.31856758823875,485
78.53926237308687,514
76.38855049816567,409
81.9380754102398,467
83.32432921204929,411
82.23577781076227,428
86.01324465965929,468
82.68688974435253,474
85.32173840713378,505
83.54567213046542,452
79.4205175234095,467
85.11822887629575,536
85.65604596038295,494
82.9270265969423,457
83.85638178687638,461
81.27144091803004,542
83.31141287879721,523
75.64052258547937,599
75.51126172830824,434
80.84782948992093,485
80.20177290154348,458
81.11690706274544,520
77.38151447633838,502
84.14310368553545,422
85.75280827394734,544
82.80509878104115,458
80.78413115606811,517
83.64997128169443,476
87.65934063472406,479
86.89021613740705,501
89.7980742497991,432
82.90149086266231,450
79.73490415815388,370
77.15751256677716,499
,416
81.11942392948158,532
80.66072540067715,391
83.03033076523576,473
85.36110817217656,491
79.08360440837845,431
78.45599731198804,466
81.97208418141938,453
80.25652118465361,434
78.51015092501389,398
82.54584393244875,439
78.33565734614471,328
78.90161438807804,539
80.88986036111842,497
79.4509912837936,424
82.39904882785373,517
80.22624500861464,487
84.48273654492756,484
82.47184512426155,563
83.62199169764568,479
84.4025456628461,527
81.08784280126036,504
75.58407599303374,523
79.35428456319853,494
80.46416206056416,450
82.32828521496293,454
81.15162246517752,480
80.01638805480088,456
86.03742779335464,524
79.65333704426058,460
82.42193385330957,454
80.27675832221054,505
79.85260812458218,480
79.69456990866239,448
78.30606561410588,425
81.32699852176782,517
85.05350190394385,483
84.43465479668471,483
83.13892520980438,463
79.55213657691556,476
81.82115415776647,496
87.38597050080728,512
83.32194837831788,473
81.30624376277422,433
79.8021905196721,425
79.24726759963461,509
72.88249468433536,472
78.20958889398204,477
77.50012333405012,447
75.0842421839317,496
80.26119348810619,175
77.89817426888638,105
78.72726966293128,511
84.01917910669951,489
78.904414976862,504
76.01745600503442,447
79.44267154746056,450
83.53531898264461,146
78.23085208093366,447
80.9336488658441,435
82.75652644078204,473
76.54307328263975,533
81.15557114294238,416
83.67623725876723,497
81.73144571575313,488
,414
,337
84.17589937167692,450
81.6182985277275,420
78.9352846510225,553
80.12250824031368,391
82.35940467660532,528
81.06773775870099,487
75.36743796972526,427
81.87957455019922,538
82.2272216540933,445
80.86595737931232,496
83.52813742683537,486
86.66491978797929,481
,382
80.2413817435729,452
77.06353646257627,574
80.67765034334924,544
81.48599501909726,575
83.26470556146273,482
81.09310805246626,488
76.3010043249982,479
77.75017878467911,450
80.79271825040708,468
83.96052552578718,430
79.64238959873599,480
83.4237908956238,536
80.79563216730499,456
82.2128789832346,462
80.5696277144332,431
81.6200274810481,448
84.06488467215078,459
79.5697513894284,510
78.80281993238775,425
80.75793955952574,503
87.7238140710806,415
82.39529836731295,471
87.57344672627029,477
90.06953217564453,442
85.64631906069893,488
82.89586532024195,496
80.46049610755456,456
80.93065991989764,508
77.55516274390223,511
79.46312516921326,517
84.66793969717716,387
81.58224911786769,485
81.0427837752373,482
76.83333067626187,499
80.33505160899377,409
81.79344288084386,492
81.9839295618352,461
81.32513604610376,468
80.79411582024154,445
82.67756992110395,431
82.18974604207618,467
82.87744482825984,505
82.9547029445575,502
85.4495085597684,483
85.49491556259696,449
84.21383310219817,478
87.15567281866163,398
85.66494397749601,525
87.31161685630023,456
86.25365945860548,406
79.1161118945746,427
84.04692848649034,453
83.35761108094084,485
82.51104825961326,557
82.99103218848343,473
81.54327330137018,459
82.3671678448867,545
80.5714106426939,457
84.71546864772532,443
83.04360807220164,453
81.4847200407976,462
79.24428071925838,398
81.35038070792199,417
82.18624785193008,468
83.15105861303147,481
79.81445463407834,500
76.59985798766621,500
81.00815719023404,532
85.53505236137696,540
81.02211848505819,490
85.83160142339125,487
84.71471219947345,491
83.37393608283226,487
81.65253186329747,458
78.13030533863876,486
82.7775477570792,511
80.3434521099252,516
79.11834802615576,510
83.2927569085263,475
77.62098414346266,426
75.75871538673121,450
78.89560631916193,457
81.30815315024367,473
83.0346103744316,405
81.7774649893931,511
88.7990090847877,515
84.86573313350402,493
82.89453973423137,432
80.38345617996627,449
81.61757861459667,511
83.56373581481327,425
86.12932615499888,472
80.14463664036654,462
80.51241281588385,519
82.56982615345676,383
83.98072375696091,388
83.12203118407062,452
84.14277808294118,504
81.00763139712079,477
85.83382957425007,570
86.72390146275134,489
80.86075533907817,478
78.66092515241873,537
77.64031288732836,437
81.79042496747965,618
78.56940492394887,542
79.53709921622547,454
82.14561622084572,498
82.04672435285251,489
82.87811949414139,479
79.72034744638165,488
82.62842677984284,479
80.82387598989824,464
80.7039852763672,471
82.16557162869454,499
82.53598048955475,449
82.51079715293717,468
80.40994162032518,509
80.58059469492747,477
81.48376939376972,489
78.2198971974607,528
79.05501572073467,426
81.77131038637894,464
78.63680115645937,478
83.6445509904824,443
86.45676363358268,486
81.07615718328513,559
85.41648032943283,464
83.53654262423812,449
84.11737460371535,525
81.9399818869687,523
84.68760005681686,519
84.66877482188329,511
81.36782463109878,434
78.77264520545047,503
76.68140879958086,456
80.08917165429767,121
82.83440198624648,503
84.42206776404073,375
83.1428576563145,522
79.70102161855405,512
79.26549976453187,444
84.00378700372079,439
81.95619425598633,475
82.63122188645903,402
79.68034826391705,467
82.02103564423021,543
81.04994764963126,425
84.62936434074979,456
85.68463939958464,502
82.78834748807603,438
82.33969432254511,395
80.97242355939795,549
77.94740637358696,500
77.95534401319239,486
80.81266252138708,416
82.58740116063824,516
