OilLevel_cm,RUL_seconds
8.480148309451511,378
8.906107432396833,269
8.906107432396833,422
8.906107432396833,409
8.906107432396833,436
8.906107432396833,346
8.906107432396833,322
8.906107432396833,5
8.906107432396833,388
8.906107432396833,433
8.906107432396833,479
8.906107432396833,399
8.906107432396833,395
8.906107432396833,450
8.906107432396833,398
8.906107432396833,342
8.027063084886597,346
8.027063084886597,402
8.027063084886597,313
8.027063084886597,313
8.027063084886597,366
8.027063084886597,405
8.027063084886597,368
8.027063084886597,388
8.027063084886597,368
8.027063084886597,408
8.027063084886597,316
8.027063084886597,307
8.027063084886597,328
8.027063084886597,328
8.027063084886597,383
8.020714372493911,368
8.020714372493911,380
8.020714372493911,346
8.020714372493911,295
8.020714372493911,331
8.020714372493911,277
8.020714372493911,282
8.020714372493911,330
8.020714372493911,300
8.020714372493911,395
8.020714372493911,342
8.020714372493911,414
8.020714372493911,327
8.020714372493911,402
8.020714372493911,423
7.6430261909461,349
7.6430261909461,522
7.6430261909461,410
7.6430261909461,349
7.6430261909461,388
7.6430261909461,379
7.6430261909461,348
7.6430261909461,431
7.6430261909461,393
7.6430261909461,117
7.6430261909461,433
7.6430261909461,348
7.6430261909461,333
7.6430261909461,364
7.6430261909461,363
6.766934853289556,344
6.766934853289556,403
6.766934853289556,350
6.766934853289556,393
6.766934853289556,353
6.766934853289556,391
6.766934853289556,342
6.766934853289556,414
6.766934853289556,368
6.766934853289556,385
6.766934853289556,296
6.766934853289556,289
6.766934853289556,278
6.766934853289556,272
6.766934853289556,371
7.967012279313672,302
7.967012279313672,330
7.967012279313672,325
7.967012279313672,307
7.967012279313672,320
7.967012279313672,289
7.967012279313672,383
7.967012279313672,412
7.967012279313672,364
7.967012279313672,314
7.967012279313672,358
7.967012279313672,366
7.967012279313672,352
7.967012279313672,352
7.967012279313672,405
8.107797624820194,296
8.107797624820194,272
8.107797624820194,277
8.107797624820194,317
8.107797624820194,359
8.107797624820194,351
8.107797624820194,318
8.107797624820194,381
8.107797624820194,323
8.107797624820194,367
8.107797624820194,338
8.107797624820194,333
8.107797624820194,309
8.107797624820194,287
8.107797624820194,364
8.274572306169382,336
8.274572306169382,302
8.274572306169382,313
8.274572306169382,352
8.274572306169382,394
8.274572306169382,356
8.274572306169382,384
8.274572306169382,280
8.274572306169382,282
8.274572306169382,391
8.274572306169382,393
8.274572306169382,373
8.274572306169382,342
8.274572306169382,258
8.274572306169382,326
7.78614171417762,319
7.78614171417762,278
7.78614171417762,311
7.78614171417762,359
7.78614171417762,372
7.78614171417762,332
7.78614171417762,330
7.78614171417762,360
7.78614171417762,345
7.78614171417762,390
7.78614171417762,378
7.78614171417762,305
7.78614171417762,314
7.78614171417762,338
7.78614171417762,349
8.451863632894831,336
8.451863632894831,317
8.451863632894831,386
8.451863632894831,300
8.451863632894831,364
8.451863632894831,383
8.451863632894831,375
8.451863632894831,337
8.451863632894831,348
8.451863632894831,340
8.451863632894831,244
8.451863632894831,409
8.451863632894831,409
8.451863632894831,376
8.451863632894831,399
8.304252464392732,367
8.304252464392732,337
8.304252464392732,308
8.304252464392732,343
8.304252464392732,361
8.304252464392732,293
8.304252464392732,355
8.304252464392732,345
8.304252464392732,356
8.304252464392732,275
8.304252464392732,307
8.304252464392732,375
8.304252464392732,371
8.304252464392732,355
8.304252464392732,300
7.875040450570906,430
7.875040450570906,332
7.875040450570906,291
7.875040450570906,287
7.875040450570906,393
7.875040450570906,288
7.875040450570906,243
,319
7.875040450570906,416
7.875040450570906,326
7.875040450570906,349
7.875040450570906,367
7.875040450570906,309
7.875040450570906,363
7.875040450570906,357
7.746775111707533,102
7.746775111707533,408
7.746775111707533,335
,325
7.746775111707533,334
7.746775111707533,324
7.746775111707533,318
7.746775111707533,381
7.746775111707533,350
7.746775111707533,358
7.746775111707533,321
7.746775111707533,346
7.746775111707533,430
7.746775111707533,284
7.746775111707533,368
7.195735031707059,268
7.195735031707059,348
7.195735031707059,368
7.195735031707059,353
7.195735031707059,392
7.195735031707059,338
7.195735031707059,328
7.195735031707059,242
7.195735031707059,331
7.195735031707059,347
7.195735031707059,309
7.195735031707059,354
7.195735031707059,366
7.195735031707059,361
7.195735031707059,343
8.242666890222006,355
8.242666890222006,371
8.242666890222006,385
8.242666890222006,336
8.242666890222006,330
8.242666890222006,363
8.242666890222006,373
8.242666890222006,343
8.242666890222006,419
8.242666890222006,376
8.242666890222006,357
8.242666890222006,322
8.242666890222006,311
8.242666890222006,357
8.242666890222006,392
8.03959723063129,354
8.03959723063129,375
8.03959723063129,269
8.03959723063129,426
8.03959723063129,355
8.03959723063129,309
8.03959723063129,384
8.03959723063129,430
8.03959723063129,346
8.03959723063129,332
8.03959723063129,341
8.03959723063129,443
8.03959723063129,332
8.03959723063129,292
8.03959723063129,340
7.789393258846109,343
7.789393258846109,312
7.789393258846109,377
7.789393258846109,330
7.789393258846109,372
7.789393258846109,360
7.789393258846109,327
7.789393258846109,300
7.789393258846109,324
7.789393258846109,358
7.789393258846109,382
7.789393258846109,359
7.789393258846109,351
7.789393258846109,318
7.789393258846109,371
8.641375256951314,389
8.641375256951314,278
8.641375256951314,320
8.641375256951314,309
8.641375256951314,355
8.641375256951314,328
8.641375256951314,286
8.641375256951314,319
8.641375256951314,327
8.641375256951314,323
8.641375256951314,328
8.641375256951314,342
8.641375256951314,317
8.641375256951314,366
8.641375256951314,359
8.997455151855034,287
8.997455151855034,276
8.997455151855034,320
8.997455151855034,361
8.997455151855034,281
8.997455151855034,304
8.997455151855034,315
8.997455151855034,302
8.997455151855034,405
8.997455151855034,383
8.997455151855034,371
8.997455151855034,313
8.997455151855034,303
8.997455151855034,305
8.997455151855034,323
8.205572588802417,337
8.205572588802417,340
8.205572588802417,263
8.205572588802417,301
8.205572588802417,368
8.205572588802417,270
8.205572588802417,391
8.205572588802417,327
8.205572588802417,312
8.205572588802417,368
8.205572588802417,352
8.205572588802417,367
8.205572588802417,339
8.205572588802417,342
8.205572588802417,333
7.842228774728976,287
7.842228774728976,332
7.842228774728976,345
7.842228774728976,355
7.842228774728976,391
7.842228774728976,305
7.842228774728976,394
7.842228774728976,312
7.842228774728976,355
7.842228774728976,311
7.842228774728976,350
,340
7.842228774728976,283
7.842228774728976,361
7.842228774728976,320
7.443280893475163,335
7.443280893475163,323
7.443280893475163,349
7.443280893475163,331
7.443280893475163,387
7.443280893475163,365
7.443280893475163,330
7.443280893475163,359
7.443280893475163,318
7.443280893475163,335
7.443280893475163,360
7.443280893475163,379
7.443280893475163,346
7.443280893475163,316
7.443280893475163,267
8.23916673932066,276
8.23916673932066,368
8.23916673932066,290
8.23916673932066,358
8.23916673932066,260
8.23916673932066,348
8.23916673932066,340
8.23916673932066,360
8.23916673932066,371
8.23916673932066,344
8.23916673932066,347
8.23916673932066,334
8.23916673932066,329
8.23916673932066,330
8.23916673932066,346
9.086387529027297,377
9.086387529027297,390
9.086387529027297,335
9.086387529027297,321
9.086387529027297,349
9.086387529027297,390
9.086387529027297,401
9.086387529027297,348
9.086387529027297,364
9.086387529027297,319
9.086387529027297,365
9.086387529027297,279
9.086387529027297,329
9.086387529027297,305
9.086387529027297,317
8.157231521833603,341
8.157231521833603,284
8.157231521833603,404
8.157231521833603,350
8.157231521833603,335
8.157231521833603,349
8.157231521833603,389
8.157231521833603,381
,320
8.157231521833603,394
8.157231521833603,363
8.157231521833603,408
8.157231521833603,300
8.157231521833603,362
8.157231521833603,373
8.715643590321832,349
8.715643590321832,377
8.715643590321832,346
8.715643590321832,346
8.715643590321832,252
8.715643590321832,338
8.715643590321832,384
8.715643590321832,370
8.715643590321832,309
8.715643590321832,279
8.715643590321832,349
8.715643590321832,350
8.715643590321832,304
8.715643590321832,304
8.715643590321832,340
8.484458492141238,290
8.484458492141238,328
8.484458492141238,353
8.484458492141238,286
8.484458492141238,310
8.484458492141238,301
8.484458492141238,283
8.484458492141238,354
8.484458492141238,389
8.484458492141238,402
8.484458492141238,372
8.484458492141238,441
8.484458492141238,292
8.484458492141238,288
8.484458492141238,277
6.707611633716087,378
6.707611633716087,318
6.707611633716087,300
6.707611633716087,387
6.707611633716087,316
6.707611633716087,303
6.707611633716087,324
6.707611633716087,274
6.707611633716087,51
6.707611633716087,324
6.707611633716087,292
6.707611633716087,88
6.707611633716087,310
6.707611633716087,367
6.707611633716087,319
6.752941347784332,275
6.752941347784332,264
6.752941347784332,322
6.752941347784332,341
6.752941347784332,277
,326
6.752941347784332,324
6.752941347784332,394
6.752941347784332,325
6.752941347784332,321
6.752941347784332,275
6.752941347784332,334
6.752941347784332,366
6.752941347784332,373
6.752941347784332,344
6.899481154844553,358
6.899481154844553,345
6.899481154844553,345
6.899481154844553,315
6.899481154844553,329
6.899481154844553,437
6.899481154844553,323
6.899481154844553,331
6.899481154844553,382
6.899481154844553,249
6.899481154844553,336
6.899481154844553,421
6.899481154844553,355
6.899481154844553,338
6.899481154844553,267
7.221009553826398,310
7.221009553826398,355
7.221009553826398,339
7.221009553826398,349
7.221009553826398,354
7.221009553826398,260
7.221009553826398,436
7.221009553826398,424
7.221009553826398,333
7.221009553826398,412
7.221009553826398,284
7.221009553826398,395
7.221009553826398,301
7.221009553826398,308
7.221009553826398,247
6.247356081299173,365
6.247356081299173,204
6.247356081299173,319
6.247356081299173,365
6.247356081299173,388
6.247356081299173,332
6.247356081299173,333
6.247356081299173,377
6.247356081299173,280
6.247356081299173,304
6.247356081299173,278
6.247356081299173,235
6.247356081299173,348
6.247356081299173,375
6.247356081299173,283
7.354408058356939,353
7.354408058356939,330
7.354408058356939,431
7.354408058356939,311
7.354408058356939,320
7.354408058356939,289
7.354408058356939,403
7.354408058356939,340
7.354408058356939,304
7.354408058356939,343
7.354408058356939,381
7.354408058356939,353
7.354408058356939,332
7.354408058356939,346
7.354408058356939,331
7.766897585718608,318
7.766897585718608,336
7.766897585718608,349
7.766897585718608,245
7.766897585718608,366
7.766897585718608,337
7.766897585718608,319
7.766897585718608,347
7.766897585718608,348
7.766897585718608,323
7.766897585718608,327
7.766897585718608,344
7.766897585718608,289
7.766897585718608,384
7.766897585718608,306
7.427182091132066,300
7.427182091132066,359
7.427182091132066,375
7.427182091132066,334
7.427182091132066,343
7.427182091132066,339
7.427182091132066,360
7.427182091132066,368
7.427182091132066,305
7.427182091132066,350
7.427182091132066,314
,308
7.427182091132066,313
7.427182091132066,394
7.427182091132066,338
6.367908692077326,280
6.367908692077326,355
6.367908692077326,360
6.367908692077326,280
6.367908692077326,281
6.367908692077326,332
6.367908692077326,299
6.367908692077326,349
6.367908692077326,336
6.367908692077326,252
6.367908692077326,311
6.367908692077326,326
6.367908692077326,320
6.367908692077326,323
6.367908692077326,340
7.1789857194916165,332
7.1789857194916165,308
7.1789857194916165,358
7.1789857194916165,324
7.1789857194916165,364
7.1789857194916165,343
7.1789857194916165,390
7.1789857194916165,378
7.1789857194916165,315
7.1789857194916165,295
7.1789857194916165,435
7.1789857194916165,295
7.1789857194916165,315
7.1789857194916165,347
7.1789857194916165,349
7.4172168393503,398
7.4172168393503,321
7.4172168393503,339
7.4172168393503,271
7.4172168393503,335
7.4172168393503,341
7.4172168393503,74
7.4172168393503,267
7.4172168393503,430
7.4172168393503,382
7.4172168393503,342
7.4172168393503,329
7.4172168393503,315
7.4172168393503,277
7.4172168393503,320
7.896854139749999,302
7.896854139749999,265
7.896854139749999,375
7.896854139749999,333
7.896854139749999,352
7.896854139749999,346
7.896854139749999,340
7.896854139749999,404
7.896854139749999,337
7.896854139749999,357
7.896854139749999,387
7.896854139749999,423
7.896854139749999,208
7.896854139749999,353
7.896854139749999,253
9.018129855650873,335
9.018129855650873,307
9.018129855650873,257
9.018129855650873,301
9.018129855650873,304
9.018129855650873,226
9.018129855650873,297
9.018129855650873,393
9.018129855650873,359
9.018129855650873,320
9.018129855650873,292
9.018129855650873,336
9.018129855650873,345
9.018129855650873,401
9.018129855650873,323
7.803385053762129,356
7.803385053762129,438
7.803385053762129,316
7.803385053762129,393
7.803385053762129,304
7.803385053762129,365
7.803385053762129,332
7.803385053762129,417
7.803385053762129,459
7.803385053762129,366
7.803385053762129,388
7.803385053762129,337
7.803385053762129,336
7.803385053762129,366
7.803385053762129,315
8.30054274562484,317
8.30054274562484,394
8.30054274562484,360
8.30054274562484,305
8.30054274562484,264
8.30054274562484,331
8.30054274562484,271
8.30054274562484,306
8.30054274562484,410
8.30054274562484,201
8.30054274562484,312
8.30054274562484,278
8.30054274562484,273
8.30054274562484,334
8.30054274562484,284
7.4777151810956655,289
7.4777151810956655,275
7.4777151810956655,314
7.4777151810956655,299
7.4777151810956655,346
7.4777151810956655,363
7.4777151810956655,55
7.4777151810956655,334
7.4777151810956655,390
7.4777151810956655,351
7.4777151810956655,355
7.4777151810956655,330
7.4777151810956655,290
7.4777151810956655,316
7.4777151810956655,322
7.467935934646634,318
7.467935934646634,324
7.467935934646634,314
7.467935934646634,274
7.467935934646634,311
7.467935934646634,334
7.467935934646634,287
7.467935934646634,318
7.467935934646634,346
7.467935934646634,275
7.467935934646634,279
7.467935934646634,325
7.467935934646634,315
7.467935934646634,329
7.467935934646634,365
6.891008445331776,342
6.891008445331776,339
6.891008445331776,227
6.891008445331776,312
6.891008445331776,319
6.891008445331776,318
6.891008445331776,337
6.891008445331776,401
6.891008445331776,291
6.891008445331776,308
6.891008445331776,418
6.891008445331776,384
6.891008445331776,393
6.891008445331776,344
6.891008445331776,391
6.864751025146715,363
6.864751025146715,398
6.864751025146715,318
6.864751025146715,378
6.864751025146715,312
6.864751025146715,328
6.864751025146715,323
6.864751025146715,320
6.864751025146715,385
6.864751025146715,331
6.864751025146715,360
6.864751025146715,315
6.864751025146715,311
6.864751025146715,344
6.864751025146715,290
7.022004230552577,302
7.022004230552577,344
7.022004230552577,292
7.022004230552577,332
7.022004230552577,356
7.022004230552577,399
7.022004230552577,351
7.022004230552577,330
7.022004230552577,296
7.022004230552577,263
7.022004230552577,295
7.022004230552577,379
7.022004230552577,67
7.022004230552577,340
7.022004230552577,320
6.232332405779088,333
6.232332405779088,327
6.232332405779088,344
6.232332405779088,316
6.232332405779088,290
6.232332405779088,453
6.232332405779088,311
6.232332405779088,357
6.232332405779088,303
6.232332405779088,304
6.232332405779088,254
6.232332405779088,114
6.232332405779088,327
6.232332405779088,308
6.232332405779088,339
8.465759131649927,343
8.465759131649927,344
8.465759131649927,339
8.465759131649927,316
8.465759131649927,316
8.465759131649927,313
8.465759131649927,353
8.465759131649927,331
8.465759131649927,316
8.465759131649927,306
8.465759131649927,405
8.465759131649927,342
8.465759131649927,342
8.465759131649927,409
8.465759131649927,363
8.283903700442037,302
8.283903700442037,330
8.283903700442037,319
8.283903700442037,326
8.283903700442037,308
8.283903700442037,323
8.283903700442037,390
8.283903700442037,355
8.283903700442037,206
8.283903700442037,299
8.283903700442037,335
8.283903700442037,261
8.283903700442037,285
8.283903700442037,305
8.283903700442037,328
7.971685000274832,384
7.971685000274832,304
7.971685000274832,422
7.971685000274832,274
7.971685000274832,318
7.971685000274832,348
7.971685000274832,354
7.971685000274832,269
7.971685000274832,286
7.971685000274832,281
7.971685000274832,266
7.971685000274832,325
7.971685000274832,380
7.971685000274832,349
7.971685000274832,320
7.819123884305114,271
7.819123884305114,324
7.819123884305114,330
7.819123884305114,299
7.819123884305114,345
7.819123884305114,330
7.819123884305114,316
7.819123884305114,44
7.819123884305114,384
7.819123884305114,355
7.819123884305114,379
7.819123884305114,330
7.819123884305114,358
7.819123884305114,389
7.819123884305114,369
7.837674318597408,401
7.837674318597408,339
7.837674318597408,327
7.837674318597408,287
7.837674318597408,329
7.837674318597408,357
7.837674318597408,336
7.837674318597408,360
7.837674318597408,393
7.837674318597408,309
7.837674318597408,334
7.837674318597408,324
7.837674318597408,300
7.837674318597408,245
7.837674318597408,311
6.61258952383298,324
6.61258952383298,349
6.61258952383298,271
6.61258952383298,357
6.61258952383298,365
6.61258952383298,426
6.61258952383298,337
6.61258952383298,385
6.61258952383298,354
6.61258952383298,357
6.61258952383298,308
6.61258952383298,297
6.61258952383298,315
6.61258952383298,365
6.61258952383298,274
6.423067812978427,397
6.423067812978427,283
6.423067812978427,270
6.423067812978427,349
6.423067812978427,279
6.423067812978427,376
6.423067812978427,321
6.423067812978427,390
6.423067812978427,382
6.423067812978427,328
6.423067812978427,345
6.423067812978427,308
6.423067812978427,349
6.423067812978427,297
6.423067812978427,385
7.554607746090495,396
7.554607746090495,279
7.554607746090495,328
7.554607746090495,330
7.554607746090495,264
7.554607746090495,258
7.554607746090495,381
7.554607746090495,304
7.554607746090495,341
7.554607746090495,316
7.554607746090495,351
7.554607746090495,319
7.554607746090495,397
7.554607746090495,359
7.554607746090495,376
7.772864118508562,317
7.772864118508562,293
7.772864118508562,354
7.772864118508562,315
7.772864118508562,258
7.772864118508562,293
7.772864118508562,281
7.772864118508562,307
7.772864118508562,315
7.772864118508562,290
7.772864118508562,351
7.772864118508562,298
7.772864118508562,314
7.772864118508562,252
7.772864118508562,321
8.13378639641607,331
8.13378639641607,252
8.13378639641607,269
8.13378639641607,251
8.13378639641607,379
8.13378639641607,322
8.13378639641607,285
8.13378639641607,339
8.13378639641607,340
8.13378639641607,295
8.13378639641607,352
8.13378639641607,319
8.13378639641607,361
8.13378639641607,254
8.13378639641607,314
6.069105005436603,385
6.069105005436603,307
6.069105005436603,334
6.069105005436603,330
6.069105005436603,357
6.069105005436603,327
6.069105005436603,311
6.069105005436603,298
6.069105005436603,300
6.069105005436603,310
6.069105005436603,338
6.069105005436603,316
6.069105005436603,294
6.069105005436603,394
6.069105005436603,357
8.058536676959742,286
8.058536676959742,373
8.058536676959742,310
8.058536676959742,381
8.058536676959742,334
8.058536676959742,255
8.058536676959742,85
8.058536676959742,324
8.058536676959742,318
8.058536676959742,344
8.058536676959742,240
8.058536676959742,293
8.058536676959742,226
8.058536676959742,352
8.058536676959742,385
7.460351420835169,349
7.460351420835169,343
7.460351420835169,378
7.460351420835169,380
7.460351420835169,450
7.460351420835169,417
7.460351420835169,355
7.460351420835169,305
7.460351420835169,294
7.460351420835169,346
7.460351420835169,290
7.460351420835169,357
7.460351420835169,263
7.460351420835169,314
7.460351420835169,352
6.852953562163743,313
6.852953562163743,320
6.852953562163743,287
6.852953562163743,361
6.852953562163743,326
6.852953562163743,357
6.852953562163743,334
6.852953562163743,307
6.852953562163743,356
6.852953562163743,365
6.852953562163743,396
6.852953562163743,328
6.852953562163743,332
6.852953562163743,292
6.852953562163743,440
7.040166234080155,343
7.040166234080155,410
7.040166234080155,326
7.040166234080155,319
7.040166234080155,351
7.040166234080155,299
7.040166234080155,325
7.040166234080155,348
7.040166234080155,317
7.040166234080155,255
7.040166234080155,290
7.040166234080155,302
7.040166234080155,397
7.040166234080155,314
7.040166234080155,323
7.385630910530841,376
7.385630910530841,309
7.385630910530841,299
7.385630910530841,408
7.385630910530841,357
7.385630910530841,389
7.385630910530841,435
7.385630910530841,313
7.385630910530841,384
7.385630910530841,272
7.385630910530841,323
7.385630910530841,245
7.385630910530841,306
7.385630910530841,336
7.385630910530841,305
7.541897017621205,299
7.541897017621205,290
7.541897017621205,334
7.541897017621205,314
7.541897017621205,315
7.541897017621205,340
7.541897017621205,353
7.541897017621205,246
7.541897017621205,395
7.541897017621205,289
,366
7.541897017621205,401
7.541897017621205,291
7.541897017621205,352
7.541897017621205,311
7.715092834296108,345
7.715092834296108,279
7.715092834296108,378
7.715092834296108,262
7.715092834296108,359
7.715092834296108,397
7.715092834296108,319
7.715092834296108,395
7.715092834296108,74
7.715092834296108,405
7.715092834296108,454
7.715092834296108,269
7.715092834296108,347
7.715092834296108,381
7.715092834296108,324
6.370629147427243,331
6.370629147427243,355
6.370629147427243,356
6.370629147427243,380
6.370629147427243,373
6.370629147427243,374
6.370629147427243,364
6.370629147427243,370
6.370629147427243,408
6.370629147427243,259
6.370629147427243,316
6.370629147427243,373
6.370629147427243,361
6.370629147427243,294
,284
6.895378570371823,341
6.895378570371823,260
6.895378570371823,323
6.895378570371823,363
6.895378570371823,365
6.895378570371823,330
6.895378570371823,277
6.895378570371823,402
6.895378570371823,354
6.895378570371823,371
6.895378570371823,269
6.895378570371823,367
6.895378570371823,292
6.895378570371823,251
6.895378570371823,386
6.654026254823982,316
6.654026254823982,331
6.654026254823982,283
6.654026254823982,262
6.654026254823982,418
6.654026254823982,329
6.654026254823982,391
6.654026254823982,316
6.654026254823982,310
6.654026254823982,308
6.654026254823982,357
6.654026254823982,335
6.654026254823982,345
6.654026254823982,331
6.654026254823982,404
6.124681190268868,335
6.124681190268868,383
6.124681190268868,290
6.124681190268868,333
6.124681190268868,325
6.124681190268868,246
6.124681190268868,317
6.124681190268868,302
6.124681190268868,300
6.124681190268868,281
6.124681190268868,372
6.124681190268868,356
6.124681190268868,288
6.124681190268868,355
6.124681190268868,311
6.80329676404135,344
6.80329676404135,260
6.80329676404135,264
6.80329676404135,255
6.80329676404135,319
6.80329676404135,323
6.80329676404135,298
6.80329676404135,442
6.80329676404135,342
6.80329676404135,319
6.80329676404135,288
6.80329676404135,327
6.80329676404135,406
6.80329676404135,372
6.80329676404135,316
6.672519520768656,373
6.672519520768656,310
6.672519520768656,370
6.672519520768656,353
6.672519520768656,305
6.672519520768656,349
6.672519520768656,320
6.672519520768656,302
6.672519520768656,312
6.672519520768656,336
6.672519520768656,372
6.672519520768656,292
6.672519520768656,318
6.672519520768656,335
6.672519520768656,350
6.4934026863224,337
6.4934026863224,287
6.4934026863224,300
6.4934026863224,322
6.4934026863224,324
6.4934026863224,278
6.4934026863224,348
6.4934026863224,393
6.4934026863224,422
6.4934026863224,295
6.4934026863224,328
6.4934026863224,262
6.4934026863224,327
6.4934026863224,337
6.4934026863224,386
6.959218761660294,272
6.959218761660294,325
6.959218761660294,281
6.959218761660294,283
6.959218761660294,309
6.959218761660294,351
6.959218761660294,312
6.959218761660294,321
6.959218761660294,291
6.959218761660294,275
6.959218761660294,266
6.959218761660294,322
6.959218761660294,390
6.959218761660294,382
6.959218761660294,304
8.146608658528134,351
8.146608658528134,275
8.146608658528134,303
8.146608658528134,391
8.146608658528134,297
8.146608658528134,391
8.146608658528134,337
8.146608658528134,341
8.146608658528134,454
8.146608658528134,370
8.146608658528134,350
8.146608658528134,332
8.146608658528134,364
8.146608658528134,300
8.146608658528134,376
8.144508836066384,329
8.144508836066384,365
8.144508836066384,303
8.144508836066384,350
8.144508836066384,346
8.144508836066384,281
8.144508836066384,324
8.144508836066384,344
8.144508836066384,238
8.144508836066384,341
8.144508836066384,324
8.144508836066384,240
8.144508836066384,279
8.144508836066384,323
8.144508836066384,284
7.555926737126417,277
7.555926737126417,323
7.555926737126417,317
7.555926737126417,406
7.555926737126417,340
7.555926737126417,287
7.555926737126417,337
7.555926737126417,324
7.555926737126417,335
7.555926737126417,357
7.555926737126417,321
7.555926737126417,339
7.555926737126417,350
7.555926737126417,396
7.555926737126417,334
8.25984929079164,377
8.25984929079164,314
8.25984929079164,349
8.25984929079164,345
8.25984929079164,337
8.25984929079164,381
8.25984929079164,194
8.25984929079164,281
8.25984929079164,231
8.25984929079164,314
8.25984929079164,290
8.25984929079164,287
8.25984929079164,361
8.25984929079164,348
8.25984929079164,306
7.727687596527117,305
7.727687596527117,386
7.727687596527117,299
7.727687596527117,280
7.727687596527117,321
7.727687596527117,319
7.727687596527117,372
7.727687596527117,360
7.727687596527117,332
7.727687596527117,301
7.727687596527117,302
7.727687596527117,333
7.727687596527117,301
7.727687596527117,363
7.727687596527117,289
7.759812078845639,330
7.759812078845639,392
7.759812078845639,315
7.759812078845639,378
7.759812078845639,315
7.759812078845639,313
7.759812078845639,375
7.759812078845639,356
7.759812078845639,271
7.759812078845639,383
7.759812078845639,336
7.759812078845639,286
7.759812078845639,310
7.759812078845639,348
7.759812078845639,320
7.113130333437278,401
7.113130333437278,271
7.113130333437278,303
7.113130333437278,297
7.113130333437278,351
7.113130333437278,340
7.113130333437278,265
7.113130333437278,360
7.113130333437278,336
7.113130333437278,289
7.113130333437278,402
7.113130333437278,334
7.113130333437278,278
7.113130333437278,330
7.113130333437278,398
6.691873532678971,293
6.691873532678971,357
6.691873532678971,335
6.691873532678971,259
6.691873532678971,308
6.691873532678971,414
6.691873532678971,353
6.691873532678971,275
6.691873532678971,305
6.691873532678971,407
6.691873532678971,346
6.691873532678971,333
6.691873532678971,280
6.691873532678971,374
6.691873532678971,363
7.196883613106421,296
7.196883613106421,0
7.196883613106421,22
7.196883613106421,320
7.196883613106421,381
7.196883613106421,338
7.196883613106421,302
7.196883613106421,274
7.196883613106421,374
7.196883613106421,357
7.196883613106421,326
7.196883613106421,377
7.196883613106421,395
7.196883613106421,328
7.196883613106421,398
7.406416648735588,360
7.406416648735588,359
7.406416648735588,339
7.406416648735588,282
7.406416648735588,292
7.406416648735588,311
7.406416648735588,290
7.406416648735588,385
7.406416648735588,242
7.406416648735588,303
7.406416648735588,325
7.406416648735588,320
7.406416648735588,399
7.406416648735588,352
7.406416648735588,356
6.3633484408817695,319
6.3633484408817695,289
6.3633484408817695,350
6.3633484408817695,373
6.3633484408817695,417
6.3633484408817695,226
6.3633484408817695,409
6.3633484408817695,347
6.3633484408817695,278
6.3633484408817695,304
6.3633484408817695,303
6.3633484408817695,359
6.3633484408817695,395
6.3633484408817695,347
6.3633484408817695,271
6.956254644347625,341
6.956254644347625,278
6.956254644347625,470
6.956254644347625,339
6.956254644347625,286
6.956254644347625,367
6.956254644347625,309
6.956254644347625,309
6.956254644347625,357
6.956254644347625,341
6.956254644347625,317
6.956254644347625,357
6.956254644347625,336
6.956254644347625,310
6.956254644347625,347
8.375500299982868,325
8.375500299982868,343
8.375500299982868,306
8.375500299982868,299
8.375500299982868,312
8.375500299982868,305
8.375500299982868,294
8.375500299982868,326
8.375500299982868,294
8.375500299982868,354
8.375500299982868,361
8.375500299982868,359
8.375500299982868,305
8.375500299982868,365
8.375500299982868,291
8.041099101688832,307
8.041099101688832,368
8.041099101688832,375
8.041099101688832,288
8.041099101688832,342
8.041099101688832,375
8.041099101688832,361
8.041099101688832,349
8.041099101688832,295
8.041099101688832,312
8.041099101688832,250
8.041099101688832,374
8.041099101688832,253
8.041099101688832,96
8.041099101688832,398
7.293523441874262,258
7.293523441874262,307
7.293523441874262,356
7.293523441874262,297
7.293523441874262,352
7.293523441874262,354
7.293523441874262,397
7.293523441874262,390
7.293523441874262,336
7.293523441874262,371
7.293523441874262,291
7.293523441874262,331
7.293523441874262,388
7.293523441874262,271
7.293523441874262,334
7.280793534375418,295
7.280793534375418,375
7.280793534375418,350
7.280793534375418,350
7.280793534375418,351
7.280793534375418,344
,368
7.280793534375418,385
7.280793534375418,292
7.280793534375418,62
7.280793534375418,306
7.280793534375418,292
7.280793534375418,371
7.280793534375418,290
7.280793534375418,292
6.932092702624155,299
6.932092702624155,312
6.932092702624155,222
6.932092702624155,328
6.932092702624155,301
6.932092702624155,316
6.932092702624155,384
6.932092702624155,306
6.932092702624155,312
6.932092702624155,260
6.932092702624155,284
6.932092702624155,282
6.932092702624155,263
6.932092702624155,400
6.932092702624155,317
7.08691209026237,363
7.08691209026237,296
7.08691209026237,374
7.08691209026237,277
7.08691209026237,322
7.08691209026237,391
7.08691209026237,269
7.08691209026237,298
7.08691209026237,316
7.08691209026237,372
7.08691209026237,363
7.08691209026237,341
7.08691209026237,295
7.08691209026237,372
7.08691209026237,329
8.1540804627957,360
8.1540804627957,314
8.1540804627957,397
8.1540804627957,289
8.1540804627957,310
8.1540804627957,368
8.1540804627957,303
8.1540804627957,310
,365
8.1540804627957,325
8.1540804627957,385
8.1540804627957,353
8.1540804627957,392
8.1540804627957,378
8.1540804627957,290
7.266395728803292,356
7.266395728803292,355
7.266395728803292,305
7.266395728803292,274
