VibDisp_mm,RUL_seconds
0.3456866861483418,287
0.3456866861483418,361
0.3456866861483418,326
0.3456866861483418,357
0.3456866861483418,334
0.3456866861483418,307
0.3456866861483418,356
0.3456866861483418,365
0.3456866861483418,396
0.3456866861483418,328
0.3456866861483418,332
,292
0.3456866861483418,440
0.3962271006045295,343
0.3962271006045295,410
0.3962271006045295,326
0.3962271006045295,319
0.3962271006045295,351
0.3962271006045295,299
0.3962271006045295,325
0.3962271006045295,348
0.3962271006045295,317
0.3962271006045295,255
0.3962271006045295,290
0.3962271006045295,302
0.3962271006045295,397
0.3962271006045295,314
0.3962271006045295,323
0.4138108314184854,376
0.4138108314184854,309
0.4138108314184854,299
0.4138108314184854,408
0.4138108314184854,357
0.4138108314184854,389
0.4138108314184854,435
0.4138108314184854,313
0.4138108314184854,384
0.4138108314184854,272
0.4138108314184854,323
0.4138108314184854,245
0.4138108314184854,306
0.4138108314184854,336
0.4138108314184854,305
0.4322823844155187,299
0.4322823844155187,290
0.4322823844155187,334
0.4322823844155187,314
0.4322823844155187,315
0.4322823844155187,340
0.4322823844155187,353
0.4322823844155187,246
0.4322823844155187,395
0.4322823844155187,289
0.4322823844155187,366
0.4322823844155187,401
0.4322823844155187,291
0.4322823844155187,352
0.4322823844155187,311
0.4305794377977955,345
0.4305794377977955,279
0.4305794377977955,378
0.4305794377977955,262
0.4305794377977955,359
0.4305794377977955,397
0.4305794377977955,319
0.4305794377977955,395
0.4305794377977955,74
0.4305794377977955,405
0.4305794377977955,454
0.4305794377977955,269
0.4305794377977955,347
0.4305794377977955,381
0.4305794377977955,324
0.370191444875639,331
0.370191444875639,355
0.370191444875639,356
0.370191444875639,380
0.370191444875639,373
0.370191444875639,374
0.370191444875639,364
0.370191444875639,370
0.370191444875639,408
0.370191444875639,259
0.370191444875639,316
0.370191444875639,373
0.370191444875639,361
0.370191444875639,294
0.370191444875639,284
0.4005617517632465,341
0.4005617517632465,260
0.4005617517632465,323
0.4005617517632465,363
0.4005617517632465,365
0.4005617517632465,330
0.4005617517632465,277
0.4005617517632465,402
0.4005617517632465,354
0.4005617517632465,371
0.4005617517632465,269
0.4005617517632465,367
0.4005617517632465,292
0.4005617517632465,251
0.4005617517632465,386
0.3487303524932789,316
0.3487303524932789,331
0.3487303524932789,283
0.3487303524932789,262
0.3487303524932789,418
0.3487303524932789,329
0.3487303524932789,391
0.3487303524932789,316
0.3487303524932789,310
0.3487303524932789,308
0.3487303524932789,357
0.3487303524932789,335
0.3487303524932789,345
0.3487303524932789,331
0.3487303524932789,404
0.3897231681361373,335
0.3897231681361373,383
0.3897231681361373,290
0.3897231681361373,333
0.3897231681361373,325
0.3897231681361373,246
0.3897231681361373,317
0.3897231681361373,302
0.3897231681361373,300
0.3897231681361373,281
0.3897231681361373,372
0.3897231681361373,356
0.3897231681361373,288
0.3897231681361373,355
0.3897231681361373,311
0.3745816579054946,344
0.3745816579054946,260
0.3745816579054946,264
0.3745816579054946,255
0.3745816579054946,319
0.3745816579054946,323
0.3745816579054946,298
0.3745816579054946,442
0.3745816579054946,342
0.3745816579054946,319
0.3745816579054946,288
0.3745816579054946,327
0.3745816579054946,406
0.3745816579054946,372
0.3745816579054946,316
0.3435553295704305,373
0.3435553295704305,310
0.3435553295704305,370
0.3435553295704305,353
0.3435553295704305,305
0.3435553295704305,349
0.3435553295704305,320
0.3435553295704305,302
0.3435553295704305,312
0.3435553295704305,336
0.3435553295704305,372
0.3435553295704305,292
0.3435553295704305,318
0.3435553295704305,335
0.3435553295704305,350
0.3683823093948318,337
0.3683823093948318,287
0.3683823093948318,300
0.3683823093948318,322
0.3683823093948318,324
0.3683823093948318,278
0.3683823093948318,348
0.3683823093948318,393
0.3683823093948318,422
0.3683823093948318,295
0.3683823093948318,328
0.3683823093948318,262
0.3683823093948318,327
0.3683823093948318,337
0.3683823093948318,386
0.4261816645657137,272
0.4261816645657137,325
0.4261816645657137,281
0.4261816645657137,283
0.4261816645657137,309
0.4261816645657137,351
0.4261816645657137,312
0.4261816645657137,321
0.4261816645657137,291
0.4261816645657137,275
0.4261816645657137,266
0.4261816645657137,322
0.4261816645657137,390
0.4261816645657137,382
0.4261816645657137,304
0.4222971820828567,351
0.4222971820828567,275
0.4222971820828567,303
0.4222971820828567,391
0.4222971820828567,297
0.4222971820828567,391
0.4222971820828567,337
0.4222971820828567,341
0.4222971820828567,454
0.4222971820828567,370
0.4222971820828567,350
0.4222971820828567,332
0.4222971820828567,364
0.4222971820828567,300
0.4222971820828567,376
0.398515871301552,329
0.398515871301552,365
0.398515871301552,303
0.398515871301552,350
0.398515871301552,346
0.398515871301552,281
0.398515871301552,324
0.398515871301552,344
0.398515871301552,238
0.398515871301552,341
0.398515871301552,324
0.398515871301552,240
0.398515871301552,279
0.398515871301552,323
0.398515871301552,284
0.365928312896341,277
0.365928312896341,323
0.365928312896341,317
0.365928312896341,406
0.365928312896341,340
0.365928312896341,287
0.365928312896341,337
0.365928312896341,324
0.365928312896341,335
0.365928312896341,357
0.365928312896341,321
0.365928312896341,339
0.365928312896341,350
0.365928312896341,396
0.365928312896341,334
0.3619657290636344,377
0.3619657290636344,314
0.3619657290636344,349
0.3619657290636344,345
0.3619657290636344,337
0.3619657290636344,381
0.3619657290636344,194
0.3619657290636344,281
0.3619657290636344,231
0.3619657290636344,314
0.3619657290636344,290
0.3619657290636344,287
0.3619657290636344,361
0.3619657290636344,348
0.3619657290636344,306
0.3763810389070892,305
0.3763810389070892,386
0.3763810389070892,299
0.3763810389070892,280
0.3763810389070892,321
0.3763810389070892,319
0.3763810389070892,372
0.3763810389070892,360
0.3763810389070892,332
0.3763810389070892,301
0.3763810389070892,302
0.3763810389070892,333
0.3763810389070892,301
0.3763810389070892,363
,289
0.3936066712281794,330
0.3936066712281794,392
0.3936066712281794,315
0.3936066712281794,378
0.3936066712281794,315
0.3936066712281794,313
0.3936066712281794,375
0.3936066712281794,356
0.3936066712281794,271
0.3936066712281794,383
0.3936066712281794,336
0.3936066712281794,286
0.3936066712281794,310
0.3936066712281794,348
,320
0.4225684088761773,401
0.4225684088761773,271
0.4225684088761773,303
0.4225684088761773,297
0.4225684088761773,351
0.4225684088761773,340
0.4225684088761773,265
0.4225684088761773,360
0.4225684088761773,336
0.4225684088761773,289
0.4225684088761773,402
0.4225684088761773,334
0.4225684088761773,278
0.4225684088761773,330
0.4225684088761773,398
0.4003785175007059,293
0.4003785175007059,357
0.4003785175007059,335
0.4003785175007059,259
0.4003785175007059,308
0.4003785175007059,414
0.4003785175007059,353
0.4003785175007059,275
0.4003785175007059,305
0.4003785175007059,407
0.4003785175007059,346
0.4003785175007059,333
0.4003785175007059,280
0.4003785175007059,374
0.4003785175007059,363
0.3834736561913182,296
0.3834736561913182,0
0.3834736561913182,22
0.3834736561913182,320
0.3834736561913182,381
0.3834736561913182,338
0.3834736561913182,302
0.3834736561913182,274
0.3834736561913182,374
0.3834736561913182,357
0.3834736561913182,326
0.3834736561913182,377
0.3834736561913182,395
0.3834736561913182,328
0.3834736561913182,398
0.3897565732763847,360
0.3897565732763847,359
0.3897565732763847,339
,282
0.3897565732763847,292
0.3897565732763847,311
0.3897565732763847,290
0.3897565732763847,385
0.3897565732763847,242
0.3897565732763847,303
0.3897565732763847,325
0.3897565732763847,320
0.3897565732763847,399
0.3897565732763847,352
0.3897565732763847,356
0.400166871882802,319
0.400166871882802,289
0.400166871882802,350
0.400166871882802,373
0.400166871882802,417
0.400166871882802,226
0.400166871882802,409
0.400166871882802,347
0.400166871882802,278
0.400166871882802,304
0.400166871882802,303
0.400166871882802,359
0.400166871882802,395
0.400166871882802,347
0.400166871882802,271
0.4072963493175749,341
0.4072963493175749,278
0.4072963493175749,470
0.4072963493175749,339
0.4072963493175749,286
0.4072963493175749,367
0.4072963493175749,309
0.4072963493175749,309
0.4072963493175749,357
0.4072963493175749,341
0.4072963493175749,317
0.4072963493175749,357
0.4072963493175749,336
0.4072963493175749,310
0.4072963493175749,347
0.378616241640709,325
0.378616241640709,343
0.378616241640709,306
0.378616241640709,299
0.378616241640709,312
0.378616241640709,305
0.378616241640709,294
0.378616241640709,326
0.378616241640709,294
0.378616241640709,354
,361
0.378616241640709,359
0.378616241640709,305
0.378616241640709,365
0.378616241640709,291
0.3851433003155837,307
0.3851433003155837,368
0.3851433003155837,375
0.3851433003155837,288
0.3851433003155837,342
0.3851433003155837,375
0.3851433003155837,361
0.3851433003155837,349
0.3851433003155837,295
0.3851433003155837,312
0.3851433003155837,250
0.3851433003155837,374
0.3851433003155837,253
0.3851433003155837,96
0.3851433003155837,398
0.3922062958171325,258
0.3922062958171325,307
0.3922062958171325,356
0.3922062958171325,297
0.3922062958171325,352
0.3922062958171325,354
0.3922062958171325,397
0.3922062958171325,390
0.3922062958171325,336
0.3922062958171325,371
0.3922062958171325,291
0.3922062958171325,331
0.3922062958171325,388
0.3922062958171325,271
0.3922062958171325,334
0.4024423357571231,295
0.4024423357571231,375
0.4024423357571231,350
0.4024423357571231,350
0.4024423357571231,351
0.4024423357571231,344
0.4024423357571231,368
0.4024423357571231,385
0.4024423357571231,292
0.4024423357571231,62
0.4024423357571231,306
0.4024423357571231,292
0.4024423357571231,371
0.4024423357571231,290
0.4024423357571231,292
0.4200847457049366,299
0.4200847457049366,312
0.4200847457049366,222
0.4200847457049366,328
,301
0.4200847457049366,316
0.4200847457049366,384
0.4200847457049366,306
0.4200847457049366,312
0.4200847457049366,260
0.4200847457049366,284
0.4200847457049366,282
0.4200847457049366,263
0.4200847457049366,400
0.4200847457049366,317
0.4656172342359805,363
0.4656172342359805,296
0.4656172342359805,374
0.4656172342359805,277
0.4656172342359805,322
0.4656172342359805,391
0.4656172342359805,269
0.4656172342359805,298
0.4656172342359805,316
0.4656172342359805,372
0.4656172342359805,363
0.4656172342359805,341
0.4656172342359805,295
0.4656172342359805,372
0.4656172342359805,329
0.4220947402871691,360
0.4220947402871691,314
0.4220947402871691,397
0.4220947402871691,289
0.4220947402871691,310
0.4220947402871691,368
0.4220947402871691,303
0.4220947402871691,310
0.4220947402871691,365
0.4220947402871691,325
0.4220947402871691,385
0.4220947402871691,353
0.4220947402871691,392
0.4220947402871691,378
0.4220947402871691,290
0.4174260795033742,356
0.4174260795033742,355
0.4174260795033742,305
0.4174260795033742,274
0.4174260795033742,310
0.4174260795033742,272
0.4174260795033742,328
0.4174260795033742,313
0.4174260795033742,345
0.4174260795033742,277
0.4174260795033742,372
0.4174260795033742,305
0.4174260795033742,341
0.4174260795033742,284
0.4174260795033742,297
0.338058012692329,353
0.338058012692329,339
0.338058012692329,317
0.338058012692329,285
0.338058012692329,365
0.338058012692329,369
0.338058012692329,391
0.338058012692329,302
0.338058012692329,332
0.338058012692329,341
0.338058012692329,350
0.338058012692329,319
0.338058012692329,384
0.338058012692329,288
0.338058012692329,403
0.3528343941896552,331
0.3528343941896552,337
0.3528343941896552,344
0.3528343941896552,280
0.3528343941896552,332
0.3528343941896552,395
0.3528343941896552,369
0.3528343941896552,381
0.3528343941896552,377
0.3528343941896552,328
0.3528343941896552,241
0.3528343941896552,437
0.3528343941896552,396
0.3528343941896552,355
0.3528343941896552,372
0.3434388890308463,386
0.3434388890308463,335
0.3434388890308463,295
0.3434388890308463,292
0.3434388890308463,362
0.3434388890308463,347
0.3434388890308463,380
0.3434388890308463,356
0.3434388890308463,286
0.3434388890308463,398
0.3434388890308463,301
0.3434388890308463,303
0.3434388890308463,306
0.3434388890308463,268
0.3434388890308463,311
0.3633140807762055,291
0.3633140807762055,394
0.3633140807762055,418
0.3633140807762055,297
0.3633140807762055,324
0.3633140807762055,370
0.3633140807762055,369
0.3633140807762055,351
0.3633140807762055,370
0.3633140807762055,325
0.3633140807762055,385
0.3633140807762055,292
0.3633140807762055,354
0.3633140807762055,365
0.3633140807762055,291
0.3234459851806923,288
0.3234459851806923,263
0.3234459851806923,302
0.3234459851806923,284
0.3234459851806923,311
0.3234459851806923,375
0.3234459851806923,287
0.3234459851806923,317
0.3234459851806923,272
0.3234459851806923,284
0.3234459851806923,286
0.3234459851806923,337
0.3234459851806923,354
0.3234459851806923,346
0.3234459851806923,333
0.3435009965380048,339
0.3435009965380048,390
0.3435009965380048,326
0.3435009965380048,363
0.3435009965380048,354
0.3435009965380048,320
0.3435009965380048,315
0.3435009965380048,349
0.3435009965380048,344
0.3435009965380048,402
0.3435009965380048,358
0.3435009965380048,353
0.3435009965380048,343
0.3435009965380048,411
0.3435009965380048,343
0.3657992910654082,322
0.3657992910654082,351
0.3657992910654082,306
0.3657992910654082,416
0.3657992910654082,333
0.3657992910654082,278
0.3657992910654082,293
0.3657992910654082,325
0.3657992910654082,346
0.3657992910654082,406
0.3657992910654082,429
0.3657992910654082,352
0.3657992910654082,297
0.3657992910654082,420
0.3657992910654082,344
0.4058125450926355,308
0.4058125450926355,367
0.4058125450926355,337
0.4058125450926355,373
0.4058125450926355,329
0.4058125450926355,340
0.4058125450926355,324
0.4058125450926355,340
0.4058125450926355,330
0.4058125450926355,356
0.4058125450926355,338
0.4058125450926355,320
0.4058125450926355,390
0.4058125450926355,286
0.4058125450926355,339
0.4101388223329534,325
0.4101388223329534,299
0.4101388223329534,296
0.4101388223329534,329
0.4101388223329534,296
0.4101388223329534,252
0.4101388223329534,275
0.4101388223329534,340
0.4101388223329534,292
0.4101388223329534,385
0.4101388223329534,352
0.4101388223329534,364
0.4101388223329534,390
0.4101388223329534,351
0.4101388223329534,364
0.3648474304205725,292
0.3648474304205725,290
0.3648474304205725,330
0.3648474304205725,328
0.3648474304205725,306
0.3648474304205725,313
0.3648474304205725,338
0.3648474304205725,297
0.3648474304205725,323
0.3648474304205725,308
0.3648474304205725,342
0.3648474304205725,351
0.3648474304205725,346
0.3648474304205725,330
0.3648474304205725,297
0.3847166745863718,314
0.3847166745863718,379
0.3847166745863718,304
0.3847166745863718,324
0.3847166745863718,382
0.3847166745863718,282
0.3847166745863718,429
0.3847166745863718,312
0.3847166745863718,306
0.3847166745863718,307
0.3847166745863718,319
0.3847166745863718,262
,344
0.3847166745863718,360
0.3847166745863718,331
0.4167423315130246,340
0.4167423315130246,264
0.4167423315130246,368
0.4167423315130246,339
0.4167423315130246,327
0.4167423315130246,364
0.4167423315130246,259
0.4167423315130246,261
0.4167423315130246,365
0.4167423315130246,380
0.4167423315130246,345
0.4167423315130246,324
0.4167423315130246,303
0.4167423315130246,275
0.4167423315130246,322
0.4222959618050961,344
0.4222959618050961,360
0.4222959618050961,410
0.4222959618050961,280
0.4222959618050961,340
0.4222959618050961,327
0.4222959618050961,341
0.4222959618050961,330
0.4222959618050961,337
0.4222959618050961,360
0.4222959618050961,364
0.4222959618050961,255
0.4222959618050961,324
0.4222959618050961,424
0.4222959618050961,331
0.4307634612086697,333
0.4307634612086697,354
0.4307634612086697,346
0.4307634612086697,300
0.4307634612086697,358
0.4307634612086697,365
0.4307634612086697,333
0.4307634612086697,273
0.4307634612086697,340
0.4307634612086697,321
0.4307634612086697,335
0.4307634612086697,258
0.4307634612086697,391
0.4307634612086697,350
0.4307634612086697,276
0.4040630562858798,277
0.4040630562858798,314
0.4040630562858798,287
0.4040630562858798,348
0.4040630562858798,336
0.4040630562858798,339
0.4040630562858798,337
0.4040630562858798,461
0.4040630562858798,350
0.4040630562858798,286
0.4040630562858798,345
0.4040630562858798,337
0.4040630562858798,237
0.4040630562858798,304
0.4040630562858798,311
0.3833667167128212,347
0.3833667167128212,386
0.3833667167128212,203
0.3833667167128212,328
0.3833667167128212,300
0.3833667167128212,410
0.3833667167128212,269
0.3833667167128212,294
0.3833667167128212,350
0.3833667167128212,306
0.3833667167128212,373
0.3833667167128212,403
0.3833667167128212,340
0.3833667167128212,351
0.3833667167128212,335
0.3525650648496292,342
0.3525650648496292,241
0.3525650648496292,318
0.3525650648496292,344
0.3525650648496292,321
0.3525650648496292,270
0.3525650648496292,332
0.3525650648496292,381
0.3525650648496292,386
0.3525650648496292,318
0.3525650648496292,303
0.3525650648496292,374
0.3525650648496292,372
0.3525650648496292,310
0.3525650648496292,298
0.4141792498387319,344
0.4141792498387319,374
0.4141792498387319,360
0.4141792498387319,353
0.4141792498387319,357
0.4141792498387319,381
0.4141792498387319,281
0.4141792498387319,350
0.4141792498387319,329
0.4141792498387319,341
0.4141792498387319,426
0.4141792498387319,368
0.4141792498387319,368
0.4141792498387319,384
0.4141792498387319,385
0.3953316591260198,298
0.3953316591260198,363
0.3953316591260198,341
0.3953316591260198,326
0.3953316591260198,304
0.3953316591260198,361
0.3953316591260198,362
0.3953316591260198,425
0.3953316591260198,343
0.3953316591260198,122
0.3953316591260198,347
0.3953316591260198,368
0.3953316591260198,367
0.3953316591260198,429
0.3953316591260198,287
0.4192178400666558,375
0.4192178400666558,364
0.4192178400666558,387
0.4192178400666558,332
0.4192178400666558,383
0.4192178400666558,364
0.4192178400666558,341
0.4192178400666558,351
0.4192178400666558,258
0.4192178400666558,309
0.4192178400666558,343
0.4192178400666558,325
0.4192178400666558,305
0.4192178400666558,319
0.4192178400666558,351
0.4334432538364818,305
0.4334432538364818,164
0.4334432538364818,390
0.4334432538364818,377
0.4334432538364818,340
0.4334432538364818,325
0.4334432538364818,425
0.4334432538364818,276
0.4334432538364818,430
0.4334432538364818,365
0.4334432538364818,374
0.4334432538364818,355
0.4334432538364818,352
0.4334432538364818,359
0.4334432538364818,317
0.3861878979951248,383
0.3861878979951248,373
0.3861878979951248,332
0.3861878979951248,381
0.3861878979951248,304
0.3861878979951248,334
0.3861878979951248,334
0.3861878979951248,340
0.3861878979951248,341
0.3861878979951248,390
0.3861878979951248,342
0.3861878979951248,344
0.3861878979951248,408
0.3861878979951248,311
0.3861878979951248,324
0.3797365895943064,304
0.3797365895943064,364
0.3797365895943064,381
0.3797365895943064,397
0.3797365895943064,370
0.3797365895943064,368
0.3797365895943064,396
0.3797365895943064,391
0.3797365895943064,369
0.3797365895943064,398
0.3797365895943064,321
0.3797365895943064,404
0.3797365895943064,332
0.3797365895943064,344
0.3797365895943064,410
0.3890514109573548,346
0.3890514109573548,356
0.3890514109573548,314
0.3890514109573548,380
0.3890514109573548,348
0.3890514109573548,338
0.3890514109573548,332
0.3890514109573548,368
0.3890514109573548,324
0.3890514109573548,354
0.3890514109573548,346
0.3890514109573548,336
0.3890514109573548,357
0.3890514109573548,291
0.3890514109573548,367
0.390443535807863,299
0.390443535807863,288
0.390443535807863,362
0.390443535807863,355
0.390443535807863,298
0.390443535807863,319
0.390443535807863,377
0.390443535807863,319
0.390443535807863,361
0.390443535807863,276
0.390443535807863,376
0.390443535807863,352
0.390443535807863,401
0.390443535807863,379
0.390443535807863,284
0.4146817434786745,343
0.4146817434786745,385
0.4146817434786745,379
0.4146817434786745,363
0.4146817434786745,337
0.4146817434786745,235
0.4146817434786745,270
0.4146817434786745,343
0.4146817434786745,371
0.4146817434786745,378
0.4146817434786745,366
0.4146817434786745,373
0.4146817434786745,345
0.4146817434786745,400
0.4146817434786745,375
0.3999821200938838,344
0.3999821200938838,373
0.3999821200938838,213
0.3999821200938838,333
0.3999821200938838,305
0.3999821200938838,337
0.3999821200938838,348
0.3999821200938838,378
0.3999821200938838,337
0.3999821200938838,232
0.3999821200938838,359
0.3999821200938838,319
0.3999821200938838,391
0.3999821200938838,340
0.3999821200938838,292
0.3932443721847507,363
0.3932443721847507,411
0.3932443721847507,356
0.3932443721847507,404
0.3932443721847507,395
0.3932443721847507,357
0.3932443721847507,385
0.3932443721847507,307
0.3932443721847507,320
,433
0.3932443721847507,339
0.3932443721847507,348
0.3932443721847507,295
0.3932443721847507,333
0.3932443721847507,338
0.4123742083662637,290
0.4123742083662637,306
0.4123742083662637,343
0.4123742083662637,376
0.4123742083662637,391
0.4123742083662637,317
0.4123742083662637,388
0.4123742083662637,302
0.4123742083662637,419
0.4123742083662637,301
0.4123742083662637,296
0.4123742083662637,98
0.4123742083662637,400
0.4123742083662637,396
0.4123742083662637,318
0.4931178130493638,340
0.4931178130493638,318
0.4931178130493638,316
0.4931178130493638,305
0.4931178130493638,269
0.4931178130493638,350
0.4931178130493638,432
0.4931178130493638,321
0.4931178130493638,120
0.4931178130493638,273
0.4931178130493638,324
0.4931178130493638,240
0.4931178130493638,327
0.4931178130493638,331
0.4931178130493638,283
0.3960395180162291,280
0.3960395180162291,339
0.3960395180162291,300
0.3960395180162291,296
0.3960395180162291,273
0.3960395180162291,303
0.3960395180162291,377
0.3960395180162291,287
0.3960395180162291,373
0.3960395180162291,352
0.3960395180162291,337
0.3960395180162291,354
0.3960395180162291,388
0.3960395180162291,353
0.3960395180162291,361
0.4132893618550437,365
0.4132893618550437,358
0.4132893618550437,361
0.4132893618550437,347
0.4132893618550437,302
0.4132893618550437,370
0.4132893618550437,310
0.4132893618550437,350
0.4132893618550437,368
0.4132893618550437,284
0.4132893618550437,285
0.4132893618550437,317
0.4132893618550437,350
0.4132893618550437,383
0.4132893618550437,418
0.4233790166464549,399
0.4233790166464549,355
0.4233790166464549,407
0.4233790166464549,351
0.4233790166464549,355
0.4233790166464549,438
0.4233790166464549,279
0.4233790166464549,404
0.4233790166464549,358
0.4233790166464549,314
0.4233790166464549,303
0.4233790166464549,345
0.4233790166464549,362
0.4233790166464549,458
0.4233790166464549,339
0.4341432635549314,354
0.4341432635549314,367
0.4341432635549314,362
0.4341432635549314,339
0.4341432635549314,423
0.4341432635549314,325
0.4341432635549314,322
0.4341432635549314,360
0.4341432635549314,367
0.4341432635549314,291
0.4341432635549314,351
0.4341432635549314,377
0.4341432635549314,361
0.4341432635549314,321
0.4341432635549314,264
0.4139619199099145,318
0.4139619199099145,414
0.4139619199099145,280
0.4139619199099145,323
0.4139619199099145,300
0.4139619199099145,331
0.4139619199099145,351
0.4139619199099145,368
0.4139619199099145,407
0.4139619199099145,374
0.4139619199099145,369
0.4139619199099145,405
0.4139619199099145,400
0.4139619199099145,379
0.4139619199099145,438
0.3752723979359993,277
0.3752723979359993,348
0.3752723979359993,349
0.3752723979359993,322
0.3752723979359993,325
0.3752723979359993,351
0.3752723979359993,258
0.3752723979359993,313
0.3752723979359993,346
0.3752723979359993,369
0.3752723979359993,337
0.3752723979359993,372
0.3752723979359993,342
0.3752723979359993,364
0.3752723979359993,223
0.393435963595838,396
0.393435963595838,344
0.393435963595838,405
0.393435963595838,389
0.393435963595838,438
0.393435963595838,406
0.393435963595838,48
0.393435963595838,365
0.393435963595838,388
0.393435963595838,329
0.393435963595838,362
0.393435963595838,424
0.393435963595838,354
0.393435963595838,366
0.393435963595838,364
0.3888020575873077,373
0.3888020575873077,256
0.3888020575873077,340
0.3888020575873077,310
0.3888020575873077,373
0.3888020575873077,371
0.3888020575873077,409
0.3888020575873077,359
0.3888020575873077,340
0.3888020575873077,318
0.3888020575873077,372
0.3888020575873077,405
0.3888020575873077,378
0.3888020575873077,380
0.3888020575873077,367
0.360475845347444,409
0.360475845347444,323
0.360475845347444,352
0.360475845347444,432
0.360475845347444,357
0.360475845347444,398
0.360475845347444,401
0.360475845347444,341
0.360475845347444,365
0.360475845347444,372
0.360475845347444,377
0.360475845347444,333
0.360475845347444,291
0.360475845347444,334
0.360475845347444,345
0.3767474313573949,298
0.3767474313573949,376
0.3767474313573949,388
0.3767474313573949,352
0.3767474313573949,292
0.3767474313573949,381
0.3767474313573949,391
0.3767474313573949,324
0.3767474313573949,372
0.3767474313573949,343
0.3767474313573949,291
0.3767474313573949,427
0.3767474313573949,357
0.3767474313573949,313
0.3767474313573949,360
0.4189959929273434,395
0.4189959929273434,320
0.4189959929273434,290
0.4189959929273434,404
0.4189959929273434,357
0.4189959929273434,367
0.4189959929273434,357
0.4189959929273434,328
0.4189959929273434,362
0.4189959929273434,345
0.4189959929273434,266
0.4189959929273434,368
0.4189959929273434,397
0.4189959929273434,345
0.4189959929273434,251
0.4346609876606033,332
0.4346609876606033,312
0.4346609876606033,392
0.4346609876606033,344
0.4346609876606033,317
0.4346609876606033,311
0.4346609876606033,385
0.4346609876606033,306
0.4346609876606033,339
0.4346609876606033,352
0.4346609876606033,378
0.4346609876606033,296
0.4346609876606033,319
0.4346609876606033,332
0.4346609876606033,380
0.4449702549309191,344
0.4449702549309191,306
0.4449702549309191,363
0.4449702549309191,371
0.4449702549309191,293
0.4449702549309191,388
0.4449702549309191,365
0.4449702549309191,352
0.4449702549309191,343
0.4449702549309191,401
0.4449702549309191,358
0.4449702549309191,395
0.4449702549309191,429
0.4449702549309191,388
0.4449702549309191,358
0.4591670978958141,361
0.4591670978958141,360
0.4591670978958141,354
0.4591670978958141,331
0.4591670978958141,401
0.4591670978958141,348
0.4591670978958141,426
0.4591670978958141,305
0.4591670978958141,316
0.4591670978958141,391
0.4591670978958141,326
0.4591670978958141,412
0.4591670978958141,387
0.4591670978958141,347
0.4591670978958141,388
0.4446457816554083,366
0.4446457816554083,374
0.4446457816554083,341
0.4446457816554083,317
0.4446457816554083,309
0.4446457816554083,308
0.4446457816554083,343
0.4446457816554083,347
0.4446457816554083,370
,341
0.4446457816554083,354
0.4446457816554083,299
0.4446457816554083,385
0.4446457816554083,345
0.4446457816554083,373
0.4561105813137865,386
0.4561105813137865,351
0.4561105813137865,378
0.4561105813137865,360
0.4561105813137865,363
0.4561105813137865,34
0.4561105813137865,310
0.4561105813137865,439
0.4561105813137865,373
0.4561105813137865,330
0.4561105813137865,340
0.4561105813137865,322
0.4561105813137865,335
0.4561105813137865,339
0.4561105813137865,359
0.4451339801464883,413
0.4451339801464883,372
0.4451339801464883,400
0.4451339801464883,383
0.4451339801464883,376
0.4451339801464883,372
0.4451339801464883,367
0.4451339801464883,379
0.4451339801464883,332
0.4451339801464883,363
0.4451339801464883,390
0.4451339801464883,374
0.4451339801464883,331
0.4451339801464883,381
0.4451339801464883,365
0.4669904478082242,336
0.4669904478082242,373
0.4669904478082242,246
0.4669904478082242,367
0.4669904478082242,458
0.4669904478082242,296
0.4669904478082242,349
0.4669904478082242,389
0.4669904478082242,354
0.4669904478082242,347
0.4669904478082242,327
0.4669904478082242,372
0.4669904478082242,367
0.4669904478082242,359
0.4669904478082242,358
0.4614975814863298,311
0.4614975814863298,331
0.4614975814863298,261
0.4614975814863298,413
0.4614975814863298,357
0.4614975814863298,407
0.4614975814863298,347
0.4614975814863298,400
0.4614975814863298,384
0.4614975814863298,320
0.4614975814863298,374
0.4614975814863298,344
0.4614975814863298,328
0.4614975814863298,319
0.4614975814863298,343
0.444995787926393,374
0.444995787926393,327
0.444995787926393,294
0.444995787926393,421
0.444995787926393,272
0.444995787926393,332
0.444995787926393,397
0.444995787926393,376
0.444995787926393,350
0.444995787926393,373
0.444995787926393,368
0.444995787926393,308
0.444995787926393,414
0.444995787926393,386
0.444995787926393,341
0.3706062592035867,361
0.3706062592035867,340
0.3706062592035867,420
0.3706062592035867,313
0.3706062592035867,390
0.3706062592035867,314
0.3706062592035867,384
0.3706062592035867,384
0.3706062592035867,379
0.3706062592035867,339
0.3706062592035867,321
0.3706062592035867,386
0.3706062592035867,348
0.3706062592035867,269
0.3706062592035867,356
0.4646563276190793,389
0.4646563276190793,366
0.4646563276190793,389
0.4646563276190793,334
0.4646563276190793,352
0.4646563276190793,298
0.4646563276190793,355
0.4646563276190793,342
0.4646563276190793,357
0.4646563276190793,314
0.4646563276190793,295
0.4646563276190793,333
0.4646563276190793,342
0.4646563276190793,406
0.4646563276190793,386
0.4528569844857659,384
0.4528569844857659,388
0.4528569844857659,318
0.4528569844857659,351
0.4528569844857659,273
0.4528569844857659,354
0.4528569844857659,315
0.4528569844857659,353
0.4528569844857659,292
0.4528569844857659,322
0.4528569844857659,304
0.4528569844857659,357
0.4528569844857659,374
0.4528569844857659,406
,395
0.4130145485115669,324
0.4130145485115669,344
0.4130145485115669,345
0.4130145485115669,418
