VibVelocity_mm_s,RUL_seconds
14.638952216228883,481
14.638952216228883,433
14.638952216228883,441
14.638952216228883,485
14.638952216228883,528
14.990867495816476,513
14.990867495816476,499
14.990867495816476,483
14.990867495816476,555
14.990867495816476,525
14.870967724299138,389
14.870967724299138,430
14.870967724299138,437
14.870967724299138,525
14.870967724299138,497
14.492555217319468,531
14.492555217319468,458
14.492555217319468,547
14.492555217319468,448
14.492555217319468,456
13.509160848796585,413
13.509160848796585,525
13.509160848796585,528
13.509160848796585,508
13.509160848796585,425
13.93261379827848,526
13.93261379827848,462
13.93261379827848,536
13.93261379827848,585
13.93261379827848,476
13.59921240440213,447
13.59921240440213,541
13.59921240440213,515
13.59921240440213,550
13.59921240440213,449
13.36267218132468,475
13.36267218132468,503
13.36267218132468,445
13.36267218132468,499
13.36267218132468,542
13.106708035672996,515
13.106708035672996,479
13.106708035672996,469
13.106708035672996,564
13.106708035672996,526
13.650845033301843,562
13.650845033301843,502
13.650845033301843,527
13.650845033301843,475
13.650845033301843,571
13.4446059349469,526
13.4446059349469,477
13.4446059349469,506
13.4446059349469,493
13.4446059349469,507
14.22561306927008,493
14.22561306927008,558
14.22561306927008,537
14.22561306927008,541
14.22561306927008,575
14.438983253895056,428
14.438983253895056,480
14.438983253895056,519
14.438983253895056,529
14.438983253895056,567
14.247980982611269,518
14.247980982611269,553
14.247980982611269,398
14.247980982611269,515
14.247980982611269,544
14.63333046541207,466
14.63333046541207,534
14.63333046541207,481
14.63333046541207,440
14.63333046541207,521
14.02057666612361,540
14.02057666612361,487
14.02057666612361,479
14.02057666612361,563
14.02057666612361,529
14.04082161235505,461
14.04082161235505,534
14.04082161235505,453
14.04082161235505,520
14.04082161235505,586
13.860708241151354,474
13.860708241151354,546
,510
13.860708241151354,517
13.860708241151354,438
13.569250364697496,462
13.569250364697496,461
13.569250364697496,510
13.569250364697496,505
13.569250364697496,552
14.138956244000148,444
14.138956244000148,454
14.138956244000148,455
14.138956244000148,408
14.138956244000148,496
13.448630299598056,490
13.448630299598056,533
13.448630299598056,544
13.448630299598056,560
13.448630299598056,556
13.641132194938033,597
13.641132194938033,510
13.641132194938033,523
13.641132194938033,528
13.641132194938033,567
13.655093067950608,449
13.655093067950608,449
13.655093067950608,502
13.655093067950608,522
13.655093067950608,555
14.050798000994345,517
14.050798000994345,481
14.050798000994345,473
14.050798000994345,499
14.050798000994345,600
14.517267086775265,532
14.517267086775265,480
14.517267086775265,544
14.517267086775265,544
14.517267086775265,490
15.002500286022256,532
15.002500286022256,526
15.002500286022256,448
15.002500286022256,517
15.002500286022256,522
13.748544607352862,527
13.748544607352862,105
13.748544607352862,487
13.748544607352862,536
13.748544607352862,548
13.201493029914433,541
13.201493029914433,498
13.201493029914433,549
13.201493029914433,552
13.201493029914433,492
12.630061873727746,495
12.630061873727746,576
12.630061873727746,551
12.630061873727746,503
12.630061873727746,554
13.066481623802764,526
13.066481623802764,453
13.066481623802764,501
13.066481623802764,463
13.066481623802764,557
13.295224735270049,490
13.295224735270049,501
13.295224735270049,463
13.295224735270049,523
13.295224735270049,548
13.558913959603748,521
13.558913959603748,468
13.558913959603748,507
13.558913959603748,545
13.558913959603748,583
12.987536231493294,453
12.987536231493294,508
12.987536231493294,387
12.987536231493294,469
12.987536231493294,496
12.549428340216418,484
12.549428340216418,418
12.549428340216418,522
12.549428340216418,494
12.549428340216418,492
11.928959915282398,488
11.928959915282398,465
11.928959915282398,519
11.928959915282398,512
11.928959915282398,418
12.028684461980454,495
12.028684461980454,465
12.028684461980454,536
12.028684461980454,530
12.028684461980454,514
12.786220383214385,456
12.786220383214385,486
12.786220383214385,486
12.786220383214385,434
12.786220383214385,507
13.468547908414664,538
13.468547908414664,567
13.468547908414664,537
13.468547908414664,541
13.468547908414664,511
15.767708992445144,455
15.767708992445144,485
15.767708992445144,468
15.767708992445144,541
15.767708992445144,478
14.150383994986353,515
14.150383994986353,551
14.150383994986353,414
14.150383994986353,488
14.150383994986353,502
13.98330212599912,490
13.98330212599912,441
13.98330212599912,486
13.98330212599912,440
13.98330212599912,422
14.613478486310878,439
14.613478486310878,476
14.613478486310878,452
14.613478486310878,470
14.613478486310878,558
14.115463918316827,503
14.115463918316827,502
14.115463918316827,532
14.115463918316827,593
14.115463918316827,446
14.39274687348804,466
14.39274687348804,568
14.39274687348804,530
14.39274687348804,551
14.39274687348804,548
13.542784564895296,533
13.542784564895296,491
13.542784564895296,484
13.542784564895296,516
13.542784564895296,530
13.993412502620687,541
13.993412502620687,468
13.993412502620687,520
13.993412502620687,518
13.993412502620687,517
13.55866510986895,560
13.55866510986895,521
13.55866510986895,458
13.55866510986895,538
13.55866510986895,449
12.797484851196412,516
12.797484851196412,465
12.797484851196412,565
12.797484851196412,483
12.797484851196412,470
12.640751618228904,533
12.640751618228904,522
12.640751618228904,499
12.640751618228904,544
12.640751618228904,569
13.466261507999045,572
13.466261507999045,508
13.466261507999045,540
13.466261507999045,533
13.466261507999045,521
14.218443407930517,512
14.218443407930517,488
14.218443407930517,467
14.218443407930517,509
14.218443407930517,437
13.86963051152474,534
13.86963051152474,552
13.86963051152474,538
13.86963051152474,491
13.86963051152474,520
13.659483262684947,493
13.659483262684947,439
13.659483262684947,497
13.659483262684947,471
13.659483262684947,475
13.335075803843615,575
13.335075803843615,511
13.335075803843615,449
13.335075803843615,484
13.335075803843615,499
12.734489606386504,467
12.734489606386504,578
12.734489606386504,485
12.734489606386504,599
12.734489606386504,520
14.32607615684072,498
14.32607615684072,487
14.32607615684072,527
14.32607615684072,507
14.32607615684072,501
13.794338411667804,520
13.794338411667804,457
13.794338411667804,523
13.794338411667804,523
13.794338411667804,505
12.872778631578932,555
12.872778631578932,442
12.872778631578932,514
12.872778631578932,569
12.872778631578932,542
12.775144724708207,517
12.775144724708207,543
12.775144724708207,487
12.775144724708207,440
12.775144724708207,442
13.698245114531309,457
13.698245114531309,548
13.698245114531309,487
13.698245114531309,457
13.698245114531309,474
13.359395427559493,592
13.359395427559493,442
13.359395427559493,511
13.359395427559493,472
13.359395427559493,464
12.872786218072669,431
12.872786218072669,490
12.872786218072669,462
12.872786218072669,575
12.872786218072669,517
12.37831047908288,506
12.37831047908288,495
12.37831047908288,534
12.37831047908288,547
12.37831047908288,460
12.758242317918508,538
12.758242317918508,517
12.758242317918508,488
12.758242317918508,469
12.758242317918508,470
12.831966180015744,569
12.831966180015744,444
12.831966180015744,441
12.831966180015744,491
12.831966180015744,505
13.994758140167644,586
13.994758140167644,485
13.994758140167644,551
13.994758140167644,434
13.994758140167644,504
13.504567216137929,532
13.504567216137929,457
13.504567216137929,450
13.504567216137929,498
13.504567216137929,481
13.94555151690217,504
13.94555151690217,535
13.94555151690217,467
13.94555151690217,535
13.94555151690217,474
14.592328160633532,503
14.592328160633532,553
14.592328160633532,555
14.592328160633532,516
14.592328160633532,499
13.13901112412382,502
13.13901112412382,445
13.13901112412382,533
13.13901112412382,532
13.13901112412382,465
12.716564243835032,529
12.716564243835032,498
12.716564243835032,531
12.716564243835032,526
12.716564243835032,426
13.387036733208706,513
13.387036733208706,587
13.387036733208706,567
13.387036733208706,495
13.387036733208706,552
13.570540205333936,498
13.570540205333936,511
13.570540205333936,582
13.570540205333936,453
13.570540205333936,487
12.993509599506842,495
12.993509599506842,497
12.993509599506842,513
12.993509599506842,527
12.993509599506842,533
13.209460819557416,513
13.209460819557416,466
13.209460819557416,538
13.209460819557416,489
13.209460819557416,562
11.906048803321038,520
11.906048803321038,378
11.906048803321038,548
11.906048803321038,491
11.906048803321038,553
12.813569968181929,561
12.813569968181929,415
12.813569968181929,489
12.813569968181929,452
12.813569968181929,493
13.422483687141938,484
13.422483687141938,514
13.422483687141938,525
13.422483687141938,562
13.422483687141938,481
13.014744342318291,524
13.014744342318291,551
13.014744342318291,469
13.014744342318291,490
13.014744342318291,571
12.771973582412793,523
12.771973582412793,489
12.771973582412793,505
12.771973582412793,123
12.771973582412793,455
12.8591172189865,495
12.8591172189865,408
12.8591172189865,520
12.8591172189865,505
12.8591172189865,406
13.034132249409264,561
13.034132249409264,596
13.034132249409264,491
13.034132249409264,501
13.034132249409264,511
13.350013347467092,142
13.350013347467092,531
13.350013347467092,446
13.350013347467092,494
13.350013347467092,483
12.87534895326146,466
12.87534895326146,563
12.87534895326146,525
12.87534895326146,501
12.87534895326146,512
12.758979213910555,565
12.758979213910555,531
12.758979213910555,536
12.758979213910555,487
12.758979213910555,507
,526
13.328596172829586,541
13.328596172829586,551
13.328596172829586,539
13.328596172829586,542
13.469782806535898,434
13.469782806535898,398
13.469782806535898,473
13.469782806535898,415
13.469782806535898,474
13.571230974171316,502
13.571230974171316,482
13.571230974171316,498
13.571230974171316,624
13.571230974171316,615
13.63679277874074,523
13.63679277874074,489
13.63679277874074,537
13.63679277874074,434
,520
13.42693497205667,427
13.42693497205667,460
13.42693497205667,497
13.42693497205667,505
13.42693497205667,579
13.54716358975764,474
13.54716358975764,500
13.54716358975764,500
13.54716358975764,561
13.54716358975764,505
12.052514904085784,488
12.052514904085784,434
12.052514904085784,492
12.052514904085784,476
12.052514904085784,500
12.775372524853362,579
12.775372524853362,436
12.775372524853362,498
,521
12.775372524853362,565
13.462238033680672,494
13.462238033680672,497
13.462238033680672,493
13.462238033680672,553
13.462238033680672,494
13.301550051289002,471
13.301550051289002,528
13.301550051289002,491
13.301550051289002,498
13.301550051289002,553
13.442192230014385,530
13.442192230014385,576
13.442192230014385,468
13.442192230014385,516
13.442192230014385,595
12.863449913289138,421
12.863449913289138,534
,476
12.863449913289138,465
12.863449913289138,538
13.593903001009467,456
13.593903001009467,494
13.593903001009467,526
13.593903001009467,498
13.593903001009467,457
12.248559187198747,565
12.248559187198747,433
12.248559187198747,515
12.248559187198747,519
12.248559187198747,455
12.808808360491934,468
12.808808360491934,419
12.808808360491934,503
12.808808360491934,475
12.808808360491934,501
13.264007089807906,524
13.264007089807906,466
13.264007089807906,379
13.264007089807906,487
13.264007089807906,537
12.757991900053996,463
12.757991900053996,490
12.757991900053996,495
12.757991900053996,445
12.757991900053996,461
14.55118243203182,457
14.55118243203182,462
14.55118243203182,553
14.55118243203182,418
14.55118243203182,490
13.087183870272582,508
13.087183870272582,452
13.087183870272582,522
13.087183870272582,467
13.087183870272582,450
,464
12.20011497981872,488
12.20011497981872,436
12.20011497981872,490
12.20011497981872,455
12.846383595592943,483
12.846383595592943,482
12.846383595592943,572
12.846383595592943,440
12.846383595592943,561
12.988505791552694,451
12.988505791552694,506
12.988505791552694,510
12.988505791552694,605
12.988505791552694,437
11.727639693057297,471
11.727639693057297,537
11.727639693057297,485
11.727639693057297,467
11.727639693057297,492
13.184770331223955,505
13.184770331223955,535
13.184770331223955,555
13.184770331223955,472
13.184770331223955,483
12.788345862398588,463
12.788345862398588,488
12.788345862398588,485
12.788345862398588,465
12.788345862398588,538
13.718836783377396,404
13.718836783377396,498
13.718836783377396,547
13.718836783377396,453
13.718836783377396,459
12.106347557802511,487
12.106347557802511,589
12.106347557802511,416
12.106347557802511,538
12.106347557802511,560
12.534431798223132,460
12.534431798223132,475
12.534431798223132,461
12.534431798223132,550
12.534431798223132,459
13.475094474496036,519
13.475094474496036,528
13.475094474496036,509
13.475094474496036,516
13.475094474496036,495
12.980382498881042,455
12.980382498881042,495
12.980382498881042,484
12.980382498881042,486
12.980382498881042,490
12.739774921210318,474
12.739774921210318,419
12.739774921210318,492
12.739774921210318,526
12.739774921210318,482
12.554316968186912,468
12.554316968186912,502
12.554316968186912,540
12.554316968186912,478
12.554316968186912,496
12.311537075141262,464
12.311537075141262,444
12.311537075141262,470
12.311537075141262,535
12.311537075141262,466
12.786808762346508,478
12.786808762346508,526
12.786808762346508,528
12.786808762346508,453
12.786808762346508,464
13.396013845988511,513
13.396013845988511,511
13.396013845988511,475
13.396013845988511,508
13.396013845988511,426
13.070154048611233,448
13.070154048611233,542
13.070154048611233,597
13.070154048611233,506
13.070154048611233,539
12.539748726965186,409
12.539748726965186,494
12.539748726965186,481
12.539748726965186,461
12.539748726965186,495
12.64588112712601,569
12.64588112712601,435
12.64588112712601,476
12.64588112712601,450
12.64588112712601,472
11.493574302680122,498
11.493574302680122,490
11.493574302680122,584
11.493574302680122,508
11.493574302680122,489
12.199556662086591,473
12.199556662086591,527
12.199556662086591,513
12.199556662086591,446
12.199556662086591,502
11.756387845817144,491
11.756387845817144,473
11.756387845817144,498
11.756387845817144,419
11.756387845817144,416
12.733529932449104,536
12.733529932449104,532
12.733529932449104,211
12.733529932449104,492
12.733529932449104,513
13.633067717679854,464
13.633067717679854,496
13.633067717679854,441
13.633067717679854,499
13.633067717679854,531
13.074855012032844,474
13.074855012032844,429
13.074855012032844,513
13.074855012032844,441
13.074855012032844,536
12.812532256232725,531
12.812532256232725,443
12.812532256232725,409
12.812532256232725,467
12.812532256232725,453
13.968071905870636,524
13.968071905870636,492
13.968071905870636,523
13.968071905870636,539
13.968071905870636,483
14.334076733023789,458
14.334076733023789,475
14.334076733023789,438
14.334076733023789,461
14.334076733023789,495
14.030932674385424,471
14.030932674385424,463
14.030932674385424,544
14.030932674385424,480
14.030932674385424,442
13.565617132297303,521
13.565617132297303,469
13.565617132297303,424
13.565617132297303,491
13.565617132297303,452
14.378477234523125,412
14.378477234523125,457
14.378477234523125,460
,466
14.378477234523125,509
14.262207306671076,448
14.262207306671076,475
14.262207306671076,425
14.262207306671076,475
14.262207306671076,474
13.415215972116131,507
13.415215972116131,509
13.415215972116131,459
13.415215972116131,480
13.415215972116131,557
12.99866512950492,438
,435
12.99866512950492,439
12.99866512950492,521
12.99866512950492,507
12.468324941824749,429
12.468324941824749,505
12.468324941824749,598
12.468324941824749,469
12.468324941824749,557
12.855837416881617,460
12.855837416881617,489
12.855837416881617,480
12.855837416881617,476
12.855837416881617,448
12.85509428441655,498
12.85509428441655,491
12.85509428441655,459
12.85509428441655,484
12.85509428441655,418
13.717007206574792,450
13.717007206574792,473
13.717007206574792,498
13.717007206574792,461
13.717007206574792,411
13.544777703611215,490
13.544777703611215,518
13.544777703611215,484
13.544777703611215,486
13.544777703611215,473
12.952971138994544,465
12.952971138994544,509
12.952971138994544,506
12.952971138994544,456
12.952971138994544,506
13.699469811806598,423
13.699469811806598,484
13.699469811806598,508
13.699469811806598,498
13.699469811806598,500
13.752219595408649,517
13.752219595408649,511
13.752219595408649,536
13.752219595408649,543
13.752219595408649,479
14.419920900324064,569
14.419920900324064,565
14.419920900324064,511
14.419920900324064,475
14.419920900324064,474
13.978717730230326,506
13.978717730230326,540
13.978717730230326,554
13.978717730230326,543
13.978717730230326,535
12.846346525505654,473
12.846346525505654,553
12.846346525505654,508
12.846346525505654,447
12.846346525505654,449
12.916042491913462,490
12.916042491913462,526
12.916042491913462,426
12.916042491913462,517
12.916042491913462,486
14.06736489357291,448
14.06736489357291,523
14.06736489357291,456
14.06736489357291,440
14.06736489357291,553
13.364915069914291,544
13.364915069914291,418
13.364915069914291,443
13.364915069914291,503
13.364915069914291,507
13.540574817961335,478
13.540574817961335,452
13.540574817961335,425
13.540574817961335,560
13.540574817961335,517
12.763182364847422,436
12.763182364847422,533
12.763182364847422,468
12.763182364847422,476
12.763182364847422,605
13.245061470917957,534
13.245061470917957,413
13.245061470917957,526
13.245061470917957,547
13.245061470917957,443
12.565080074758534,476
12.565080074758534,423
12.565080074758534,477
12.565080074758534,536
12.565080074758534,398
12.879844149163768,183
12.879844149163768,474
12.879844149163768,435
12.879844149163768,514
12.879844149163768,535
13.107906549387538,492
13.107906549387538,468
13.107906549387538,451
13.107906549387538,472
13.107906549387538,518
13.274980183719965,474
13.274980183719965,500
13.274980183719965,431
13.274980183719965,479
13.274980183719965,531
13.240676666092757,475
13.240676666092757,510
13.240676666092757,465
13.240676666092757,441
13.240676666092757,495
13.865748741698216,554
13.865748741698216,528
13.865748741698216,558
13.865748741698216,642
13.865748741698216,444
12.706716978339678,455
12.706716978339678,517
12.706716978339678,466
12.706716978339678,485
12.706716978339678,465
12.634717105360757,568
12.634717105360757,462
12.634717105360757,497
12.634717105360757,468
12.634717105360757,497
12.743671286848274,468
12.743671286848274,457
12.743671286848274,445
12.743671286848274,474
12.743671286848274,493
13.87748422951433,480
13.87748422951433,473
13.87748422951433,423
13.87748422951433,464
13.87748422951433,467
13.392226392517374,535
,432
,413
13.392226392517374,452
13.392226392517374,456
14.071697518491824,455
14.071697518491824,449
14.071697518491824,438
14.071697518491824,497
14.071697518491824,482
13.68318116552308,548
13.68318116552308,407
13.68318116552308,492
13.68318116552308,511
13.68318116552308,460
13.419858223899436,454
13.419858223899436,502
13.419858223899436,485
13.419858223899436,486
13.419858223899436,531
12.58344276126664,455
12.58344276126664,413
12.58344276126664,479
12.58344276126664,521
12.58344276126664,514
12.673340682680134,510
12.673340682680134,532
12.673340682680134,540
12.673340682680134,513
12.673340682680134,502
11.756890869371835,463
11.756890869371835,508
11.756890869371835,480
11.756890869371835,433
11.756890869371835,405
13.040573356716123,479
13.040573356716123,538
13.040573356716123,449
13.040573356716123,512
13.040573356716123,495
13.129245322219738,478
13.129245322219738,519
13.129245322219738,530
13.129245322219738,517
13.129245322219738,523
13.450021735154186,486
13.450021735154186,444
13.450021735154186,523
13.450021735154186,553
13.450021735154186,461
12.40624294468669,450
12.40624294468669,533
12.40624294468669,450
12.40624294468669,459
12.40624294468669,475
12.841794444628668,487
12.841794444628668,515
12.841794444628668,508
12.841794444628668,546
12.841794444628668,389
13.226057243298683,453
13.226057243298683,475
13.226057243298683,356
13.226057243298683,484
13.226057243298683,436
12.98657029614132,454
12.98657029614132,446
12.98657029614132,445
12.98657029614132,463
12.98657029614132,130
12.625115834396436,462
12.625115834396436,511
12.625115834396436,452
12.625115834396436,555
12.625115834396436,511
12.38400151012342,549
12.38400151012342,469
12.38400151012342,399
12.38400151012342,464
12.38400151012342,469
11.48757509938089,482
11.48757509938089,530
11.48757509938089,459
11.48757509938089,447
11.48757509938089,459
11.850916380779736,512
11.850916380779736,500
11.850916380779736,549
11.850916380779736,510
11.850916380779736,401
12.12915917223388,513
12.12915917223388,475
12.12915917223388,468
12.12915917223388,476
12.12915917223388,471
11.858227819966066,431
11.858227819966066,447
11.858227819966066,501
11.858227819966066,495
11.858227819966066,474
13.012547114383896,509
13.012547114383896,521
13.012547114383896,456
13.012547114383896,527
13.012547114383896,532
13.250436406702596,470
,457
13.250436406702596,579
13.250436406702596,551
13.250436406702596,489
12.946408583182874,469
12.946408583182874,476
12.946408583182874,435
12.946408583182874,472
12.946408583182874,421
13.649641263807796,446
13.649641263807796,427
13.649641263807796,488
13.649641263807796,506
13.649641263807796,423
13.49072455037243,471
13.49072455037243,522
13.49072455037243,444
13.49072455037243,560
13.49072455037243,595
13.15056334648375,446
13.15056334648375,479
13.15056334648375,392
13.15056334648375,429
13.15056334648375,536
13.310722396773697,434
13.310722396773697,535
13.310722396773697,540
13.310722396773697,407
13.310722396773697,450
12.535328142980427,448
12.535328142980427,525
12.535328142980427,489
12.535328142980427,542
12.535328142980427,479
13.532465202925245,458
13.532465202925245,557
13.532465202925245,447
13.532465202925245,583
13.532465202925245,438
12.617989151048643,465
12.617989151048643,483
12.617989151048643,474
12.617989151048643,521
12.617989151048643,508
12.968205780945896,535
12.968205780945896,514
12.968205780945896,495
12.968205780945896,520
12.968205780945896,447
13.50747015247472,518
13.50747015247472,557
13.50747015247472,493
13.50747015247472,482
13.50747015247472,485
13.58493489949197,524
13.58493489949197,594
13.58493489949197,545
13.58493489949197,489
13.58493489949197,488
12.813278957972951,549
12.813278957972951,419
12.813278957972951,518
12.813278957972951,470
12.813278957972951,484
12.48469965400357,519
12.48469965400357,525
12.48469965400357,446
12.48469965400357,435
12.48469965400357,429
13.341323841110857,406
13.341323841110857,459
13.341323841110857,447
13.341323841110857,507
13.341323841110857,495
12.455871901949791,495
12.455871901949791,531
12.455871901949791,503
12.455871901949791,532
12.455871901949791,471
12.732398548014553,431
12.732398548014553,405
12.732398548014553,455
12.732398548014553,399
12.732398548014553,425
12.882834002559362,495
12.882834002559362,500
12.882834002559362,345
12.882834002559362,482
12.882834002559362,437
12.67937256214222,437
12.67937256214222,417
12.67937256214222,500
12.67937256214222,478
12.67937256214222,545
12.561131200182045,479
12.561131200182045,516
12.561131200182045,454
12.561131200182045,503
12.561131200182045,417
12.53194632281888,459
12.53194632281888,483
12.53194632281888,466
12.53194632281888,444
12.53194632281888,568
12.31790727745569,484
12.31790727745569,543
12.31790727745569,564
12.31790727745569,501
12.31790727745569,431
12.241715455852964,486
12.241715455852964,499
12.241715455852964,441
12.241715455852964,473
12.241715455852964,470
13.33497590898703,525
13.33497590898703,466
13.33497590898703,552
13.33497590898703,533
13.33497590898703,538
12.608729379073344,488
12.608729379073344,500
12.608729379073344,410
12.608729379073344,523
12.608729379073344,482
13.00505329668224,424
13.00505329668224,456
13.00505329668224,527
13.00505329668224,484
13.00505329668224,417
12.51410357625372,452
12.51410357625372,545
12.51410357625372,481
12.51410357625372,428
12.51410357625372,424
13.01688997700344,500
13.01688997700344,482
13.01688997700344,563
13.01688997700344,438
13.01688997700344,444
13.276092393860846,495
13.276092393860846,508
13.276092393860846,524
13.276092393860846,478
13.276092393860846,450
12.654219129812097,486
12.654219129812097,520
12.654219129812097,429
12.654219129812097,421
12.654219129812097,434
12.396591789977794,369
12.396591789977794,403
12.396591789977794,518
12.396591789977794,491
12.396591789977794,390
12.914356177973524,488
,468
12.914356177973524,414
12.914356177973524,527
12.914356177973524,540
12.811443009607832,410
,394
12.811443009607832,521
12.811443009607832,499
12.811443009607832,496
11.81686992519714,489
11.81686992519714,460
11.81686992519714,452
11.81686992519714,446
11.81686992519714,479
12.949997219706905,540
12.949997219706905,448
12.949997219706905,530
12.949997219706905,404
12.949997219706905,501
12.595588143945015,507
12.595588143945015,164
12.595588143945015,553
12.595588143945015,473
12.595588143945015,399
12.043890789812403,404
12.043890789812403,483
12.043890789812403,485
12.043890789812403,391
12.043890789812403,475
11.941539661087884,443
11.941539661087884,456
11.941539661087884,486
11.941539661087884,519
11.941539661087884,517
11.634581764782796,416
11.634581764782796,458
11.634581764782796,500
11.634581764782796,479
11.634581764782796,552
11.670911758767936,520
11.670911758767936,440
11.670911758767936,512
11.670911758767936,433
11.670911758767936,535
11.5036398745584,438
11.5036398745584,476
11.5036398745584,409
11.5036398745584,417
11.5036398745584,499
10.717845021777569,483
10.717845021777569,415
10.717845021777569,433
10.717845021777569,488
10.717845021777569,500
10.879519301290602,447
10.879519301290602,430
10.879519301290602,511
10.879519301290602,536
10.879519301290602,528
12.373223785619556,434
12.373223785619556,480
12.373223785619556,497
12.373223785619556,422
12.373223785619556,463
11.381424895692875,455
11.381424895692875,497
,488
,468
11.381424895692875,457
11.33928596697007,428
11.33928596697007,442
11.33928596697007,460
11.33928596697007,532
11.33928596697007,551
11.099621466036767,450
11.099621466036767,528
11.099621466036767,477
11.099621466036767,396
11.099621466036767,468
11.047909037615232,521
11.047909037615232,472
11.047909037615232,503
11.047909037615232,490
11.047909037615232,503
11.701116062203823,469
11.701116062203823,430
11.701116062203823,440
11.701116062203823,465
11.701116062203823,543
12.357099577197948,505
12.357099577197948,509
12.357099577197948,480
12.357099577197948,466
12.357099577197948,442
13.080864769030027,459
13.080864769030027,469
13.080864769030027,482
13.080864769030027,479
13.080864769030027,344
12.871975315556083,446
12.871975315556083,388
12.871975315556083,522
12.871975315556083,535
12.871975315556083,442
12.399352119887329,429
12.399352119887329,461
12.399352119887329,469
12.399352119887329,506
12.399352119887329,480
11.99790495028912,512
11.99790495028912,431
11.99790495028912,476
11.99790495028912,401
11.99790495028912,421
,407
12.387975196794349,456
12.387975196794349,389
12.387975196794349,507
12.387975196794349,444
12.236848840933265,429
12.236848840933265,463
12.236848840933265,428
12.236848840933265,485
12.236848840933265,512
12.087897284491792,553
12.087897284491792,517
12.087897284491792,438
12.087897284491792,518
12.087897284491792,536
12.505573695877342,495
12.505573695877342,539
12.505573695877342,558
12.505573695877342,485
12.505573695877342,607
12.049530905133992,489
12.049530905133992,482
12.049530905133992,480
12.049530905133992,483
12.049530905133992,470
12.00136582535721,475
12.00136582535721,514
12.00136582535721,519
12.00136582535721,482
12.00136582535721,434
13.092623781306422,406
13.092623781306422,410
13.092623781306422,504
13.092623781306422,530
13.092623781306422,522
13.14735236531571,541
13.14735236531571,493
13.14735236531571,466
13.14735236531571,471
13.14735236531571,509
13.182264877185062,475
13.182264877185062,424
13.182264877185062,443
13.182264877185062,421
13.182264877185062,483
13.847995047900476,449
13.847995047900476,523
13.847995047900476,491
13.847995047900476,496
13.847995047900476,436
13.311838340553516,410
13.311838340553516,506
13.311838340553516,497
13.311838340553516,408
13.311838340553516,540
12.01063576578706,503
12.01063576578706,436
12.01063576578706,402
12.01063576578706,507
12.01063576578706,441
11.820476735674104,488
11.820476735674104,452
11.820476735674104,509
11.820476735674104,433
11.820476735674104,478
11.855967151560918,464
11.855967151560918,501
11.855967151560918,502
11.855967151560918,434
11.855967151560918,414
11.416186427314866,455
11.416186427314866,459
11.416186427314866,438
11.416186427314866,472
11.416186427314866,142
12.24487196759029,416
12.24487196759029,452
12.24487196759029,497
12.24487196759029,488
12.24487196759029,487
12.365577175124754,493
12.365577175124754,436
12.365577175124754,507
12.365577175124754,495
12.365577175124754,404
12.599119871347924,482
12.599119871347924,382
12.599119871347924,430
12.599119871347924,374
12.599119871347924,438
13.000729823292474,448
13.000729823292474,429
13.000729823292474,452
13.000729823292474,432
13.000729823292474,95
12.42269661348984,374
12.42269661348984,423
12.42269661348984,461
,406
12.42269661348984,439
12.511179134911345,442
12.511179134911345,427
12.511179134911345,430
12.511179134911345,394
12.511179134911345,498
12.44782719953584,472
12.44782719953584,441
12.44782719953584,441
12.44782719953584,537
12.44782719953584,422
12.152910879276282,509
12.152910879276282,462
12.152910879276282,510
12.152910879276282,460
12.152910879276282,418
11.762713445841802,459
11.762713445841802,412
11.762713445841802,447
11.762713445841802,452
11.762713445841802,459
12.542753350663672,467
,471
12.542753350663672,479
12.542753350663672,501
12.542753350663672,495
12.254734860308192,481
12.254734860308192,411
12.254734860308192,420
12.254734860308192,433
12.254734860308192,504
12.142643309768,495
12.142643309768,509
12.142643309768,444
12.142643309768,428
12.142643309768,471
11.94239260010896,494
11.94239260010896,531
11.94239260010896,456
11.94239260010896,442
11.94239260010896,537
13.586007476302758,429
13.586007476302758,517
13.586007476302758,454
13.586007476302758,372
13.586007476302758,435
12.29803149338392,534
12.29803149338392,505
12.29803149338392,420
12.29803149338392,446
12.29803149338392,458
12.560902554338412,423
12.560902554338412,441
12.560902554338412,432
12.560902554338412,442
12.560902554338412,395
11.832416153956911,474
11.832416153956911,464
11.832416153956911,420
11.832416153956911,477
11.832416153956911,394
11.944086040122292,464
11.944086040122292,424
11.944086040122292,419
11.944086040122292,438
11.944086040122292,474
11.58061328570084,456
11.58061328570084,511
,468
11.58061328570084,534
11.58061328570084,520
12.550877604426445,467
12.550877604426445,493
12.550877604426445,425
12.550877604426445,482
12.550877604426445,478
11.280653479138346,471
11.280653479138346,395
11.280653479138346,492
11.280653479138346,460
11.280653479138346,426
11.642862501032916,461
11.642862501032916,547
11.642862501032916,451
11.642862501032916,438
11.642862501032916,421
12.639213326356474,478
12.639213326356474,489
12.639213326356474,484
12.639213326356474,452
12.639213326356474,544
13.008774780265506,449
13.008774780265506,451
13.008774780265506,416
13.008774780265506,507
13.008774780265506,499
12.131471254053324,439
12.131471254053324,448
12.131471254053324,482
12.131471254053324,481
12.131471254053324,451
12.00642899764339,464
12.00642899764339,493
12.00642899764339,553
12.00642899764339,490
12.00642899764339,435
11.740845781317786,519
11.740845781317786,138
11.740845781317786,473
11.740845781317786,561
11.740845781317786,528
,408
10.838707163289786,425
