pH_units,RUL_seconds
7.017132888242287,308
7.017132888242287,297
,315
7.017132888242287,365
7.017132888242287,274
7.124793936151609,397
7.124793936151609,283
7.124793936151609,270
7.124793936151609,349
7.124793936151609,279
7.124793936151609,376
7.124793936151609,321
7.124793936151609,390
7.124793936151609,382
7.124793936151609,328
7.120133466285958,345
7.120133466285958,308
7.120133466285958,349
7.120133466285958,297
7.120133466285958,385
7.120133466285958,396
7.120133466285958,279
7.120133466285958,328
7.120133466285958,330
7.120133466285958,264
7.154085745514586,258
7.154085745514586,381
7.154085745514586,304
7.154085745514586,341
7.154085745514586,316
7.154085745514586,351
7.154085745514586,319
7.154085745514586,397
7.154085745514586,359
7.154085745514586,376
7.068778439856725,317
7.068778439856725,293
7.068778439856725,354
7.068778439856725,315
7.068778439856725,258
7.068778439856725,293
7.068778439856725,281
7.068778439856725,307
7.068778439856725,315
7.068778439856725,290
6.981643082210363,351
6.981643082210363,298
6.981643082210363,314
,252
6.981643082210363,321
6.981643082210363,331
6.981643082210363,252
6.981643082210363,269
6.981643082210363,251
6.981643082210363,379
7.117549551434853,322
7.117549551434853,285
7.117549551434853,339
7.117549551434853,340
7.117549551434853,295
7.117549551434853,352
7.117549551434853,319
7.117549551434853,361
7.117549551434853,254
7.117549551434853,314
7.17739207272541,385
7.17739207272541,307
7.17739207272541,334
7.17739207272541,330
7.17739207272541,357
7.17739207272541,327
7.17739207272541,311
7.17739207272541,298
7.17739207272541,300
7.17739207272541,310
7.0738253578667125,338
7.0738253578667125,316
7.0738253578667125,294
7.0738253578667125,394
7.0738253578667125,357
7.0738253578667125,286
7.0738253578667125,373
7.0738253578667125,310
7.0738253578667125,381
7.0738253578667125,334
7.098772522794554,255
7.098772522794554,85
7.098772522794554,324
7.098772522794554,318
7.098772522794554,344
7.098772522794554,240
7.098772522794554,293
7.098772522794554,226
7.098772522794554,352
7.098772522794554,385
7.187003536156477,349
7.187003536156477,343
7.187003536156477,378
7.187003536156477,380
7.187003536156477,450
7.187003536156477,417
7.187003536156477,355
7.187003536156477,305
7.187003536156477,294
7.187003536156477,346
7.1987843808125165,290
7.1987843808125165,357
7.1987843808125165,263
7.1987843808125165,314
7.1987843808125165,352
7.1987843808125165,313
7.1987843808125165,320
7.1987843808125165,287
7.1987843808125165,361
7.1987843808125165,326
7.145608910025893,357
7.145608910025893,334
7.145608910025893,307
7.145608910025893,356
7.145608910025893,365
7.145608910025893,396
7.145608910025893,328
7.145608910025893,332
7.145608910025893,292
7.145608910025893,440
7.116578086431175,343
7.116578086431175,410
7.116578086431175,326
7.116578086431175,319
7.116578086431175,351
7.116578086431175,299
7.116578086431175,325
7.116578086431175,348
7.116578086431175,317
7.116578086431175,255
7.04005999085741,290
7.04005999085741,302
7.04005999085741,397
7.04005999085741,314
7.04005999085741,323
7.04005999085741,376
7.04005999085741,309
7.04005999085741,299
7.04005999085741,408
7.04005999085741,357
7.143730623454393,389
7.143730623454393,435
7.143730623454393,313
7.143730623454393,384
7.143730623454393,272
7.143730623454393,323
7.143730623454393,245
7.143730623454393,306
7.143730623454393,336
7.143730623454393,305
7.2080544471533345,299
7.2080544471533345,290
7.2080544471533345,334
7.2080544471533345,314
7.2080544471533345,315
7.2080544471533345,340
7.2080544471533345,353
7.2080544471533345,246
7.2080544471533345,395
7.2080544471533345,289
7.324357626038681,366
7.324357626038681,401
7.324357626038681,291
7.324357626038681,352
7.324357626038681,311
7.324357626038681,345
7.324357626038681,279
7.324357626038681,378
7.324357626038681,262
7.324357626038681,359
7.376545938163812,397
7.376545938163812,319
7.376545938163812,395
7.376545938163812,74
7.376545938163812,405
7.376545938163812,454
7.376545938163812,269
7.376545938163812,347
7.376545938163812,381
7.376545938163812,324
7.292042445713069,331
7.292042445713069,355
7.292042445713069,356
7.292042445713069,380
7.292042445713069,373
7.292042445713069,374
7.292042445713069,364
7.292042445713069,370
7.292042445713069,408
7.292042445713069,259
7.202343392217458,316
7.202343392217458,373
7.202343392217458,361
7.202343392217458,294
7.202343392217458,284
7.202343392217458,341
7.202343392217458,260
7.202343392217458,323
7.202343392217458,363
7.202343392217458,365
7.006528175294561,330
7.006528175294561,277
7.006528175294561,402
7.006528175294561,354
7.006528175294561,371
7.006528175294561,269
7.006528175294561,367
7.006528175294561,292
7.006528175294561,251
7.006528175294561,386
7.059772639735273,316
7.059772639735273,331
7.059772639735273,283
7.059772639735273,262
7.059772639735273,418
7.059772639735273,329
7.059772639735273,391
7.059772639735273,316
7.059772639735273,310
7.059772639735273,308
7.069878236482828,357
7.069878236482828,335
7.069878236482828,345
7.069878236482828,331
7.069878236482828,404
7.069878236482828,335
7.069878236482828,383
7.069878236482828,290
7.069878236482828,333
7.069878236482828,325
7.119415349146885,246
7.119415349146885,317
7.119415349146885,302
7.119415349146885,300
7.119415349146885,281
7.119415349146885,372
7.119415349146885,356
7.119415349146885,288
7.119415349146885,355
7.119415349146885,311
7.157651522896117,344
7.157651522896117,260
7.157651522896117,264
7.157651522896117,255
7.157651522896117,319
7.157651522896117,323
7.157651522896117,298
7.157651522896117,442
7.157651522896117,342
7.157651522896117,319
7.077073985227097,288
7.077073985227097,327
7.077073985227097,406
7.077073985227097,372
7.077073985227097,316
7.077073985227097,373
7.077073985227097,310
7.077073985227097,370
7.077073985227097,353
7.077073985227097,305
7.258228231789607,349
7.258228231789607,320
7.258228231789607,302
7.258228231789607,312
7.258228231789607,336
7.258228231789607,372
7.258228231789607,292
7.258228231789607,318
7.258228231789607,335
7.258228231789607,350
7.130115698393942,337
7.130115698393942,287
7.130115698393942,300
7.130115698393942,322
7.130115698393942,324
7.130115698393942,278
7.130115698393942,348
7.130115698393942,393
7.130115698393942,422
7.130115698393942,295
7.1053894155548845,328
7.1053894155548845,262
7.1053894155548845,327
7.1053894155548845,337
7.1053894155548845,386
7.1053894155548845,272
7.1053894155548845,325
7.1053894155548845,281
7.1053894155548845,283
7.1053894155548845,309
7.014166602052628,351
7.014166602052628,312
7.014166602052628,321
7.014166602052628,291
7.014166602052628,275
7.014166602052628,266
7.014166602052628,322
7.014166602052628,390
7.014166602052628,382
7.014166602052628,304
7.208898944680265,351
7.208898944680265,275
7.208898944680265,303
7.208898944680265,391
7.208898944680265,297
7.208898944680265,391
7.208898944680265,337
7.208898944680265,341
7.208898944680265,454
7.208898944680265,370
7.311731195161988,350
7.311731195161988,332
7.311731195161988,364
7.311731195161988,300
7.311731195161988,376
7.311731195161988,329
7.311731195161988,365
7.311731195161988,303
7.311731195161988,350
7.311731195161988,346
7.318163724416454,281
7.318163724416454,324
7.318163724416454,344
7.318163724416454,238
7.318163724416454,341
7.318163724416454,324
7.318163724416454,240
7.318163724416454,279
7.318163724416454,323
7.318163724416454,284
7.13426367870485,277
7.13426367870485,323
7.13426367870485,317
7.13426367870485,406
7.13426367870485,340
7.13426367870485,287
7.13426367870485,337
7.13426367870485,324
7.13426367870485,335
7.13426367870485,357
7.238211269491117,321
7.238211269491117,339
7.238211269491117,350
7.238211269491117,396
7.238211269491117,334
7.238211269491117,377
7.238211269491117,314
7.238211269491117,349
7.238211269491117,345
7.238211269491117,337
7.222044116471137,381
7.222044116471137,194
7.222044116471137,281
7.222044116471137,231
7.222044116471137,314
7.222044116471137,290
7.222044116471137,287
7.222044116471137,361
7.222044116471137,348
7.222044116471137,306
7.226238737469225,305
7.226238737469225,386
7.226238737469225,299
7.226238737469225,280
7.226238737469225,321
7.226238737469225,319
7.226238737469225,372
7.226238737469225,360
7.226238737469225,332
7.226238737469225,301
7.303539381153444,302
,333
7.303539381153444,301
7.303539381153444,363
7.303539381153444,289
7.303539381153444,330
7.303539381153444,392
7.303539381153444,315
7.303539381153444,378
7.303539381153444,315
7.157756374091183,313
7.157756374091183,375
7.157756374091183,356
7.157756374091183,271
7.157756374091183,383
7.157756374091183,336
7.157756374091183,286
7.157756374091183,310
7.157756374091183,348
7.157756374091183,320
7.235377431815482,401
7.235377431815482,271
7.235377431815482,303
7.235377431815482,297
7.235377431815482,351
7.235377431815482,340
7.235377431815482,265
7.235377431815482,360
7.235377431815482,336
7.235377431815482,289
7.296358848257352,402
7.296358848257352,334
7.296358848257352,278
7.296358848257352,330
7.296358848257352,398
7.296358848257352,293
7.296358848257352,357
7.296358848257352,335
7.296358848257352,259
7.296358848257352,308
7.277447925030388,414
7.277447925030388,353
7.277447925030388,275
7.277447925030388,305
7.277447925030388,407
7.277447925030388,346
7.277447925030388,333
7.277447925030388,280
7.277447925030388,374
7.277447925030388,363
7.077065406280502,296
7.077065406280502,0
7.077065406280502,22
7.077065406280502,320
7.077065406280502,381
7.077065406280502,338
7.077065406280502,302
7.077065406280502,274
7.077065406280502,374
7.077065406280502,357
6.977165238429617,326
6.977165238429617,377
6.977165238429617,395
6.977165238429617,328
6.977165238429617,398
6.977165238429617,360
6.977165238429617,359
6.977165238429617,339
6.977165238429617,282
6.977165238429617,292
7.08652300173257,311
7.08652300173257,290
7.08652300173257,385
7.08652300173257,242
7.08652300173257,303
7.08652300173257,325
7.08652300173257,320
7.08652300173257,399
7.08652300173257,352
7.08652300173257,356
7.120971284439955,319
7.120971284439955,289
7.120971284439955,350
7.120971284439955,373
7.120971284439955,417
7.120971284439955,226
7.120971284439955,409
7.120971284439955,347
7.120971284439955,278
7.120971284439955,304
7.275034392025892,303
7.275034392025892,359
7.275034392025892,395
7.275034392025892,347
7.275034392025892,271
7.275034392025892,341
7.275034392025892,278
7.275034392025892,470
7.275034392025892,339
7.275034392025892,286
7.133077905591909,367
7.133077905591909,309
7.133077905591909,309
7.133077905591909,357
7.133077905591909,341
7.133077905591909,317
7.133077905591909,357
7.133077905591909,336
7.133077905591909,310
7.133077905591909,347
7.1449311591005245,325
,343
7.1449311591005245,306
7.1449311591005245,299
7.1449311591005245,312
7.1449311591005245,305
7.1449311591005245,294
7.1449311591005245,326
7.1449311591005245,294
7.1449311591005245,354
7.111614889200717,361
7.111614889200717,359
7.111614889200717,305
7.111614889200717,365
7.111614889200717,291
7.111614889200717,307
7.111614889200717,368
7.111614889200717,375
7.111614889200717,288
7.111614889200717,342
7.102460359594928,375
7.102460359594928,361
7.102460359594928,349
7.102460359594928,295
7.102460359594928,312
7.102460359594928,250
7.102460359594928,374
7.102460359594928,253
7.102460359594928,96
7.102460359594928,398
7.119990783034043,258
7.119990783034043,307
7.119990783034043,356
7.119990783034043,297
7.119990783034043,352
7.119990783034043,354
7.119990783034043,397
7.119990783034043,390
7.119990783034043,336
7.119990783034043,371
7.120947996769127,291
7.120947996769127,331
7.120947996769127,388
7.120947996769127,271
7.120947996769127,334
7.120947996769127,295
7.120947996769127,375
7.120947996769127,350
7.120947996769127,350
7.120947996769127,351
7.113514097619531,344
7.113514097619531,368
7.113514097619531,385
7.113514097619531,292
7.113514097619531,62
7.113514097619531,306
7.113514097619531,292
7.113514097619531,371
7.113514097619531,290
7.113514097619531,292
7.134584204297293,299
7.134584204297293,312
7.134584204297293,222
7.134584204297293,328
7.134584204297293,301
7.134584204297293,316
7.134584204297293,384
7.134584204297293,306
7.134584204297293,312
7.134584204297293,260
7.154084433929785,284
7.154084433929785,282
7.154084433929785,263
7.154084433929785,400
7.154084433929785,317
7.154084433929785,363
7.154084433929785,296
7.154084433929785,374
7.154084433929785,277
7.154084433929785,322
7.104796010559182,391
7.104796010559182,269
7.104796010559182,298
7.104796010559182,316
7.104796010559182,372
7.104796010559182,363
7.104796010559182,341
7.104796010559182,295
7.104796010559182,372
7.104796010559182,329
7.065995228981463,360
7.065995228981463,314
7.065995228981463,397
7.065995228981463,289
7.065995228981463,310
7.065995228981463,368
7.065995228981463,303
7.065995228981463,310
7.065995228981463,365
7.065995228981463,325
7.292822197443135,385
7.292822197443135,353
7.292822197443135,392
7.292822197443135,378
7.292822197443135,290
7.292822197443135,356
7.292822197443135,355
7.292822197443135,305
7.292822197443135,274
7.292822197443135,310
7.323214669230931,272
7.323214669230931,328
7.323214669230931,313
7.323214669230931,345
7.323214669230931,277
7.323214669230931,372
7.323214669230931,305
7.323214669230931,341
7.323214669230931,284
7.323214669230931,297
7.3889863492418995,353
7.3889863492418995,339
7.3889863492418995,317
7.3889863492418995,285
7.3889863492418995,365
7.3889863492418995,369
7.3889863492418995,391
7.3889863492418995,302
7.3889863492418995,332
7.3889863492418995,341
7.300988228118012,350
7.300988228118012,319
7.300988228118012,384
7.300988228118012,288
7.300988228118012,403
7.300988228118012,331
7.300988228118012,337
7.300988228118012,344
7.300988228118012,280
7.300988228118012,332
7.115272813337544,395
7.115272813337544,369
7.115272813337544,381
7.115272813337544,377
7.115272813337544,328
7.115272813337544,241
7.115272813337544,437
7.115272813337544,396
7.115272813337544,355
7.115272813337544,372
7.103180339873531,386
7.103180339873531,335
7.103180339873531,295
7.103180339873531,292
7.103180339873531,362
7.103180339873531,347
7.103180339873531,380
7.103180339873531,356
7.103180339873531,286
7.103180339873531,398
7.181922232031001,301
7.181922232031001,303
7.181922232031001,306
7.181922232031001,268
7.181922232031001,311
7.181922232031001,291
7.181922232031001,394
7.181922232031001,418
7.181922232031001,297
7.181922232031001,324
7.128737961566818,370
7.128737961566818,369
7.128737961566818,351
7.128737961566818,370
7.128737961566818,325
7.128737961566818,385
7.128737961566818,292
7.128737961566818,354
7.128737961566818,365
7.128737961566818,291
7.216205940995766,288
7.216205940995766,263
7.216205940995766,302
7.216205940995766,284
7.216205940995766,311
7.216205940995766,375
7.216205940995766,287
7.216205940995766,317
7.216205940995766,272
7.216205940995766,284
7.101947741843001,286
7.101947741843001,337
7.101947741843001,354
7.101947741843001,346
7.101947741843001,333
7.101947741843001,339
7.101947741843001,390
7.101947741843001,326
7.101947741843001,363
7.101947741843001,354
7.092648967852177,320
7.092648967852177,315
7.092648967852177,349
7.092648967852177,344
7.092648967852177,402
7.092648967852177,358
7.092648967852177,353
7.092648967852177,343
7.092648967852177,411
7.092648967852177,343
7.115992870203584,322
7.115992870203584,351
7.115992870203584,306
7.115992870203584,416
7.115992870203584,333
7.115992870203584,278
7.115992870203584,293
7.115992870203584,325
7.115992870203584,346
7.115992870203584,406
7.202578032468808,429
7.202578032468808,352
7.202578032468808,297
7.202578032468808,420
7.202578032468808,344
7.202578032468808,308
7.202578032468808,367
7.202578032468808,337
7.202578032468808,373
7.202578032468808,329
7.282142156769318,340
7.282142156769318,324
7.282142156769318,340
7.282142156769318,330
7.282142156769318,356
7.282142156769318,338
7.282142156769318,320
7.282142156769318,390
7.282142156769318,286
7.282142156769318,339
7.194611133364249,325
7.194611133364249,299
7.194611133364249,296
7.194611133364249,329
7.194611133364249,296
7.194611133364249,252
7.194611133364249,275
7.194611133364249,340
7.194611133364249,292
7.194611133364249,385
7.328575525617371,352
7.328575525617371,364
7.328575525617371,390
7.328575525617371,351
7.328575525617371,364
7.328575525617371,292
7.328575525617371,290
7.328575525617371,330
7.328575525617371,328
7.328575525617371,306
6.973376149065546,313
6.973376149065546,338
6.973376149065546,297
6.973376149065546,323
6.973376149065546,308
6.973376149065546,342
6.973376149065546,351
,346
6.973376149065546,330
6.973376149065546,297
7.132861488486268,314
7.132861488486268,379
7.132861488486268,304
7.132861488486268,324
7.132861488486268,382
7.132861488486268,282
7.132861488486268,429
7.132861488486268,312
7.132861488486268,306
7.132861488486268,307
7.196241315230529,319
7.196241315230529,262
7.196241315230529,344
7.196241315230529,360
7.196241315230529,331
7.196241315230529,340
7.196241315230529,264
7.196241315230529,368
7.196241315230529,339
7.196241315230529,327
7.344832224207741,364
7.344832224207741,259
7.344832224207741,261
7.344832224207741,365
7.344832224207741,380
7.344832224207741,345
7.344832224207741,324
7.344832224207741,303
7.344832224207741,275
,322
7.258148793045031,344
7.258148793045031,360
7.258148793045031,410
7.258148793045031,280
7.258148793045031,340
7.258148793045031,327
7.258148793045031,341
7.258148793045031,330
7.258148793045031,337
7.258148793045031,360
7.197555308223008,364
7.197555308223008,255
7.197555308223008,324
7.197555308223008,424
7.197555308223008,331
7.197555308223008,333
7.197555308223008,354
7.197555308223008,346
7.197555308223008,300
7.197555308223008,358
7.122898705993812,365
7.122898705993812,333
7.122898705993812,273
7.122898705993812,340
7.122898705993812,321
7.122898705993812,335
7.122898705993812,258
7.122898705993812,391
7.122898705993812,350
7.122898705993812,276
7.164400507888743,277
7.164400507888743,314
7.164400507888743,287
7.164400507888743,348
7.164400507888743,336
7.164400507888743,339
7.164400507888743,337
7.164400507888743,461
7.164400507888743,350
7.164400507888743,286
7.191342534289754,345
7.191342534289754,337
7.191342534289754,237
7.191342534289754,304
7.191342534289754,311
7.191342534289754,347
7.191342534289754,386
7.191342534289754,203
7.191342534289754,328
7.191342534289754,300
7.245786101752665,410
7.245786101752665,269
7.245786101752665,294
,350
7.245786101752665,306
7.245786101752665,373
7.245786101752665,403
7.245786101752665,340
7.245786101752665,351
7.245786101752665,335
7.353950425105946,342
7.353950425105946,241
7.353950425105946,318
7.353950425105946,344
7.353950425105946,321
7.353950425105946,270
7.353950425105946,332
7.353950425105946,381
7.353950425105946,386
7.353950425105946,318
7.323706664655191,303
7.323706664655191,374
7.323706664655191,372
7.323706664655191,310
7.323706664655191,298
7.323706664655191,344
7.323706664655191,374
7.323706664655191,360
7.323706664655191,353
7.323706664655191,357
7.191392841116182,381
7.191392841116182,281
7.191392841116182,350
7.191392841116182,329
7.191392841116182,341
7.191392841116182,426
7.191392841116182,368
7.191392841116182,368
7.191392841116182,384
7.191392841116182,385
7.24069846358558,298
7.24069846358558,363
7.24069846358558,341
7.24069846358558,326
7.24069846358558,304
7.24069846358558,361
7.24069846358558,362
7.24069846358558,425
7.24069846358558,343
7.24069846358558,122
7.187097006080712,347
7.187097006080712,368
7.187097006080712,367
7.187097006080712,429
7.187097006080712,287
7.187097006080712,375
7.187097006080712,364
7.187097006080712,387
7.187097006080712,332
7.187097006080712,383
7.289363414718657,364
7.289363414718657,341
7.289363414718657,351
7.289363414718657,258
7.289363414718657,309
7.289363414718657,343
7.289363414718657,325
7.289363414718657,305
7.289363414718657,319
7.289363414718657,351
7.47820419674292,305
7.47820419674292,164
7.47820419674292,390
7.47820419674292,377
7.47820419674292,340
7.47820419674292,325
7.47820419674292,425
7.47820419674292,276
7.47820419674292,430
7.47820419674292,365
7.352971808631735,374
7.352971808631735,355
7.352971808631735,352
7.352971808631735,359
7.352971808631735,317
7.352971808631735,383
7.352971808631735,373
7.352971808631735,332
7.352971808631735,381
7.352971808631735,304
7.325093163662941,334
7.325093163662941,334
7.325093163662941,340
7.325093163662941,341
7.325093163662941,390
7.325093163662941,342
7.325093163662941,344
7.325093163662941,408
7.325093163662941,311
7.325093163662941,324
7.1743780564066535,304
7.1743780564066535,364
7.1743780564066535,381
7.1743780564066535,397
7.1743780564066535,370
7.1743780564066535,368
7.1743780564066535,396
7.1743780564066535,391
7.1743780564066535,369
7.1743780564066535,398
7.272996121927315,321
7.272996121927315,404
7.272996121927315,332
7.272996121927315,344
7.272996121927315,410
7.272996121927315,346
7.272996121927315,356
7.272996121927315,314
7.272996121927315,380
7.272996121927315,348
7.349632958921331,338
7.349632958921331,332
7.349632958921331,368
7.349632958921331,324
7.349632958921331,354
7.349632958921331,346
7.349632958921331,336
7.349632958921331,357
7.349632958921331,291
7.349632958921331,367
7.406991313755739,299
7.406991313755739,288
7.406991313755739,362
7.406991313755739,355
7.406991313755739,298
7.406991313755739,319
7.406991313755739,377
7.406991313755739,319
7.406991313755739,361
7.406991313755739,276
7.290095257585633,376
7.290095257585633,352
7.290095257585633,401
7.290095257585633,379
7.290095257585633,284
7.290095257585633,343
7.290095257585633,385
7.290095257585633,379
7.290095257585633,363
7.290095257585633,337
7.183437897152596,235
7.183437897152596,270
7.183437897152596,343
7.183437897152596,371
7.183437897152596,378
7.183437897152596,366
7.183437897152596,373
7.183437897152596,345
7.183437897152596,400
7.183437897152596,375
7.26881020922197,344
7.26881020922197,373
7.26881020922197,213
7.26881020922197,333
7.26881020922197,305
7.26881020922197,337
7.26881020922197,348
7.26881020922197,378
7.26881020922197,337
7.26881020922197,232
7.319830721366763,359
7.319830721366763,319
,391
7.319830721366763,340
7.319830721366763,292
7.319830721366763,363
7.319830721366763,411
7.319830721366763,356
7.319830721366763,404
7.319830721366763,395
7.259102038848046,357
7.259102038848046,385
7.259102038848046,307
7.259102038848046,320
7.259102038848046,433
7.259102038848046,339
,348
7.259102038848046,295
7.259102038848046,333
7.259102038848046,338
7.438126322392518,290
7.438126322392518,306
7.438126322392518,343
7.438126322392518,376
7.438126322392518,391
7.438126322392518,317
7.438126322392518,388
7.438126322392518,302
7.438126322392518,419
7.438126322392518,301
7.26759291235063,296
7.26759291235063,98
7.26759291235063,400
7.26759291235063,396
7.26759291235063,318
7.26759291235063,340
7.26759291235063,318
7.26759291235063,316
7.26759291235063,305
7.26759291235063,269
7.304198884199892,350
7.304198884199892,432
7.304198884199892,321
7.304198884199892,120
7.304198884199892,273
7.304198884199892,324
7.304198884199892,240
7.304198884199892,327
7.304198884199892,331
7.304198884199892,283
7.419979486973923,280
7.419979486973923,339
7.419979486973923,300
7.419979486973923,296
7.419979486973923,273
7.419979486973923,303
7.419979486973923,377
7.419979486973923,287
7.419979486973923,373
7.419979486973923,352
7.378134111840926,337
7.378134111840926,354
7.378134111840926,388
7.378134111840926,353
7.378134111840926,361
7.378134111840926,365
7.378134111840926,358
7.378134111840926,361
7.378134111840926,347
7.378134111840926,302
7.393166278559305,370
7.393166278559305,310
7.393166278559305,350
7.393166278559305,368
7.393166278559305,284
7.393166278559305,285
7.393166278559305,317
7.393166278559305,350
7.393166278559305,383
7.393166278559305,418
7.391303825066271,399
7.391303825066271,355
7.391303825066271,407
7.391303825066271,351
7.391303825066271,355
7.391303825066271,438
7.391303825066271,279
7.391303825066271,404
7.391303825066271,358
7.391303825066271,314
7.418318111724099,303
7.418318111724099,345
7.418318111724099,362
,458
7.418318111724099,339
7.418318111724099,354
7.418318111724099,367
,362
7.418318111724099,339
7.418318111724099,423
7.395155952861109,325
7.395155952861109,322
7.395155952861109,360
7.395155952861109,367
7.395155952861109,291
7.395155952861109,351
7.395155952861109,377
7.395155952861109,361
7.395155952861109,321
7.395155952861109,264
7.350628042600988,318
7.350628042600988,414
7.350628042600988,280
7.350628042600988,323
7.350628042600988,300
7.350628042600988,331
7.350628042600988,351
7.350628042600988,368
7.350628042600988,407
7.350628042600988,374
7.540684675159432,369
7.540684675159432,405
7.540684675159432,400
7.540684675159432,379
7.540684675159432,438
7.540684675159432,277
7.540684675159432,348
7.540684675159432,349
7.540684675159432,322
7.540684675159432,325
7.414699353467435,351
7.414699353467435,258
7.414699353467435,313
7.414699353467435,346
7.414699353467435,369
7.414699353467435,337
7.414699353467435,372
7.414699353467435,342
7.414699353467435,364
7.414699353467435,223
7.334080030430621,396
7.334080030430621,344
7.334080030430621,405
7.334080030430621,389
7.334080030430621,438
7.334080030430621,406
7.334080030430621,48
7.334080030430621,365
7.334080030430621,388
7.334080030430621,329
7.207596948643365,362
7.207596948643365,424
7.207596948643365,354
7.207596948643365,366
7.207596948643365,364
7.207596948643365,373
7.207596948643365,256
7.207596948643365,340
7.207596948643365,310
7.207596948643365,373
7.158749783881179,371
7.158749783881179,409
7.158749783881179,359
7.158749783881179,340
7.158749783881179,318
7.158749783881179,372
7.158749783881179,405
7.158749783881179,378
7.158749783881179,380
7.158749783881179,367
7.328254532088478,409
7.328254532088478,323
7.328254532088478,352
7.328254532088478,432
7.328254532088478,357
7.328254532088478,398
7.328254532088478,401
7.328254532088478,341
7.328254532088478,365
7.328254532088478,372
7.218117781167797,377
7.218117781167797,333
7.218117781167797,291
7.218117781167797,334
7.218117781167797,345
7.218117781167797,298
7.218117781167797,376
7.218117781167797,388
7.218117781167797,352
7.218117781167797,292
7.35989332290297,381
7.35989332290297,391
7.35989332290297,324
7.35989332290297,372
7.35989332290297,343
7.35989332290297,291
7.35989332290297,427
7.35989332290297,357
7.35989332290297,313
7.35989332290297,360
7.502310709919419,395
7.502310709919419,320
7.502310709919419,290
7.502310709919419,404
7.502310709919419,357
7.502310709919419,367
7.502310709919419,357
7.502310709919419,328
7.502310709919419,362
7.502310709919419,345
7.499644668676802,266
7.499644668676802,368
7.499644668676802,397
7.499644668676802,345
7.499644668676802,251
7.499644668676802,332
7.499644668676802,312
7.499644668676802,392
7.499644668676802,344
7.499644668676802,317
7.573489163598305,311
7.573489163598305,385
7.573489163598305,306
7.573489163598305,339
7.573489163598305,352
7.573489163598305,378
7.573489163598305,296
7.573489163598305,319
7.573489163598305,332
7.573489163598305,380
7.513188471495304,344
7.513188471495304,306
7.513188471495304,363
7.513188471495304,371
7.513188471495304,293
7.513188471495304,388
7.513188471495304,365
7.513188471495304,352
7.513188471495304,343
7.513188471495304,401
7.434257824007888,358
7.434257824007888,395
7.434257824007888,429
7.434257824007888,388
7.434257824007888,358
7.434257824007888,361
7.434257824007888,360
7.434257824007888,354
7.434257824007888,331
7.434257824007888,401
7.347570498389279,348
7.347570498389279,426
7.347570498389279,305
7.347570498389279,316
7.347570498389279,391
7.347570498389279,326
7.347570498389279,412
7.347570498389279,387
7.347570498389279,347
7.347570498389279,388
7.377407186970367,366
7.377407186970367,374
7.377407186970367,341
7.377407186970367,317
7.377407186970367,309
7.377407186970367,308
7.377407186970367,343
7.377407186970367,347
7.377407186970367,370
7.377407186970367,341
7.460940900345747,354
7.460940900345747,299
7.460940900345747,385
7.460940900345747,345
7.460940900345747,373
7.460940900345747,386
7.460940900345747,351
7.460940900345747,378
7.460940900345747,360
7.460940900345747,363
7.402647456551271,34
7.402647456551271,310
7.402647456551271,439
7.402647456551271,373
7.402647456551271,330
7.402647456551271,340
7.402647456551271,322
7.402647456551271,335
7.402647456551271,339
7.402647456551271,359
7.299461731260315,413
7.299461731260315,372
7.299461731260315,400
7.299461731260315,383
7.299461731260315,376
7.299461731260315,372
7.299461731260315,367
7.299461731260315,379
7.299461731260315,332
7.299461731260315,363
7.357538210615488,390
7.357538210615488,374
7.357538210615488,331
7.357538210615488,381
7.357538210615488,365
7.357538210615488,336
7.357538210615488,373
7.357538210615488,246
7.357538210615488,367
7.357538210615488,458
7.290859506141625,296
7.290859506141625,349
7.290859506141625,389
7.290859506141625,354
7.290859506141625,347
7.290859506141625,327
7.290859506141625,372
7.290859506141625,367
7.290859506141625,359
7.290859506141625,358
7.448522673019489,311
7.448522673019489,331
7.448522673019489,261
7.448522673019489,413
7.448522673019489,357
7.448522673019489,407
7.448522673019489,347
7.448522673019489,400
7.448522673019489,384
7.448522673019489,320
7.529194708185738,374
7.529194708185738,344
7.529194708185738,328
7.529194708185738,319
7.529194708185738,343
7.529194708185738,374
7.529194708185738,327
7.529194708185738,294
7.529194708185738,421
7.529194708185738,272
7.669781279496916,332
7.669781279496916,397
7.669781279496916,376
7.669781279496916,350
7.669781279496916,373
7.669781279496916,368
7.669781279496916,308
7.669781279496916,414
7.669781279496916,386
7.669781279496916,341
7.348149256111061,361
7.348149256111061,340
7.348149256111061,420
7.348149256111061,313
7.348149256111061,390
7.348149256111061,314
7.348149256111061,384
7.348149256111061,384
7.348149256111061,379
7.348149256111061,339
7.467251964139084,321
7.467251964139084,386
7.467251964139084,348
7.467251964139084,269
7.467251964139084,356
7.467251964139084,389
7.467251964139084,366
7.467251964139084,389
7.467251964139084,334
7.467251964139084,352
7.439481532732255,298
7.439481532732255,355
7.439481532732255,342
7.439481532732255,357
7.439481532732255,314
7.439481532732255,295
7.439481532732255,333
7.439481532732255,342
7.439481532732255,406
7.439481532732255,386
7.597772600584108,384
7.597772600584108,388
7.597772600584108,318
7.597772600584108,351
,273
7.597772600584108,354
7.597772600584108,315
7.597772600584108,353
7.597772600584108,292
7.597772600584108,322
7.489852958660924,304
7.489852958660924,357
7.489852958660924,374
7.489852958660924,406
7.489852958660924,395
