Speed_RPM,RUL_seconds
1706.0264664978029,445
1919.4412657018408,569
1919.4412657018408,466
1759.4984094269848,508
1759.4984094269848,533
1648.0114703703978,518
1648.0114703703978,491
1716.0419010246878,464
1716.0419010246878,468
1838.6525171806836,434
1838.6525171806836,465
1975.2938993719367,517
1975.2938993719367,506
1946.316073519626,540
1946.316073519626,521
1953.7160993498971,567
1953.7160993498971,527
1799.5794682357982,555
1799.5794682357982,513
1989.3615324228117,477
1989.3615324228117,444
1802.8938608117455,531
1802.8938608117455,464
1920.3677927631811,485
1920.3677927631811,467
1831.4771774528351,522
1831.4771774528351,521
1993.8123778052368,531
1993.8123778052368,604
1911.0591468546943,486
1911.0591468546943,551
1836.3206342304013,407
1836.3206342304013,543
1729.6570390308516,488
1729.6570390308516,526
1817.665613735332,513
1817.665613735332,461
1844.384849556244,167
1844.384849556244,591
1849.7555024181552,539
1849.7555024181552,85
1824.1740100799227,496
1824.1740100799227,522
1923.332174689316,485
1923.332174689316,500
1716.7366749640478,452
1716.7366749640478,485
1779.856785217261,429
1779.856785217261,421
1517.6077256670485,518
1517.6077256670485,540
1601.4061319425084,534
1601.4061319425084,424
1750.7232007582274,505
1750.7232007582274,427
1781.1564180252385,514
1781.1564180252385,450
1940.886968716831,446
1940.886968716831,605
1910.341770827385,570
1910.341770827385,495
1810.0806759773357,509
1810.0806759773357,475
1803.6789323776115,402
1803.6789323776115,101
1786.395684739068,498
1786.395684739068,475
1753.2133597623344,593
1753.2133597623344,498
,463
1723.4630877785044,496
1960.8536343267488,478
1960.8536343267488,415
1842.7304312981328,510
1842.7304312981328,460
1816.8432188769357,514
1816.8432188769357,525
1769.4293921490196,570
1769.4293921490196,526
1773.2660520699603,410
1773.2660520699603,457
1707.682775554356,469
1707.682775554356,440
1829.6834368890925,535
1829.6834368890925,413
1762.9368922112023,493
1762.9368922112023,530
1659.6460881968508,466
1659.6460881968508,507
1745.2508512851905,464
1745.2508512851905,451
1749.8237776792207,496
1749.8237776792207,423
1764.0128947826388,495
1764.0128947826388,487
1868.4022097543184,501
1868.4022097543184,472
1810.723876892536,469
1810.723876892536,538
1781.240452544862,556
1781.240452544862,458
1875.4798576718345,446
1875.4798576718345,488
1838.517474168607,470
1838.517474168607,510
1745.9440817550092,442
1745.9440817550092,564
1857.2965047266864,428
1857.2965047266864,467
1708.7700451622325,413
1708.7700451622325,504
1684.07867523109,511
1684.07867523109,465
1687.5251565772576,529
1687.5251565772576,486
1868.6916640760523,533
1868.6916640760523,485
1924.0465574110844,455
1924.0465574110844,486
1808.3318546690616,563
1808.3318546690616,472
1794.2746821808755,543
1794.2746821808755,396
1747.4364032630217,480
1747.4364032630217,582
1850.3496087598128,532
1850.3496087598128,518
1888.776318003149,443
1888.776318003149,486
1813.2680840848384,579
1813.2680840848384,496
1829.7812321184044,441
1829.7812321184044,507
1605.6672431619982,489
1605.6672431619982,552
1704.1351229922072,495
1704.1351229922072,509
1660.6213516257883,537
1660.6213516257883,492
1625.991784586771,558
1625.991784586771,472
1685.3437987769044,572
1685.3437987769044,391
1814.3827832138809,489
1814.3827832138809,462
1858.2285109442817,475
1858.2285109442817,520
1777.876916825177,463
1777.876916825177,423
1915.0848117160815,502
1915.0848117160815,600
1937.8580228178143,492
1937.8580228178143,421
1776.0440148790756,594
1776.0440148790756,498
1789.659926518515,504
1789.659926518515,538
1855.1413189448497,564
1855.1413189448497,490
1766.12512276369,474
1766.12512276369,447
1676.4234015089885,515
1676.4234015089885,515
1535.3087312393457,550
1535.3087312393457,503
1926.8850471858825,526
1926.8850471858825,478
1768.335638593051,536
1768.335638593051,494
1645.42571049668,492
1645.42571049668,524
1754.4933002703303,534
1754.4933002703303,455
1851.591127222547,523
1851.591127222547,486
1826.3691036170671,445
1826.3691036170671,478
1780.8663308257037,444
1780.8663308257037,532
1962.869144139672,470
1962.869144139672,510
1772.1398471455366,550
1772.1398471455366,548
1673.1493187885533,461
1673.1493187885533,494
1757.1435171455798,543
1757.1435171455798,530
1737.1183177367327,520
1737.1183177367327,577
1909.4267115180812,504
1909.4267115180812,522
1815.373893062159,524
1815.373893062159,555
,555
1608.8106480594602,517
1795.0966076858228,544
1795.0966076858228,541
1656.7962860448918,493
1656.7962860448918,559
1673.6152037292652,507
1673.6152037292652,551
1619.7732437812938,487
1619.7732437812938,537
1773.644647044346,490
1773.644647044346,494
1840.1829088202007,469
1840.1829088202007,511
1957.8500875005973,521
1957.8500875005973,453
1784.7714653967023,512
1784.7714653967023,545
1757.570207794872,505
1757.570207794872,475
1714.4606870900973,485
1714.4606870900973,423
1715.964952074261,491
1715.964952074261,515
1737.1273455615335,462
1737.1273455615335,118
1692.2813844170407,411
1692.2813844170407,435
1796.5899288266796,467
1796.5899288266796,493
1875.168569551756,494
1875.168569551756,564
1861.2790078596488,515
1861.2790078596488,478
,527
1814.5152867746149,482
1666.0781714912464,493
1666.0781714912464,520
1549.3910770152197,492
1549.3910770152197,477
1626.0773521586252,487
1626.0773521586252,542
1594.491284479593,547
1594.491284479593,509
1746.425357753091,515
1746.425357753091,515
1540.9529667961615,479
1540.9529667961615,498
1700.9305599647987,526
1700.9305599647987,450
1688.4638383697827,398
1688.4638383697827,476
1758.9580676663377,531
1758.9580676663377,535
1800.9350822370416,595
1800.9350822370416,512
1973.3454769961727,529
1973.3454769961727,527
1962.2428807668475,556
1962.2428807668475,509
1816.093765490092,497
1816.093765490092,514
1855.465518091646,515
1855.465518091646,554
1784.7732891528035,592
1784.7732891528035,116
1547.4251689658622,505
1547.4251689658622,526
1511.0235091911045,429
1511.0235091911045,513
1493.1685835123076,605
1493.1685835123076,515
1621.7445880207706,518
1621.7445880207706,451
1718.2464444928464,530
1718.2464444928464,475
1658.0276778332318,532
1658.0276778332318,506
1662.6451009465566,510
1662.6451009465566,530
1683.3049556317935,511
1683.3049556317935,495
1675.6551387034035,512
,502
1726.2526449654488,518
1726.2526449654488,523
1744.5260458180626,485
1744.5260458180626,547
1787.5912371243548,468
1787.5912371243548,516
1627.526063513024,466
1627.526063513024,473
1682.2121060615152,551
1682.2121060615152,514
1716.2205710702967,490
1716.2205710702967,531
1730.133483924763,547
1730.133483924763,508
1583.6582582817275,458
1583.6582582817275,187
1692.6369103646005,475
1692.6369103646005,563
1649.8222423229888,471
1649.8222423229888,538
1897.259334107104,538
1897.259334107104,453
1713.8977595600609,542
1713.8977595600609,513
1778.7987184931874,502
1778.7987184931874,491
1646.8598794697211,498
1646.8598794697211,454
1848.4292948236823,471
1848.4292948236823,435
1895.519753249209,547
1895.519753249209,494
1934.0288478290663,431
1934.0288478290663,536
1784.590552665882,575
1784.590552665882,538
1583.4002036964953,535
1583.4002036964953,552
1737.2026830529492,503
1737.2026830529492,531
1690.3313446014206,481
1690.3313446014206,433
1714.7524756181613,441
1714.7524756181613,485
1672.962114615582,528
1672.962114615582,513
1754.3215966099117,499
1754.3215966099117,483
1758.6208317057356,555
1758.6208317057356,525
1807.549889038621,389
1807.549889038621,430
1838.0711902751575,437
1838.0711902751575,525
1656.9546757214573,497
1656.9546757214573,531
1677.378702080813,458
,547
1699.3114579354583,448
1699.3114579354583,456
1699.2789124080637,413
1699.2789124080637,525
1768.4136928280918,528
1768.4136928280918,508
1785.4837465525563,425
1785.4837465525563,526
2000.45860467398,462
2000.45860467398,536
1739.7436927973183,585
1739.7436927973183,476
1868.368137735937,447
1868.368137735937,541
1802.9354861550032,515
1802.9354861550032,550
1785.3085627860548,449
1785.3085627860548,475
1815.8608737808613,503
1815.8608737808613,445
1764.0150305371797,499
1764.0150305371797,542
1736.758821676981,515
1736.758821676981,479
1586.4061571102827,469
1586.4061571102827,564
1860.2039816549216,526
1860.2039816549216,562
1824.0088355237929,502
1824.0088355237929,527
1664.8190141568214,475
1664.8190141568214,571
1729.2881924182022,526
1729.2881924182022,477
1836.882053450471,506
1836.882053450471,493
1723.7788789499914,507
1723.7788789499914,493
1726.3528643531788,558
1726.3528643531788,537
1696.322128590022,541
1696.322128590022,575
1771.9815871629332,428
1771.9815871629332,480
1651.234501721484,519
1651.234501721484,529
1633.5939524400308,567
1633.5939524400308,518
1815.6325059656624,553
1815.6325059656624,398
1755.6997888006497,515
1755.6997888006497,544
1754.788407309387,466
1754.788407309387,534
1784.255678684702,481
1784.255678684702,440
1643.1739692606875,521
1643.1739692606875,540
1410.214906860219,487
1410.214906860219,479
1574.7724714029366,563
1574.7724714029366,529
1610.5453977828715,461
1610.5453977828715,534
1649.974716563981,453
1649.974716563981,520
1642.451297715347,586
1642.451297715347,474
1504.4184397548474,546
1504.4184397548474,510
1661.7450109054537,517
1661.7450109054537,438
1751.6027656499125,462
1751.6027656499125,461
1660.4579561326354,510
1660.4579561326354,505
1878.182301893985,552
1878.182301893985,444
1857.1525656777253,454
1857.1525656777253,455
1770.4436556182116,408
1770.4436556182116,496
1710.2266178121658,490
1710.2266178121658,533
1723.1360127851788,544
1723.1360127851788,560
1779.0894072967644,556
1779.0894072967644,597
1884.1376480356944,510
1884.1376480356944,523
1660.0831577815147,528
1660.0831577815147,567
1802.1195237212685,449
1802.1195237212685,449
1798.427644821278,502
1798.427644821278,522
1724.5631976174502,555
1724.5631976174502,517
1796.3470869614114,481
1796.3470869614114,473
1847.6299371468624,499
1847.6299371468624,600
1703.0785453815106,532
1703.0785453815106,480
1606.3470244214907,544
1606.3470244214907,544
1738.129814340436,490
1738.129814340436,532
1732.3688489410592,526
1732.3688489410592,448
1541.2611507571405,517
1541.2611507571405,522
1585.2182291657116,527
1585.2182291657116,105
1574.5255420980918,487
1574.5255420980918,536
1625.0826647373242,548
1625.0826647373242,541
1623.1398782228794,498
1623.1398782228794,549
1632.8646257764735,552
1632.8646257764735,492
1685.9325745425122,495
1685.9325745425122,576
1671.4611551090163,551
1671.4611551090163,503
1705.8031295925773,554
1705.8031295925773,526
1675.5603661006542,453
1675.5603661006542,501
1746.9190689959398,463
1746.9190689959398,557
1655.6357861967515,490
1655.6357861967515,501
1697.0058967971868,463
1697.0058967971868,523
1789.6342687481665,548
1789.6342687481665,521
1648.527328181329,468
1648.527328181329,507
1680.7527409785048,545
1680.7527409785048,583
1636.108949150189,453
1636.108949150189,508
1698.6260576909344,387
1698.6260576909344,469
1815.3938825318523,496
1815.3938825318523,484
1737.363389245378,418
1737.363389245378,522
1902.6031928052944,494
1902.6031928052944,492
1743.375574025096,488
1743.375574025096,465
1821.8336835659015,519
1821.8336835659015,512
1735.5426368050662,418
,495
1836.5348530623955,465
1836.5348530623955,536
1782.7862531102012,530
1782.7862531102012,514
1973.7338944735795,456
1973.7338944735795,486
1807.784507879612,486
1807.784507879612,434
1739.660586605282,507
1739.660586605282,538
1834.7769448374595,567
1834.7769448374595,537
1765.0682082478647,541
1765.0682082478647,511
1710.2345311261442,455
1710.2345311261442,485
1715.2344085519887,468
1715.2344085519887,541
1727.202986164949,478
1727.202986164949,515
1754.90843080153,551
1754.90843080153,414
1781.0672631509556,488
1781.0672631509556,502
1693.0776711756344,490
1693.0776711756344,441
,486
1678.6198984875548,440
1773.743585540871,422
1773.743585540871,439
1595.3059671427868,476
1595.3059671427868,452
1663.845575073717,470
1663.845575073717,558
1867.4180575385456,503
1867.4180575385456,502
1770.222283191382,532
1770.222283191382,593
1640.1435723290265,446
1640.1435723290265,466
1681.1384063197288,568
1681.1384063197288,530
1628.6255522263273,551
1628.6255522263273,548
,533
1591.7482299390815,491
1786.093192231078,484
1786.093192231078,516
1710.3649272091811,530
1710.3649272091811,541
1943.9812686938808,468
1943.9812686938808,520
1908.5977871301109,518
1908.5977871301109,517
1763.4834586406316,560
1763.4834586406316,521
1686.7576685406896,458
1686.7576685406896,538
1710.2449722916804,449
1710.2449722916804,516
1626.7960723414562,465
1626.7960723414562,565
1577.0054455846905,483
1577.0054455846905,470
1683.6132376066337,533
1683.6132376066337,522
1683.8604148669724,499
1683.8604148669724,544
1793.2677065303317,569
1793.2677065303317,572
1619.8491436236895,508
1619.8491436236895,540
1570.2910092602851,533
1570.2910092602851,521
1536.94144630367,512
1536.94144630367,488
1475.058687237164,467
1475.058687237164,509
1484.6117847373168,437
1484.6117847373168,534
1511.1095330663445,552
1511.1095330663445,538
1618.025654399915,491
1618.025654399915,520
1540.8341130368462,493
1540.8341130368462,439
1427.507947671825,497
1427.507947671825,471
1712.2135501573805,475
1712.2135501573805,575
1713.1789279686948,511
1713.1789279686948,449
1674.1282096596992,484
1674.1282096596992,499
1584.4117203080525,467
1584.4117203080525,578
1577.705397628309,485
1577.705397628309,599
1664.211483793917,520
1664.211483793917,498
1681.9681192822804,487
1681.9681192822804,527
1864.15814199136,507
1864.15814199136,501
1896.0649942969533,520
1896.0649942969533,457
1730.3120983177328,523
1730.3120983177328,523
1775.4092129072485,505
1775.4092129072485,555
1790.019834844766,442
1790.019834844766,514
1752.440001422898,569
1752.440001422898,542
1786.55196639921,517
1786.55196639921,543
1740.7659400097934,487
1740.7659400097934,440
1627.8942667555104,442
1627.8942667555104,457
1726.9727550459795,548
1726.9727550459795,487
1657.6273533866022,457
1657.6273533866022,474
1806.2586269379349,592
1806.2586269379349,442
1863.7899486481904,511
1863.7899486481904,472
1791.7832312565224,464
1791.7832312565224,431
1800.21289584712,490
1800.21289584712,462
1856.0371284903667,575
1856.0371284903667,517
1630.0273191587492,506
1630.0273191587492,495
1655.108812958439,534
1655.108812958439,547
1546.627458791913,460
1546.627458791913,538
1625.8366951036928,517
1625.8366951036928,488
1652.4313262307544,469
1652.4313262307544,470
1682.591962196855,569
1682.591962196855,444
1677.131898046178,441
1677.131898046178,491
1736.8856024712782,505
1736.8856024712782,586
1686.7194425534651,485
1686.7194425534651,551
1734.0030893018106,434
1734.0030893018106,504
1798.3694996835295,532
1798.3694996835295,457
1765.5064022993972,450
1765.5064022993972,498
1728.96425001353,481
1728.96425001353,504
1697.907082407474,535
1697.907082407474,467
1490.0201843081395,535
1490.0201843081395,474
1516.0026987776123,503
1516.0026987776123,553
1568.544077164452,555
1568.544077164452,516
1640.3792763649774,499
1640.3792763649774,502
1829.8932800952343,445
1829.8932800952343,533
1700.2656938274465,532
1700.2656938274465,465
1667.1177547024363,529
1667.1177547024363,498
1655.6565477720858,531
1655.6565477720858,526
,426
1717.146749369001,513
1650.5913726494337,587
1650.5913726494337,567
1515.745641257477,495
1515.745641257477,552
1558.772189021154,498
1558.772189021154,511
1545.1760517403045,582
1545.1760517403045,453
1707.7815756992168,487
1707.7815756992168,495
1777.093861560502,497
1777.093861560502,513
1909.1699734589065,527
1909.1699734589065,533
1824.7325638248003,513
1824.7325638248003,466
1760.629348501199,538
1760.629348501199,489
1681.468862848971,562
1681.468862848971,520
1729.421310723603,378
1729.421310723603,548
1565.1820094631262,491
1565.1820094631262,553
1583.149057395599,561
1583.149057395599,415
1791.9329455958257,489
1791.9329455958257,452
1812.5059652556608,493
1812.5059652556608,484
1740.3369924384826,514
1740.3369924384826,525
1832.639477108256,562
1832.639477108256,481
1824.7273670090776,524
1824.7273670090776,551
,469
1713.5283806839095,490
1514.4370477044035,571
1514.4370477044035,523
1587.4668003816253,489
1587.4668003816253,505
1599.2980134156635,123
1599.2980134156635,455
1543.97377072448,495
1543.97377072448,408
1856.3840340086792,520
1856.3840340086792,505
1756.951760068441,406
1756.951760068441,561
1682.3137698559085,596
1682.3137698559085,491
1773.2410535719084,501
,511
1568.3690639916094,142
1568.3690639916094,531
1669.2120025826184,446
1669.2120025826184,494
1658.5270292169366,483
1658.5270292169366,466
1913.1029173453603,563
1913.1029173453603,525
1802.5128900923885,501
1802.5128900923885,512
1817.9653919084835,565
1817.9653919084835,531
1860.3281793888848,536
1860.3281793888848,487
1791.803683758554,507
1791.803683758554,526
1857.0549447545689,541
1857.0549447545689,551
1936.1785576195773,539
1936.1785576195773,542
1800.2518229172774,434
1800.2518229172774,398
1746.1904760495609,473
1746.1904760495609,415
1705.6724268691444,474
1705.6724268691444,502
1971.6785090920357,482
1971.6785090920357,498
1745.1236838432303,624
1745.1236838432303,615
1791.8852963992365,523
1791.8852963992365,489
1743.6957181112002,537
1743.6957181112002,434
1703.1788114655667,520
1703.1788114655667,427
1692.8629899784953,460
1692.8629899784953,497
,505
1688.5250403239834,579
1840.6582829446195,474
1840.6582829446195,500
1729.0575592458156,500
1729.0575592458156,561
1806.4891679200705,505
1806.4891679200705,488
1844.3324355465693,434
1844.3324355465693,492
1692.6858787561252,476
1692.6858787561252,500
1764.1752327888073,579
1764.1752327888073,436
1735.098402371925,498
1735.098402371925,521
1687.4876292988424,565
1687.4876292988424,494
1686.8141470554383,497
1686.8141470554383,493
1694.2946282032742,553
1694.2946282032742,494
1655.9746328196366,471
1655.9746328196366,528
1631.1565358665011,491
1631.1565358665011,498
1674.8481396789407,553
1674.8481396789407,530
1805.37000019672,576
1805.37000019672,468
1729.8659639780665,516
1729.8659639780665,595
1680.9464561698835,421
1680.9464561698835,534
1766.381596154161,476
1766.381596154161,465
1722.5021410328468,538
1722.5021410328468,456
1931.3774350199792,494
1931.3774350199792,526
1718.6548326340624,498
1718.6548326340624,457
1745.4500218710268,565
1745.4500218710268,433
1664.3255308074342,515
1664.3255308074342,519
1725.4516496359706,455
1725.4516496359706,468
1717.4754695431038,419
1717.4754695431038,503
1724.5573367749273,475
1724.5573367749273,501
1618.8023563618283,524
1618.8023563618283,466
1747.304152911434,379
1747.304152911434,487
1975.6438088998348,537
1975.6438088998348,463
1813.016421878418,490
1813.016421878418,495
1570.7380357026811,445
1570.7380357026811,461
1862.9217295968344,457
1862.9217295968344,462
1644.0681545593395,553
1644.0681545593395,418
1642.8405959917254,490
1642.8405959917254,508
1866.9257489646352,452
1866.9257489646352,522
1749.7147568596108,467
1749.7147568596108,450
1866.3267128649557,464
1866.3267128649557,488
1774.334181823429,436
1774.334181823429,490
1665.6741726809803,455
1665.6741726809803,483
1823.8607757370216,482
1823.8607757370216,572
1775.7753589722709,440
1775.7753589722709,561
1646.5591998734385,451
1646.5591998734385,506
1608.756789017343,510
1608.756789017343,605
1587.5624524479913,437
1587.5624524479913,471
1700.0842856595798,537
1700.0842856595798,485
1712.6840436051016,467
1712.6840436051016,492
1637.9973947350684,505
1637.9973947350684,535
1663.7619812937155,555
1663.7619812937155,472
1655.3921194593413,483
1655.3921194593413,463
1540.0070357520788,488
1540.0070357520788,485
1437.1596777488098,465
1437.1596777488098,538
1607.914681062797,404
1607.914681062797,498
1592.7349425220982,547
1592.7349425220982,453
1676.504285820767,459
1676.504285820767,487
1809.700564076578,589
1809.700564076578,416
1842.0176476603283,538
1842.0176476603283,560
1890.8752536734144,460
1890.8752536734144,475
1840.520030427056,461
1840.520030427056,550
1768.6163472041667,459
1768.6163472041667,519
1652.9696004803554,528
1652.9696004803554,509
1677.2456413083514,516
1677.2456413083514,495
1753.590034141052,455
1753.590034141052,495
1799.0727937345448,484
1799.0727937345448,486
1735.014940711019,490
1735.014940711019,474
1827.5154693313812,419
1827.5154693313812,492
1787.011791562208,526
1787.011791562208,482
1696.3754049235258,468
1696.3754049235258,502
1911.980010696864,540
1911.980010696864,478
1964.0748540689297,496
1964.0748540689297,464
1832.077171817724,444
1832.077171817724,470
1743.5070095584483,535
1743.5070095584483,466
1635.8381882840602,478
1635.8381882840602,526
1685.521394547388,528
1685.521394547388,453
1685.544024458472,464
1685.544024458472,513
1661.711236944175,511
1661.711236944175,475
,508
1504.5395681338448,426
1589.3788929750108,448
1589.3788929750108,542
1757.1400746117513,597
1757.1400746117513,506
1713.7505118337865,539
1713.7505118337865,409
1682.2767812563263,494
1682.2767812563263,481
1719.1434296599955,461
1719.1434296599955,495
1671.1627358726942,569
1671.1627358726942,435
1615.1596687775827,476
1615.1596687775827,450
1698.4437368506935,472
1698.4437368506935,498
1780.0188790873071,490
1780.0188790873071,584
1781.1814249120623,508
1781.1814249120623,489
1647.9729820996297,473
1647.9729820996297,527
1571.332066623451,513
1571.332066623451,446
1677.4679891289295,502
1677.4679891289295,491
1743.0232520460654,473
1743.0232520460654,498
1705.4748052655436,419
1705.4748052655436,416
1584.5101518434922,536
1584.5101518434922,532
1732.6433672753435,211
1732.6433672753435,492
1650.375920241523,513
1650.375920241523,464
1498.191594745229,496
1498.191594745229,441
1516.3723423246647,499
1516.3723423246647,531
1458.4922770268174,474
1458.4922770268174,429
1564.6251691637858,513
1564.6251691637858,441
1678.2766603842574,536
1678.2766603842574,531
1612.635184996993,443
1612.635184996993,409
1594.0324247282676,467
1594.0324247282676,453
1631.2254565519029,524
1631.2254565519029,492
1742.747150908299,523
1742.747150908299,539
1788.696166343449,483
1788.696166343449,458
1797.0820109816834,475
1797.0820109816834,438
1794.444582395903,461
1794.444582395903,495
1719.2156325687556,471
1719.2156325687556,463
1760.765533705649,544
1760.765533705649,480
1699.4696677339034,442
1699.4696677339034,521
1547.2416384252483,469
1547.2416384252483,424
1672.2608492995853,491
1672.2608492995853,452
1608.120714638742,412
1608.120714638742,457
1746.5979950839442,460
1746.5979950839442,466
1763.5879987317562,509
1763.5879987317562,448
1728.5619913141472,475
1728.5619913141472,425
1703.547623702187,475
1703.547623702187,474
1804.6679073925573,507
1804.6679073925573,509
1836.1136423238663,459
1836.1136423238663,480
1711.434264749175,557
1711.434264749175,438
1773.973018587982,435
1773.973018587982,439
1804.0836105487283,521
1804.0836105487283,507
1827.483314385415,429
1827.483314385415,505
1610.113500670935,598
1610.113500670935,469
1540.7792111412627,557
1540.7792111412627,460
1579.4161889487948,489
1579.4161889487948,480
1619.3664339199668,476
1619.3664339199668,448
1761.4022560064766,498
1761.4022560064766,491
1708.080906665304,459
1708.080906665304,484
1652.802486245049,418
1652.802486245049,450
1682.685833145627,473
1682.685833145627,498
1512.429319719933,461
1512.429319719933,411
1603.5770252568743,490
1603.5770252568743,518
1682.2909825642232,484
1682.2909825642232,486
1729.6723033093954,473
1729.6723033093954,465
1615.0625535179242,509
1615.0625535179242,506
1832.303057273488,456
1832.303057273488,506
1823.1881143172377,423
1823.1881143172377,484
1648.8249169180503,508
1648.8249169180503,498
1547.304405299128,500
1547.304405299128,517
1746.865788798067,511
1746.865788798067,536
1662.8397515781342,543
1662.8397515781342,479
1615.3734617985715,569
1615.3734617985715,565
1752.5960072882629,511
1752.5960072882629,475
1672.1435608087595,474
1672.1435608087595,506
1733.4250723758971,540
1733.4250723758971,554
1765.469274409816,543
1765.469274409816,535
1633.127257997052,473
1633.127257997052,553
1698.126781687222,508
1698.126781687222,447
1703.4201296872636,449
1703.4201296872636,490
1586.8178733603204,526
1586.8178733603204,426
1592.6834307207994,517
1592.6834307207994,486
1656.4310081553574,448
1656.4310081553574,523
1650.891212557013,456
1650.891212557013,440
1712.6528343305386,553
1712.6528343305386,544
1709.255159018037,418
1709.255159018037,443
1609.4062222868,503
1609.4062222868,507
1602.6494196856615,478
1602.6494196856615,452
1609.0395011853036,425
1609.0395011853036,560
1508.6784813912875,517
1508.6784813912875,436
1548.8256901608706,533
1548.8256901608706,468
1547.2741314718062,476
1547.2741314718062,605
1637.392130325162,534
1637.392130325162,413
1610.6449167309506,526
1610.6449167309506,547
1535.2688144308213,443
1535.2688144308213,476
1545.4189771389351,423
1545.4189771389351,477
1700.107086876607,536
1700.107086876607,398
1686.036488143454,183
1686.036488143454,474
1684.2547494456844,435
1684.2547494456844,514
1683.8256357764942,535
1683.8256357764942,492
1725.7646621636716,468
1725.7646621636716,451
1602.0926478059475,472
1602.0926478059475,518
1523.1959190943298,474
1523.1959190943298,500
1629.6862820342462,431
1629.6862820342462,479
1703.4000738330697,531
1703.4000738330697,475
1499.4491073087438,510
1499.4491073087438,465
1516.2137302498195,441
1516.2137302498195,495
1503.6115229262264,554
1503.6115229262264,528
1666.1944421782507,558
1666.1944421782507,642
,444
1745.9642972107122,455
1687.28092626193,517
1687.28092626193,466
1869.91942097042,485
1869.91942097042,465
1713.3162615403776,568
1713.3162615403776,462
1629.0000718580595,497
1629.0000718580595,468
1528.676583679852,497
1528.676583679852,468
1669.6337752147688,457
1669.6337752147688,445
1696.7024951342862,474
1696.7024951342862,493
1601.632466342002,480
1601.632466342002,473
1564.6338933639715,423
1564.6338933639715,464
1738.331152783317,467
1738.331152783317,535
1657.6084361734968,432
1657.6084361734968,413
1696.0378186689154,452
1696.0378186689154,456
1521.3826083647004,455
1521.3826083647004,449
1642.2357761481164,438
1642.2357761481164,497
1523.9053709126738,482
1523.9053709126738,548
1551.821567976978,407
1551.821567976978,492
1483.3848116551285,511
1483.3848116551285,460
1497.0247084797568,454
1497.0247084797568,502
1652.109665633187,485
1652.109665633187,486
1658.275825446191,531
1658.275825446191,455
1762.9797759749515,413
1762.9797759749515,479
1814.6369826814944,521
1814.6369826814944,514
1741.0799475982535,510
1741.0799475982535,532
1673.702847596975,540
1673.702847596975,513
1608.107735655772,502
1608.107735655772,463
1516.2245879095783,508
1516.2245879095783,480
1585.6161422891,433
1585.6161422891,405
1749.6583111646798,479
1749.6583111646798,538
1826.1319728894484,449
1826.1319728894484,512
1799.8839251955912,495
1799.8839251955912,478
1697.0800661939088,519
1697.0800661939088,530
1835.6854521394528,517
1835.6854521394528,523
1702.4443765713063,486
1702.4443765713063,444
1633.5169150914148,523
1633.5169150914148,553
1590.3252021263386,461
1590.3252021263386,450
1666.4001302567517,533
1666.4001302567517,450
1721.66956293639,459
1721.66956293639,475
1720.5858720714043,487
1720.5858720714043,515
1617.9486392604013,508
1617.9486392604013,546
1669.6709363776936,389
1669.6709363776936,453
1667.9689638046807,475
1667.9689638046807,356
1567.0624359154183,484
1567.0624359154183,436
1622.2802314386988,454
1622.2802314386988,446
1493.8187970639387,445
1493.8187970639387,463
1494.92720427299,130
1494.92720427299,462
1623.0393508472262,511
1623.0393508472262,452
1467.1197288329545,555
1467.1197288329545,511
1556.310732016276,549
1556.310732016276,469
1574.2263834439727,399
1574.2263834439727,464
1574.3855351272744,469
1574.3855351272744,482
1480.1366243075167,530
1480.1366243075167,459
1532.1307088948754,447
1532.1307088948754,459
1574.0757886330025,512
1574.0757886330025,500
1560.0786604405737,549
1560.0786604405737,510
1481.125991130246,401
1481.125991130246,513
1592.2359283981905,475
1592.2359283981905,468
1666.1448254708844,476
1666.1448254708844,471
1554.053577646786,431
1554.053577646786,447
1570.465073185337,501
1570.465073185337,495
1626.6610087078873,474
1626.6610087078873,509
1562.4810056030378,521
1562.4810056030378,456
1558.330283651859,527
1558.330283651859,532
1563.541861753696,470
1563.541861753696,457
1640.103029181984,579
1640.103029181984,551
1842.6987069897923,489
1842.6987069897923,469
1719.0551750908164,476
1719.0551750908164,435
1682.8708712417158,472
1682.8708712417158,421
1522.0327859976428,446
1522.0327859976428,427
1545.4713535720484,488
1545.4713535720484,506
1566.2662943871826,423
1566.2662943871826,471
,522
1539.1720485700523,444
1608.9846773517763,560
1608.9846773517763,595
1611.697635368305,446
1611.697635368305,479
1630.547838551747,392
1630.547838551747,429
1634.3712733933214,536
1634.3712733933214,434
1592.4440329521128,535
1592.4440329521128,540
1529.7997508019985,407
1529.7997508019985,450
1519.7869176922975,448
1519.7869176922975,525
1552.8245723012074,489
1552.8245723012074,542
1664.444717989034,479
1664.444717989034,458
1581.1643976515998,557
1581.1643976515998,447
1582.067661131877,583
1582.067661131877,438
1636.0574399485783,465
1636.0574399485783,483
1570.9752134912635,474
1570.9752134912635,521
1544.0904379344777,508
1544.0904379344777,535
1483.252234648205,514
1483.252234648205,495
1661.442634567787,520
1661.442634567787,447
1664.3294904700049,518
1664.3294904700049,557
1676.298697456027,493
1676.298697456027,482
1509.0574019849591,485
1509.0574019849591,524
1613.963669537565,594
1613.963669537565,545
1564.729334636538,489
1564.729334636538,488
1567.1540471217038,549
1567.1540471217038,419
1465.514401894421,518
1465.514401894421,470
1517.0329925003025,484
1517.0329925003025,519
