Voltage_V,RUL_seconds
230.8877727044276,456
232.0620896436513,435
232.0620896436513,436
230.36258635264892,370
230.36258635264892,394
230.20970223136305,444
230.20970223136305,403
229.1593709651024,431
229.1593709651024,326
230.79009869429072,461
230.79009869429072,365
230.0108543548277,425
230.0108543548277,415
228.4311195797777,396
228.4311195797777,396
229.55777006857096,442
229.55777006857096,379
230.7184911796091,411
230.7184911796091,413
230.78630188711205,401
230.78630188711205,470
231.8257765748703,365
231.8257765748703,415
229.8719603930656,458
229.8719603930656,433
230.5843714891088,367
230.5843714891088,429
229.73901764418,418
229.73901764418,406
227.8693047320989,391
227.8693047320989,347
230.65835645388808,452
230.65835645388808,447
230.7721206770432,370
230.7721206770432,364
231.52872899390013,390
231.52872899390013,449
230.25746217374652,412
230.25746217374652,413
229.4306695881233,420
229.4306695881233,431
228.90663841516192,421
228.90663841516192,458
229.58137594617804,476
229.58137594617804,459
229.33479749999668,381
229.33479749999668,370
228.8652523405933,449
228.8652523405933,351
229.6454869613308,377
229.6454869613308,420
230.29451590746936,371
230.29451590746936,339
229.5321298014146,420
229.5321298014146,347
229.64660900959532,366
229.64660900959532,396
230.2987866327344,385
230.2987866327344,413
228.3591260644033,413
228.3591260644033,407
229.60080435029457,447
229.60080435029457,310
229.2797451167005,305
229.2797451167005,463
229.7530361626501,438
229.7530361626501,413
230.6701447166108,376
230.6701447166108,391
229.990999497316,377
229.990999497316,413
231.3932694117809,445
231.3932694117809,458
232.3017388994432,385
232.3017388994432,389
231.4282615063245,434
231.4282615063245,389
,457
230.103997704828,376
228.80691806234947,433
228.80691806234947,376
229.5176891971769,388
229.5176891971769,441
229.43204956022052,352
229.43204956022052,391
228.41520711047863,412
228.41520711047863,437
230.30754849342657,375
230.30754849342657,436
229.3084346868136,400
229.3084346868136,389
229.5462599392372,325
229.5462599392372,364
228.6996739028078,468
228.6996739028078,448
227.0747700156662,424
227.0747700156662,430
228.9114049126398,365
228.9114049126398,404
229.3193991065904,439
229.3193991065904,396
231.2531243152075,427
231.2531243152075,428
231.06890263876997,413
231.06890263876997,459
229.4769248304527,358
229.4769248304527,407
229.3992901280513,397
229.3992901280513,363
228.61607378914863,363
228.61607378914863,454
228.5335199497468,437
228.5335199497468,401
228.0217831652876,346
228.0217831652876,395
229.4069558667477,347
229.4069558667477,416
230.5713611667232,426
230.5713611667232,458
230.845538463193,387
230.845538463193,467
231.487962112294,380
231.487962112294,421
229.9662310537256,445
229.9662310537256,444
230.3892547859624,423
230.3892547859624,379
230.4372844225022,454
230.4372844225022,401
229.20376821959283,385
229.20376821959283,423
228.87386796117264,342
228.87386796117264,397
231.89127640556063,412
231.89127640556063,400
229.5405432291269,430
229.5405432291269,386
229.9095516674213,411
229.9095516674213,411
227.824995683846,423
227.824995683846,353
228.17791328275385,381
228.17791328275385,400
230.0470153286836,365
230.0470153286836,339
230.5632955489479,336
230.5632955489479,67
232.12187865351729,357
232.12187865351729,394
227.7537953384721,354
227.7537953384721,398
228.06457812637063,391
228.06457812637063,345
229.17260146286455,402
229.17260146286455,450
230.2578756861248,410
230.2578756861248,382
229.203036659742,357
229.203036659742,453
231.72875944751453,384
231.72875944751453,475
230.2212437428774,448
230.2212437428774,442
228.71177905801363,414
228.71177905801363,395
228.11849182747,437
228.11849182747,305
231.1155165538664,442
231.1155165538664,395
229.3297918021408,422
229.3297918021408,399
230.71400300402303,386
230.71400300402303,384
229.94739672036908,422
229.94739672036908,404
228.84205838576943,406
228.84205838576943,420
229.76260039040716,418
229.76260039040716,418
229.52027511924337,413
229.52027511924337,496
227.27199269533008,348
227.27199269533008,410
230.0895868746792,461
230.0895868746792,362
230.1334205262628,415
230.1334205262628,406
229.11237908924087,406
229.11237908924087,409
229.45632843187036,347
229.45632843187036,467
,407
228.8062132665391,408
228.37411875120677,376
228.37411875120677,419
228.4317990793304,77
228.4317990793304,433
228.47789199451307,430
228.47789199451307,386
230.5332081037784,433
230.5332081037784,438
230.9058510197334,431
230.9058510197334,396
228.1754108857395,388
228.1754108857395,388
229.8489172365948,387
229.8489172365948,465
229.8463579255105,445
229.8463579255105,417
230.988432145008,378
230.988432145008,442
231.13238732605777,424
231.13238732605777,417
231.43560954763444,395
231.43560954763444,366
232.25856369365545,451
232.25856369365545,435
233.30637462872355,390
233.30637462872355,423
230.93052149325396,368
230.93052149325396,432
228.44084772946368,423
228.44084772946368,443
230.46703570776555,350
230.46703570776555,303
229.18506824562533,457
229.18506824562533,333
230.81278780305465,417
230.81278780305465,354
230.0164051376167,402
230.0164051376167,393
230.1073169011105,422
230.1073169011105,434
232.34282826222747,465
232.34282826222747,427
230.17610439029076,411
230.17610439029076,428
228.2695165212505,385
228.2695165212505,399
227.54815403647368,374
227.54815403647368,328
228.5157139518136,384
228.5157139518136,381
230.96205374656387,465
230.96205374656387,456
230.5809238258185,448
230.5809238258185,412
230.2414884108056,429
230.2414884108056,441
229.4025145966722,385
229.4025145966722,461
230.12153554234615,513
230.12153554234615,445
230.6288469361504,383
230.6288469361504,473
231.56619277359425,414
231.56619277359425,503
229.72680098480657,473
229.72680098480657,418
230.33987461603684,404
230.33987461603684,352
230.6489071801162,430
230.6489071801162,462
230.4803883069849,416
230.4803883069849,381
229.8489054660653,408
229.8489054660653,357
229.3693825323671,447
229.3693825323671,434
230.29356981453287,412
230.29356981453287,392
232.9598692301618,479
232.9598692301618,436
232.7990701652828,468
232.7990701652828,417
230.08872304164424,466
230.08872304164424,425
228.5731016630697,492
228.5731016630697,392
232.1042677700104,372
232.1042677700104,407
233.5294305107709,425
233.5294305107709,440
232.9708575648193,380
232.9708575648193,395
233.2808193736377,425
233.2808193736377,391
232.4625453561257,424
232.4625453561257,404
230.7692894225516,451
230.7692894225516,459
229.26273015146637,389
229.26273015146637,388
230.297857086668,453
230.297857086668,400
232.4563917076439,433
232.4563917076439,435
231.6934769553001,448
231.6934769553001,380
228.79629576090423,393
228.79629576090423,440
226.57184540390023,426
226.57184540390023,414
227.84519278217604,368
227.84519278217604,479
229.1557773916439,388
229.1557773916439,438
231.19202854345724,367
231.19202854345724,425
228.5768410012037,402
228.5768410012037,368
229.70608729983132,374
229.70608729983132,374
228.78519268509945,426
228.78519268509945,436
228.2386917928636,393
228.2386917928636,343
229.7512536038768,446
229.7512536038768,463
230.24615454802688,433
,518
231.6642265286168,483
231.6642265286168,450
228.13637169483317,427
228.13637169483317,384
228.78426726331875,417
228.78426726331875,476
227.6192017076077,432
227.6192017076077,415
228.3405939489021,380
228.3405939489021,429
229.2493097090535,348
229.2493097090535,435
227.8222589144837,441
227.8222589144837,377
230.63085666048136,471
230.63085666048136,375
231.9299098915457,381
231.9299098915457,530
230.9408492267549,368
230.9408492267549,365
229.36544049277543,382
229.36544049277543,468
230.8946707098506,327
230.8946707098506,435
229.31120114076535,372
229.31120114076535,421
231.37048761394297,384
231.37048761394297,417
229.84527276982075,389
229.84527276982075,484
229.8667081797261,418
229.8667081797261,470
230.1363328368841,441
230.1363328368841,402
229.6029377399643,380
229.6029377399643,468
231.07205733603908,377
231.07205733603908,396
229.5462418873429,389
229.5462418873429,403
227.4718455592512,431
227.4718455592512,489
229.58222322270515,467
229.58222322270515,443
230.55168487019668,441
230.55168487019668,507
230.58970672895003,434
230.58970672895003,450
232.8013030826129,440
232.8013030826129,437
230.58387401741135,429
230.58387401741135,475
232.64990787180065,372
232.64990787180065,403
230.8967355491152,441
230.8967355491152,395
231.88724649749955,388
231.88724649749955,369
232.23634284862604,375
232.23634284862604,421
230.81531473599256,394
230.81531473599256,363
229.5460576061104,305
229.5460576061104,307
230.5342000006844,420
230.5342000006844,377
231.79466920409388,409
231.79466920409388,379
232.3354033546517,359
232.3354033546517,381
230.93173647294032,494
230.93173647294032,368
231.07745116368503,422
231.07745116368503,376
230.1871588940168,394
230.1871588940168,410
230.3161958234904,400
230.3161958234904,428
230.73198771227968,341
230.73198771227968,425
231.2049628219692,457
231.2049628219692,426
231.63910879602483,414
231.63910879602483,472
229.8766294437326,468
229.8766294437326,481
228.85435089628493,414
228.85435089628493,350
230.80061893836145,479
230.80061893836145,417
230.4228362239448,432
230.4228362239448,431
230.44443410359628,458
230.44443410359628,422
231.3244840379489,421
231.3244840379489,361
233.18587447274425,380
233.18587447274425,400
233.44928429236447,372
233.44928429236447,417
230.15512176402916,412
230.15512176402916,437
229.8571575070629,446
229.8571575070629,408
233.1747936383838,487
233.1747936383838,472
232.11916885663308,456
232.11916885663308,456
233.0038473174274,431
233.0038473174274,494
231.91019459922765,444
231.91019459922765,373
231.7084203977413,377
231.7084203977413,498
230.66605368239703,380
230.66605368239703,425
231.1873890112861,323
231.1873890112861,342
231.79671619309457,453
231.79671619309457,499
232.54746084423255,474
232.54746084423255,443
231.84678359119775,464
231.84678359119775,454
230.09645889204128,411
230.09645889204128,466
231.56505261908845,477
231.56505261908845,439
232.6146844483691,458
232.6146844483691,451
231.6048732760415,481
231.6048732760415,392
231.95466957208345,380
231.95466957208345,390
231.0982298506165,395
231.0982298506165,447
231.3155543059553,477
231.3155543059553,382
234.98474033887985,467
234.98474033887985,447
233.5686391913597,391
233.5686391913597,414
233.8522215473923,396
233.8522215473923,439
235.0034641747773,367
235.0034641747773,391
232.64619378023204,410
232.64619378023204,480
230.64283728297917,453
230.64283728297917,375
232.5000872150659,511
232.5000872150659,460
232.33240623411857,415
232.33240623411857,310
231.93750118975595,408
231.93750118975595,475
231.5994773012289,408
231.5994773012289,513
233.3089073990621,454
233.3089073990621,327
233.2860622959336,349
233.2860622959336,394
232.70948178817272,448
232.70948178817272,475
230.82690138373235,410
230.82690138373235,411
231.90333770034988,450
231.90333770034988,476
229.9172820949607,427
229.9172820949607,428
228.87495995596944,449
228.87495995596944,440
231.81320133637823,472
231.81320133637823,429
230.11377888706667,430
230.11377888706667,425
228.9345140828549,452
228.9345140828549,476
228.3511497863808,506
228.3511497863808,485
227.9707240466395,523
227.9707240466395,408
230.1674756011305,495
230.1674756011305,451
231.9884616755024,378
231.9884616755024,437
232.1544188013508,337
232.1544188013508,425
230.839406254436,436
230.839406254436,415
230.79777316962435,382
230.79777316962435,416
230.98326695975652,379
230.98326695975652,333
231.7786104998588,475
231.7786104998588,429
231.6571960015005,484
231.6571960015005,443
232.26843794947487,396
232.26843794947487,412
231.47779597486016,419
231.47779597486016,472
232.6580649884532,496
232.6580649884532,384
231.5511158348544,439
231.5511158348544,490
232.1693556132312,464
232.1693556132312,429
232.59089380533032,418
232.59089380533032,412
232.34908288346887,411
232.34908288346887,397
230.54674218615827,466
230.54674218615827,492
231.54379893065143,485
231.54379893065143,421
233.03829746459465,535
233.03829746459465,414
231.5134374287867,414
231.5134374287867,448
233.10245316587333,463
233.10245316587333,395
232.7991735539072,449
232.7991735539072,365
232.3812960448984,355
232.3812960448984,366
232.1734326443153,392
232.1734326443153,493
231.95821791040063,389
,410
231.89506852966463,442
231.89506852966463,434
230.06985617965796,422
230.06985617965796,392
232.45775310816657,425
232.45775310816657,395
230.21298606131103,453
230.21298606131103,479
229.96664232423788,387
229.96664232423788,469
229.27162199913428,391
229.27162199913428,342
229.86847068569736,367
229.86847068569736,414
229.2802686332664,451
229.2802686332664,524
231.4607848919721,474
231.4607848919721,461
231.4651326137496,423
231.4651326137496,540
233.0756858742839,485
233.0756858742839,447
233.28765661544537,463
233.28765661544537,486
231.72360323459384,487
231.72360323459384,444
231.56363872164377,496
231.56363872164377,489
232.65738666127115,386
232.65738666127115,486
230.76962008159924,425
230.76962008159924,113
231.2806083961409,511
231.2806083961409,482
230.54008538087487,525
230.54008538087487,497
231.9739114673683,438
231.9739114673683,481
231.7020900600756,477
231.7020900600756,479
229.9053638193037,452
229.9053638193037,426
231.77289649734743,485
231.77289649734743,422
230.62059474025665,471
230.62059474025665,439
229.889437141117,519
229.889437141117,430
228.8890254104664,375
228.8890254104664,456
230.82031834916145,402
230.82031834916145,335
231.86059475818743,456
231.86059475818743,454
,421
232.39272913545375,414
230.72961443982936,375
230.72961443982936,407
229.1876975048116,478
229.1876975048116,454
228.891352370449,329
228.891352370449,275
230.2711608811674,382
230.2711608811674,433
231.38030641431408,486
231.38030641431408,441
231.2857803985928,429
231.2857803985928,490
230.98853378656517,438
230.98853378656517,463
231.9928650118244,429
231.9928650118244,487
230.60422025162492,414
230.60422025162492,445
232.0941606243921,412
232.0941606243921,523
232.4825320809572,391
232.4825320809572,499
232.3188035319405,455
232.3188035319405,511
233.02757203912975,375
233.02757203912975,449
231.19032814563064,451
231.19032814563064,423
233.0807435455562,571
233.0807435455562,463
231.5854043476093,494
231.5854043476093,441
233.14791939409824,504
233.14791939409824,458
229.1551011557828,478
229.1551011557828,405
230.46403477387048,396
230.46403477387048,476
230.1440225341992,464
230.1440225341992,465
229.77430434927552,421
229.77430434927552,513
232.2742272192801,468
232.2742272192801,460
231.99871713587103,465
231.99871713587103,424
232.0740230912848,476
232.0740230912848,503
232.02062272664884,485
232.02062272664884,478
231.98337020565708,488
231.98337020565708,431
232.02593851945417,447
232.02593851945417,461
230.84063027636645,462
230.84063027636645,444
231.96278562280912,528
231.96278562280912,487
231.2353586473426,444
231.2353586473426,442
234.27875244969067,471
234.27875244969067,436
231.97107175926115,427
231.97107175926115,343
233.3304171157778,438
233.3304171157778,410
234.93588944118423,399
234.93588944118423,412
231.6703439655719,400
231.6703439655719,478
231.4362480080356,441
231.4362480080356,396
230.7348884988147,455
230.7348884988147,480
231.05362973618185,458
231.05362973618185,399
230.8992723091192,457
230.8992723091192,477
231.51452961387872,482
231.51452961387872,464
232.03017023893216,538
232.03017023893216,460
233.6161941930677,455
233.6161941930677,424
233.4271098169561,435
233.4271098169561,499
230.71087379408056,420
230.71087379408056,434
231.13675643334463,428
231.13675643334463,466
231.8379567459344,498
231.8379567459344,460
232.0602307653204,413
232.0602307653204,412
233.36442155596177,469
233.36442155596177,349
231.2693972158347,465
231.2693972158347,425
230.714704551222,442
230.714704551222,434
230.4541960451373,484
230.4541960451373,462
228.95158274629785,373
228.95158274629785,434
230.36861885651453,404
230.36861885651453,432
232.56431272805636,491
232.56431272805636,432
233.3637086690729,416
233.3637086690729,484
231.79030312912028,469
231.79030312912028,402
235.1662794269059,419
235.1662794269059,468
234.2328626029593,457
234.2328626029593,334
234.2975570678211,490
234.2975570678211,402
231.8098915703922,437
231.8098915703922,427
232.74503528856508,373
232.74503528856508,472
233.66130820772605,400
233.66130820772605,422
232.45383852182712,385
232.45383852182712,423
230.2910040980317,493
230.2910040980317,472
228.15139042787317,438
228.15139042787317,423
229.03855162153596,442
229.03855162153596,426
230.55592398052335,408
230.55592398052335,476
229.33595505316808,454
229.33595505316808,485
230.09874930210788,384
230.09874930210788,446
229.2047073172944,456
229.2047073172944,411
228.34316978805,471
228.34316978805,449
230.2060902080217,437
230.2060902080217,464
232.5080367696361,399
232.5080367696361,503
232.6473947825532,446
232.6473947825532,450
233.0408797615022,404
233.0408797615022,376
231.09313297522715,470
231.09313297522715,490
231.87191295757108,73
231.87191295757108,500
231.0766170908164,459
231.0766170908164,517
232.0298274125906,428
232.0298274125906,499
233.7542987484045,443
233.7542987484045,426
235.55332400065203,462
235.55332400065203,479
234.8071105801516,497
234.8071105801516,462
235.11224886057784,470
235.11224886057784,508
234.58314682233043,442
234.58314682233043,460
233.45955376417143,456
233.45955376417143,492
233.96527613123163,494
233.96527613123163,459
234.38311076950916,408
234.38311076950916,391
232.3961168603576,504
232.3961168603576,431
233.4455881005921,466
233.4455881005921,441
231.209651835241,486
231.209651835241,487
230.70544007202716,391
230.70544007202716,478
230.49005346113657,464
230.49005346113657,537
233.99295142246245,461
233.99295142246245,478
229.86473473892917,487
229.86473473892917,529
231.3401831069932,466
231.3401831069932,464
232.16245867415455,434
232.16245867415455,485
233.2356305567224,410
233.2356305567224,427
233.11148352458235,482
233.11148352458235,352
233.84569977430087,447
233.84569977430087,473
233.30124519888955,426
233.30124519888955,415
232.67482628931907,443
232.67482628931907,421
232.77411088146368,474
232.77411088146368,510
232.38957039743627,406
232.38957039743627,422
231.1170279642249,456
231.1170279642249,489
233.9241432205696,506
233.9241432205696,436
231.17079563085957,513
231.17079563085957,428
232.39742300619832,443
232.39742300619832,505
230.4464497664148,461
230.4464497664148,397
230.11471121885705,347
230.11471121885705,449
231.68491679899597,353
231.68491679899597,421
231.452206028662,416
231.452206028662,396
232.81415394816867,459
232.81415394816867,406
231.244549200089,359
231.244549200089,452
232.21494293733892,425
232.21494293733892,469
233.51356380811197,531
233.51356380811197,426
232.29332518716583,469
232.29332518716583,429
231.4852754254932,418
231.4852754254932,478
231.6311777734682,449
231.6311777734682,508
231.83319025303408,486
231.83319025303408,500
233.0377937743908,471
233.0377937743908,482
234.55509439029544,445
234.55509439029544,468
234.57870394727456,471
234.57870394727456,96
231.73031449661545,462
231.73031449661545,435
231.2041937625077,413
231.2041937625077,454
230.3967955548611,480
230.3967955548611,533
232.45397350079543,397
232.45397350079543,452
234.675144299231,362
234.675144299231,454
231.60792089556287,460
231.60792089556287,501
231.7360973044259,412
231.7360973044259,414
231.8475474530129,451
231.8475474530129,394
231.4570783164034,450
231.4570783164034,490
233.14447503050928,470
233.14447503050928,390
230.87383823631072,412
230.87383823631072,472
233.34287627413516,502
233.34287627413516,446
233.4167306284187,457
233.4167306284187,487
233.12088060839648,464
233.12088060839648,487
231.51474588634727,435
231.51474588634727,458
232.82773845928148,406
232.82773845928148,525
232.66666489252617,414
232.66666489252617,529
232.5330690244277,455
232.5330690244277,495
230.1250681024921,509
230.1250681024921,421
231.40493489630404,462
231.40493489630404,469
233.00756645201196,526
233.00756645201196,543
234.43507691865815,440
234.43507691865815,372
232.6046628861288,437
232.6046628861288,496
233.67533219459955,470
233.67533219459955,430
232.24224490010167,446
232.24224490010167,444
233.41973048280735,485
233.41973048280735,522
233.9647634762894,498
233.9647634762894,500
233.8166998873321,509
233.8166998873321,499
232.66327847235195,463
232.66327847235195,513
230.28616457917408,520
230.28616457917408,424
231.06540655296607,475
231.06540655296607,404
233.0205574942302,303
233.0205574942302,350
233.15208009082804,478
233.15208009082804,391
232.96715618385915,459
232.96715618385915,421
234.2294100890408,471
234.2294100890408,429
234.488561452142,436
234.488561452142,435
232.39930329189468,499
232.39930329189468,448
232.5124218931553,495
232.5124218931553,465
232.27781644724104,477
232.27781644724104,417
233.131872967502,472
233.131872967502,470
234.80216936625996,419
234.80216936625996,486
234.58182792631476,451
234.58182792631476,531
232.425766296662,434
232.425766296662,472
230.8736774635609,365
230.8736774635609,449
230.4968655866113,463
230.4968655866113,484
230.94059625618863,458
230.94059625618863,441
233.04139883860336,358
233.04139883860336,451
234.3292582170768,385
234.3292582170768,385
232.56845173636947,449
232.56845173636947,420
233.0843483314204,402
233.0843483314204,445
234.0935541433852,409
234.0935541433852,134
233.60995725213124,459
233.60995725213124,404
234.85957770859844,395
234.85957770859844,428
235.13880472904088,468
235.13880472904088,429
234.2766883517863,476
234.2766883517863,501
233.0719875209217,467
233.0719875209217,473
231.0513793562703,433
231.0513793562703,507
231.69643749836828,419
231.69643749836828,483
232.4210176916846,396
232.4210176916846,569
233.0355340140743,459
233.0355340140743,449
234.68218369499365,528
234.68218369499365,402
236.56410797213317,439
236.56410797213317,455
234.4149394292613,458
234.4149394292613,468
232.96219716325848,442
232.96219716325848,446
232.27471939074803,361
232.27471939074803,473
232.59970897635583,488
232.59970897635583,396
233.9918168574368,428
233.9918168574368,484
234.43762915388425,478
234.43762915388425,458
233.60849823957375,460
233.60849823957375,463
232.51324141384583,442
232.51324141384583,370
232.14931984483383,396
232.14931984483383,469
232.7149755346306,498
232.7149755346306,426
233.2890455986,474
233.2890455986,408
232.84403861263,487
232.84403861263,465
232.56590922061895,435
232.56590922061895,400
232.26091002966731,427
232.26091002966731,439
230.6924616755031,448
230.6924616755031,576
230.6972767903575,500
230.6972767903575,482
233.72373717324575,455
233.72373717324575,487
231.3893652103459,392
231.3893652103459,425
231.09730082979928,451
231.09730082979928,457
231.44064162001945,476
231.44064162001945,511
232.33233357708443,471
232.33233357708443,436
231.92539599056607,447
231.92539599056607,449
233.0438403722306,498
233.0438403722306,419
231.61938361669985,438
231.61938361669985,422
230.90201972752115,537
230.90201972752115,544
232.741950351281,475
232.741950351281,469
231.37695438374016,492
231.37695438374016,483
232.9559769354132,458
232.9559769354132,462
233.37302727680847,568
233.37302727680847,455
235.9772362879088,459
235.9772362879088,478
233.98125464216804,489
233.98125464216804,446
234.9213195014208,497
234.9213195014208,550
233.3622298742791,498
233.3622298742791,488
232.1670898443499,439
232.1670898443499,440
233.6121467519401,497
233.6121467519401,456
230.76343186598507,389
230.76343186598507,470
234.24358138725708,340
234.24358138725708,395
233.8460950504058,514
233.8460950504058,449
234.31420552721733,464
234.31420552721733,367
234.60308712393467,499
234.60308712393467,450
,417
233.02989716797552,439
234.0851883725564,75
234.0851883725564,470
234.6858209589953,386
234.6858209589953,475
234.49878795796988,433
234.49878795796988,429
234.60983287254413,464
234.60983287254413,427
234.78387642324424,455
234.78387642324424,502
231.94360858545545,481
231.94360858545545,527
230.58444826597088,431
230.58444826597088,443
231.2706800106932,524
231.2706800106932,504
234.25019979002423,419
234.25019979002423,436
234.17598944990343,481
234.17598944990343,461
232.6228966821897,533
232.6228966821897,406
,487
231.62745362200607,520
233.0164717553369,476
233.0164717553369,455
232.94280465450132,512
232.94280465450132,437
232.60010272119695,456
,466
233.2768877167965,472
233.2768877167965,468
230.70172131843896,474
230.70172131843896,466
231.25833074756488,573
231.25833074756488,489
232.64544758525037,474
232.64544758525037,548
231.17652492316876,495
231.17652492316876,498
230.47795601239315,508
230.47795601239315,485
231.39901768433415,122
231.39901768433415,458
233.55105323777164,490
233.55105323777164,447
233.7238388026917,447
233.7238388026917,462
233.336443720038,449
233.336443720038,521
232.50477125546595,454
232.50477125546595,471
231.5363996890186,480
,451
231.17362623484192,449
231.17362623484192,381
231.2336270272417,462
231.2336270272417,425
231.5643715822825,478
231.5643715822825,448
230.3841426960196,451
230.3841426960196,474
231.14161737461453,488
231.14161737461453,479
233.6296388273518,486
233.6296388273518,488
235.5758322165373,453
235.5758322165373,474
234.91755166520164,419
234.91755166520164,480
235.51778467094397,493
235.51778467094397,543
236.30626448200783,483
236.30626448200783,564
234.12819555848893,524
234.12819555848893,463
231.9678170877237,441
231.9678170877237,544
,505
232.3284888835816,477
232.13085956723813,426
232.13085956723813,462
232.54946951366315,419
232.54946951366315,442
232.3363862132714,497
232.3363862132714,377
233.0329957986839,466
233.0329957986839,404
234.1666056513561,457
234.1666056513561,457
233.82545597248247,516
233.82545597248247,497
232.4210959706812,516
232.4210959706812,416
231.8106128712336,452
231.8106128712336,447
234.10854105962756,521
234.10854105962756,464
234.28706897485148,392
234.28706897485148,472
233.62306601575895,404
233.62306601575895,501
232.9539529146609,394
232.9539529146609,432
232.4029768931006,372
232.4029768931006,448
233.21201626003443,408
233.21201626003443,450
231.9147744302105,422
231.9147744302105,520
233.08089085406732,447
233.08089085406732,511
235.58555397289825,509
235.58555397289825,449
234.62208330757872,493
234.62208330757872,478
232.66386268315387,514
232.66386268315387,484
231.44784298138805,518
231.44784298138805,465
231.42844564415012,480
231.42844564415012,533
233.3801249685424,532
233.3801249685424,451
234.0064328867498,493
234.0064328867498,490
235.5040613483609,524
235.5040613483609,564
234.61421780870236,491
234.61421780870236,488
233.3224480587868,493
233.3224480587868,447
233.20555190857263,464
233.20555190857263,457
233.82167295295892,521
233.82167295295892,369
234.65217031078376,436
234.65217031078376,451
232.5212543073098,458
232.5212543073098,586
231.9566059913679,490
231.9566059913679,444
232.74453436449983,555
232.74453436449983,471
233.26538210661116,466
233.26538210661116,478
233.0729494382699,506
233.0729494382699,534
232.83976279038097,498
232.83976279038097,443
234.21155040344377,495
234.21155040344377,496
234.6350581718249,415
234.6350581718249,432
237.1190589284492,510
237.1190589284492,497
235.1112503265722,504
235.1112503265722,450
235.1537433361852,495
235.1537433361852,408
233.8030226012987,502
233.8030226012987,436
233.47652934905165,471
233.47652934905165,451
235.54956322314072,473
235.54956322314072,484
235.37091233681448,453
235.37091233681448,475
236.51767401189971,530
236.51767401189971,470
235.48005061579016,391
235.48005061579016,516
236.33791840472287,470
236.33791840472287,537
237.41736077216277,453
237.41736077216277,469
233.23896623512212,489
233.23896623512212,505
231.47013995315544,491
231.47013995315544,456
231.27942027369207,449
231.27942027369207,528
232.18467636330385,502
232.18467636330385,468
233.6612093553396,424
233.6612093553396,487
232.89584640742416,444
232.89584640742416,474
233.63503540738688,550
233.63503540738688,460
235.14577785791573,465
235.14577785791573,476
233.9908442200815,421
233.9908442200815,420
234.08469358164868,440
,457
235.19308933069848,469
235.19308933069848,486
235.29120145676396,482
235.29120145676396,525
235.11385055301943,427
235.11385055301943,504
233.50119523924045,483
233.50119523924045,474
232.9946484970752,539
232.9946484970752,407
233.9683276812329,495
233.9683276812329,461
233.9606183623946,402
233.9606183623946,428
234.46147927283263,491
234.46147927283263,487
233.72202624680915,485
,463
234.41471157065297,428
234.41471157065297,416
233.0329653914217,423
233.0329653914217,443
233.90803886133324,448
233.90803886133324,479
234.3891431723948,398
234.3891431723948,478
235.23191777763296,507
235.23191777763296,514
234.18106539091204,48
234.18106539091204,470
233.10931940081088,476
233.10931940081088,445
234.3200974382949,475
234.3200974382949,482
231.22607618253173,538
231.22607618253173,515
232.51386451748655,469
232.51386451748655,422
231.887494336557,455
231.887494336557,516
232.6509195483553,481
232.6509195483553,530
232.5539122623116,407
232.5539122623116,420
233.17788508225289,490
233.17788508225289,489
234.4771183284562,445
234.4771183284562,443
234.94738880214496,489
234.94738880214496,490
231.9657471712899,478
231.9657471712899,526
234.0496793657158,501
234.0496793657158,505
234.9016831454661,481
234.9016831454661,380
234.20918808546577,505
234.20918808546577,462
235.11465329221323,492
235.11465329221323,425
234.631793337096,488
234.631793337096,469
233.3736884413132,476
233.3736884413132,449
236.10827016392105,506
236.10827016392105,414
234.5105062246863,470
234.5105062246863,517
233.2268533529123,449
233.2268533529123,487
232.3646508075844,458
232.3646508075844,132
232.46402508010416,563
232.46402508010416,490
231.5710670582777,447
231.5710670582777,459
231.88213698962232,483
231.88213698962232,529
231.29851280467844,563
231.29851280467844,516
229.6521611639658,456
229.6521611639658,564
232.21037065603036,481
232.21037065603036,490
232.5675034427653,473
232.5675034427653,486
233.61468046435172,436
233.61468046435172,528
230.3001135437709,115
230.3001135437709,432
233.77015338910596,527
233.77015338910596,595
232.2337697889921,466
232.2337697889921,458
232.11701235512405,471
232.11701235512405,466
233.33581675374288,439
233.33581675374288,458
232.7243906420214,404
232.7243906420214,482
234.3341370033833,442
234.3341370033833,461
235.16733391094303,505
235.16733391094303,540
233.30628051048927,484
233.30628051048927,513
233.05285223448763,485
233.05285223448763,514
234.60230241731043,409
234.60230241731043,467
234.52567366494867,411
234.52567366494867,428
234.31846864668384,468
234.31846864668384,474
232.64437303904847,505
232.64437303904847,452
232.62857574424604,467
232.62857574424604,536
231.6780311104782,494
231.6780311104782,457
232.3596350537109,461
232.3596350537109,542
232.52509044062043,523
232.52509044062043,599
232.997847405969,434
232.997847405969,485
235.03951335718568,458
235.03951335718568,520
234.60412960366585,502
234.60412960366585,422
234.5014568515876,544
234.5014568515876,458
234.30410826369356,517
,476
235.2823920895364,479
235.2823920895364,501
234.64151814955332,432
234.64151814955332,450
235.78269173300987,370
235.78269173300987,499
234.91561266155256,416
234.91561266155256,532
234.35416719446343,391
234.35416719446343,473
232.93658780684237,491
232.93658780684237,431
235.6905045000325,466
235.6905045000325,453
235.99286964325364,434
235.99286964325364,398
234.83784074779035,439
234.83784074779035,328
235.2912803065984,539
235.2912803065984,497
232.18554948309327,424
232.18554948309327,517
232.02476835184524,487
232.02476835184524,484
231.8558557717248,563
231.8558557717248,479
