Pressure_kPa,RUL_seconds
310.8516864561036,345
328.0468160557578,266
328.0468160557578,368
327.4827426462166,397
327.4827426462166,345
305.0871357077141,251
305.0871357077141,332
313.8187131809909,312
313.8187131809909,392
318.6865194608925,344
318.6865194608925,317
335.0995055064094,311
335.0995055064094,385
329.825263352277,306
329.825263352277,339
324.11858337378595,352
324.11858337378595,378
310.446933084075,296
310.446933084075,319
315.617119157785,332
315.617119157785,380
326.2537086647414,344
326.2537086647414,306
327.44847649124245,363
327.44847649124245,371
313.453728455414,293
313.453728455414,388
314.1342066159559,365
314.1342066159559,352
327.95154605087885,343
327.95154605087885,401
340.7543703080438,358
340.7543703080438,395
334.5585214842587,429
334.5585214842587,388
353.6487065425189,358
353.6487065425189,361
342.39491721933445,360
342.39491721933445,354
334.6945500428224,331
334.6945500428224,401
327.80241550889895,348
327.80241550889895,426
308.76188913249484,305
308.76188913249484,316
323.279347916242,391
323.279347916242,326
361.2075465678745,412
361.2075465678745,387
325.71071912746817,347
325.71071912746817,388
349.8425385771251,366
349.8425385771251,374
304.4895837299687,341
304.4895837299687,317
313.2010327029828,309
313.2010327029828,308
325.1692294852682,343
325.1692294852682,347
334.1804726198927,370
334.1804726198927,341
312.79134244264174,354
312.79134244264174,299
334.965165695636,385
334.965165695636,345
336.11955379202163,373
336.11955379202163,386
328.2516191460999,351
328.2516191460999,378
343.3323572349765,360
343.3323572349765,363
,34
340.9805154487444,310
335.7441921598702,439
335.7441921598702,373
339.9408632137065,330
339.9408632137065,340
323.2086367305159,322
323.2086367305159,335
353.64109401141235,339
353.64109401141235,359
361.1059972664324,413
361.1059972664324,372
341.3458839178058,400
341.3458839178058,383
345.52635709391046,376
345.52635709391046,372
333.6350883592277,367
333.6350883592277,379
335.82560306951814,332
335.82560306951814,363
327.45979196677735,390
327.45979196677735,374
328.9608304610442,331
328.9608304610442,381
322.4314920895674,365
322.4314920895674,336
332.6881317151657,373
332.6881317151657,246
362.2700667282425,367
362.2700667282425,458
368.6975559060204,296
368.6975559060204,349
335.6263750436128,389
335.6263750436128,354
332.6807766666215,347
332.6807766666215,327
325.49382824399896,372
325.49382824399896,367
311.90838306457533,359
311.90838306457533,358
327.74342767436013,311
327.74342767436013,331
325.42277617125075,261
325.42277617125075,413
341.3606832748687,357
341.3606832748687,407
314.0256090472103,347
314.0256090472103,400
347.1992886662913,384
347.1992886662913,320
351.9950365865668,374
351.9950365865668,344
341.2299638175592,328
341.2299638175592,319
353.2923854021383,343
353.2923854021383,374
339.7206060550411,327
339.7206060550411,294
351.73902555150084,421
351.73902555150084,272
352.11509739937094,332
352.11509739937094,397
368.2803285067918,376
368.2803285067918,350
361.96513385533,373
361.96513385533,368
359.60847817165813,308
359.60847817165813,414
339.0644558591184,386
339.0644558591184,341
347.1614331436882,361
347.1614331436882,340
339.8374974467917,420
339.8374974467917,313
335.1116969892811,390
335.1116969892811,314
335.67416220044123,384
335.67416220044123,384
331.8171022274842,379
331.8171022274842,339
332.7993314310356,321
332.7993314310356,386
310.93322311856264,348
310.93322311856264,269
337.8377030792002,356
337.8377030792002,389
319.1708849789618,366
319.1708849789618,389
321.2829408501185,334
321.2829408501185,352
340.56147555893085,298
340.56147555893085,355
333.8173298791054,342
333.8173298791054,357
313.29120218024536,314
313.29120218024536,295
338.2253160488382,333
338.2253160488382,342
347.24200589055,406
347.24200589055,386
372.2368836901748,384
372.2368836901748,388
336.97971760534494,318
336.97971760534494,351
347.7385622987901,273
347.7385622987901,354
324.87800699014133,315
324.87800699014133,353
321.68032754500416,292
321.68032754500416,322
302.655477499414,304
302.655477499414,357
346.1153066461298,374
346.1153066461298,406
326.1794962207058,395
326.1794962207058,324
354.408329927724,344
354.408329927724,345
347.69208051147,418
347.69208051147,392
,96
334.8506149138434,335
349.87265940107966,429
349.87265940107966,349
351.5143609231461,405
351.5143609231461,346
356.8814337868964,332
356.8814337868964,340
334.06405177231994,453
334.06405177231994,409
324.56853676185864,349
324.56853676185864,368
334.27331725313,336
334.27331725313,342
335.4313185459587,333
335.4313185459587,358
335.034132740426,365
335.034132740426,294
321.5753611376306,301
321.5753611376306,361
342.437416007425,360
342.437416007425,391
362.59964905412807,403
362.59964905412807,417
349.17734722181694,304
349.17734722181694,357
322.47147967170474,340
322.47147967170474,280
338.4931508834844,403
338.4931508834844,288
346.4498585790532,382
346.4498585790532,325
329.70495554176426,375
329.70495554176426,266
328.149226805199,388
328.149226805199,289
323.9637608077224,402
323.9637608077224,351
348.13622058544604,379
348.13622058544604,341
376.77152708606025,400
376.77152708606025,420
377.8032559361449,459
377.8032559361449,416
370.89033714678806,425
370.89033714678806,432
337.69986194134384,418
337.69986194134384,402
339.71473814815585,310
339.71473814815585,430
337.7493293811796,363
337.7493293811796,377
347.2290360243751,336
347.2290360243751,378
345.183460769849,371
345.183460769849,387
343.6547663048294,389
343.6547663048294,386
349.2553817978118,385
349.2553817978118,349
344.4984655681308,361
344.4984655681308,439
338.2984980027081,409
338.2984980027081,407
350.60346153725186,336
350.60346153725186,258
341.0760451554857,313
341.0760451554857,413
326.3081394299971,324
326.3081394299971,327
316.8170856834322,356
316.8170856834322,320
333.45012162309376,384
333.45012162309376,333
364.78840477211753,419
364.78840477211753,379
372.06553118152215,395
372.06553118152215,366
348.1257447218723,386
348.1257447218723,364
350.7179182194768,422
350.7179182194768,337
330.9074647662051,350
330.9074647662051,385
357.7893723328911,440
357.7893723328911,343
337.5917736566343,374
337.5917736566343,308
324.9101194569553,301
324.9101194569553,405
322.912657273917,309
322.912657273917,275
317.5591960787619,391
317.5591960787619,398
342.75703299267053,315
342.75703299267053,385
367.8972382713964,423
367.8972382713964,423
365.7761073637107,437
365.7761073637107,361
341.42631014250725,383
341.42631014250725,313
333.3354617847858,426
333.3354617847858,355
346.2492548498857,371
346.2492548498857,338
347.3490974329015,383
347.3490974329015,361
330.6561856741506,404
330.6561856741506,343
333.55282067280774,366
333.55282067280774,382
338.86503084899914,318
338.86503084899914,375
354.0254133454872,385
354.0254133454872,386
346.354784209987,343
346.354784209987,343
343.2786397480916,410
343.2786397480916,388
342.52305969093726,365
342.52305969093726,444
349.65454764957025,357
349.65454764957025,387
361.04279731784834,420
361.04279731784834,394
341.8112652989437,310
341.8112652989437,348
333.2214010008267,288
333.2214010008267,330
333.89561568662,369
333.89561568662,387
344.0381713355499,375
344.0381713355499,477
353.67788411390046,382
353.67788411390046,430
373.54287086458015,396
373.54287086458015,388
377.5640826561541,434
377.5640826561541,403
356.68916469612435,407
356.68916469612435,367
340.3457410533944,422
340.3457410533944,363
,38
326.4204298249138,372
344.9863624152315,378
344.9863624152315,355
362.8846048064131,438
,51
346.44189002935576,398
346.44189002935576,360
364.7553378506385,443
364.7553378506385,387
350.3578805487207,397
350.3578805487207,346
347.675964859617,362
347.675964859617,315
359.2433290807367,270
359.2433290807367,293
326.99932635697263,392
326.99932635697263,396
332.12158911438456,352
332.12158911438456,393
340.29924197600224,354
340.29924197600224,287
330.3008113666056,397
330.3008113666056,300
352.6718652691718,377
352.6718652691718,374
352.8466080061116,387
352.8466080061116,299
352.3697474244873,391
352.3697474244873,368
355.88526886492286,372
355.88526886492286,452
369.9513919270996,365
369.9513919270996,396
333.0124435144049,343
333.0124435144049,409
352.0422076829263,425
352.0422076829263,449
335.4121794516909,345
335.4121794516909,362
330.5460863423547,304
330.5460863423547,382
346.0998625029885,381
346.0998625029885,302
378.5656843522266,447
378.5656843522266,390
356.587527487796,360
356.587527487796,377
330.620780895873,419
330.620780895873,346
339.960243799638,319
339.960243799638,326
370.4757406917691,434
370.4757406917691,381
349.0590245494712,379
349.0590245494712,333
348.62056019484214,388
348.62056019484214,390
360.2304093580572,396
360.2304093580572,405
368.024285782695,384
368.024285782695,411
362.3365422471,420
362.3365422471,342
333.2234379065937,372
333.2234379065937,302
340.4494068346901,331
340.4494068346901,324
356.84204597037603,383
356.84204597037603,402
347.37195216437743,397
347.37195216437743,410
359.01203431425165,336
359.01203431425165,336
358.7726923477369,381
358.7726923477369,370
346.40222465470407,402
346.40222465470407,377
333.5793605705241,308
333.5793605705241,388
340.5242755537138,226
340.5242755537138,317
352.33291455780187,316
352.33291455780187,343
320.1531004788748,312
320.1531004788748,311
345.8840952677933,335
345.8840952677933,371
343.01415616515663,306
343.01415616515663,382
339.9962269289832,338
339.9962269289832,319
366.149379710204,295
366.149379710204,438
386.4175023297478,380
386.4175023297478,360
374.6254332646979,467
374.6254332646979,403
354.2315020256662,376
354.2315020256662,344
321.1432304925913,268
321.1432304925913,337
302.77072853867907,312
302.77072853867907,292
321.330140455176,365
321.330140455176,412
326.1485062090989,277
326.1485062090989,326
347.03079224970605,435
347.03079224970605,385
353.0093554417847,341
353.0093554417847,417
346.73883962621983,404
346.73883962621983,360
325.78640032431906,419
325.78640032431906,231
310.4601306317596,349
310.4601306317596,348
334.15028661510405,343
334.15028661510405,369
328.15824515117424,385
328.15824515117424,376
315.7207158062587,286
315.7207158062587,327
322.8118707546061,312
322.8118707546061,356
351.80473570021354,379
351.80473570021354,353
355.7903021966017,380
,159
377.884929787691,381
377.884929787691,341
329.7483277352822,312
329.7483277352822,347
344.1560348326394,400
344.1560348326394,385
353.77835143856817,394
353.77835143856817,330
350.7365669444521,286
350.7365669444521,418
367.4279917348513,393
367.4279917348513,263
358.1562420154222,383
358.1562420154222,377
371.7667590823144,392
371.7667590823144,358
340.8980764556338,415
340.8980764556338,367
354.38488774072846,336
354.38488774072846,366
335.80661661871665,340
335.80661661871665,320
356.10238616423885,446
356.10238616423885,320
338.86082262230923,368
338.86082262230923,412
336.2696706031785,405
336.2696706031785,386
346.33338442061216,293
346.33338442061216,366
375.9603157335999,345
375.9603157335999,409
351.72378138211496,351
,131
354.99481985225293,381
354.99481985225293,396
364.8251317855113,419
364.8251317855113,308
368.48029925508166,400
368.48029925508166,407
393.1063166619093,440
393.1063166619093,424
387.5502754036824,455
387.5502754036824,511
350.79196516292416,392
350.79196516292416,373
349.9161051967866,362
349.9161051967866,415
351.5403588162425,363
351.5403588162425,363
358.7614605145059,357
358.7614605145059,391
369.2617495314241,356
369.2617495314241,409
377.7721581601589,377
377.7721581601589,400
362.79150909348215,322
362.79150909348215,419
347.280771863254,400
347.280771863254,367
375.1043758330995,417
375.1043758330995,352
364.9164209406713,292
364.9164209406713,426
374.18563607252247,476
374.18563607252247,401
359.2845097506793,352
359.2845097506793,393
328.1840360575666,420
328.1840360575666,341
342.9100497650496,389
342.9100497650496,416
336.72738278417364,324
336.72738278417364,312
313.3134449760862,319
313.3134449760862,321
331.7483115894175,350
331.7483115894175,350
332.0704209327391,363
332.0704209327391,329
338.8142834985848,368
338.8142834985848,416
365.06225289703366,365
365.06225289703366,418
353.1633658783487,370
353.1633658783487,392
365.2481446228614,426
365.2481446228614,359
319.922109953612,374
319.922109953612,274
352.3655502347647,336
352.3655502347647,287
346.4739317688037,415
346.4739317688037,363
349.095946810147,341
349.095946810147,341
355.31268219688144,361
355.31268219688144,503
384.27130310432887,422
384.27130310432887,479
392.2736290674552,327
392.2736290674552,407
376.2999462260309,437
376.2999462260309,439
340.00188116729515,370
340.00188116729515,408
319.906545234736,372
319.906545234736,405
332.0455112854997,326
332.0455112854997,409
355.8174064069405,333
355.8174064069405,417
367.5318003238485,381
367.5318003238485,399
368.40315470453055,409
368.40315470453055,373
353.6395966654432,257
353.6395966654432,360
369.00476853751866,448
369.00476853751866,316
363.5453286719827,458
363.5453286719827,396
353.54198171218064,335
353.54198171218064,324
355.45592989192176,414
355.45592989192176,437
346.0490686046712,415
346.0490686046712,366
323.9653799537002,388
323.9653799537002,373
350.24603759090763,342
350.24603759090763,459
356.05645886850874,381
356.05645886850874,402
366.9199008917599,371
366.9199008917599,361
358.9017063284421,372
358.9017063284421,388
369.06205695369147,496
369.06205695369147,356
365.98968561450727,357
365.98968561450727,403
359.92862335676364,351
359.92862335676364,409
369.80667479510817,316
369.80667479510817,500
374.0116819408786,406
374.0116819408786,386
371.047957504769,424
371.047957504769,363
339.2086501975163,352
339.2086501975163,369
355.96801434032614,380
355.96801434032614,425
331.28675580502534,349
331.28675580502534,332
353.5478060918674,337
353.5478060918674,389
360.0861509097241,351
360.0861509097241,384
352.4077315523284,355
352.4077315523284,364
362.55753203775527,435
362.55753203775527,410
384.07350520988194,450
384.07350520988194,334
389.1919675904832,395
389.1919675904832,420
400.3693485751135,397
400.3693485751135,419
383.8109536599823,390
383.8109536599823,382
390.13774455027806,447
390.13774455027806,466
375.3088732237128,399
375.3088732237128,394
348.74588801187883,310
348.74588801187883,281
345.7902920497099,419
345.7902920497099,383
387.7037400900962,429
387.7037400900962,463
367.4254365852986,349
367.4254365852986,418
351.3249114698849,383
351.3249114698849,389
344.7816937725204,379
344.7816937725204,369
333.5935351931148,344
333.5935351931148,349
341.01227583025224,348
341.01227583025224,384
337.37629062912407,358
337.37629062912407,383
342.18701478137694,299
342.18701478137694,389
357.82543478852665,371
357.82543478852665,403
353.6423748593915,397
353.6423748593915,408
361.7394303702952,331
,214
331.7355044952077,371
331.7355044952077,319
339.41406118070114,361
339.41406118070114,402
354.19020805190235,351
354.19020805190235,423
341.47586264875537,406
341.47586264875537,420
326.0319884687173,355
326.0319884687173,366
319.7151504703384,310
319.7151504703384,362
352.95465715712305,398
352.95465715712305,376
371.4646946697458,335
371.4646946697458,398
340.58512506317646,447
340.58512506317646,313
339.46616890414464,323
339.46616890414464,399
371.8857051499015,380
371.8857051499015,438
378.0876477070505,413
378.0876477070505,447
351.81917300065214,447
351.81917300065214,441
368.8969099837605,421
368.8969099837605,408
383.8047127143876,409
383.8047127143876,432
358.3923592568128,435
358.3923592568128,391
366.78361804003225,430
366.78361804003225,395
340.9054933460343,413
340.9054933460343,408
366.9182982439428,407
366.9182982439428,408
370.92351384043405,366
370.92351384043405,393
380.2965997806592,427
380.2965997806592,396
386.3147213595963,419
386.3147213595963,389
358.48862592684367,351
358.48862592684367,402
343.7271110059689,423
343.7271110059689,362
351.035653995413,384
351.035653995413,292
369.1895857825787,397
369.1895857825787,458
382.88890198407785,398
382.88890198407785,345
381.1432557869952,425
381.1432557869952,469
358.5188747803529,321
358.5188747803529,389
368.390963998075,405
368.390963998075,387
392.3554088784152,429
392.3554088784152,431
367.1777326685853,477
367.1777326685853,380
379.8745805628624,398
379.8745805628624,410
370.7982262613085,409
370.7982262613085,444
363.6628481385,352
363.6628481385,417
367.15869251356105,296
367.15869251356105,432
378.15789239889625,401
378.15789239889625,371
361.1595276824215,472
361.1595276824215,392
350.29888223585834,462
350.29888223585834,369
363.4529613283405,441
363.4529613283405,430
357.8057888056936,423
357.8057888056936,369
361.7175315599418,428
361.7175315599418,413
369.7217037703964,355
369.7217037703964,317
370.18698692262217,456
370.18698692262217,364
352.9422187457976,384
352.9422187457976,292
349.00248238681974,383
349.00248238681974,424
367.8006739949736,404
367.8006739949736,338
369.59454447452174,379
369.59454447452174,347
365.99212783240864,404
365.99212783240864,383
363.7256942241223,425
363.7256942241223,402
386.3850740520648,443
386.3850740520648,410
372.9331075508733,368
372.9331075508733,410
361.5766977154027,427
361.5766977154027,380
325.70153451983765,461
325.70153451983765,340
344.1914835204823,335
344.1914835204823,380
368.7308512010527,353
368.7308512010527,384
340.46561148873707,365
340.46561148873707,378
353.7439400428095,414
353.7439400428095,353
363.2359430148648,360
363.2359430148648,282
343.7024876465388,356
343.7024876465388,350
343.779985937135,355
343.779985937135,345
368.1707943848412,384
368.1707943848412,375
385.4100148929518,401
385.4100148929518,438
390.866815179097,385
390.866815179097,422
370.6233530275746,406
,90
360.5133612480488,372
360.5133612480488,332
336.7958536824659,422
,94
331.69042048305965,399
331.69042048305965,386
359.69962163834293,352
359.69962163834293,358
354.3718891433991,373
354.3718891433991,417
364.1006372222295,363
364.1006372222295,391
373.3061902006604,359
373.3061902006604,457
378.7066760798992,439
378.7066760798992,374
374.0508172848965,381
374.0508172848965,452
370.76933435241176,400
370.76933435241176,422
359.7204981892272,390
359.7204981892272,288
377.0993121824445,426
377.0993121824445,375
377.31130004821904,470
377.31130004821904,316
361.2159242791705,399
361.2159242791705,408
357.2055336319661,351
357.2055336319661,336
376.36562629668094,313
376.36562629668094,460
396.85374806818,369
396.85374806818,411
373.0028038929543,417
373.0028038929543,414
378.36452376858057,431
378.36452376858057,401
374.19421332294127,412
374.19421332294127,386
361.0075138030103,401
361.0075138030103,441
359.8724422838107,334
359.8724422838107,420
342.69272316204365,384
342.69272316204365,354
343.57324519860094,372
343.57324519860094,386
357.4657272501313,410
357.4657272501313,376
377.3537330968165,437
377.3537330968165,352
362.3275381157058,364
362.3275381157058,402
357.8061675265038,380
357.8061675265038,364
355.25137046495934,393
355.25137046495934,365
353.2014923771884,370
353.2014923771884,355
362.255543589526,405
362.255543589526,385
346.0601981868547,336
346.0601981868547,356
355.5414400102868,357
355.5414400102868,391
,123
364.7269824632106,376
384.287663549736,349
384.287663549736,392
376.6241633074239,449
376.6241633074239,397
371.065528182774,441
371.065528182774,320
372.5982860174196,408
372.5982860174196,352
379.3456846939705,396
379.3456846939705,468
361.7765853202936,420
361.7765853202936,401
365.35218043691606,375
365.35218043691606,375
380.0539566520158,398
380.0539566520158,371
364.40219328058777,424
364.40219328058777,379
349.71564712769833,407
349.71564712769833,374
388.20584547785495,436
388.20584547785495,396
360.0296599913036,375
360.0296599913036,428
364.9738073150692,377
364.9738073150692,421
379.50062654554273,400
379.50062654554273,395
373.6804325109,412
373.6804325109,408
364.5906317152097,407
364.5906317152097,413
362.1510706554215,387
362.1510706554215,416
351.782726264986,387
351.782726264986,417
358.7465456831428,390
358.7465456831428,476
371.2602402125017,378
371.2602402125017,292
340.3120915501142,338
340.3120915501142,395
362.76645402223215,417
362.76645402223215,350
360.5877016716559,375
360.5877016716559,398
354.9864466094172,211
354.9864466094172,389
354.141509232938,309
354.141509232938,393
354.9908900213545,385
354.9908900213545,385
371.6397733612484,437
371.6397733612484,464
362.8969186854217,443
362.8969186854217,366
393.19962899287606,369
393.19962899287606,437
390.5697546311902,456
390.5697546311902,484
393.84013696560527,427
393.84013696560527,427
394.00057392522825,384
394.00057392522825,376
402.5342079081754,370
402.5342079081754,378
358.6844567918898,368
358.6844567918898,427
342.4658936938058,373
342.4658936938058,393
355.202704640678,380
355.202704640678,400
377.6982449479687,362
377.6982449479687,440
378.698987979874,415
378.698987979874,298
369.3156604902911,341
369.3156604902911,407
375.02708438270895,479
375.02708438270895,392
378.1034735077283,473
378.1034735077283,393
365.2868460407228,363
365.2868460407228,358
384.2506100393331,407
384.2506100393331,389
370.8130944970943,370
370.8130944970943,395
367.41745880320593,310
367.41745880320593,345
387.10782702024784,405
387.10782702024784,456
417.05938848376593,435
417.05938848376593,436
412.1614961304391,370
412.1614961304391,394
383.1063131253087,444
383.1063131253087,403
388.7448228320437,431
388.7448228320437,326
391.4606079351794,461
391.4606079351794,365
376.99210971694674,425
376.99210971694674,415
373.3011124470228,396
373.3011124470228,396
376.5962278587678,442
376.5962278587678,379
369.582976301938,411
369.582976301938,413
361.3046567587861,401
361.3046567587861,470
339.0031077511009,365
339.0031077511009,415
384.1738623016342,458
384.1738623016342,433
369.702355204698,367
369.702355204698,429
356.891040833791,418
356.891040833791,406
374.93251704859006,391
374.93251704859006,347
390.0897563110357,452
390.0897563110357,447
379.367094387441,370
379.367094387441,364
371.8543709474049,390
371.8543709474049,449
380.7932612043927,412
380.7932612043927,413
386.13745181000536,420
386.13745181000536,431
385.5839042838629,421
385.5839042838629,458
402.98540173980257,476
402.98540173980257,459
393.4150379285953,381
393.4150379285953,370
375.2471051037818,449
375.2471051037818,351
371.1221138691403,377
371.1221138691403,420
378.3811733448658,371
378.3811733448658,339
355.651862510976,420
355.651862510976,347
380.6103148166239,366
380.6103148166239,396
368.2761039825337,385
368.2761039825337,413
381.31000333756447,413
381.31000333756447,407
402.602294991622,447
402.602294991622,310
381.544247593048,305
381.544247593048,463
398.3780512098869,438
398.3780512098869,413
395.0647391961088,376
395.0647391961088,391
382.4715448439085,377
382.4715448439085,413
416.5088718398857,445
416.5088718398857,458
400.5897502720245,385
400.5897502720245,389
391.3339819129004,434
391.3339819129004,389
386.9149868909427,457
386.9149868909427,376
394.36896953584846,433
394.36896953584846,376
387.4633785198544,388
387.4633785198544,441
372.9486461031612,352
372.9486461031612,391
375.62265651777255,412
375.62265651777255,437
386.22110248589,375
386.22110248589,436
383.8655769763263,400
383.8655769763263,389
390.2822703194838,325
390.2822703194838,364
393.420478131152,468
393.420478131152,448
367.8671909918072,424
367.8671909918072,430
383.983444059516,365
383.983444059516,404
405.42185597707606,439
405.42185597707606,396
388.0768864052865,427
388.0768864052865,428
413.6632160815248,413
413.6632160815248,459
381.8595234551238,358
381.8595234551238,407
375.7462613222133,397
375.7462613222133,363
390.3144710006822,363
390.3144710006822,454
368.57890902062246,437
368.57890902062246,401
363.3185289390688,346
363.3185289390688,395
364.6262236954171,347
364.6262236954171,416
387.0367672328322,426
387.0367672328322,458
418.0172822792282,387
418.0172822792282,467
403.2313903366804,380
403.2313903366804,421
402.9385587753091,445
402.9385587753091,444
387.4831072906752,423
387.4831072906752,379
385.43887650441405,454
385.43887650441405,401
371.5673331880624,385
371.5673331880624,423
377.4110061698313,342
377.4110061698313,397
386.4005122207701,412
386.4005122207701,400
387.67702480413607,430
387.67702480413607,386
354.37947275504814,411
354.37947275504814,411
361.3693895841087,423
361.3693895841087,353
370.18647916927785,381
370.18647916927785,400
384.28612616775246,365
384.28612616775246,339
369.3011673009916,336
,67
348.80095298022934,357
348.80095298022934,394
364.68102053608914,354
364.68102053608914,398
368.3164161384393,391
368.3164161384393,345
395.39807080362834,402
395.39807080362834,450
359.7065118898756,410
359.7065118898756,382
389.4676793944524,357
389.4676793944524,453
359.65452148844383,384
359.65452148844383,475
383.0455252486623,448
383.0455252486623,442
358.11776168295336,414
358.11776168295336,395
349.5801201111262,437
349.5801201111262,305
361.3394885011989,442
361.3394885011989,395
392.55194552916174,422
392.55194552916174,399
384.7195885140064,386
384.7195885140064,384
368.525840702994,422
368.525840702994,404
375.475996368341,406
375.475996368341,420
391.3820271630445,418
391.3820271630445,418
390.0904825950794,413
390.0904825950794,496
373.1890347090034,348
373.1890347090034,410
368.03658314705007,461
368.03658314705007,362
378.2533305700259,415
378.2533305700259,406
363.6740595440669,406
363.6740595440669,409
345.87068256401744,347
345.87068256401744,467
336.2634026725956,407
336.2634026725956,408
368.5750360617859,376
368.5750360617859,419
,77
362.9712114944412,433
392.556556818099,430
392.556556818099,386
395.7683011458279,433
395.7683011458279,438
390.7212661513153,431
390.7212661513153,396
412.574542087997,388
412.574542087997,388
399.9525398914115,387
399.9525398914115,465
421.8477936676512,445
421.8477936676512,417
404.4440079667685,378
404.4440079667685,442
397.78066119023225,424
397.78066119023225,417
391.4084009496984,395
391.4084009496984,366
394.2206809635376,451
394.2206809635376,435
388.0931008737164,390
388.0931008737164,423
372.527428446358,368
372.527428446358,432
392.238774523836,423
392.238774523836,443
360.64447320274513,350
360.64447320274513,303
362.345536157115,457
362.345536157115,333
369.6685980117725,417
369.6685980117725,354
373.1762193451583,402
373.1762193451583,393
368.1725286161823,422
368.1725286161823,434
402.8651026891283,465
402.8651026891283,427
391.2797778771312,411
391.2797778771312,428
382.3235771861384,385
382.3235771861384,399
391.2137215505607,374
391.2137215505607,328
401.7318919649633,384
401.7318919649633,381
403.4405079314832,465
403.4405079314832,456
396.68767914407454,448
396.68767914407454,412
413.0631188227103,429
413.0631188227103,441
418.5885646352768,385
418.5885646352768,461
423.33713447093567,513
423.33713447093567,445
391.0409871975629,383
391.0409871975629,473
402.4783734732517,414
402.4783734732517,503
404.9695908160343,473
404.9695908160343,418
394.8036513774598,404
394.8036513774598,352
398.8021173993602,430
398.8021173993602,462
365.6608076402656,416
365.6608076402656,381
346.89646255264233,408
346.89646255264233,357
379.3504615568805,447
379.3504615568805,434
367.55745931199215,412
367.55745931199215,392
388.494777788361,479
388.494777788361,436
369.6321332953637,468
369.6321332953637,417
365.32288506082085,466
365.32288506082085,425
387.7668515207331,492
387.7668515207331,392
389.5265559508976,372
389.5265559508976,407
397.859937989791,425
397.859937989791,440
412.6977199709983,380
412.6977199709983,395
418.9391865813374,425
418.9391865813374,391
382.45163071108806,424
382.45163071108806,404
408.2872786440356,451
408.2872786440356,459
387.26648480857136,389
387.26648480857136,388
383.0852207804367,453
383.0852207804367,400
381.80821611757136,433
381.80821611757136,435
389.891315106296,448
389.891315106296,380
388.7269329797256,393
388.7269329797256,440
391.64181350105264,426
391.64181350105264,414
402.5215925138274,368
402.5215925138274,479
390.35498533758704,388
390.35498533758704,438
396.0247680728959,367
396.0247680728959,425
385.27540449863454,402
385.27540449863454,368
378.1254352115292,374
378.1254352115292,374
371.378573422016,426
371.378573422016,436
366.49774793955714,393
366.49774793955714,343
399.3945077824972,446
399.3945077824972,463
409.95125372226977,433
409.95125372226977,518
406.5087744540293,483
406.5087744540293,450
413.36181697221264,427
413.36181697221264,384
392.5993058028415,417
392.5993058028415,476
389.780865248241,432
389.780865248241,415
381.98641075919966,380
381.98641075919966,429
369.4042000919442,348
369.4042000919442,435
370.9638049379556,441
370.9638049379556,377
375.3900902227186,471
375.3900902227186,375
398.31031047969645,381
398.31031047969645,530
398.2796559325136,368
398.2796559325136,365
366.180524081966,382
366.180524081966,468
369.0158092601322,327
369.0158092601322,435
384.0060464904965,372
384.0060464904965,421
375.6191750231586,384
375.6191750231586,417
385.6791817570049,389
385.6791817570049,484
374.57724658719184,418
374.57724658719184,470
399.5533970619379,441
399.5533970619379,402
395.78831087222136,380
395.78831087222136,468
380.70091598279726,377
380.70091598279726,396
417.24095577960645,389
417.24095577960645,403
406.46119103514616,431
406.46119103514616,489
403.1461832157405,467
403.1461832157405,443
418.5007567724703,441
418.5007567724703,507
420.1753995491864,434
420.1753995491864,450
415.7571207595983,440
415.7571207595983,437
416.68686545155504,429
416.68686545155504,475
400.94594741149257,372
400.94594741149257,403
373.192626892294,441
373.192626892294,395
388.3628177362707,388
388.3628177362707,369
380.85319613910553,375
380.85319613910553,421
364.4201338273441,394
364.4201338273441,363
357.7157203847278,305
357.7157203847278,307
350.6152275395722,420
350.6152275395722,377
368.0427020928287,409
368.0427020928287,379
373.5872809380433,359
373.5872809380433,381
402.8338202711945,494
402.8338202711945,368
370.140943574398,422
370.140943574398,376
377.74311884187097,394
377.74311884187097,410
383.5316855862137,400
383.5316855862137,428
395.7442324611093,341
395.7442324611093,425
402.0799916383999,457
402.0799916383999,426
398.8338175367191,414
398.8338175367191,472
395.4142561769384,468
395.4142561769384,481
372.2259647976895,414
372.2259647976895,350
402.2204001206102,479
402.2204001206102,417
384.5301612707595,432
384.5301612707595,431
402.7720879025488,458
402.7720879025488,422
380.7762128649071,421
380.7762128649071,361
390.326107835654,380
390.326107835654,400
394.5322557109876,372
394.5322557109876,417
410.4593501454699,412
410.4593501454699,437
391.321581963465,446
391.321581963465,408
410.8788634307031,487
410.8788634307031,472
418.9410962370249,456
418.9410962370249,456
431.0263501587572,431
431.0263501587572,494
447.8760175101398,444
447.8760175101398,373
403.2276866300711,377
403.2276866300711,498
367.9473888303074,380
367.9473888303074,425
369.1411719677991,323
369.1411719677991,342
382.7350304521559,453
382.7350304521559,499
415.05670091604645,474
415.05670091604645,443
397.8739737766495,464
397.8739737766495,454
416.8904788672692,411
416.8904788672692,466
414.0838597731246,477
414.0838597731246,439
391.84237280482887,458
391.84237280482887,451
408.6766557515306,481
408.6766557515306,392
407.378566268666,380
407.378566268666,390
394.1230528124363,395
394.1230528124363,447
403.6661674476673,477
403.6661674476673,382
415.38136119840175,467
415.38136119840175,447
424.7539116465595,391
424.7539116465595,414
391.2923601753558,396
391.2923601753558,439
