Power_kW,RUL_seconds
64.61605283219392,459
66.10805001881215,545
68.16034418577007,457
65.06942950067496,443
65.72812983384546,453
64.29049011248685,462
67.57707217708426,398
66.33945134951477,417
60.38806671102604,468
59.69289576859581,481
59.79579322358651,500
67.37625491834154,500
65.69245623610372,532
63.95522997419593,540
64.56327243716675,490
61.93968286729679,487
67.34508123448435,491
68.84102364166188,487
70.27447823133865,458
63.843412013117735,486
58.887076402774326,511
62.87775278140773,516
62.023286736226936,510
62.44138233637566,475
57.838373949254446,426
62.228888660846856,450
63.00101775393469,457
61.924162350542645,473
57.42476389583638,405
58.10871334137162,511
60.7708554490728,515
63.515024262295626,493
61.48682458325766,432
61.77982888256447,449
65.37795447251402,511
64.18336078578695,425
62.11244968518801,472
58.68026732499261,462
56.77478512037007,519
61.28903530500556,383
66.75557633057673,388
60.94369175224104,452
64.58748166087906,504
64.8681896363904,477
59.19627816391385,570
60.73395059104198,489
62.29781928665443,478
63.98428746357822,537
57.44830162982306,437
55.95538527022391,618
60.01367889849162,542
61.02565308318079,454
63.81957074301408,498
64.21797569456693,489
60.80995517401018,479
58.40435720908005,488
56.55287345460373,479
55.51905256410888,464
59.61690853452001,471
64.9430800377849,499
65.01558425750629,449
63.79494982553967,468
59.23254047600987,509
55.7819630596101,477
64.87797214541125,489
67.06671657611604,528
64.1955830543123,426
59.05991337343095,464
64.8362559945888,478
66.48197459488446,443
70.51224360524405,486
65.6190113372133,559
68.35664383565361,464
66.59137103823326,449
63.33042669001845,525
57.83759650854476,523
62.58886481244185,519
64.05642067806619,511
61.8308928893212,434
61.75036005723589,503
63.52908068756936,456
63.99612276101456,121
68.2923396743524,503
63.21822263387647,375
59.30947215213376,522
64.35476342279898,512
67.35462362148928,444
69.62461197148018,439
68.87656454973762,475
67.4617414028507,402
,467
59.075078816580735,543
57.64634658809356,425
59.85323816084402,456
58.63079162105698,502
62.609446735420015,438
62.71954279476621,395
58.11870983053566,549
62.61567577478594,500
62.28053054202652,486
63.1497019351668,416
67.57831070530104,516
62.55926983307978,549
62.44763735438918,462
58.10454950781068,473
61.4575462426894,481
68.66820132519007,513
69.75036963287702,516
62.17031879486992,474
64.96437857738236,460
63.07863852037638,520
60.22850868955297,389
64.18707456457759,129
62.67570206319892,512
66.90734133816696,465
68.37738844059612,496
64.33894440191449,478
61.84624370345686,450
61.5832498018242,472
59.121735614529214,510
63.150071355865386,531
62.64584271492292,390
61.50349126307959,486
66.07310679722374,418
62.16297961264972,449
61.6220512114116,557
57.02856241833574,508
55.90946106605188,420
65.42444552538669,516
65.47451905170998,496
66.89558364548056,495
66.66840450844255,494
66.59489794950602,492
70.6687395073448,484
65.45144278977676,530
63.47809377166189,539
63.43581846044459,459
63.455904294536126,438
66.06188689561577,503
,518
61.307943158944944,483
63.59247759843215,534
62.890246939152746,471
64.1709853990877,469
,451
57.84348367146476,455
61.63814977246793,471
60.95070681086834,414
62.27071619692484,440
65.15336036149102,474
64.88266924637757,528
59.26340316935365,501
55.38000942726127,500
61.14318917123255,492
63.929972459656135,475
65.13378211445766,495
61.56959654744917,476
60.33664087330204,528
63.97684723633404,511
62.485150398222856,517
57.5764018667891,496
56.058836149169416,435
53.713224634060445,473
61.4592248396036,493
61.46656680655435,416
59.33137517417846,522
62.00067218784259,489
66.90752883273231,413
62.65857597989567,477
64.77426773401558,498
60.45696751667605,475
64.18546311696717,505
64.64831980321283,567
65.49209851420845,401
61.99418442634094,432
57.33600333641528,457
64.33541311214627,462
64.62222786571958,444
63.15336096588038,453
66.68614346167868,474
59.22429522110136,489
58.45413841237772,501
58.76211561971947,587
65.03456109851828,492
61.62414362633182,524
62.022950717529575,498
62.21277916936681,479
62.40892039227126,495
61.43783690058753,514
66.42029759235774,419
62.05004873485389,481
61.27495351959289,540
61.98025523352014,582
65.13607130270367,515
62.76963558616647,536
63.199271232945485,538
59.1171099218506,481
59.46692277408026,465
55.92911720584242,547
58.649664864736856,591
57.90953108588858,479
65.33252259580567,501
63.784793233971726,572
68.32068669532948,542
66.67372011688624,445
68.74515462865726,546
66.7143396093905,496
68.97097561917185,504
65.49804723146991,424
66.07566335900485,486
61.477626366801786,481
61.70299897257863,517
61.16307213626633,457
61.025326704680445,410
65.42267577954782,480
66.3916248983505,506
66.59544167319154,441
68.24553697811298,471
70.79957173152026,497
72.86139278689924,497
66.98856778175762,496
59.44463321358101,512
62.1064374244945,497
67.0044959980815,505
71.70324349625123,498
70.15532603797138,524
69.25287871519485,549
67.1330633701794,443
67.90239736909062,510
67.13644203914441,92
63.601527515521134,541
62.25404442581888,523
60.439188215864085,470
56.04602677996284,478
57.0975079493941,498
61.08207426199185,426
64.51971738966508,431
62.56493091355106,563
64.31932555015223,478
66.82069839538947,595
64.13367451153931,524
68.6377770945682,482
61.84543104858928,512
60.106849867092045,493
65.55926036026838,509
65.34265136483799,450
63.76826431316141,529
61.37079535717773,453
56.25471783015599,497
55.85301849494263,435
60.45511212453936,451
63.06267764192711,458
61.41158121356767,444
64.17507043288506,507
67.35506823887575,58
62.58531591024989,464
57.36719807418704,513
59.72892263151523,509
63.52701773228888,478
67.13458394757926,523
63.87274247358992,469
63.47097431451073,464
60.35995597702231,550
59.24007335222719,443
59.87869414606213,503
58.65109712732382,508
61.573435645020254,461
63.309948720977104,452
67.89486036976962,512
64.7001558313764,454
62.44523269522765,501
62.60565247033692,530
62.67391300161534,431
65.98050310279855,397
62.743447807859006,509
62.54014097609356,485
63.64567799405164,448
59.929640384081374,472
62.67004427129238,500
65.18395334141286,461
64.98521183050322,448
63.68164915642876,538
67.73225729380816,519
70.49856531916149,492
68.83879780161828,502
68.79423436751934,477
64.01913665923932,489
61.58481275544238,587
58.10992862685697,515
62.70018082882952,507
61.31027291601712,424
59.78596871784463,522
61.20209645747526,451
60.10377058342626,496
66.92005962941185,479
65.60666553983536,474
64.69365799563745,509
69.94586988969616,493
65.27299925991018,557
64.40670538246601,426
63.96795001243063,483
68.28338087889556,479
63.211828891621714,496
61.85951329129991,501
57.4285503825211,483
64.6654322623382,511
67.68609553736985,481
62.41547842822224,542
63.85880821947144,480
66.25854271471556,475
65.31866355058436,475
66.33750504251148,452
65.9169204568254,528
63.16044045276827,513
61.18110415012822,488
63.61766454452631,577
60.92591054421979,492
61.38422903109312,551
63.12971952822406,436
63.78262476313943,534
59.462007067984246,552
56.538365539027424,470
65.95853882198524,469
63.42966446869586,492
63.66279078130269,434
64.61545900322501,447
66.94508790103505,499
63.58389018552039,493
63.75674383634092,499
60.67839571329056,531
62.22719040493679,564
65.12470658982329,582
61.60073582812343,559
68.23948619272163,552
63.104251924025206,491
68.10167734899878,532
59.87972858375461,541
62.2986314839362,439
58.19389501654209,504
63.81490697715151,456
63.6701736088714,521
71.06322149973781,482
66.1864879382836,538
61.77832930540903,557
60.09115897053582,541
67.02703938592538,507
63.30046522049188,402
65.06724964450416,482
59.73693451923413,489
59.56925473399403,471
64.32517367628726,486
64.97658752346258,408
66.13092624685278,490
67.85238459641549,490
68.14017411872834,530
71.23628446056811,506
65.91171366632734,498
63.73341865742107,538
65.80176585860534,506
59.45478810845703,491
64.00842941579057,592
66.99902687018006,530
62.765763456777286,520
67.03908008511843,468
66.72913400893246,532
63.01561160548221,515
61.40056529575746,542
60.7027334866992,464
57.97970960329516,482
56.94164516424664,472
57.52332251097102,537
59.84494177677348,440
63.20876290234316,498
62.93386363913932,450
59.92539967172037,407
65.75857450896464,482
63.259506972706106,479
62.85225621526544,565
62.53518763116406,520
61.99815829829989,444
62.94102932212289,434
66.47224364929201,486
64.82140498137862,559
69.62629678060102,510
62.170936935510014,508
59.69180624075402,573
58.95186962900633,522
66.49838189410893,483
61.90307613163943,496
65.33611496696052,456
67.87504647978412,475
66.3823670204884,512
66.64149457789235,515
65.40042035523595,528
69.85183778764934,590
72.67915232072733,510
75.84111356831443,510
64.73988652057017,547
65.16570540747144,490
65.67725323020657,576
63.608651020337646,538
67.0347228027489,535
67.56282252248283,452
66.82502087702191,450
65.99172612705405,585
63.440512742741525,476
65.66820533346595,449
62.40450026231991,565
59.14994771458474,510
64.43573243301655,544
65.97950252208659,495
68.48583577654126,529
63.90331026084619,565
62.59383908741329,511
62.834543494437234,529
61.01171740905875,537
60.30021150898466,457
64.48453842095297,506
62.08299556803298,490
64.13338548256777,517
62.32428074242545,487
68.84639765271827,461
63.70920985629138,109
65.50441668840506,144
71.40533755487587,476
70.46670735109873,476
67.50433462598228,468
72.02858091868515,530
73.57840068751045,472
70.31715413791804,499
70.95674757201544,163
69.2888045816216,452
69.66568668370151,528
67.6610054628447,461
68.15769284760009,516
66.4258649096019,521
64.98997275890858,528
63.31372329641106,532
64.68497066922684,477
64.65844773854,466
66.03246959211855,451
67.09019881489678,445
67.97574496213213,478
68.92249666924936,567
66.3364218826092,537
62.21340744812802,478
67.39458642418296,461
59.52260738606452,452
62.46461359784115,529
63.9216905375916,565
62.540666121840346,430
64.8244758002752,547
61.985137156513616,513
67.20118591123801,583
71.33624493398631,567
71.68029885473752,538
66.0947570145189,565
64.96336568275206,456
65.1729878435593,447
67.13315061986765,467
60.23300216025417,476
60.35527345618007,498
59.02223835662659,463
63.432472160883634,495
64.46152331298363,476
70.8737417398268,477
64.7919368584109,526
65.78893127258253,457
67.66181725723902,391
70.76368323130315,504
70.95612653218456,516
67.65371339225813,515
71.94318800401204,514
66.83298237129075,509
65.62317032578113,492
65.46157771101342,561
63.777277357376285,524
66.09933191592172,519
64.93434868534872,483
60.517972270432494,482
58.61702027496744,566
65.80525076721828,473
67.81749475210108,495
64.3699661127538,586
62.38199683319598,495
58.90393932729349,497
60.86222719748726,540
63.95575888189135,479
68.17227722773748,452
66.68895588892173,511
68.93331845577663,538
66.46553052054219,505
63.81885765698437,442
68.74326565294336,539
65.77979728059158,493
68.00928023168575,497
62.829242553903896,555
64.2713854675692,527
66.84362895813118,522
65.49237843823089,523
62.99812887418163,431
68.43140765567418,524
69.41635628376902,453
61.83077544295389,507
66.07140827676615,446
66.13613817214582,415
61.35527322566487,408
59.4560604982325,471
58.310392461829466,526
59.84286444022939,535
62.20913103153485,498
58.09336151833426,524
63.65112976477759,469
60.79085540020686,515
,522
59.04269527232873,465
65.90447517521262,482
64.20133976714116,539
67.67359022092194,524
67.93416450509501,516
72.41669345610029,485
69.49337069507932,448
65.10688925916521,465
64.68320682855318,562
68.82250043952972,553
67.31149437727008,507
62.21229540936727,518
61.24210931914939,592
64.18501018731605,552
,490
65.36427580646559,541
65.8586984055962,474
63.64583777482748,491
66.31840296544014,443
70.4677467771706,509
69.57442279621004,490
69.11505031223777,431
61.57002316743564,485
66.16107664281448,136
65.49151452876374,484
72.83263430741505,490
65.31826178319946,448
59.794558696953935,547
62.44514050635608,488
65.05459193192375,533
63.85233885155858,472
67.19492565284725,498
63.71535814448832,481
63.9635773415802,502
62.84588941590028,469
63.64925817388258,526
64.06474290428564,526
67.04330320268072,487
68.94372851404673,467
71.29777466102027,492
68.92978541819203,552
64.54310640330182,495
69.56197223393659,482
70.00682554229478,490
68.1208526619927,510
67.94740398812971,464
67.40194762812966,455
65.92858489911256,394
69.31772597550798,547
67.83505185520193,476
63.94844610950292,512
58.70061963814765,487
59.664303787562986,602
63.93031645430339,497
66.11037658443988,500
68.84838740020781,497
60.29762573089202,451
64.15004984266415,410
68.83244909461084,464
67.99483482192173,471
64.79059805675583,483
69.7667851196599,458
71.09500904466505,497
64.46225219577956,551
64.25287304472737,479
61.53557902700668,509
61.48489251370721,555
66.13861612291551,461
65.67995933804656,435
69.59305458119451,434
71.52647382796869,505
69.27224519917354,487
68.22429433495095,503
64.78858562274215,476
69.48988824575429,526
64.9783106043775,583
61.51671186106567,463
60.60057195947984,489
62.45025386880202,467
63.10782624741817,462
57.73760187729312,562
57.23794790182512,435
62.71877466361917,548
58.7538502397779,532
61.6830608267052,534
63.47222806276312,444
63.2751952318759,461
70.23636991320289,501
69.04480078991722,492
67.18816884682124,467
68.1690560676236,507
62.94900366676744,495
60.77181342098945,531
60.59818996305402,463
62.15649021878637,587
63.391852220757976,532
62.127793536827696,494
63.92580779454786,510
66.48992481885574,479
67.8754346667003,516
70.94951460787607,525
66.02532624784195,455
62.22065485946506,535
60.18416733180111,453
65.02280387760707,514
67.14681141866915,544
64.81672535110268,510
62.39746907122613,570
63.67595394124504,589
61.36036477881921,560
64.85821400698758,515
67.87797324789612,430
65.62757407319977,513
63.05583609768993,543
66.12177392135455,478
65.8269356248384,423
63.99446975337341,467
63.13033272812935,473
63.473944448942696,479
64.65136239772208,504
65.44616727117888,565
65.64332382398283,504
68.08864353932256,502
65.68597516619532,444
60.39840786080031,611
60.08990027578696,526
61.86799527997168,502
68.74319647481,537
66.4897653779992,467
60.17130463174629,490
64.15867260472953,499
64.62808819940804,518
65.26403028334428,556
63.97478370076742,525
64.47323933038528,450
64.87078219591503,558
66.58420984750705,485
64.34449843488633,500
65.73991607808452,436
60.711423762498335,471
63.61675255210352,449
66.26328928919183,432
68.69515279353868,491
66.81878690643741,489
68.13591051693639,548
65.74383647657686,550
65.83478150262083,543
63.81594453080622,601
65.32559140452831,513
65.23782573955522,510
64.00133196334717,540
60.915829133234986,462
67.02555189698512,496
64.88516905949318,550
59.23667372394517,515
61.095737394905,487
66.96655026873529,523
67.1973575149281,506
64.95733240528968,421
61.18322812621336,461
60.44828636423091,514
65.39287856442371,580
59.71275223285606,502
65.86537211426231,452
59.30828471529795,500
58.40497715856675,547
61.09189214028741,525
62.42465762880608,516
63.6658018509267,561
64.77908441486876,564
61.60072277843543,422
60.2331085343711,526
60.25406061065984,457
62.26528969855909,432
65.23300307066428,532
64.95615704839162,448
64.89553375741764,121
70.05118286571083,429
69.0652823552102,487
74.09957559288654,499
70.46732760846774,440
66.9058919855978,490
68.36766126923445,462
64.39439855313174,521
68.54926044252245,450
62.7785134890302,494
66.33197296551036,515
67.8459472174881,461
67.52810334924492,497
62.80027739287189,513
61.02324804653927,442
65.94412775255037,539
63.11438911710833,586
63.789121140850575,539
62.28070480705327,538
65.12175754290492,472
61.62676173221134,523
63.13648934048272,526
61.147455596233534,569
63.5026361681898,87
65.17437648609585,549
64.05943775542542,542
62.72959350452049,546
57.35019226962605,568
60.5994115506444,479
60.87339948803892,548
62.74551669468953,578
67.01227579718426,597
66.58274088809621,525
61.10654047632029,434
65.35207510302057,481
69.20109817170297,499
,463
67.26076971493704,491
68.68549231738064,522
66.42291115154772,511
65.03370492547856,507
64.64891783910973,515
67.73781957120039,465
62.47405605740769,554
58.49520720859631,521
57.60228063857026,506
57.12121498670336,515
58.01822036591478,503
60.892288016057016,470
61.09392295929602,510
66.69491759610816,538
60.70627123997443,498
58.79989635104644,568
62.27326896939146,495
67.75585718028718,556
73.25236087235528,504
67.92647337865421,495
69.11123615058119,567
66.71467704662318,574
61.770664131301416,541
62.52199553089381,523
60.92937485528104,523
64.36586321793594,514
65.3603116161535,461
65.44662839551516,510
60.90168022824898,464
58.82648130600105,488
65.34846986797172,461
62.3276454530832,406
66.44241053848788,484
67.64506199876983,519
62.78465616620383,501
60.03854522273982,477
62.009321484322726,493
,529
66.7529614066746,565
67.80439427519134,406
66.14588583806851,516
65.78216657231502,501
69.57250617015218,481
65.78652463817961,553
67.21632757788876,535
66.37579280483592,472
60.41362337001024,418
70.07111401051418,565
65.93802581788451,496
72.31258528062236,488
66.72825238180187,506
62.25044172824223,511
66.71069747073228,517
69.16926082686687,479
70.53776713628443,549
65.0865962957724,566
66.77911678874587,541
66.59177672634051,473
64.45425832683121,570
65.36558309962686,491
65.3574218814924,485
63.53513437953709,457
62.1126506585046,129
60.33255238511436,494
69.44739368414383,494
65.11887062274414,523
64.84959525181375,498
62.9225374127606,516
59.83691319777905,446
59.0148456626589,592
67.80302319150127,542
73.06723207523733,523
63.75383024868217,506
62.85597273330266,562
63.72587822756556,513
66.5830811883511,518
63.51130287965285,517
61.03744525952137,552
66.30447076960456,455
67.74856133370356,457
60.07514993020902,487
64.12849379906109,458
68.90927706522163,523
64.90206667937093,438
65.22714748388017,452
63.251836604671134,437
64.38179883120527,519
71.83428058063943,506
69.81672377765231,545
63.93909665832079,542
61.26755549180725,524
59.14577523611518,444
57.07896955924754,460
54.62509225366824,439
59.26875935701048,455
61.62538910519123,453
63.79250021254961,444
62.14566977024749,512
65.5963374433758,436
65.24116893503967,421
62.538657707573634,543
62.82806033009793,464
67.86072773085964,569
66.70331932805222,519
67.24053280664384,462
69.15886969174825,481
61.55944784894861,490
57.44705545162923,560
60.8357420359946,484
65.74557262818112,597
65.39363810793924,498
64.18590086349157,565
63.35224384183068,476
64.91439433937835,590
63.70105107488248,544
61.15315659984242,540
62.83730846139183,456
63.56417633172973,530
62.48160476655305,432
65.79474124156752,536
62.61734034369243,496
68.17663553666458,522
63.64419254667196,538
61.45922163476194,513
65.922002298537,585
65.50360232742501,520
61.8660676841373,587
65.10353104229607,530
65.4272824700374,557
61.972156513208674,528
68.3768267331896,542
60.62346546996549,519
61.62977506334194,445
61.942087610908914,569
63.413033997512365,466
67.66030139319524,508
68.25708626750709,533
61.24309439228603,518
57.41091269368535,491
59.37427260507596,464
59.66229382772403,468
59.393934264837874,434
56.80594493007155,465
61.07491414750508,517
66.51282666274602,506
61.76414438873896,540
64.76512961174878,521
65.05559636967465,567
61.17828880655858,527
63.86652635104534,555
63.15972303235623,513
63.18863696141037,477
64.22729363972027,444
66.51486784879195,531
63.0732472430736,464
61.97757236192304,485
63.10546344603417,467
62.81483883246487,522
63.54765936307437,521
66.5006264212033,531
66.26770954889679,604
69.79791569918773,486
68.61551404577366,551
63.23659415231267,407
59.3736850872758,543
64.55394269889499,488
64.01025158347578,526
67.88831293024305,513
66.40805003315785,461
63.18937500334883,167
67.85410152450345,591
66.35271927294903,539
69.90194631891949,85
66.08572413536683,496
64.21819749351663,522
61.535364133654696,485
64.45054897477426,500
59.7723734992025,452
69.82265781009812,485
62.4258119056334,429
63.05922056914373,421
58.13247632699285,518
63.02645802686375,540
58.99004184434716,534
58.18425506234723,424
64.89549396301187,505
68.1916861711611,427
64.31687543278143,514
66.05969141816384,450
63.33287395645306,446
64.26974654157212,605
61.94387014975275,570
62.03861651135892,495
61.51332486235048,509
64.38541435696003,475
67.52007998732137,402
63.37782735448956,101
60.44897844431539,498
64.59960786566745,475
,593
69.08169942437475,498
68.93821091708207,463
63.87619944187823,496
59.840016424928045,478
57.92810484622673,415
62.71378889792573,510
62.193181133544336,460
61.50923112151534,514
60.6910651605883,525
63.05188225233,570
69.94356317133507,526
64.85196987054604,410
62.97969096211692,457
66.75609707651763,469
64.04858728653933,440
67.20701862023628,535
64.27758786688744,413
63.63765375287278,493
61.191890818814365,530
58.99600898117954,466
61.2322705760761,507
59.91100860453389,464
61.31379716596897,451
54.41599875707065,496
65.09313797100953,423
67.1500752275619,495
63.53457502971307,487
67.53867588038595,501
70.52591973457,472
64.97575389096998,469
55.69286560951072,538
58.43271330196696,556
59.108311193996855,458
60.22255863726556,446
64.81917090211138,488
63.40837044443127,470
65.72785435934617,510
64.7223332155836,442
63.59594175806365,564
60.395998843498056,428
62.98415247398364,467
63.28037528129354,413
67.8993241725128,504
67.59953890802265,511
69.81313281542204,465
73.87106708089928,529
67.10593248873096,486
62.59679417961145,533
61.86561181793636,485
62.32738022490645,455
64.82452512085067,486
62.03518862705316,563
65.75560905749114,472
71.76380258869484,543
69.42587983002629,396
67.59505055264867,480
,582
66.44714761691485,532
65.3723571139182,518
65.95113377520903,443
64.581642023298,486
62.68460392039346,579
60.83243692817123,496
58.9361773936747,441
62.73649729346805,507
59.5310331697778,489
66.40722788784444,552
65.03141706497262,495
63.30501853378957,509
64.77856543238615,537
61.44499512353416,492
60.6125618468597,558
62.3063589376299,472
66.53337659655064,572
61.22543924162244,391
57.69794213017908,489
62.92032066589719,462
67.29395576615299,475
62.455782033041416,520
57.23181871997699,463
61.54947649706021,423
60.375273019067485,502
60.920412574823885,600
62.4031787532832,492
63.30314386552818,421
60.41977145982413,594
67.37390466557144,498
64.65047939128397,504
62.07065787230393,538
63.62326413718282,564
60.62137156551882,490
63.48450419899157,474
63.47298158837029,447
63.02734821914032,515
64.0794905507463,515
64.30438117058367,550
68.6868685763255,503
65.91509536977162,526
62.927750336265625,478
56.34173776088925,536
64.11956271499825,494
62.39616168049391,492
62.81950097419025,524
64.55919739652306,534
64.58985904945423,455
62.58960729567989,523
66.38468375957774,486
63.20477093083968,445
58.78740032053961,478
,444
61.97156672760909,532
58.26245788619731,470
62.768046662657454,510
66.60206007937524,550
64.38297539993573,548
66.8387702504753,461
69.94614109167132,494
68.27899198874826,543
65.71023939889339,530
61.35843666112618,520
56.93651249272786,577
59.71620979665313,504
63.65721194964024,522
63.8146246166852,524
63.35923502898893,555
65.55062509818006,555
66.20273529926278,517
67.1011618886019,544
66.89085710711578,541
57.044480991693376,493
57.14164722477289,559
57.95079411537896,507
60.2134074455947,551
63.16725345882627,487
61.968352422377045,537
58.75285635134284,490
56.82192613804064,494
67.95871998712504,469
70.67564772828253,511
68.37199422049898,521
67.90781263491854,453
62.31566460822479,512
61.61174355190282,545
63.5706154333221,505
62.77198940542289,475
61.25451784847663,485
63.68287336577763,423
63.94427027522768,491
67.2578162734924,515
71.27993860538815,462
64.71832526654399,118
66.07697122377995,411
66.43967418307751,435
65.98460180486018,467
68.69272835206048,493
67.61624447894695,494
66.79331903376585,564
68.0658565749842,515
65.11811300014561,478
61.96832759412357,527
62.69092577007444,482
67.04424484324653,493
63.711026658198826,520
64.6949554708322,492
64.17984980000026,477
69.84096385515555,487
66.60307477947791,542
64.67932769146597,547
65.51500244868987,509
64.66085149929418,515
63.99257685372299,515
62.404232894021824,479
66.63439842270164,498
65.26322496065544,526
66.7597991993313,450
69.78602547035113,398
63.15837144101646,476
65.36346230082637,531
67.40282714464495,535
66.15070761502488,595
67.43787723812508,512
67.43969087619463,529
65.53474094803842,527
66.56895661364419,556
67.97061083377321,509
65.68024221747501,497
62.16028302587685,514
65.35276877428876,515
61.11395692440048,554
62.595167689592735,592
60.56210668651752,116
64.23269756869652,505
66.89384777495508,526
67.9482609747284,429
59.12374220648029,513
58.73263184765766,605
60.05514840673875,515
65.14306731346764,518
62.877240369114574,451
62.57287354151448,530
66.6928623665399,475
68.7263942220697,532
67.92025777954805,506
66.73554038743015,510
65.48821220983427,530
64.37597465034706,511
62.12477490846954,495
63.46934436410863,512
68.8687796716217,502
63.02184337786476,518
63.06319443838903,523
59.42110333004355,485
62.27001766870367,547
60.55796488831261,468
61.74200349383843,516
66.04627534394041,466
67.11995695259034,473
62.86231851592815,551
68.13430542778026,514
67.49829956013183,490
66.0533548591279,531
64.2092780812096,547
67.07662192698659,508
66.59028849127311,458
63.88330807488408,187
62.28229013521602,475
68.70987592981032,563
68.5730749755913,471
69.49104944051416,538
64.24533860519345,538
60.33114252101348,453
60.10557477874077,542
63.76792805077439,513
61.14652466062982,502
61.15450553315198,491
64.09800932931134,498
64.25516779210837,454
60.13934229036773,471
64.14822669064776,435
68.4097984349056,547
68.22887116139188,494
72.49324120969644,431
69.17409871080895,536
61.32661122278439,575
66.48195463217036,538
72.10751475773854,535
67.69678432888325,552
65.65452326511637,503
70.128394693231,531
68.69342782724898,481
65.08095883823913,433
68.32907671279573,441
64.91845481562102,485
67.58938374200831,528
63.86083898659757,513
60.30903991614058,499
57.50902137344733,483
63.14858375130744,555
63.36239608517429,525
67.53816193059463,389
65.3395231784459,430
63.8301448688168,437
62.032595411501845,525
60.121476703960816,497
57.912114756712384,531
65.01901536875572,458
62.43011836064522,547
63.167958629301495,448
64.80255427697924,456
66.27673896289487,413
65.81160427494636,525
62.40851329764222,528
63.56639995481339,508
68.41888445249253,425
68.59138512627801,526
66.93797259148072,462
66.83562483819787,536
68.72865273366811,585
60.41180010102326,476
61.93019070210696,447
57.08276479403458,541
62.98567706948249,515
60.91151327317298,550
61.67505178423939,449
69.61924587579166,475
65.30952313771944,503
68.58685674033505,445
66.35929754861034,499
65.11249917616325,542
59.77749474460151,515
59.08305107669337,479
56.00787434845658,469
54.689823953897736,564
55.386254042724,526
60.13729287424326,562
61.395078582017646,502
61.612608785815134,527
60.99574576426681,475
59.53932181121039,571
59.32923827001756,526
58.15158129402344,477
64.11731559778349,506
69.94392243998487,493
69.1893106482854,507
69.62259426909547,493
63.62212533876601,558
58.39937687153195,537
63.29290722031072,541
64.70555245955926,575
60.95963790359763,428
66.29415372823892,480
60.71642089197814,519
,529
59.868401098167176,567
64.51046360280857,518
62.54596925746944,553
67.97784265075458,398
66.96812648751843,515
65.05426012489883,544
62.419086708011015,466
62.19762267723437,534
69.7898958661595,481
69.92748552395238,440
67.57318431759998,521
69.36003535095523,540
69.05191359717722,487
66.69616589176927,479
64.05746827177758,563
64.74076381248456,529
64.40583656211456,461
61.15676261173095,534
62.22785550636038,453
62.01730701504064,520
65.45118007405839,586
61.03056287626385,474
,546
62.204709905093885,510
66.3949627087003,517
65.43200951118706,438
75.34501106881453,462
72.02770663042499,461
67.65730044491424,510
64.19046040355458,505
61.17075980795112,552
61.897295484676086,444
65.21809474046988,454
61.674139058456674,455
57.85364849657044,408
60.89237141762528,496
58.72993774266838,490
62.15725743775274,533
64.42370299214981,544
61.05811453656791,560
61.706317738981525,556
64.63732504590575,597
65.10135058155224,510
66.11486594464067,523
60.69989252205753,528
61.06217219148793,567
59.84347421190792,449
59.94588770824223,449
61.46152935094178,502
58.14153937581416,522
60.03698959708423,555
60.98097401075252,517
57.768879099748304,481
58.54060568448185,473
57.73937617484609,499
63.17375751995332,600
62.02634167870355,532
62.93584292426035,480
60.26079019863478,544
65.3298273231012,544
60.979850135258495,490
56.99847343372561,532
57.48010636423092,526
58.02697573502407,448
54.575663348255766,517
,522
61.69959249871086,527
66.6966132756523,105
63.4918941073885,487
63.16979294830016,536
63.45590497243065,548
62.21162640851053,541
60.38590944876007,498
62.87111047807512,549
64.74685455366154,552
64.50626767957007,492
65.37799302192846,495
62.29782420569047,576
65.18600292326322,551
56.53733519456336,503
56.33538117212985,554
62.34969649669599,526
63.81570589339214,453
64.35839382114874,501
64.55607839831133,463
63.13885172789012,557
63.68804987586962,490
67.31669550707925,501
65.1987511650955,463
63.63231711082352,523
62.900442673889565,548
68.65469095279752,521
59.7929865713019,468
61.76808213996718,507
68.87572658208958,545
64.52851786603804,583
66.82820359427872,453
67.11371115869267,508
61.13636170650356,387
63.65020307908328,469
65.84548130281584,496
62.85009567153526,484
63.29479123529172,418
63.14318643576447,522
62.643408395080925,494
65.08958782057238,492
60.42993872432681,488
60.5860098957407,465
65.41570998832813,519
65.15174996388845,512
64.50053352796309,418
67.17055388348156,495
65.67402853891559,465
63.176065391852696,536
61.16483841736382,530
63.99179340572311,514
58.32016761895835,456
57.83936684041173,486
66.94952719029068,486
66.60237319126786,434
69.20803370202506,507
70.19237905730895,538
65.33574184181386,567
63.11549916034663,537
61.42446050991395,541
60.01135355939138,511
62.64292116449133,455
62.02717258693188,485
64.2601708246595,468
65.35223182904778,541
61.05291640569745,478
65.45377388584635,515
61.88814679914242,551
61.69362499906818,414
60.89320950688429,488
59.5088814658824,502
60.13960195060655,490
56.42963726984655,441
61.46300587720383,486
68.17062029571927,440
66.35042702632522,422
64.69826355409255,439
64.25766404481088,476
59.30610408861755,452
62.5105254564502,470
62.19640033735905,558
67.58265992771267,503
71.31128633953101,502
63.28100666625667,532
54.44225917724184,593
60.28049268339515,446
57.812836698155095,466
59.53571045132828,568
58.811135615094486,530
61.41695545164644,551
68.6422247924519,548
68.19519300584723,533
69.02818175278519,491
66.65430448329292,484
65.12658040399657,516
67.95912414637925,530
64.22416833447977,541
62.55285379023668,468
60.19151780669933,520
63.92038349047691,518
61.309455407712896,517
62.05485577331578,560
