BearingTemp_C,RUL_seconds
52.00281707466971,284
52.00281707466971,343
52.00281707466971,385
52.00281707466971,379
52.00281707466971,363
52.00281707466971,337
57.03631000725836,235
57.03631000725836,270
57.03631000725836,343
57.03631000725836,371
57.03631000725836,378
57.03631000725836,366
57.03631000725836,373
57.03631000725836,345
57.03631000725836,400
57.03631000725836,375
61.53312864864863,344
61.53312864864863,373
61.53312864864863,213
61.53312864864863,333
61.53312864864863,305
61.53312864864863,337
61.53312864864863,348
61.53312864864863,378
61.53312864864863,337
61.53312864864863,232
53.4872306975089,359
53.4872306975089,319
53.4872306975089,391
53.4872306975089,340
53.4872306975089,292
53.4872306975089,363
53.4872306975089,411
53.4872306975089,356
53.4872306975089,404
53.4872306975089,395
48.67364998751464,357
48.67364998751464,385
48.67364998751464,307
48.67364998751464,320
48.67364998751464,433
,339
48.67364998751464,348
48.67364998751464,295
48.67364998751464,333
48.67364998751464,338
53.30239439396097,290
53.30239439396097,306
53.30239439396097,343
53.30239439396097,376
53.30239439396097,391
53.30239439396097,317
53.30239439396097,388
53.30239439396097,302
53.30239439396097,419
53.30239439396097,301
53.76755820514616,296
53.76755820514616,98
53.76755820514616,400
53.76755820514616,396
53.76755820514616,318
53.76755820514616,340
53.76755820514616,318
,316
53.76755820514616,305
53.76755820514616,269
53.01009555273472,350
53.01009555273472,432
53.01009555273472,321
53.01009555273472,120
53.01009555273472,273
53.01009555273472,324
53.01009555273472,240
53.01009555273472,327
53.01009555273472,331
53.01009555273472,283
51.9478138501407,280
51.9478138501407,339
51.9478138501407,300
51.9478138501407,296
51.9478138501407,273
51.9478138501407,303
51.9478138501407,377
51.9478138501407,287
51.9478138501407,373
51.9478138501407,352
49.97716867972726,337
49.97716867972726,354
49.97716867972726,388
49.97716867972726,353
49.97716867972726,361
49.97716867972726,365
49.97716867972726,358
49.97716867972726,361
49.97716867972726,347
49.97716867972726,302
48.68794881018147,370
48.68794881018147,310
48.68794881018147,350
48.68794881018147,368
48.68794881018147,284
48.68794881018147,285
48.68794881018147,317
48.68794881018147,350
48.68794881018147,383
48.68794881018147,418
52.00642324939416,399
52.00642324939416,355
52.00642324939416,407
52.00642324939416,351
52.00642324939416,355
52.00642324939416,438
52.00642324939416,279
52.00642324939416,404
52.00642324939416,358
,314
54.45824046101369,303
54.45824046101369,345
54.45824046101369,362
54.45824046101369,458
54.45824046101369,339
54.45824046101369,354
54.45824046101369,367
54.45824046101369,362
54.45824046101369,339
54.45824046101369,423
61.16854936028615,325
61.16854936028615,322
61.16854936028615,360
61.16854936028615,367
61.16854936028615,291
,351
61.16854936028615,377
61.16854936028615,361
61.16854936028615,321
61.16854936028615,264
61.30162707448207,318
61.30162707448207,414
61.30162707448207,280
61.30162707448207,323
61.30162707448207,300
61.30162707448207,331
61.30162707448207,351
61.30162707448207,368
61.30162707448207,407
61.30162707448207,374
59.91456622637076,369
59.91456622637076,405
59.91456622637076,400
59.91456622637076,379
59.91456622637076,438
59.91456622637076,277
59.91456622637076,348
59.91456622637076,349
59.91456622637076,322
59.91456622637076,325
53.85585088915565,351
53.85585088915565,258
53.85585088915565,313
53.85585088915565,346
53.85585088915565,369
53.85585088915565,337
53.85585088915565,372
53.85585088915565,342
53.85585088915565,364
53.85585088915565,223
50.57709713488735,396
50.57709713488735,344
50.57709713488735,405
50.57709713488735,389
50.57709713488735,438
50.57709713488735,406
50.57709713488735,48
50.57709713488735,365
50.57709713488735,388
50.57709713488735,329
51.21694007232682,362
51.21694007232682,424
51.21694007232682,354
51.21694007232682,366
51.21694007232682,364
51.21694007232682,373
51.21694007232682,256
51.21694007232682,340
51.21694007232682,310
51.21694007232682,373
48.29546321498319,371
48.29546321498319,409
48.29546321498319,359
48.29546321498319,340
48.29546321498319,318
48.29546321498319,372
48.29546321498319,405
48.29546321498319,378
48.29546321498319,380
48.29546321498319,367
53.65649171329992,409
53.65649171329992,323
53.65649171329992,352
53.65649171329992,432
53.65649171329992,357
53.65649171329992,398
53.65649171329992,401
53.65649171329992,341
53.65649171329992,365
53.65649171329992,372
55.197608883616816,377
55.197608883616816,333
55.197608883616816,291
55.197608883616816,334
55.197608883616816,345
55.197608883616816,298
55.197608883616816,376
55.197608883616816,388
55.197608883616816,352
55.197608883616816,292
58.13878593412844,381
58.13878593412844,391
58.13878593412844,324
58.13878593412844,372
58.13878593412844,343
58.13878593412844,291
58.13878593412844,427
58.13878593412844,357
58.13878593412844,313
58.13878593412844,360
59.68380480128028,395
59.68380480128028,320
59.68380480128028,290
59.68380480128028,404
59.68380480128028,357
59.68380480128028,367
59.68380480128028,357
59.68380480128028,328
59.68380480128028,362
59.68380480128028,345
57.0444883613131,266
57.0444883613131,368
57.0444883613131,397
57.0444883613131,345
57.0444883613131,251
57.0444883613131,332
57.0444883613131,312
57.0444883613131,392
57.0444883613131,344
57.0444883613131,317
59.92236725062514,311
59.92236725062514,385
59.92236725062514,306
59.92236725062514,339
59.92236725062514,352
59.92236725062514,378
,296
59.92236725062514,319
59.92236725062514,332
59.92236725062514,380
53.59835468779683,344
53.59835468779683,306
53.59835468779683,363
53.59835468779683,371
53.59835468779683,293
53.59835468779683,388
53.59835468779683,365
53.59835468779683,352
53.59835468779683,343
53.59835468779683,401
58.15965105893858,358
58.15965105893858,395
58.15965105893858,429
58.15965105893858,388
58.15965105893858,358
58.15965105893858,361
58.15965105893858,360
58.15965105893858,354
58.15965105893858,331
58.15965105893858,401
60.76647888927414,348
60.76647888927414,426
60.76647888927414,305
60.76647888927414,316
60.76647888927414,391
60.76647888927414,326
60.76647888927414,412
60.76647888927414,387
60.76647888927414,347
60.76647888927414,388
63.438872496273504,366
63.438872496273504,374
63.438872496273504,341
63.438872496273504,317
63.438872496273504,309
63.438872496273504,308
63.438872496273504,343
63.438872496273504,347
63.438872496273504,370
63.438872496273504,341
59.3553903061532,354
59.3553903061532,299
59.3553903061532,385
59.3553903061532,345
59.3553903061532,373
59.3553903061532,386
59.3553903061532,351
59.3553903061532,378
59.3553903061532,360
59.3553903061532,363
57.719000226506,34
57.719000226506,310
57.719000226506,439
57.719000226506,373
57.719000226506,330
57.719000226506,340
57.719000226506,322
57.719000226506,335
57.719000226506,339
57.719000226506,359
57.09294022366315,413
57.09294022366315,372
57.09294022366315,400
57.09294022366315,383
57.09294022366315,376
57.09294022366315,372
57.09294022366315,367
57.09294022366315,379
57.09294022366315,332
57.09294022366315,363
59.95740960669221,390
59.95740960669221,374
59.95740960669221,331
59.95740960669221,381
59.95740960669221,365
59.95740960669221,336
59.95740960669221,373
59.95740960669221,246
59.95740960669221,367
59.95740960669221,458
60.33468681546808,296
60.33468681546808,349
60.33468681546808,389
60.33468681546808,354
60.33468681546808,347
60.33468681546808,327
60.33468681546808,372
60.33468681546808,367
60.33468681546808,359
60.33468681546808,358
61.74473301819775,311
61.74473301819775,331
61.74473301819775,261
61.74473301819775,413
61.74473301819775,357
61.74473301819775,407
61.74473301819775,347
61.74473301819775,400
61.74473301819775,384
61.74473301819775,320
59.84524526075729,374
59.84524526075729,344
59.84524526075729,328
59.84524526075729,319
59.84524526075729,343
59.84524526075729,374
59.84524526075729,327
59.84524526075729,294
59.84524526075729,421
59.84524526075729,272
59.30109626271885,332
59.30109626271885,397
59.30109626271885,376
59.30109626271885,350
59.30109626271885,373
59.30109626271885,368
59.30109626271885,308
,414
59.30109626271885,386
59.30109626271885,341
62.84475651175933,361
62.84475651175933,340
62.84475651175933,420
62.84475651175933,313
62.84475651175933,390
62.84475651175933,314
62.84475651175933,384
62.84475651175933,384
62.84475651175933,379
62.84475651175933,339
62.75975718593877,321
62.75975718593877,386
62.75975718593877,348
62.75975718593877,269
62.75975718593877,356
62.75975718593877,389
62.75975718593877,366
62.75975718593877,389
62.75975718593877,334
62.75975718593877,352
59.56994304706235,298
59.56994304706235,355
59.56994304706235,342
59.56994304706235,357
59.56994304706235,314
59.56994304706235,295
59.56994304706235,333
59.56994304706235,342
59.56994304706235,406
59.56994304706235,386
59.84427108116893,384
59.84427108116893,388
59.84427108116893,318
59.84427108116893,351
59.84427108116893,273
59.84427108116893,354
59.84427108116893,315
59.84427108116893,353
59.84427108116893,292
59.84427108116893,322
61.852117937556685,304
61.852117937556685,357
61.852117937556685,374
61.852117937556685,406
61.852117937556685,395
61.852117937556685,324
61.852117937556685,344
61.852117937556685,345
61.852117937556685,418
61.852117937556685,392
56.679948542289765,96
56.679948542289765,335
56.679948542289765,429
56.679948542289765,349
56.679948542289765,405
56.679948542289765,346
56.679948542289765,332
56.679948542289765,340
56.679948542289765,453
56.679948542289765,409
56.21030528984655,349
56.21030528984655,368
56.21030528984655,336
56.21030528984655,342
56.21030528984655,333
56.21030528984655,358
56.21030528984655,365
56.21030528984655,294
56.21030528984655,301
56.21030528984655,361
58.667681519176845,360
58.667681519176845,391
58.667681519176845,403
58.667681519176845,417
58.667681519176845,304
58.667681519176845,357
58.667681519176845,340
58.667681519176845,280
58.667681519176845,403
58.667681519176845,288
61.24815617056628,382
61.24815617056628,325
61.24815617056628,375
61.24815617056628,266
61.24815617056628,388
61.24815617056628,289
61.24815617056628,402
61.24815617056628,351
61.24815617056628,379
61.24815617056628,341
59.03679763494591,400
59.03679763494591,420
59.03679763494591,459
59.03679763494591,416
59.03679763494591,425
59.03679763494591,432
59.03679763494591,418
59.03679763494591,402
59.03679763494591,310
59.03679763494591,430
61.88949945998333,363
61.88949945998333,377
61.88949945998333,336
61.88949945998333,378
61.88949945998333,371
61.88949945998333,387
61.88949945998333,389
61.88949945998333,386
61.88949945998333,385
61.88949945998333,349
59.38276678869396,361
59.38276678869396,439
59.38276678869396,409
59.38276678869396,407
59.38276678869396,336
59.38276678869396,258
59.38276678869396,313
59.38276678869396,413
59.38276678869396,324
59.38276678869396,327
62.22315299911058,356
62.22315299911058,320
62.22315299911058,384
62.22315299911058,333
62.22315299911058,419
62.22315299911058,379
62.22315299911058,395
62.22315299911058,366
62.22315299911058,386
62.22315299911058,364
66.79664571335647,422
66.79664571335647,337
66.79664571335647,350
66.79664571335647,385
66.79664571335647,440
66.79664571335647,343
66.79664571335647,374
66.79664571335647,308
66.79664571335647,301
66.79664571335647,405
63.87216427855924,309
63.87216427855924,275
63.87216427855924,391
63.87216427855924,398
63.87216427855924,315
63.87216427855924,385
63.87216427855924,423
63.87216427855924,423
63.87216427855924,437
63.87216427855924,361
62.98444474023694,383
62.98444474023694,313
62.98444474023694,426
62.98444474023694,355
62.98444474023694,371
62.98444474023694,338
62.98444474023694,383
62.98444474023694,361
62.98444474023694,404
62.98444474023694,343
57.67617809093744,366
57.67617809093744,382
57.67617809093744,318
57.67617809093744,375
57.67617809093744,385
57.67617809093744,386
57.67617809093744,343
57.67617809093744,343
57.67617809093744,410
57.67617809093744,388
62.98336909226771,365
62.98336909226771,444
62.98336909226771,357
62.98336909226771,387
62.98336909226771,420
62.98336909226771,394
62.98336909226771,310
62.98336909226771,348
62.98336909226771,288
62.98336909226771,330
64.77285776843932,369
64.77285776843932,387
64.77285776843932,375
64.77285776843932,477
64.77285776843932,382
64.77285776843932,430
64.77285776843932,396
64.77285776843932,388
64.77285776843932,434
64.77285776843932,403
60.48194332848908,407
60.48194332848908,367
60.48194332848908,422
60.48194332848908,363
60.48194332848908,38
60.48194332848908,372
60.48194332848908,378
60.48194332848908,355
60.48194332848908,438
60.48194332848908,51
55.43434065672442,398
55.43434065672442,360
55.43434065672442,443
55.43434065672442,387
55.43434065672442,397
55.43434065672442,346
55.43434065672442,362
55.43434065672442,315
55.43434065672442,270
55.43434065672442,293
61.32927795968776,392
61.32927795968776,396
61.32927795968776,352
61.32927795968776,393
61.32927795968776,354
61.32927795968776,287
61.32927795968776,397
61.32927795968776,300
61.32927795968776,377
61.32927795968776,374
66.85175608398998,387
66.85175608398998,299
66.85175608398998,391
66.85175608398998,368
66.85175608398998,372
66.85175608398998,452
66.85175608398998,365
66.85175608398998,396
66.85175608398998,343
66.85175608398998,409
56.85515076408747,425
56.85515076408747,449
56.85515076408747,345
56.85515076408747,362
56.85515076408747,304
56.85515076408747,382
56.85515076408747,381
56.85515076408747,302
56.85515076408747,447
56.85515076408747,390
58.35376078435748,360
58.35376078435748,377
58.35376078435748,419
58.35376078435748,346
58.35376078435748,319
58.35376078435748,326
58.35376078435748,434
58.35376078435748,381
58.35376078435748,379
,333
58.03043079838309,388
58.03043079838309,390
58.03043079838309,396
58.03043079838309,405
58.03043079838309,384
58.03043079838309,411
58.03043079838309,420
58.03043079838309,342
58.03043079838309,372
58.03043079838309,302
59.334421856281786,331
59.334421856281786,324
59.334421856281786,383
59.334421856281786,402
59.334421856281786,397
59.334421856281786,410
59.334421856281786,336
59.334421856281786,336
59.334421856281786,381
59.334421856281786,370
56.91015827206413,402
56.91015827206413,377
56.91015827206413,308
56.91015827206413,388
56.91015827206413,226
56.91015827206413,317
56.91015827206413,316
56.91015827206413,343
56.91015827206413,312
56.91015827206413,311
60.058668875824566,335
60.058668875824566,371
60.058668875824566,306
60.058668875824566,382
60.058668875824566,338
60.058668875824566,319
60.058668875824566,295
60.058668875824566,438
60.058668875824566,380
60.058668875824566,360
66.06831402882676,467
66.06831402882676,403
66.06831402882676,376
66.06831402882676,344
66.06831402882676,268
66.06831402882676,337
66.06831402882676,312
66.06831402882676,292
66.06831402882676,365
66.06831402882676,412
61.32183301320681,277
61.32183301320681,326
61.32183301320681,435
61.32183301320681,385
61.32183301320681,341
,417
61.32183301320681,404
61.32183301320681,360
61.32183301320681,419
61.32183301320681,231
59.11609237115956,349
59.11609237115956,348
59.11609237115956,343
59.11609237115956,369
59.11609237115956,385
59.11609237115956,376
59.11609237115956,286
59.11609237115956,327
59.11609237115956,312
59.11609237115956,356
60.63736135332955,379
60.63736135332955,353
60.63736135332955,380
60.63736135332955,159
60.63736135332955,381
60.63736135332955,341
60.63736135332955,312
60.63736135332955,347
60.63736135332955,400
60.63736135332955,385
60.612859768921325,394
60.612859768921325,330
60.612859768921325,286
60.612859768921325,418
60.612859768921325,393
60.612859768921325,263
60.612859768921325,383
60.612859768921325,377
60.612859768921325,392
60.612859768921325,358
62.256359500706026,415
62.256359500706026,367
62.256359500706026,336
62.256359500706026,366
62.256359500706026,340
62.256359500706026,320
62.256359500706026,446
62.256359500706026,320
62.256359500706026,368
62.256359500706026,412
,405
,386
57.07852847149041,293
57.07852847149041,366
57.07852847149041,345
57.07852847149041,409
57.07852847149041,351
57.07852847149041,131
57.07852847149041,381
57.07852847149041,396
58.69091070420244,419
58.69091070420244,308
58.69091070420244,400
58.69091070420244,407
58.69091070420244,440
58.69091070420244,424
58.69091070420244,455
58.69091070420244,511
58.69091070420244,392
58.69091070420244,373
64.02062992659273,362
64.02062992659273,415
64.02062992659273,363
64.02062992659273,363
64.02062992659273,357
64.02062992659273,391
64.02062992659273,356
64.02062992659273,409
64.02062992659273,377
64.02062992659273,400
61.725152735086425,322
61.725152735086425,419
61.725152735086425,400
61.725152735086425,367
61.725152735086425,417
61.725152735086425,352
61.725152735086425,292
61.725152735086425,426
61.725152735086425,476
61.725152735086425,401
59.88813739935602,352
59.88813739935602,393
59.88813739935602,420
59.88813739935602,341
59.88813739935602,389
59.88813739935602,416
59.88813739935602,324
59.88813739935602,312
59.88813739935602,319
59.88813739935602,321
61.77540713388217,350
61.77540713388217,350
61.77540713388217,363
61.77540713388217,329
61.77540713388217,368
61.77540713388217,416
61.77540713388217,365
61.77540713388217,418
61.77540713388217,370
61.77540713388217,392
62.04787775763752,426
62.04787775763752,359
62.04787775763752,374
62.04787775763752,274
62.04787775763752,336
62.04787775763752,287
62.04787775763752,415
62.04787775763752,363
62.04787775763752,341
62.04787775763752,341
58.97817978938533,361
58.97817978938533,503
58.97817978938533,422
58.97817978938533,479
58.97817978938533,327
58.97817978938533,407
58.97817978938533,437
58.97817978938533,439
58.97817978938533,370
58.97817978938533,408
59.29896816374595,372
59.29896816374595,405
59.29896816374595,326
59.29896816374595,409
59.29896816374595,333
59.29896816374595,417
59.29896816374595,381
59.29896816374595,399
59.29896816374595,409
59.29896816374595,373
56.321222626099,257
56.321222626099,360
56.321222626099,448
56.321222626099,316
56.321222626099,458
56.321222626099,396
56.321222626099,335
56.321222626099,324
56.321222626099,414
56.321222626099,437
58.73668324099267,415
58.73668324099267,366
58.73668324099267,388
58.73668324099267,373
58.73668324099267,342
58.73668324099267,459
58.73668324099267,381
58.73668324099267,402
58.73668324099267,371
58.73668324099267,361
62.9273748187684,372
62.9273748187684,388
62.9273748187684,496
62.9273748187684,356
62.9273748187684,357
62.9273748187684,403
62.9273748187684,351
62.9273748187684,409
62.9273748187684,316
62.9273748187684,500
58.735866631823775,406
58.735866631823775,386
58.735866631823775,424
58.735866631823775,363
58.735866631823775,352
58.735866631823775,369
58.735866631823775,380
58.735866631823775,425
58.735866631823775,349
58.735866631823775,332
54.68929565244933,337
54.68929565244933,389
54.68929565244933,351
54.68929565244933,384
54.68929565244933,355
54.68929565244933,364
54.68929565244933,435
54.68929565244933,410
54.68929565244933,450
54.68929565244933,334
53.316993995944486,395
53.316993995944486,420
53.316993995944486,397
53.316993995944486,419
53.316993995944486,390
53.316993995944486,382
53.316993995944486,447
53.316993995944486,466
53.316993995944486,399
53.316993995944486,394
53.24990021018497,310
53.24990021018497,281
53.24990021018497,419
53.24990021018497,383
53.24990021018497,429
53.24990021018497,463
53.24990021018497,349
53.24990021018497,418
53.24990021018497,383
53.24990021018497,389
60.66707784969019,379
60.66707784969019,369
60.66707784969019,344
60.66707784969019,349
60.66707784969019,348
60.66707784969019,384
60.66707784969019,358
60.66707784969019,383
60.66707784969019,299
60.66707784969019,389
58.62202656369275,371
58.62202656369275,403
58.62202656369275,397
58.62202656369275,408
58.62202656369275,331
58.62202656369275,214
58.62202656369275,371
58.62202656369275,319
58.62202656369275,361
58.62202656369275,402
56.669703445988304,351
56.669703445988304,423
56.669703445988304,406
56.669703445988304,420
56.669703445988304,355
56.669703445988304,366
56.669703445988304,310
56.669703445988304,362
56.669703445988304,398
56.669703445988304,376
,335
59.99577631451421,398
59.99577631451421,447
59.99577631451421,313
59.99577631451421,323
59.99577631451421,399
59.99577631451421,380
59.99577631451421,438
59.99577631451421,413
59.99577631451421,447
63.23838508375045,447
63.23838508375045,441
63.23838508375045,421
63.23838508375045,408
63.23838508375045,409
63.23838508375045,432
63.23838508375045,435
63.23838508375045,391
63.23838508375045,430
,395
63.846094150922085,413
63.846094150922085,408
63.846094150922085,407
63.846094150922085,408
63.846094150922085,366
63.846094150922085,393
63.846094150922085,427
63.846094150922085,396
63.846094150922085,419
63.846094150922085,389
61.39503174377949,351
61.39503174377949,402
61.39503174377949,423
61.39503174377949,362
,384
61.39503174377949,292
61.39503174377949,397
61.39503174377949,458
61.39503174377949,398
61.39503174377949,345
58.58543350180255,425
58.58543350180255,469
58.58543350180255,321
58.58543350180255,389
58.58543350180255,405
58.58543350180255,387
58.58543350180255,429
58.58543350180255,431
58.58543350180255,477
58.58543350180255,380
63.69279244248989,398
63.69279244248989,410
63.69279244248989,409
63.69279244248989,444
63.69279244248989,352
63.69279244248989,417
63.69279244248989,296
63.69279244248989,432
63.69279244248989,401
63.69279244248989,371
61.03444227872019,472
61.03444227872019,392
61.03444227872019,462
61.03444227872019,369
61.03444227872019,441
61.03444227872019,430
61.03444227872019,423
61.03444227872019,369
61.03444227872019,428
61.03444227872019,413
60.18132336470966,355
60.18132336470966,317
60.18132336470966,456
60.18132336470966,364
60.18132336470966,384
60.18132336470966,292
60.18132336470966,383
60.18132336470966,424
60.18132336470966,404
60.18132336470966,338
59.95251737445536,379
59.95251737445536,347
59.95251737445536,404
59.95251737445536,383
59.95251737445536,425
59.95251737445536,402
59.95251737445536,443
59.95251737445536,410
59.95251737445536,368
59.95251737445536,410
56.57073021057676,427
56.57073021057676,380
56.57073021057676,461
56.57073021057676,340
56.57073021057676,335
56.57073021057676,380
56.57073021057676,353
56.57073021057676,384
56.57073021057676,365
56.57073021057676,378
60.56277211806483,414
60.56277211806483,353
60.56277211806483,360
60.56277211806483,282
60.56277211806483,356
60.56277211806483,350
60.56277211806483,355
60.56277211806483,345
60.56277211806483,384
60.56277211806483,375
66.60992554108506,401
66.60992554108506,438
66.60992554108506,385
66.60992554108506,422
66.60992554108506,406
66.60992554108506,90
66.60992554108506,372
66.60992554108506,332
66.60992554108506,422
66.60992554108506,94
67.79164329556733,399
67.79164329556733,386
67.79164329556733,352
67.79164329556733,358
67.79164329556733,373
67.79164329556733,417
67.79164329556733,363
67.79164329556733,391
67.79164329556733,359
67.79164329556733,457
66.23876364492787,439
66.23876364492787,374
66.23876364492787,381
66.23876364492787,452
66.23876364492787,400
66.23876364492787,422
66.23876364492787,390
66.23876364492787,288
66.23876364492787,426
66.23876364492787,375
64.45980834309464,470
64.45980834309464,316
64.45980834309464,399
64.45980834309464,408
64.45980834309464,351
64.45980834309464,336
64.45980834309464,313
64.45980834309464,460
64.45980834309464,369
64.45980834309464,411
64.80155447293467,417
64.80155447293467,414
64.80155447293467,431
64.80155447293467,401
64.80155447293467,412
64.80155447293467,386
64.80155447293467,401
64.80155447293467,441
64.80155447293467,334
64.80155447293467,420
62.85355717429873,384
62.85355717429873,354
62.85355717429873,372
62.85355717429873,386
62.85355717429873,410
62.85355717429873,376
62.85355717429873,437
62.85355717429873,352
62.85355717429873,364
62.85355717429873,402
60.39557156409085,380
60.39557156409085,364
60.39557156409085,393
60.39557156409085,365
60.39557156409085,370
60.39557156409085,355
60.39557156409085,405
60.39557156409085,385
60.39557156409085,336
60.39557156409085,356
61.39766285963303,357
61.39766285963303,391
61.39766285963303,123
61.39766285963303,376
,349
61.39766285963303,392
61.39766285963303,449
61.39766285963303,397
61.39766285963303,441
61.39766285963303,320
64.11493490559107,408
64.11493490559107,352
64.11493490559107,396
64.11493490559107,468
64.11493490559107,420
64.11493490559107,401
64.11493490559107,375
64.11493490559107,375
64.11493490559107,398
64.11493490559107,371
64.11984147022963,424
64.11984147022963,379
64.11984147022963,407
64.11984147022963,374
64.11984147022963,436
64.11984147022963,396
64.11984147022963,375
64.11984147022963,428
64.11984147022963,377
64.11984147022963,421
65.19385165106155,400
65.19385165106155,395
65.19385165106155,412
65.19385165106155,408
65.19385165106155,407
65.19385165106155,413
65.19385165106155,387
65.19385165106155,416
65.19385165106155,387
65.19385165106155,417
60.91952190502074,390
60.91952190502074,476
60.91952190502074,378
60.91952190502074,292
60.91952190502074,338
60.91952190502074,395
60.91952190502074,417
60.91952190502074,350
60.91952190502074,375
60.91952190502074,398
55.08663466525541,211
55.08663466525541,389
55.08663466525541,309
55.08663466525541,393
55.08663466525541,385
55.08663466525541,385
55.08663466525541,437
55.08663466525541,464
55.08663466525541,443
55.08663466525541,366
61.49026540399416,369
61.49026540399416,437
61.49026540399416,456
61.49026540399416,484
61.49026540399416,427
61.49026540399416,427
61.49026540399416,384
61.49026540399416,376
61.49026540399416,370
61.49026540399416,378
58.54091367543936,368
58.54091367543936,427
58.54091367543936,373
58.54091367543936,393
58.54091367543936,380
58.54091367543936,400
58.54091367543936,362
58.54091367543936,440
58.54091367543936,415
58.54091367543936,298
56.60718170938424,341
56.60718170938424,407
56.60718170938424,479
56.60718170938424,392
56.60718170938424,473
56.60718170938424,393
56.60718170938424,363
56.60718170938424,358
56.60718170938424,407
56.60718170938424,389
59.84503007758326,370
59.84503007758326,395
59.84503007758326,310
59.84503007758326,345
59.84503007758326,405
59.84503007758326,456
59.84503007758326,435
59.84503007758326,436
59.84503007758326,370
59.84503007758326,394
63.9256365409826,444
63.9256365409826,403
63.9256365409826,431
63.9256365409826,326
63.9256365409826,461
63.9256365409826,365
63.9256365409826,425
63.9256365409826,415
63.9256365409826,396
63.9256365409826,396
57.773916524951744,442
57.773916524951744,379
57.773916524951744,411
57.773916524951744,413
57.773916524951744,401
57.773916524951744,470
57.773916524951744,365
57.773916524951744,415
57.773916524951744,458
57.773916524951744,433
62.91153417144948,367
62.91153417144948,429
62.91153417144948,418
62.91153417144948,406
62.91153417144948,391
62.91153417144948,347
62.91153417144948,452
,447
62.91153417144948,370
62.91153417144948,364
64.95349021091722,390
64.95349021091722,449
64.95349021091722,412
64.95349021091722,413
64.95349021091722,420
64.95349021091722,431
64.95349021091722,421
64.95349021091722,458
64.95349021091722,476
64.95349021091722,459
65.99566449082658,381
65.99566449082658,370
65.99566449082658,449
65.99566449082658,351
65.99566449082658,377
65.99566449082658,420
65.99566449082658,371
65.99566449082658,339
65.99566449082658,420
65.99566449082658,347
62.98277926811977,366
62.98277926811977,396
62.98277926811977,385
62.98277926811977,413
62.98277926811977,413
62.98277926811977,407
62.98277926811977,447
62.98277926811977,310
62.98277926811977,305
62.98277926811977,463
63.93240273488741,438
63.93240273488741,413
63.93240273488741,376
63.93240273488741,391
63.93240273488741,377
63.93240273488741,413
63.93240273488741,445
63.93240273488741,458
63.93240273488741,385
63.93240273488741,389
59.621111574445806,434
59.621111574445806,389
59.621111574445806,457
59.621111574445806,376
59.621111574445806,433
59.621111574445806,376
59.621111574445806,388
59.621111574445806,441
59.621111574445806,352
59.621111574445806,391
59.82958885277849,412
59.82958885277849,437
59.82958885277849,375
59.82958885277849,436
59.82958885277849,400
59.82958885277849,389
59.82958885277849,325
59.82958885277849,364
59.82958885277849,468
59.82958885277849,448
62.89593982233161,424
62.89593982233161,430
62.89593982233161,365
62.89593982233161,404
62.89593982233161,439
62.89593982233161,396
62.89593982233161,427
62.89593982233161,428
62.89593982233161,413
62.89593982233161,459
57.76311636798797,358
57.76311636798797,407
57.76311636798797,397
57.76311636798797,363
57.76311636798797,363
57.76311636798797,454
57.76311636798797,437
57.76311636798797,401
57.76311636798797,346
57.76311636798797,395
57.381149140468416,347
57.381149140468416,416
57.381149140468416,426
57.381149140468416,458
57.381149140468416,387
57.381149140468416,467
57.381149140468416,380
57.381149140468416,421
57.381149140468416,445
57.381149140468416,444
63.35041353409173,423
63.35041353409173,379
63.35041353409173,454
63.35041353409173,401
63.35041353409173,385
63.35041353409173,423
63.35041353409173,342
63.35041353409173,397
63.35041353409173,412
63.35041353409173,400
67.37370387573684,430
67.37370387573684,386
67.37370387573684,411
67.37370387573684,411
67.37370387573684,423
67.37370387573684,353
67.37370387573684,381
67.37370387573684,400
67.37370387573684,365
67.37370387573684,339
64.07448519958157,336
64.07448519958157,67
64.07448519958157,357
64.07448519958157,394
64.07448519958157,354
64.07448519958157,398
64.07448519958157,391
64.07448519958157,345
64.07448519958157,402
64.07448519958157,450
69.73124724015204,410
69.73124724015204,382
69.73124724015204,357
69.73124724015204,453
69.73124724015204,384
69.73124724015204,475
69.73124724015204,448
69.73124724015204,442
69.73124724015204,414
,395
72.02483043549168,437
72.02483043549168,305
72.02483043549168,442
72.02483043549168,395
72.02483043549168,422
72.02483043549168,399
72.02483043549168,386
72.02483043549168,384
72.02483043549168,422
72.02483043549168,404
66.6496063454484,406
66.6496063454484,420
66.6496063454484,418
66.6496063454484,418
66.6496063454484,413
66.6496063454484,496
66.6496063454484,348
66.6496063454484,410
66.6496063454484,461
66.6496063454484,362
72.36821396433464,415
72.36821396433464,406
72.36821396433464,406
72.36821396433464,409
72.36821396433464,347
72.36821396433464,467
72.36821396433464,407
72.36821396433464,408
72.36821396433464,376
72.36821396433464,419
65.73917064074261,77
65.73917064074261,433
65.73917064074261,430
65.73917064074261,386
65.73917064074261,433
65.73917064074261,438
65.73917064074261,431
65.73917064074261,396
65.73917064074261,388
65.73917064074261,388
65.12651667298223,387
65.12651667298223,465
,445
65.12651667298223,417
65.12651667298223,378
65.12651667298223,442
65.12651667298223,424
65.12651667298223,417
65.12651667298223,395
65.12651667298223,366
65.31408658782854,451
65.31408658782854,435
65.31408658782854,390
65.31408658782854,423
65.31408658782854,368
65.31408658782854,432
