FlowRate_L_min,RUL_seconds
21.45019317118061,357
21.45019317118061,374
21.45019317118061,406
21.45019317118061,395
19.333348915029426,324
19.333348915029426,344
19.333348915029426,345
19.333348915029426,418
19.333348915029426,392
19.333348915029426,96
19.333348915029426,335
19.333348915029426,429
19.333348915029426,349
19.333348915029426,405
19.333348915029426,346
19.333348915029426,332
19.333348915029426,340
19.333348915029426,453
19.333348915029426,409
21.625797049748662,349
21.625797049748662,368
21.625797049748662,336
21.625797049748662,342
21.625797049748662,333
21.625797049748662,358
21.625797049748662,365
21.625797049748662,294
21.625797049748662,301
21.625797049748662,361
21.625797049748662,360
21.625797049748662,391
21.625797049748662,403
21.625797049748662,417
21.625797049748662,304
22.01189396835832,357
22.01189396835832,340
22.01189396835832,280
22.01189396835832,403
22.01189396835832,288
,382
22.01189396835832,325
22.01189396835832,375
22.01189396835832,266
22.01189396835832,388
22.01189396835832,289
22.01189396835832,402
22.01189396835832,351
22.01189396835832,379
22.01189396835832,341
22.302806959575754,400
22.302806959575754,420
22.302806959575754,459
22.302806959575754,416
22.302806959575754,425
22.302806959575754,432
22.302806959575754,418
22.302806959575754,402
22.302806959575754,310
22.302806959575754,430
22.302806959575754,363
22.302806959575754,377
22.302806959575754,336
22.302806959575754,378
22.302806959575754,371
23.73896060301493,387
23.73896060301493,389
23.73896060301493,386
23.73896060301493,385
23.73896060301493,349
23.73896060301493,361
23.73896060301493,439
23.73896060301493,409
23.73896060301493,407
23.73896060301493,336
23.73896060301493,258
23.73896060301493,313
23.73896060301493,413
,324
23.73896060301493,327
25.944851655116604,356
25.944851655116604,320
25.944851655116604,384
25.944851655116604,333
25.944851655116604,419
25.944851655116604,379
25.944851655116604,395
25.944851655116604,366
25.944851655116604,386
25.944851655116604,364
25.944851655116604,422
25.944851655116604,337
25.944851655116604,350
25.944851655116604,385
25.944851655116604,440
25.350937422139214,343
25.350937422139214,374
25.350937422139214,308
25.350937422139214,301
25.350937422139214,405
25.350937422139214,309
25.350937422139214,275
25.350937422139214,391
25.350937422139214,398
25.350937422139214,315
25.350937422139214,385
25.350937422139214,423
25.350937422139214,423
25.350937422139214,437
25.350937422139214,361
25.89732559384569,383
25.89732559384569,313
25.89732559384569,426
25.89732559384569,355
25.89732559384569,371
25.89732559384569,338
25.89732559384569,383
25.89732559384569,361
25.89732559384569,404
25.89732559384569,343
25.89732559384569,366
25.89732559384569,382
25.89732559384569,318
,375
25.89732559384569,385
26.072565600639805,386
26.072565600639805,343
26.072565600639805,343
26.072565600639805,410
26.072565600639805,388
26.072565600639805,365
26.072565600639805,444
26.072565600639805,357
26.072565600639805,387
26.072565600639805,420
26.072565600639805,394
26.072565600639805,310
26.072565600639805,348
26.072565600639805,288
26.072565600639805,330
28.191552952702047,369
28.191552952702047,387
28.191552952702047,375
28.191552952702047,477
28.191552952702047,382
28.191552952702047,430
28.191552952702047,396
28.191552952702047,388
28.191552952702047,434
28.191552952702047,403
28.191552952702047,407
28.191552952702047,367
28.191552952702047,422
28.191552952702047,363
28.191552952702047,38
26.649831699899416,372
26.649831699899416,378
26.649831699899416,355
26.649831699899416,438
26.649831699899416,51
26.649831699899416,398
26.649831699899416,360
26.649831699899416,443
26.649831699899416,387
26.649831699899416,397
26.649831699899416,346
26.649831699899416,362
26.649831699899416,315
26.649831699899416,270
26.649831699899416,293
25.274895129274103,392
25.274895129274103,396
25.274895129274103,352
25.274895129274103,393
25.274895129274103,354
25.274895129274103,287
25.274895129274103,397
25.274895129274103,300
,377
25.274895129274103,374
25.274895129274103,387
25.274895129274103,299
25.274895129274103,391
25.274895129274103,368
25.274895129274103,372
24.318165304807163,452
24.318165304807163,365
24.318165304807163,396
24.318165304807163,343
24.318165304807163,409
24.318165304807163,425
24.318165304807163,449
24.318165304807163,345
24.318165304807163,362
24.318165304807163,304
24.318165304807163,382
24.318165304807163,381
24.318165304807163,302
24.318165304807163,447
24.318165304807163,390
25.382657482475725,360
25.382657482475725,377
25.382657482475725,419
25.382657482475725,346
25.382657482475725,319
25.382657482475725,326
25.382657482475725,434
25.382657482475725,381
25.382657482475725,379
25.382657482475725,333
25.382657482475725,388
25.382657482475725,390
25.382657482475725,396
25.382657482475725,405
25.382657482475725,384
22.863171577467845,411
22.863171577467845,420
22.863171577467845,342
22.863171577467845,372
22.863171577467845,302
22.863171577467845,331
22.863171577467845,324
22.863171577467845,383
22.863171577467845,402
22.863171577467845,397
22.863171577467845,410
22.863171577467845,336
22.863171577467845,336
22.863171577467845,381
22.863171577467845,370
23.87063838255829,402
23.87063838255829,377
23.87063838255829,308
23.87063838255829,388
23.87063838255829,226
23.87063838255829,317
23.87063838255829,316
23.87063838255829,343
23.87063838255829,312
23.87063838255829,311
23.87063838255829,335
23.87063838255829,371
23.87063838255829,306
23.87063838255829,382
23.87063838255829,338
26.770289322903288,319
26.770289322903288,295
26.770289322903288,438
26.770289322903288,380
26.770289322903288,360
26.770289322903288,467
26.770289322903288,403
26.770289322903288,376
26.770289322903288,344
26.770289322903288,268
26.770289322903288,337
,312
26.770289322903288,292
26.770289322903288,365
26.770289322903288,412
27.38184793334283,277
27.38184793334283,326
27.38184793334283,435
27.38184793334283,385
27.38184793334283,341
27.38184793334283,417
27.38184793334283,404
27.38184793334283,360
27.38184793334283,419
27.38184793334283,231
27.38184793334283,349
27.38184793334283,348
27.38184793334283,343
27.38184793334283,369
27.38184793334283,385
27.02542857626933,376
27.02542857626933,286
27.02542857626933,327
27.02542857626933,312
27.02542857626933,356
27.02542857626933,379
27.02542857626933,353
27.02542857626933,380
27.02542857626933,159
27.02542857626933,381
27.02542857626933,341
27.02542857626933,312
27.02542857626933,347
27.02542857626933,400
27.02542857626933,385
27.18126789198656,394
27.18126789198656,330
27.18126789198656,286
27.18126789198656,418
27.18126789198656,393
27.18126789198656,263
27.18126789198656,383
27.18126789198656,377
27.18126789198656,392
27.18126789198656,358
27.18126789198656,415
27.18126789198656,367
27.18126789198656,336
27.18126789198656,366
27.18126789198656,340
27.03179542342069,320
27.03179542342069,446
27.03179542342069,320
27.03179542342069,368
27.03179542342069,412
27.03179542342069,405
27.03179542342069,386
27.03179542342069,293
27.03179542342069,366
27.03179542342069,345
27.03179542342069,409
27.03179542342069,351
27.03179542342069,131
27.03179542342069,381
27.03179542342069,396
26.78313071637086,419
26.78313071637086,308
26.78313071637086,400
26.78313071637086,407
26.78313071637086,440
26.78313071637086,424
26.78313071637086,455
26.78313071637086,511
26.78313071637086,392
26.78313071637086,373
26.78313071637086,362
26.78313071637086,415
26.78313071637086,363
26.78313071637086,363
26.78313071637086,357
26.46857446386454,391
26.46857446386454,356
26.46857446386454,409
26.46857446386454,377
26.46857446386454,400
26.46857446386454,322
26.46857446386454,419
26.46857446386454,400
26.46857446386454,367
26.46857446386454,417
26.46857446386454,352
26.46857446386454,292
26.46857446386454,426
26.46857446386454,476
26.46857446386454,401
25.983834255766546,352
25.983834255766546,393
25.983834255766546,420
25.983834255766546,341
25.983834255766546,389
25.983834255766546,416
25.983834255766546,324
25.983834255766546,312
25.983834255766546,319
25.983834255766546,321
25.983834255766546,350
25.983834255766546,350
25.983834255766546,363
25.983834255766546,329
25.983834255766546,368
22.406141366069797,416
22.406141366069797,365
22.406141366069797,418
22.406141366069797,370
22.406141366069797,392
22.406141366069797,426
22.406141366069797,359
22.406141366069797,374
22.406141366069797,274
22.406141366069797,336
22.406141366069797,287
22.406141366069797,415
,363
22.406141366069797,341
22.406141366069797,341
22.59485246919247,361
22.59485246919247,503
22.59485246919247,422
22.59485246919247,479
22.59485246919247,327
22.59485246919247,407
22.59485246919247,437
22.59485246919247,439
22.59485246919247,370
22.59485246919247,408
22.59485246919247,372
22.59485246919247,405
22.59485246919247,326
22.59485246919247,409
22.59485246919247,333
26.79980011908335,417
26.79980011908335,381
26.79980011908335,399
26.79980011908335,409
26.79980011908335,373
26.79980011908335,257
26.79980011908335,360
26.79980011908335,448
26.79980011908335,316
26.79980011908335,458
26.79980011908335,396
26.79980011908335,335
26.79980011908335,324
26.79980011908335,414
26.79980011908335,437
27.866225168952138,415
27.866225168952138,366
27.866225168952138,388
27.866225168952138,373
27.866225168952138,342
27.866225168952138,459
27.866225168952138,381
27.866225168952138,402
27.866225168952138,371
,361
27.866225168952138,372
27.866225168952138,388
27.866225168952138,496
27.866225168952138,356
27.866225168952138,357
25.70182471780952,403
25.70182471780952,351
25.70182471780952,409
25.70182471780952,316
25.70182471780952,500
25.70182471780952,406
25.70182471780952,386
25.70182471780952,424
25.70182471780952,363
25.70182471780952,352
25.70182471780952,369
25.70182471780952,380
25.70182471780952,425
25.70182471780952,349
25.70182471780952,332
22.878706842973777,337
22.878706842973777,389
22.878706842973777,351
22.878706842973777,384
22.878706842973777,355
22.878706842973777,364
22.878706842973777,435
22.878706842973777,410
22.878706842973777,450
22.878706842973777,334
22.878706842973777,395
22.878706842973777,420
22.878706842973777,397
22.878706842973777,419
22.878706842973777,390
28.282573147321745,382
28.282573147321745,447
28.282573147321745,466
28.282573147321745,399
28.282573147321745,394
28.282573147321745,310
28.282573147321745,281
28.282573147321745,419
28.282573147321745,383
28.282573147321745,429
28.282573147321745,463
28.282573147321745,349
28.282573147321745,418
28.282573147321745,383
28.282573147321745,389
24.05413767666093,379
24.05413767666093,369
24.05413767666093,344
24.05413767666093,349
24.05413767666093,348
24.05413767666093,384
24.05413767666093,358
24.05413767666093,383
24.05413767666093,299
24.05413767666093,389
24.05413767666093,371
24.05413767666093,403
24.05413767666093,397
24.05413767666093,408
24.05413767666093,331
25.568305269098104,214
25.568305269098104,371
25.568305269098104,319
25.568305269098104,361
25.568305269098104,402
25.568305269098104,351
25.568305269098104,423
25.568305269098104,406
25.568305269098104,420
25.568305269098104,355
25.568305269098104,366
25.568305269098104,310
25.568305269098104,362
25.568305269098104,398
25.568305269098104,376
26.928700402742248,335
26.928700402742248,398
26.928700402742248,447
26.928700402742248,313
26.928700402742248,323
26.928700402742248,399
26.928700402742248,380
26.928700402742248,438
26.928700402742248,413
26.928700402742248,447
26.928700402742248,447
26.928700402742248,441
26.928700402742248,421
26.928700402742248,408
26.928700402742248,409
28.301147338662624,432
28.301147338662624,435
28.301147338662624,391
28.301147338662624,430
28.301147338662624,395
28.301147338662624,413
28.301147338662624,408
28.301147338662624,407
28.301147338662624,408
28.301147338662624,366
28.301147338662624,393
28.301147338662624,427
28.301147338662624,396
28.301147338662624,419
28.301147338662624,389
28.451528790503268,351
28.451528790503268,402
28.451528790503268,423
28.451528790503268,362
28.451528790503268,384
28.451528790503268,292
28.451528790503268,397
28.451528790503268,458
28.451528790503268,398
28.451528790503268,345
28.451528790503268,425
28.451528790503268,469
28.451528790503268,321
28.451528790503268,389
28.451528790503268,405
28.85051292833578,387
28.85051292833578,429
,431
28.85051292833578,477
28.85051292833578,380
28.85051292833578,398
28.85051292833578,410
28.85051292833578,409
28.85051292833578,444
28.85051292833578,352
28.85051292833578,417
28.85051292833578,296
28.85051292833578,432
28.85051292833578,401
28.85051292833578,371
28.047695751846437,472
28.047695751846437,392
28.047695751846437,462
28.047695751846437,369
28.047695751846437,441
28.047695751846437,430
28.047695751846437,423
28.047695751846437,369
28.047695751846437,428
28.047695751846437,413
28.047695751846437,355
28.047695751846437,317
28.047695751846437,456
28.047695751846437,364
28.047695751846437,384
27.92171520589073,292
27.92171520589073,383
27.92171520589073,424
27.92171520589073,404
27.92171520589073,338
27.92171520589073,379
27.92171520589073,347
27.92171520589073,404
27.92171520589073,383
27.92171520589073,425
27.92171520589073,402
27.92171520589073,443
27.92171520589073,410
27.92171520589073,368
27.92171520589073,410
27.29279219819381,427
27.29279219819381,380
27.29279219819381,461
27.29279219819381,340
27.29279219819381,335
27.29279219819381,380
27.29279219819381,353
27.29279219819381,384
27.29279219819381,365
27.29279219819381,378
27.29279219819381,414
27.29279219819381,353
27.29279219819381,360
27.29279219819381,282
27.29279219819381,356
25.23802962631508,350
25.23802962631508,355
25.23802962631508,345
25.23802962631508,384
25.23802962631508,375
25.23802962631508,401
25.23802962631508,438
25.23802962631508,385
25.23802962631508,422
25.23802962631508,406
25.23802962631508,90
25.23802962631508,372
25.23802962631508,332
25.23802962631508,422
25.23802962631508,94
27.448790365400512,399
27.448790365400512,386
27.448790365400512,352
27.448790365400512,358
27.448790365400512,373
27.448790365400512,417
27.448790365400512,363
27.448790365400512,391
27.448790365400512,359
27.448790365400512,457
27.448790365400512,439
27.448790365400512,374
27.448790365400512,381
27.448790365400512,452
27.448790365400512,400
27.6933246642259,422
27.6933246642259,390
27.6933246642259,288
27.6933246642259,426
27.6933246642259,375
27.6933246642259,470
27.6933246642259,316
27.6933246642259,399
27.6933246642259,408
27.6933246642259,351
27.6933246642259,336
27.6933246642259,313
27.6933246642259,460
27.6933246642259,369
27.6933246642259,411
26.222174243585258,417
26.222174243585258,414
26.222174243585258,431
26.222174243585258,401
26.222174243585258,412
26.222174243585258,386
26.222174243585258,401
26.222174243585258,441
26.222174243585258,334
26.222174243585258,420
26.222174243585258,384
26.222174243585258,354
26.222174243585258,372
26.222174243585258,386
26.222174243585258,410
29.08649217024545,376
29.08649217024545,437
29.08649217024545,352
29.08649217024545,364
29.08649217024545,402
29.08649217024545,380
29.08649217024545,364
29.08649217024545,393
29.08649217024545,365
29.08649217024545,370
29.08649217024545,355
29.08649217024545,405
29.08649217024545,385
29.08649217024545,336
29.08649217024545,356
28.35687880301023,357
28.35687880301023,391
28.35687880301023,123
28.35687880301023,376
28.35687880301023,349
28.35687880301023,392
28.35687880301023,449
28.35687880301023,397
28.35687880301023,441
28.35687880301023,320
28.35687880301023,408
28.35687880301023,352
28.35687880301023,396
28.35687880301023,468
28.35687880301023,420
25.01553010583105,401
25.01553010583105,375
25.01553010583105,375
25.01553010583105,398
25.01553010583105,371
,424
25.01553010583105,379
25.01553010583105,407
25.01553010583105,374
25.01553010583105,436
25.01553010583105,396
25.01553010583105,375
25.01553010583105,428
25.01553010583105,377
25.01553010583105,421
26.13015609673457,400
26.13015609673457,395
26.13015609673457,412
26.13015609673457,408
26.13015609673457,407
26.13015609673457,413
26.13015609673457,387
26.13015609673457,416
26.13015609673457,387
26.13015609673457,417
26.13015609673457,390
26.13015609673457,476
26.13015609673457,378
26.13015609673457,292
26.13015609673457,338
27.17998765427511,395
27.17998765427511,417
27.17998765427511,350
27.17998765427511,375
27.17998765427511,398
27.17998765427511,211
27.17998765427511,389
27.17998765427511,309
27.17998765427511,393
27.17998765427511,385
27.17998765427511,385
27.17998765427511,437
27.17998765427511,464
27.17998765427511,443
27.17998765427511,366
27.543845274396663,369
27.543845274396663,437
27.543845274396663,456
27.543845274396663,484
27.543845274396663,427
27.543845274396663,427
27.543845274396663,384
27.543845274396663,376
27.543845274396663,370
27.543845274396663,378
27.543845274396663,368
27.543845274396663,427
27.543845274396663,373
27.543845274396663,393
27.543845274396663,380
27.67515340150742,400
27.67515340150742,362
27.67515340150742,440
27.67515340150742,415
27.67515340150742,298
27.67515340150742,341
27.67515340150742,407
27.67515340150742,479
27.67515340150742,392
27.67515340150742,473
27.67515340150742,393
27.67515340150742,363
27.67515340150742,358
27.67515340150742,407
27.67515340150742,389
28.139509806496854,370
28.139509806496854,395
28.139509806496854,310
28.139509806496854,345
28.139509806496854,405
28.139509806496854,456
28.139509806496854,435
28.139509806496854,436
28.139509806496854,370
,394
28.139509806496854,444
28.139509806496854,403
28.139509806496854,431
28.139509806496854,326
28.139509806496854,461
27.759267342331874,365
27.759267342331874,425
27.759267342331874,415
27.759267342331874,396
27.759267342331874,396
27.759267342331874,442
27.759267342331874,379
27.759267342331874,411
27.759267342331874,413
27.759267342331874,401
27.759267342331874,470
27.759267342331874,365
27.759267342331874,415
27.759267342331874,458
27.759267342331874,433
27.66074667751346,367
27.66074667751346,429
27.66074667751346,418
27.66074667751346,406
27.66074667751346,391
27.66074667751346,347
27.66074667751346,452
27.66074667751346,447
27.66074667751346,370
27.66074667751346,364
27.66074667751346,390
27.66074667751346,449
27.66074667751346,412
27.66074667751346,413
27.66074667751346,420
27.584533980475825,431
27.584533980475825,421
27.584533980475825,458
27.584533980475825,476
27.584533980475825,459
27.584533980475825,381
27.584533980475825,370
27.584533980475825,449
27.584533980475825,351
27.584533980475825,377
27.584533980475825,420
27.584533980475825,371
27.584533980475825,339
27.584533980475825,420
27.584533980475825,347
29.29023391069511,366
29.29023391069511,396
29.29023391069511,385
29.29023391069511,413
29.29023391069511,413
29.29023391069511,407
29.29023391069511,447
29.29023391069511,310
29.29023391069511,305
29.29023391069511,463
29.29023391069511,438
29.29023391069511,413
,376
29.29023391069511,391
29.29023391069511,377
26.718394484067066,413
26.718394484067066,445
26.718394484067066,458
26.718394484067066,385
26.718394484067066,389
26.718394484067066,434
26.718394484067066,389
26.718394484067066,457
26.718394484067066,376
26.718394484067066,433
26.718394484067066,376
26.718394484067066,388
26.718394484067066,441
26.718394484067066,352
26.718394484067066,391
27.455338731962424,412
27.455338731962424,437
27.455338731962424,375
27.455338731962424,436
27.455338731962424,400
27.455338731962424,389
27.455338731962424,325
27.455338731962424,364
27.455338731962424,468
27.455338731962424,448
27.455338731962424,424
27.455338731962424,430
27.455338731962424,365
27.455338731962424,404
27.455338731962424,439
28.56321270126979,396
28.56321270126979,427
28.56321270126979,428
28.56321270126979,413
,459
28.56321270126979,358
28.56321270126979,407
28.56321270126979,397
28.56321270126979,363
28.56321270126979,363
28.56321270126979,454
28.56321270126979,437
28.56321270126979,401
28.56321270126979,346
28.56321270126979,395
29.89352771953101,347
29.89352771953101,416
29.89352771953101,426
29.89352771953101,458
29.89352771953101,387
29.89352771953101,467
29.89352771953101,380
29.89352771953101,421
29.89352771953101,445
29.89352771953101,444
29.89352771953101,423
29.89352771953101,379
29.89352771953101,454
29.89352771953101,401
29.89352771953101,385
30.177222213190717,423
30.177222213190717,342
30.177222213190717,397
30.177222213190717,412
30.177222213190717,400
30.177222213190717,430
30.177222213190717,386
30.177222213190717,411
30.177222213190717,411
30.177222213190717,423
30.177222213190717,353
30.177222213190717,381
30.177222213190717,400
30.177222213190717,365
30.177222213190717,339
30.6649714080895,336
30.6649714080895,67
30.6649714080895,357
30.6649714080895,394
30.6649714080895,354
30.6649714080895,398
30.6649714080895,391
30.6649714080895,345
30.6649714080895,402
30.6649714080895,450
30.6649714080895,410
30.6649714080895,382
30.6649714080895,357
30.6649714080895,453
30.6649714080895,384
29.4267512217561,475
29.4267512217561,448
29.4267512217561,442
29.4267512217561,414
29.4267512217561,395
29.4267512217561,437
29.4267512217561,305
29.4267512217561,442
29.4267512217561,395
29.4267512217561,422
29.4267512217561,399
29.4267512217561,386
29.4267512217561,384
29.4267512217561,422
29.4267512217561,404
27.625595966845992,406
27.625595966845992,420
,418
27.625595966845992,418
27.625595966845992,413
27.625595966845992,496
27.625595966845992,348
27.625595966845992,410
27.625595966845992,461
27.625595966845992,362
27.625595966845992,415
27.625595966845992,406
27.625595966845992,406
27.625595966845992,409
27.625595966845992,347
27.50723286049676,467
27.50723286049676,407
27.50723286049676,408
27.50723286049676,376
27.50723286049676,419
27.50723286049676,77
27.50723286049676,433
27.50723286049676,430
27.50723286049676,386
27.50723286049676,433
27.50723286049676,438
27.50723286049676,431
27.50723286049676,396
27.50723286049676,388
27.50723286049676,388
26.64260923699084,387
26.64260923699084,465
26.64260923699084,445
26.64260923699084,417
26.64260923699084,378
26.64260923699084,442
26.64260923699084,424
26.64260923699084,417
26.64260923699084,395
26.64260923699084,366
26.64260923699084,451
26.64260923699084,435
26.64260923699084,390
26.64260923699084,423
26.64260923699084,368
27.04750437803605,432
27.04750437803605,423
27.04750437803605,443
27.04750437803605,350
27.04750437803605,303
27.04750437803605,457
27.04750437803605,333
27.04750437803605,417
27.04750437803605,354
27.04750437803605,402
27.04750437803605,393
27.04750437803605,422
27.04750437803605,434
27.04750437803605,465
27.04750437803605,427
27.64586840044375,411
27.64586840044375,428
27.64586840044375,385
27.64586840044375,399
27.64586840044375,374
27.64586840044375,328
27.64586840044375,384
27.64586840044375,381
27.64586840044375,465
27.64586840044375,456
27.64586840044375,448
27.64586840044375,412
27.64586840044375,429
27.64586840044375,441
27.64586840044375,385
28.866630254568992,461
28.866630254568992,513
28.866630254568992,445
28.866630254568992,383
28.866630254568992,473
28.866630254568992,414
28.866630254568992,503
28.866630254568992,473
28.866630254568992,418
28.866630254568992,404
28.866630254568992,352
28.866630254568992,430
28.866630254568992,462
28.866630254568992,416
28.866630254568992,381
30.31569328143077,408
30.31569328143077,357
30.31569328143077,447
30.31569328143077,434
30.31569328143077,412
30.31569328143077,392
30.31569328143077,479
30.31569328143077,436
30.31569328143077,468
30.31569328143077,417
30.31569328143077,466
30.31569328143077,425
30.31569328143077,492
30.31569328143077,392
30.31569328143077,372
29.09763896388711,407
29.09763896388711,425
29.09763896388711,440
29.09763896388711,380
29.09763896388711,395
29.09763896388711,425
29.09763896388711,391
29.09763896388711,424
29.09763896388711,404
29.09763896388711,451
29.09763896388711,459
29.09763896388711,389
29.09763896388711,388
29.09763896388711,453
29.09763896388711,400
30.32755984800908,433
30.32755984800908,435
30.32755984800908,448
30.32755984800908,380
30.32755984800908,393
30.32755984800908,440
30.32755984800908,426
30.32755984800908,414
30.32755984800908,368
30.32755984800908,479
30.32755984800908,388
30.32755984800908,438
30.32755984800908,367
30.32755984800908,425
30.32755984800908,402
30.89827771738987,368
30.89827771738987,374
30.89827771738987,374
30.89827771738987,426
30.89827771738987,436
30.89827771738987,393
30.89827771738987,343
30.89827771738987,446
30.89827771738987,463
30.89827771738987,433
30.89827771738987,518
30.89827771738987,483
30.89827771738987,450
30.89827771738987,427
30.89827771738987,384
29.48020016937347,417
29.48020016937347,476
29.48020016937347,432
29.48020016937347,415
29.48020016937347,380
29.48020016937347,429
29.48020016937347,348
29.48020016937347,435
29.48020016937347,441
29.48020016937347,377
29.48020016937347,471
29.48020016937347,375
29.48020016937347,381
29.48020016937347,530
29.48020016937347,368
26.920386920840915,365
26.920386920840915,382
26.920386920840915,468
26.920386920840915,327
26.920386920840915,435
26.920386920840915,372
26.920386920840915,421
26.920386920840915,384
26.920386920840915,417
26.920386920840915,389
26.920386920840915,484
26.920386920840915,418
26.920386920840915,470
26.920386920840915,441
26.920386920840915,402
29.79925242047186,380
29.79925242047186,468
29.79925242047186,377
29.79925242047186,396
29.79925242047186,389
29.79925242047186,403
29.79925242047186,431
29.79925242047186,489
29.79925242047186,467
29.79925242047186,443
29.79925242047186,441
29.79925242047186,507
29.79925242047186,434
29.79925242047186,450
29.79925242047186,440
28.87419936016224,437
,429
28.87419936016224,475
28.87419936016224,372
28.87419936016224,403
28.87419936016224,441
28.87419936016224,395
28.87419936016224,388
28.87419936016224,369
28.87419936016224,375
28.87419936016224,421
28.87419936016224,394
28.87419936016224,363
28.87419936016224,305
28.87419936016224,307
25.102477424871086,420
25.102477424871086,377
25.102477424871086,409
25.102477424871086,379
25.102477424871086,359
25.102477424871086,381
25.102477424871086,494
25.102477424871086,368
25.102477424871086,422
25.102477424871086,376
25.102477424871086,394
25.102477424871086,410
25.102477424871086,400
25.102477424871086,428
25.102477424871086,341
26.10811760696172,425
26.10811760696172,457
26.10811760696172,426
26.10811760696172,414
26.10811760696172,472
26.10811760696172,468
26.10811760696172,481
26.10811760696172,414
26.10811760696172,350
26.10811760696172,479
26.10811760696172,417
26.10811760696172,432
26.10811760696172,431
26.10811760696172,458
26.10811760696172,422
27.43622121501872,421
27.43622121501872,361
27.43622121501872,380
27.43622121501872,400
27.43622121501872,372
27.43622121501872,417
27.43622121501872,412
27.43622121501872,437
27.43622121501872,446
27.43622121501872,408
27.43622121501872,487
27.43622121501872,472
27.43622121501872,456
27.43622121501872,456
27.43622121501872,431
30.08447614233117,494
30.08447614233117,444
30.08447614233117,373
30.08447614233117,377
30.08447614233117,498
30.08447614233117,380
30.08447614233117,425
30.08447614233117,323
30.08447614233117,342
30.08447614233117,453
30.08447614233117,499
30.08447614233117,474
30.08447614233117,443
30.08447614233117,464
30.08447614233117,454
27.66980147560458,411
27.66980147560458,466
27.66980147560458,477
27.66980147560458,439
27.66980147560458,458
27.66980147560458,451
27.66980147560458,481
27.66980147560458,392
27.66980147560458,380
27.66980147560458,390
27.66980147560458,395
27.66980147560458,447
27.66980147560458,477
27.66980147560458,382
27.66980147560458,467
30.246498299045594,447
,391
30.246498299045594,414
30.246498299045594,396
30.246498299045594,439
30.246498299045594,367
30.246498299045594,391
30.246498299045594,410
30.246498299045594,480
30.246498299045594,453
30.246498299045594,375
30.246498299045594,511
30.246498299045594,460
30.246498299045594,415
30.246498299045594,310
27.922524475567645,408
27.922524475567645,475
27.922524475567645,408
27.922524475567645,513
27.922524475567645,454
27.922524475567645,327
27.922524475567645,349
27.922524475567645,394
27.922524475567645,448
27.922524475567645,475
27.922524475567645,410
27.922524475567645,411
27.922524475567645,450
27.922524475567645,476
27.922524475567645,427
32.24067747686156,428
32.24067747686156,449
32.24067747686156,440
32.24067747686156,472
32.24067747686156,429
32.24067747686156,430
32.24067747686156,425
32.24067747686156,452
32.24067747686156,476
32.24067747686156,506
32.24067747686156,485
32.24067747686156,523
32.24067747686156,408
32.24067747686156,495
32.24067747686156,451
33.58061303735008,378
33.58061303735008,437
33.58061303735008,337
33.58061303735008,425
33.58061303735008,436
33.58061303735008,415
33.58061303735008,382
33.58061303735008,416
33.58061303735008,379
33.58061303735008,333
33.58061303735008,475
33.58061303735008,429
33.58061303735008,484
33.58061303735008,443
33.58061303735008,396
29.780711838020306,412
29.780711838020306,419
29.780711838020306,472
29.780711838020306,496
29.780711838020306,384
29.780711838020306,439
29.780711838020306,490
29.780711838020306,464
29.780711838020306,429
29.780711838020306,418
29.780711838020306,412
29.780711838020306,411
29.780711838020306,397
29.780711838020306,466
29.780711838020306,492
34.19596309759018,485
34.19596309759018,421
34.19596309759018,535
34.19596309759018,414
34.19596309759018,414
34.19596309759018,448
34.19596309759018,463
34.19596309759018,395
34.19596309759018,449
34.19596309759018,365
34.19596309759018,355
34.19596309759018,366
34.19596309759018,392
34.19596309759018,493
34.19596309759018,389
33.57680378617417,410
33.57680378617417,442
33.57680378617417,434
33.57680378617417,422
33.57680378617417,392
33.57680378617417,425
33.57680378617417,395
33.57680378617417,453
33.57680378617417,479
33.57680378617417,387
33.57680378617417,469
33.57680378617417,391
33.57680378617417,342
33.57680378617417,367
33.57680378617417,414
30.575435029066828,451
30.575435029066828,524
30.575435029066828,474
30.575435029066828,461
30.575435029066828,423
30.575435029066828,540
30.575435029066828,485
30.575435029066828,447
30.575435029066828,463
30.575435029066828,486
30.575435029066828,487
30.575435029066828,444
30.575435029066828,496
30.575435029066828,489
30.575435029066828,386
29.251259699542803,486
29.251259699542803,425
29.251259699542803,113
29.251259699542803,511
29.251259699542803,482
29.251259699542803,525
29.251259699542803,497
29.251259699542803,438
29.251259699542803,481
29.251259699542803,477
29.251259699542803,479
29.251259699542803,452
29.251259699542803,426
29.251259699542803,485
29.251259699542803,422
31.015688924615603,471
31.015688924615603,439
31.015688924615603,519
31.015688924615603,430
31.015688924615603,375
31.015688924615603,456
31.015688924615603,402
31.015688924615603,335
31.015688924615603,456
31.015688924615603,454
31.015688924615603,421
31.015688924615603,414
31.015688924615603,375
31.015688924615603,407
31.015688924615603,478
30.85172805534434,454
30.85172805534434,329
30.85172805534434,275
30.85172805534434,382
30.85172805534434,433
30.85172805534434,486
30.85172805534434,441
30.85172805534434,429
30.85172805534434,490
30.85172805534434,438
30.85172805534434,463
30.85172805534434,429
30.85172805534434,487
30.85172805534434,414
30.85172805534434,445
31.938843580443365,412
31.938843580443365,523
31.938843580443365,391
31.938843580443365,499
31.938843580443365,455
31.938843580443365,511
31.938843580443365,375
31.938843580443365,449
31.938843580443365,451
