Torque_Nm,RUL_seconds
74.18004472154624,292
74.18004472154624,251
74.18004472154624,386
69.84027728379814,316
69.84027728379814,331
69.84027728379814,283
69.84027728379814,262
69.84027728379814,418
74.03324001098758,329
74.03324001098758,391
74.03324001098758,316
74.03324001098758,310
74.03324001098758,308
73.27658737239553,357
73.27658737239553,335
73.27658737239553,345
73.27658737239553,331
73.27658737239553,404
65.94220324591636,335
65.94220324591636,383
65.94220324591636,290
65.94220324591636,333
65.94220324591636,325
68.31862918414868,246
68.31862918414868,317
68.31862918414868,302
68.31862918414868,300
68.31862918414868,281
80.86733314314955,372
80.86733314314955,356
80.86733314314955,288
80.86733314314955,355
80.86733314314955,311
70.45180810398165,344
70.45180810398165,260
70.45180810398165,264
70.45180810398165,255
70.45180810398165,319
68.78132765941076,323
68.78132765941076,298
68.78132765941076,442
68.78132765941076,342
68.78132765941076,319
60.45282895106763,288
60.45282895106763,327
60.45282895106763,406
60.45282895106763,372
60.45282895106763,316
69.04368466672605,373
69.04368466672605,310
69.04368466672605,370
69.04368466672605,353
69.04368466672605,305
59.21398815026616,349
59.21398815026616,320
59.21398815026616,302
59.21398815026616,312
59.21398815026616,336
71.84231872031063,372
71.84231872031063,292
71.84231872031063,318
71.84231872031063,335
71.84231872031063,350
74.7299549252959,337
74.7299549252959,287
74.7299549252959,300
74.7299549252959,322
74.7299549252959,324
76.38824136743726,278
76.38824136743726,348
76.38824136743726,393
76.38824136743726,422
76.38824136743726,295
76.48868453592965,328
76.48868453592965,262
76.48868453592965,327
76.48868453592965,337
76.48868453592965,386
78.47920094094337,272
78.47920094094337,325
78.47920094094337,281
78.47920094094337,283
78.47920094094337,309
74.27116652547113,351
74.27116652547113,312
74.27116652547113,321
74.27116652547113,291
74.27116652547113,275
82.35225369285544,266
82.35225369285544,322
82.35225369285544,390
82.35225369285544,382
82.35225369285544,304
79.22930562054415,351
79.22930562054415,275
79.22930562054415,303
79.22930562054415,391
79.22930562054415,297
66.63731672043119,391
66.63731672043119,337
66.63731672043119,341
66.63731672043119,454
66.63731672043119,370
61.825889837020384,350
61.825889837020384,332
61.825889837020384,364
61.825889837020384,300
61.825889837020384,376
62.60936884460789,329
62.60936884460789,365
62.60936884460789,303
62.60936884460789,350
62.60936884460789,346
58.787095291018645,281
58.787095291018645,324
58.787095291018645,344
58.787095291018645,238
58.787095291018645,341
62.70636578540218,324
62.70636578540218,240
62.70636578540218,279
62.70636578540218,323
62.70636578540218,284
74.50849913237195,277
74.50849913237195,323
74.50849913237195,317
74.50849913237195,406
74.50849913237195,340
63.67138486059065,287
63.67138486059065,337
63.67138486059065,324
63.67138486059065,335
63.67138486059065,357
78.64351412654872,321
78.64351412654872,339
78.64351412654872,350
78.64351412654872,396
78.64351412654872,334
74.86881102452284,377
74.86881102452284,314
74.86881102452284,349
74.86881102452284,345
74.86881102452284,337
77.81040767081508,381
77.81040767081508,194
77.81040767081508,281
77.81040767081508,231
77.81040767081508,314
68.99122516376163,290
68.99122516376163,287
68.99122516376163,361
68.99122516376163,348
68.99122516376163,306
63.11255666968248,305
63.11255666968248,386
63.11255666968248,299
63.11255666968248,280
63.11255666968248,321
62.95770295093578,319
62.95770295093578,372
62.95770295093578,360
62.95770295093578,332
62.95770295093578,301
67.72277301364457,302
67.72277301364457,333
67.72277301364457,301
67.72277301364457,363
67.72277301364457,289
72.52450892466838,330
72.52450892466838,392
72.52450892466838,315
72.52450892466838,378
72.52450892466838,315
75.26644575343897,313
75.26644575343897,375
75.26644575343897,356
75.26644575343897,271
75.26644575343897,383
80.51365038736184,336
80.51365038736184,286
80.51365038736184,310
80.51365038736184,348
80.51365038736184,320
81.08856309682012,401
81.08856309682012,271
81.08856309682012,303
81.08856309682012,297
81.08856309682012,351
78.48899741210347,340
78.48899741210347,265
78.48899741210347,360
78.48899741210347,336
78.48899741210347,289
77.2567220204064,402
77.2567220204064,334
77.2567220204064,278
77.2567220204064,330
77.2567220204064,398
69.91142436678635,293
69.91142436678635,357
69.91142436678635,335
69.91142436678635,259
69.91142436678635,308
76.7261951714653,414
76.7261951714653,353
76.7261951714653,275
76.7261951714653,305
76.7261951714653,407
83.4488779687719,346
83.4488779687719,333
83.4488779687719,280
83.4488779687719,374
83.4488779687719,363
84.0850336088924,296
84.0850336088924,0
84.0850336088924,22
84.0850336088924,320
84.0850336088924,381
87.3540451215461,338
87.3540451215461,302
87.3540451215461,274
87.3540451215461,374
87.3540451215461,357
81.91757624991084,326
81.91757624991084,377
81.91757624991084,395
81.91757624991084,328
81.91757624991084,398
79.03482376353314,360
79.03482376353314,359
79.03482376353314,339
79.03482376353314,282
79.03482376353314,292
83.71568612745726,311
83.71568612745726,290
83.71568612745726,385
83.71568612745726,242
83.71568612745726,303
91.3006646440343,325
91.3006646440343,320
91.3006646440343,399
91.3006646440343,352
91.3006646440343,356
80.1291474827946,319
80.1291474827946,289
80.1291474827946,350
80.1291474827946,373
80.1291474827946,417
79.08294998203408,226
79.08294998203408,409
79.08294998203408,347
79.08294998203408,278
79.08294998203408,304
67.99307082181436,303
67.99307082181436,359
67.99307082181436,395
67.99307082181436,347
67.99307082181436,271
69.10778243471336,341
69.10778243471336,278
69.10778243471336,470
69.10778243471336,339
69.10778243471336,286
75.78015795263393,367
75.78015795263393,309
75.78015795263393,309
75.78015795263393,357
75.78015795263393,341
77.97064586330836,317
77.97064586330836,357
77.97064586330836,336
77.97064586330836,310
77.97064586330836,347
75.19585676052289,325
75.19585676052289,343
75.19585676052289,306
75.19585676052289,299
75.19585676052289,312
72.84147441951333,305
72.84147441951333,294
72.84147441951333,326
72.84147441951333,294
72.84147441951333,354
79.71980422969295,361
79.71980422969295,359
79.71980422969295,305
79.71980422969295,365
79.71980422969295,291
70.97561434398982,307
70.97561434398982,368
70.97561434398982,375
70.97561434398982,288
70.97561434398982,342
73.17639838433242,375
73.17639838433242,361
73.17639838433242,349
73.17639838433242,295
73.17639838433242,312
69.88991900711346,250
69.88991900711346,374
69.88991900711346,253
69.88991900711346,96
69.88991900711346,398
77.29219529069942,258
77.29219529069942,307
77.29219529069942,356
77.29219529069942,297
77.29219529069942,352
72.70492663925386,354
,397
72.70492663925386,390
72.70492663925386,336
72.70492663925386,371
72.59513453181408,291
72.59513453181408,331
72.59513453181408,388
72.59513453181408,271
72.59513453181408,334
77.031132408214,295
77.031132408214,375
77.031132408214,350
77.031132408214,350
77.031132408214,351
73.17543689044113,344
73.17543689044113,368
73.17543689044113,385
73.17543689044113,292
73.17543689044113,62
80.73834214756624,306
80.73834214756624,292
80.73834214756624,371
80.73834214756624,290
80.73834214756624,292
86.47174649033518,299
86.47174649033518,312
86.47174649033518,222
86.47174649033518,328
86.47174649033518,301
76.61993877243312,316
76.61993877243312,384
76.61993877243312,306
76.61993877243312,312
76.61993877243312,260
85.54353297798923,284
85.54353297798923,282
85.54353297798923,263
85.54353297798923,400
85.54353297798923,317
87.66329994590399,363
87.66329994590399,296
87.66329994590399,374
87.66329994590399,277
87.66329994590399,322
72.52573295597652,391
72.52573295597652,269
72.52573295597652,298
72.52573295597652,316
72.52573295597652,372
82.98012151905482,363
82.98012151905482,341
82.98012151905482,295
82.98012151905482,372
82.98012151905482,329
79.11705320977586,360
79.11705320977586,314
79.11705320977586,397
79.11705320977586,289
79.11705320977586,310
78.52819477625704,368
78.52819477625704,303
78.52819477625704,310
78.52819477625704,365
78.52819477625704,325
72.52400729467752,385
,353
72.52400729467752,392
72.52400729467752,378
72.52400729467752,290
72.14805504579411,356
72.14805504579411,355
72.14805504579411,305
72.14805504579411,274
72.14805504579411,310
78.67009537073281,272
78.67009537073281,328
78.67009537073281,313
78.67009537073281,345
78.67009537073281,277
75.50615975837,372
75.50615975837,305
75.50615975837,341
75.50615975837,284
75.50615975837,297
79.19620086768694,353
79.19620086768694,339
79.19620086768694,317
79.19620086768694,285
79.19620086768694,365
87.40607279981994,369
87.40607279981994,391
87.40607279981994,302
87.40607279981994,332
87.40607279981994,341
91.45028672641044,350
91.45028672641044,319
91.45028672641044,384
91.45028672641044,288
91.45028672641044,403
81.44683341462779,331
81.44683341462779,337
81.44683341462779,344
81.44683341462779,280
81.44683341462779,332
83.14209589703049,395
83.14209589703049,369
83.14209589703049,381
83.14209589703049,377
83.14209589703049,328
82.38850727424418,241
82.38850727424418,437
82.38850727424418,396
82.38850727424418,355
82.38850727424418,372
75.56472162895037,386
75.56472162895037,335
75.56472162895037,295
75.56472162895037,292
75.56472162895037,362
86.06619165297622,347
86.06619165297622,380
86.06619165297622,356
86.06619165297622,286
86.06619165297622,398
75.7876552353009,301
75.7876552353009,303
75.7876552353009,306
75.7876552353009,268
75.7876552353009,311
96.60859112367868,291
96.60859112367868,394
96.60859112367868,418
96.60859112367868,297
96.60859112367868,324
86.47287016284643,370
86.47287016284643,369
86.47287016284643,351
86.47287016284643,370
86.47287016284643,325
80.0142299043383,385
80.0142299043383,292
80.0142299043383,354
80.0142299043383,365
80.0142299043383,291
79.48359366874185,288
79.48359366874185,263
79.48359366874185,302
79.48359366874185,284
79.48359366874185,311
69.90639308478693,375
69.90639308478693,287
69.90639308478693,317
69.90639308478693,272
69.90639308478693,284
78.41585003247641,286
78.41585003247641,337
78.41585003247641,354
78.41585003247641,346
78.41585003247641,333
81.34643312180947,339
81.34643312180947,390
81.34643312180947,326
81.34643312180947,363
81.34643312180947,354
77.2974812324468,320
77.2974812324468,315
77.2974812324468,349
77.2974812324468,344
77.2974812324468,402
80.73673939233979,358
80.73673939233979,353
80.73673939233979,343
80.73673939233979,411
80.73673939233979,343
90.03106207117571,322
90.03106207117571,351
90.03106207117571,306
90.03106207117571,416
90.03106207117571,333
93.11091007735531,278
93.11091007735531,293
93.11091007735531,325
93.11091007735531,346
93.11091007735531,406
84.09218221706641,429
84.09218221706641,352
,297
84.09218221706641,420
,344
81.25623770214537,308
81.25623770214537,367
81.25623770214537,337
81.25623770214537,373
81.25623770214537,329
72.8281055665105,340
72.8281055665105,324
72.8281055665105,340
72.8281055665105,330
72.8281055665105,356
71.98840705674489,338
71.98840705674489,320
71.98840705674489,390
71.98840705674489,286
71.98840705674489,339
73.82052512329014,325
73.82052512329014,299
73.82052512329014,296
73.82052512329014,329
,296
87.30341170797372,252
87.30341170797372,275
87.30341170797372,340
87.30341170797372,292
87.30341170797372,385
83.91021836875407,352
83.91021836875407,364
83.91021836875407,390
83.91021836875407,351
83.91021836875407,364
72.76575858562317,292
72.76575858562317,290
72.76575858562317,330
72.76575858562317,328
72.76575858562317,306
70.26270565352333,313
70.26270565352333,338
70.26270565352333,297
70.26270565352333,323
70.26270565352333,308
76.00742057527401,342
76.00742057527401,351
76.00742057527401,346
76.00742057527401,330
76.00742057527401,297
79.39078742462402,314
79.39078742462402,379
79.39078742462402,304
79.39078742462402,324
79.39078742462402,382
77.6579679457979,282
77.6579679457979,429
77.6579679457979,312
77.6579679457979,306
77.6579679457979,307
75.07382696872179,319
75.07382696872179,262
75.07382696872179,344
75.07382696872179,360
75.07382696872179,331
69.76736696732584,340
69.76736696732584,264
69.76736696732584,368
69.76736696732584,339
69.76736696732584,327
68.74274120776977,364
68.74274120776977,259
68.74274120776977,261
68.74274120776977,365
68.74274120776977,380
91.40392720897977,345
91.40392720897977,324
91.40392720897977,303
91.40392720897977,275
91.40392720897977,322
87.71310467389584,344
87.71310467389584,360
87.71310467389584,410
87.71310467389584,280
87.71310467389584,340
81.37472965404076,327
81.37472965404076,341
81.37472965404076,330
81.37472965404076,337
81.37472965404076,360
85.27159809946582,364
85.27159809946582,255
85.27159809946582,324
85.27159809946582,424
85.27159809946582,331
91.53418288102864,333
91.53418288102864,354
91.53418288102864,346
91.53418288102864,300
91.53418288102864,358
90.83694175951295,365
90.83694175951295,333
90.83694175951295,273
90.83694175951295,340
90.83694175951295,321
87.49153675308408,335
87.49153675308408,258
87.49153675308408,391
87.49153675308408,350
87.49153675308408,276
,277
81.4958429465691,314
81.4958429465691,287
81.4958429465691,348
81.4958429465691,336
84.59240455620923,339
84.59240455620923,337
84.59240455620923,461
84.59240455620923,350
84.59240455620923,286
71.65906689656853,345
71.65906689656853,337
71.65906689656853,237
71.65906689656853,304
71.65906689656853,311
76.77216934783495,347
76.77216934783495,386
76.77216934783495,203
76.77216934783495,328
76.77216934783495,300
77.87179604467269,410
77.87179604467269,269
77.87179604467269,294
77.87179604467269,350
77.87179604467269,306
81.63894018867155,373
81.63894018867155,403
81.63894018867155,340
81.63894018867155,351
81.63894018867155,335
80.87390458076267,342
80.87390458076267,241
80.87390458076267,318
80.87390458076267,344
80.87390458076267,321
68.50960473382318,270
,332
68.50960473382318,381
68.50960473382318,386
68.50960473382318,318
78.16865835472308,303
78.16865835472308,374
78.16865835472308,372
78.16865835472308,310
78.16865835472308,298
82.69254640204306,344
82.69254640204306,374
82.69254640204306,360
82.69254640204306,353
82.69254640204306,357
76.37953906950888,381
76.37953906950888,281
76.37953906950888,350
76.37953906950888,329
76.37953906950888,341
82.45923168062227,426
82.45923168062227,368
82.45923168062227,368
82.45923168062227,384
82.45923168062227,385
81.41124168915152,298
81.41124168915152,363
81.41124168915152,341
81.41124168915152,326
81.41124168915152,304
73.23448114809328,361
73.23448114809328,362
73.23448114809328,425
73.23448114809328,343
73.23448114809328,122
76.57252874520651,347
76.57252874520651,368
76.57252874520651,367
76.57252874520651,429
76.57252874520651,287
82.82950301046117,375
82.82950301046117,364
82.82950301046117,387
82.82950301046117,332
82.82950301046117,383
80.78752784882815,364
80.78752784882815,341
80.78752784882815,351
80.78752784882815,258
80.78752784882815,309
83.50832993491215,343
83.50832993491215,325
83.50832993491215,305
83.50832993491215,319
83.50832993491215,351
73.388242138329,305
73.388242138329,164
73.388242138329,390
73.388242138329,377
73.388242138329,340
78.85102514658706,325
78.85102514658706,425
78.85102514658706,276
78.85102514658706,430
78.85102514658706,365
71.58758034112572,374
71.58758034112572,355
71.58758034112572,352
71.58758034112572,359
71.58758034112572,317
74.23928412560214,383
74.23928412560214,373
74.23928412560214,332
74.23928412560214,381
74.23928412560214,304
83.56183571923675,334
83.56183571923675,334
83.56183571923675,340
83.56183571923675,341
83.56183571923675,390
88.32795318105092,342
88.32795318105092,344
88.32795318105092,408
88.32795318105092,311
88.32795318105092,324
92.950788592233,304
92.950788592233,364
92.950788592233,381
92.950788592233,397
92.950788592233,370
89.23938547442619,368
89.23938547442619,396
89.23938547442619,391
89.23938547442619,369
,398
80.03052046097264,321
80.03052046097264,404
80.03052046097264,332
80.03052046097264,344
80.03052046097264,410
69.92930611983412,346
69.92930611983412,356
69.92930611983412,314
69.92930611983412,380
69.92930611983412,348
70.92867900609814,338
70.92867900609814,332
70.92867900609814,368
70.92867900609814,324
70.92867900609814,354
72.28948746841961,346
72.28948746841961,336
72.28948746841961,357
72.28948746841961,291
72.28948746841961,367
75.6973316337391,299
75.6973316337391,288
75.6973316337391,362
75.6973316337391,355
75.6973316337391,298
78.20170010367471,319
78.20170010367471,377
78.20170010367471,319
78.20170010367471,361
78.20170010367471,276
80.16561682498107,376
80.16561682498107,352
80.16561682498107,401
80.16561682498107,379
80.16561682498107,284
71.36785346907337,343
,385
71.36785346907337,379
71.36785346907337,363
71.36785346907337,337
71.61681688806965,235
71.61681688806965,270
71.61681688806965,343
71.61681688806965,371
71.61681688806965,378
74.63541506390736,366
74.63541506390736,373
74.63541506390736,345
74.63541506390736,400
74.63541506390736,375
83.377154459068,344
,373
83.377154459068,213
83.377154459068,333
83.377154459068,305
79.09216053707944,337
79.09216053707944,348
79.09216053707944,378
79.09216053707944,337
79.09216053707944,232
82.1674869061247,359
82.1674869061247,319
82.1674869061247,391
82.1674869061247,340
82.1674869061247,292
81.83041716410202,363
81.83041716410202,411
81.83041716410202,356
81.83041716410202,404
81.83041716410202,395
88.3998885633134,357
88.3998885633134,385
88.3998885633134,307
88.3998885633134,320
88.3998885633134,433
83.06728471722073,339
83.06728471722073,348
83.06728471722073,295
83.06728471722073,333
83.06728471722073,338
88.9830129689042,290
88.9830129689042,306
88.9830129689042,343
88.9830129689042,376
88.9830129689042,391
79.44331822778915,317
79.44331822778915,388
79.44331822778915,302
79.44331822778915,419
79.44331822778915,301
73.61171779028703,296
73.61171779028703,98
73.61171779028703,400
73.61171779028703,396
73.61171779028703,318
69.15535995247183,340
69.15535995247183,318
69.15535995247183,316
69.15535995247183,305
69.15535995247183,269
74.08499900764326,350
74.08499900764326,432
74.08499900764326,321
74.08499900764326,120
74.08499900764326,273
79.96291237456867,324
79.96291237456867,240
79.96291237456867,327
79.96291237456867,331
79.96291237456867,283
79.98774801072527,280
79.98774801072527,339
79.98774801072527,300
79.98774801072527,296
79.98774801072527,273
83.7535911542237,303
83.7535911542237,377
83.7535911542237,287
83.7535911542237,373
83.7535911542237,352
83.84483190040233,337
83.84483190040233,354
83.84483190040233,388
83.84483190040233,353
83.84483190040233,361
64.77114643092006,365
64.77114643092006,358
64.77114643092006,361
,347
64.77114643092006,302
83.48031824680665,370
83.48031824680665,310
83.48031824680665,350
83.48031824680665,368
83.48031824680665,284
79.25120147030512,285
79.25120147030512,317
79.25120147030512,350
79.25120147030512,383
79.25120147030512,418
79.2550455910102,399
79.2550455910102,355
79.2550455910102,407
79.2550455910102,351
79.2550455910102,355
89.66378575396611,438
89.66378575396611,279
89.66378575396611,404
89.66378575396611,358
89.66378575396611,314
92.55717694828364,303
92.55717694828364,345
92.55717694828364,362
92.55717694828364,458
92.55717694828364,339
85.52555315552736,354
85.52555315552736,367
85.52555315552736,362
85.52555315552736,339
85.52555315552736,423
72.29158079677215,325
72.29158079677215,322
72.29158079677215,360
72.29158079677215,367
72.29158079677215,291
79.54437445950347,351
79.54437445950347,377
79.54437445950347,361
79.54437445950347,321
79.54437445950347,264
73.12522484645395,318
73.12522484645395,414
73.12522484645395,280
73.12522484645395,323
73.12522484645395,300
79.0726584827133,331
79.0726584827133,351
79.0726584827133,368
79.0726584827133,407
79.0726584827133,374
77.35880329937652,369
77.35880329937652,405
77.35880329937652,400
77.35880329937652,379
,438
78.19156061589379,277
78.19156061589379,348
78.19156061589379,349
78.19156061589379,322
78.19156061589379,325
69.99410616124456,351
69.99410616124456,258
69.99410616124456,313
69.99410616124456,346
69.99410616124456,369
83.17453086850773,337
83.17453086850773,372
83.17453086850773,342
83.17453086850773,364
83.17453086850773,223
73.34582931249315,396
73.34582931249315,344
73.34582931249315,405
73.34582931249315,389
73.34582931249315,438
79.59782305943708,406
79.59782305943708,48
79.59782305943708,365
79.59782305943708,388
79.59782305943708,329
,362
80.91439571644939,424
80.91439571644939,354
80.91439571644939,366
80.91439571644939,364
85.68344392441783,373
85.68344392441783,256
85.68344392441783,340
85.68344392441783,310
85.68344392441783,373
93.45270029690263,371
93.45270029690263,409
93.45270029690263,359
93.45270029690263,340
93.45270029690263,318
78.55352699259079,372
78.55352699259079,405
78.55352699259079,378
78.55352699259079,380
78.55352699259079,367
80.0408542968756,409
80.0408542968756,323
80.0408542968756,352
80.0408542968756,432
80.0408542968756,357
77.61642437250843,398
77.61642437250843,401
77.61642437250843,341
77.61642437250843,365
77.61642437250843,372
91.7592719981632,377
91.7592719981632,333
91.7592719981632,291
91.7592719981632,334
91.7592719981632,345
92.14725373904488,298
92.14725373904488,376
92.14725373904488,388
92.14725373904488,352
92.14725373904488,292
85.97141365866742,381
85.97141365866742,391
85.97141365866742,324
85.97141365866742,372
85.97141365866742,343
78.74830994803222,291
78.74830994803222,427
78.74830994803222,357
78.74830994803222,313
78.74830994803222,360
81.52662299968807,395
81.52662299968807,320
81.52662299968807,290
81.52662299968807,404
81.52662299968807,357
85.95903855066359,367
85.95903855066359,357
85.95903855066359,328
85.95903855066359,362
85.95903855066359,345
82.61185754375416,266
82.61185754375416,368
82.61185754375416,397
82.61185754375416,345
82.61185754375416,251
85.41141705939252,332
85.41141705939252,312
85.41141705939252,392
85.41141705939252,344
85.41141705939252,317
82.51569701941372,311
82.51569701941372,385
82.51569701941372,306
82.51569701941372,339
82.51569701941372,352
77.96516235206144,378
77.96516235206144,296
77.96516235206144,319
77.96516235206144,332
77.96516235206144,380
84.20472384082841,344
84.20472384082841,306
84.20472384082841,363
84.20472384082841,371
84.20472384082841,293
75.68114285034639,388
75.68114285034639,365
75.68114285034639,352
75.68114285034639,343
75.68114285034639,401
83.5349676369964,358
83.5349676369964,395
83.5349676369964,429
83.5349676369964,388
83.5349676369964,358
87.22388453015749,361
87.22388453015749,360
87.22388453015749,354
87.22388453015749,331
87.22388453015749,401
89.6595836270881,348
89.6595836270881,426
89.6595836270881,305
89.6595836270881,316
89.6595836270881,391
77.81165867368901,326
77.81165867368901,412
77.81165867368901,387
77.81165867368901,347
77.81165867368901,388
81.08602995232607,366
81.08602995232607,374
81.08602995232607,341
81.08602995232607,317
81.08602995232607,309
87.02882643273306,308
87.02882643273306,343
87.02882643273306,347
87.02882643273306,370
87.02882643273306,341
96.67969243742944,354
96.67969243742944,299
96.67969243742944,385
96.67969243742944,345
96.67969243742944,373
78.99100781795923,386
78.99100781795923,351
78.99100781795923,378
78.99100781795923,360
78.99100781795923,363
73.49066465431973,34
73.49066465431973,310
73.49066465431973,439
73.49066465431973,373
73.49066465431973,330
77.67201073740561,340
77.67201073740561,322
77.67201073740561,335
77.67201073740561,339
77.67201073740561,359
75.10169614926708,413
75.10169614926708,372
75.10169614926708,400
75.10169614926708,383
75.10169614926708,376
82.54324541778097,372
82.54324541778097,367
82.54324541778097,379
82.54324541778097,332
82.54324541778097,363
84.29907745725195,390
84.29907745725195,374
84.29907745725195,331
84.29907745725195,381
84.29907745725195,365
82.26972755605568,336
82.26972755605568,373
82.26972755605568,246
82.26972755605568,367
82.26972755605568,458
83.51566949364711,296
83.51566949364711,349
83.51566949364711,389
83.51566949364711,354
83.51566949364711,347
83.22878812499187,327
83.22878812499187,372
83.22878812499187,367
83.22878812499187,359
83.22878812499187,358
85.76467305387516,311
85.76467305387516,331
85.76467305387516,261
85.76467305387516,413
85.76467305387516,357
86.83796294772279,407
86.83796294772279,347
86.83796294772279,400
86.83796294772279,384
86.83796294772279,320
83.75255065774881,374
83.75255065774881,344
83.75255065774881,328
83.75255065774881,319
83.75255065774881,343
83.10179099499835,374
83.10179099499835,327
83.10179099499835,294
83.10179099499835,421
83.10179099499835,272
83.09200137614559,332
83.09200137614559,397
83.09200137614559,376
83.09200137614559,350
83.09200137614559,373
81.40167188154577,368
81.40167188154577,308
81.40167188154577,414
81.40167188154577,386
81.40167188154577,341
75.48457420750609,361
75.48457420750609,340
75.48457420750609,420
75.48457420750609,313
75.48457420750609,390
74.63876089064223,314
74.63876089064223,384
74.63876089064223,384
74.63876089064223,379
74.63876089064223,339
76.33918438917311,321
76.33918438917311,386
76.33918438917311,348
76.33918438917311,269
76.33918438917311,356
77.22813450837384,389
77.22813450837384,366
77.22813450837384,389
77.22813450837384,334
77.22813450837384,352
74.00232334441006,298
74.00232334441006,355
74.00232334441006,342
74.00232334441006,357
74.00232334441006,314
74.16250922363574,295
74.16250922363574,333
74.16250922363574,342
74.16250922363574,406
74.16250922363574,386
83.24361957330748,384
83.24361957330748,388
83.24361957330748,318
83.24361957330748,351
83.24361957330748,273
82.78708910579418,354
82.78708910579418,315
82.78708910579418,353
82.78708910579418,292
82.78708910579418,322
91.03108958891708,304
91.03108958891708,357
91.03108958891708,374
91.03108958891708,406
91.03108958891708,395
102.09897382339054,324
102.09897382339054,344
102.09897382339054,345
102.09897382339054,418
102.09897382339054,392
85.38384178766228,96
85.38384178766228,335
85.38384178766228,429
85.38384178766228,349
85.38384178766228,405
83.56595574895846,346
83.56595574895846,332
83.56595574895846,340
83.56595574895846,453
83.56595574895846,409
85.33766445037264,349
85.33766445037264,368
85.33766445037264,336
85.33766445037264,342
85.33766445037264,333
80.51632094792862,358
80.51632094792862,365
80.51632094792862,294
80.51632094792862,301
80.51632094792862,361
81.4625287173716,360
81.4625287173716,391
81.4625287173716,403
81.4625287173716,417
81.4625287173716,304
91.38045564402016,357
91.38045564402016,340
91.38045564402016,280
91.38045564402016,403
91.38045564402016,288
91.39577406830357,382
91.39577406830357,325
91.39577406830357,375
91.39577406830357,266
91.39577406830357,388
83.33593891865672,289
83.33593891865672,402
83.33593891865672,351
83.33593891865672,379
83.33593891865672,341
88.43084989991236,400
88.43084989991236,420
88.43084989991236,459
88.43084989991236,416
88.43084989991236,425
88.39728377433734,432
88.39728377433734,418
88.39728377433734,402
88.39728377433734,310
88.39728377433734,430
81.40608186755003,363
81.40608186755003,377
81.40608186755003,336
81.40608186755003,378
81.40608186755003,371
89.2391471296552,387
89.2391471296552,389
89.2391471296552,386
89.2391471296552,385
89.2391471296552,349
92.46763935200816,361
92.46763935200816,439
92.46763935200816,409
92.46763935200816,407
92.46763935200816,336
90.62800231752333,258
90.62800231752333,313
90.62800231752333,413
90.62800231752333,324
90.62800231752333,327
92.17391425495812,356
92.17391425495812,320
92.17391425495812,384
92.17391425495812,333
92.17391425495812,419
85.07165852585246,379
85.07165852585246,395
85.07165852585246,366
85.07165852585246,386
85.07165852585246,364
86.86332422946822,422
86.86332422946822,337
86.86332422946822,350
86.86332422946822,385
86.86332422946822,440
84.60323409383129,343
84.60323409383129,374
84.60323409383129,308
84.60323409383129,301
84.60323409383129,405
83.38124624733084,309
83.38124624733084,275
83.38124624733084,391
83.38124624733084,398
83.38124624733084,315
99.57579966087786,385
99.57579966087786,423
99.57579966087786,423
99.57579966087786,437
99.57579966087786,361
96.45844051563,383
96.45844051563,313
96.45844051563,426
96.45844051563,355
96.45844051563,371
93.99416973813769,338
93.99416973813769,383
93.99416973813769,361
93.99416973813769,404
93.99416973813769,343
89.97626009594912,366
89.97626009594912,382
89.97626009594912,318
89.97626009594912,375
89.97626009594912,385
88.35504820608534,386
88.35504820608534,343
88.35504820608534,343
88.35504820608534,410
88.35504820608534,388
85.32009647663091,365
85.32009647663091,444
85.32009647663091,357
85.32009647663091,387
85.32009647663091,420
81.84535998393609,394
81.84535998393609,310
81.84535998393609,348
81.84535998393609,288
81.84535998393609,330
,369
75.33811279162623,387
75.33811279162623,375
75.33811279162623,477
75.33811279162623,382
84.04373724324932,430
84.04373724324932,396
84.04373724324932,388
84.04373724324932,434
84.04373724324932,403
79.31721321459985,407
79.31721321459985,367
79.31721321459985,422
79.31721321459985,363
79.31721321459985,38
82.92935642777529,372
82.92935642777529,378
82.92935642777529,355
82.92935642777529,438
82.92935642777529,51
92.06852960266149,398
92.06852960266149,360
92.06852960266149,443
92.06852960266149,387
92.06852960266149,397
97.07108684910142,346
97.07108684910142,362
97.07108684910142,315
97.07108684910142,270
97.07108684910142,293
88.00981312544828,392
88.00981312544828,396
88.00981312544828,352
88.00981312544828,393
88.00981312544828,354
76.04264414531926,287
76.04264414531926,397
76.04264414531926,300
76.04264414531926,377
76.04264414531926,374
86.82693419161484,387
86.82693419161484,299
86.82693419161484,391
86.82693419161484,368
86.82693419161484,372
85.5139202697055,452
85.5139202697055,365
85.5139202697055,396
85.5139202697055,343
85.5139202697055,409
93.64153468720744,425
93.64153468720744,449
93.64153468720744,345
93.64153468720744,362
93.64153468720744,304
89.1980569820393,382
89.1980569820393,381
89.1980569820393,302
89.1980569820393,447
89.1980569820393,390
84.05899673734132,360
84.05899673734132,377
84.05899673734132,419
84.05899673734132,346
84.05899673734132,319
80.85806600951226,326
80.85806600951226,434
80.85806600951226,381
,379
80.85806600951226,333
93.06763336572256,388
93.06763336572256,390
93.06763336572256,396
93.06763336572256,405
93.06763336572256,384
94.23844178253906,411
94.23844178253906,420
94.23844178253906,342
94.23844178253906,372
94.23844178253906,302
84.58175538028647,331
84.58175538028647,324
84.58175538028647,383
84.58175538028647,402
84.58175538028647,397
82.678720406431,410
82.678720406431,336
82.678720406431,336
82.678720406431,381
